# Freq(GHz) Re(Z) Im(Z)
4.500000e+00 3.659207e+05 1.366145e+06
4.510000e+00 3.600617e+05 1.360438e+06
4.520000e+00 3.526772e+05 1.362404e+06
4.530000e+00 3.511878e+05 1.369514e+06
4.540000e+00 3.570626e+05 1.374088e+06
4.550000e+00 3.644227e+05 1.371036e+06
4.560000e+00 3.659353e+05 1.362892e+06
4.570000e+00 3.601209e+05 1.357265e+06
4.580000e+00 3.528420e+05 1.359239e+06
4.590000e+00 3.513954e+05 1.366251e+06
4.600000e+00 3.572116e+05 1.370740e+06
4.610000e+00 3.644010e+05 1.367729e+06
4.620000e+00 3.655460e+05 1.359818e+06
4.630000e+00 3.594668e+05 1.354441e+06
4.640000e+00 3.519805e+05 1.356560e+06
4.650000e+00 3.502692e+05 1.363639e+06
4.660000e+00 3.557310e+05 1.368204e+06
4.670000e+00 3.625905e+05 1.365294e+06
4.680000e+00 3.636860e+05 1.357467e+06
4.690000e+00 3.576654e+05 1.352166e+06
4.700000e+00 3.502731e+05 1.354275e+06
4.710000e+00 3.486035e+05 1.361273e+06
4.720000e+00 3.540278e+05 1.365743e+06
4.730000e+00 3.607867e+05 1.362836e+06
4.740000e+00 3.618411e+05 1.355095e+06
4.750000e+00 3.558688e+05 1.349869e+06
4.760000e+00 3.485649e+05 1.351982e+06
4.770000e+00 3.469573e+05 1.358901e+06
4.780000e+00 3.523279e+05 1.363289e+06
4.790000e+00 3.589969e+05 1.360387e+06
4.800000e+00 3.600131e+05 1.352720e+06
4.810000e+00 3.540808e+05 1.347573e+06
4.820000e+00 3.468749e+05 1.349691e+06
4.830000e+00 3.453082e+05 1.356522e+06
4.840000e+00 3.506299e+05 1.360836e+06
4.850000e+00 3.572162e+05 1.357936e+06
4.860000e+00 3.581790e+05 1.350342e+06
4.870000e+00 3.522971e+05 1.345479e+06
4.880000e+00 3.451895e+05 1.347906e+06
4.890000e+00 3.436683e+05 1.354977e+06
4.900000e+00 3.489551e+05 1.359539e+06
4.910000e+00 3.554581e+05 1.356943e+06
4.920000e+00 3.563848e+05 1.349748e+06
4.930000e+00 3.505570e+05 1.345075e+06
4.940000e+00 3.435346e+05 1.347498e+06
4.950000e+00 3.420587e+05 1.354501e+06
4.960000e+00 3.473132e+05 1.358975e+06
4.970000e+00 3.537281e+05 1.356384e+06
4.980000e+00 3.546191e+05 1.349262e+06
4.990000e+00 3.488343e+05 1.344652e+06
5.000000e+00 3.418906e+05 1.347079e+06
5.010000e+00 3.404643e+05 1.354004e+06
5.020000e+00 3.457329e+05 1.358472e+06
5.030000e+00 3.521453e+05 1.355969e+06
5.040000e+00 3.530807e+05 1.349000e+06
5.050000e+00 3.474112e+05 1.344552e+06
5.060000e+00 3.406418e+05 1.347067e+06
5.070000e+00 3.393372e+05 1.354001e+06
5.080000e+00 3.445810e+05 1.358420e+06
5.090000e+00 3.509227e+05 1.355919e+06
5.100000e+00 3.518069e+05 1.349015e+06
5.110000e+00 3.461835e+05 1.344640e+06
5.120000e+00 3.395080e+05 1.347152e+06
5.130000e+00 3.385181e+05 1.354131e+06
5.140000e+00 3.440056e+05 1.358598e+06
5.150000e+00 3.505409e+05 1.356199e+06
5.160000e+00 3.516695e+05 1.349485e+06
5.170000e+00 3.463720e+05 1.345288e+06
5.180000e+00 3.400406e+05 1.347905e+06
5.190000e+00 3.390953e+05 1.354820e+06
5.200000e+00 3.445492e+05 1.359207e+06
5.210000e+00 3.510042e+05 1.356813e+06
5.220000e+00 3.520986e+05 1.350167e+06
5.230000e+00 3.468378e+05 1.346031e+06
5.240000e+00 3.405822e+05 1.348658e+06
5.250000e+00 3.396803e+05 1.355504e+06
5.260000e+00 3.450896e+05 1.359829e+06
5.270000e+00 3.514722e+05 1.357442e+06
5.280000e+00 3.525362e+05 1.350857e+06
5.290000e+00 3.473063e+05 1.346796e+06
5.300000e+00 3.411333e+05 1.349422e+06
5.310000e+00 3.402651e+05 1.356199e+06
5.320000e+00 3.456350e+05 1.360464e+06
5.330000e+00 3.519475e+05 1.358077e+06
5.340000e+00 3.529597e+05 1.351559e+06
5.350000e+00 3.477737e+05 1.347566e+06
5.360000e+00 3.416749e+05 1.350191e+06
5.370000e+00 3.408402e+05 1.356911e+06
5.380000e+00 3.462795e+05 1.361021e+06
5.390000e+00 3.527354e+05 1.358415e+06
5.400000e+00 3.539374e+05 1.351755e+06
5.410000e+00 3.490124e+05 1.347610e+06
5.420000e+00 3.432000e+05 1.350020e+06
5.430000e+00 3.426270e+05 1.356470e+06
5.440000e+00 3.481505e+05 1.360395e+06
5.450000e+00 3.545294e+05 1.357797e+06
5.460000e+00 3.556976e+05 1.351203e+06
5.470000e+00 3.508036e+05 1.347117e+06
5.480000e+00 3.450628e+05 1.349545e+06
5.490000e+00 3.445268e+05 1.355935e+06
5.500000e+00 3.500107e+05 1.359808e+06
5.510000e+00 3.563252e+05 1.357221e+06
5.520000e+00 3.574636e+05 1.350686e+06
5.530000e+00 3.525999e+05 1.346676e+06
5.540000e+00 3.469356e+05 1.349102e+06
5.550000e+00 3.464312e+05 1.355434e+06
5.560000e+00 3.518808e+05 1.359256e+06
5.570000e+00 3.581294e+05 1.356668e+06
5.580000e+00 3.592219e+05 1.350199e+06
5.590000e+00 3.543980e+05 1.346254e+06
5.600000e+00 3.487982e+05 1.348682e+06
5.610000e+00 3.483200e+05 1.354966e+06
5.620000e+00 3.537396e+05 1.358736e+06
5.630000e+00 3.599118e+05 1.356153e+06
5.640000e+00 3.608919e+05 1.349499e+06
5.650000e+00 3.560069e+05 1.345313e+06
5.660000e+00 3.503702e+05 1.347445e+06
5.670000e+00 3.498383e+05 1.353381e+06
5.680000e+00 3.551246e+05 1.356797e+06
5.690000e+00 3.611337e+05 1.353932e+06
5.700000e+00 3.620714e+05 1.347305e+06
5.710000e+00 3.572172e+05 1.343189e+06
5.720000e+00 3.516522e+05 1.345352e+06
5.730000e+00 3.511519e+05 1.351248e+06
5.740000e+00 3.564022e+05 1.354636e+06
5.750000e+00 3.623536e+05 1.351802e+06
5.760000e+00 3.632626e+05 1.345258e+06
5.770000e+00 3.584430e+05 1.341241e+06
5.780000e+00 3.529518e+05 1.343434e+06
5.790000e+00 3.524843e+05 1.349315e+06
5.800000e+00 3.577102e+05 1.352703e+06
