# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
1.0148000e+07    2.0994591e+06    2.2556948e+06
1.0148800e+07    2.0993904e+06    2.2556163e+06
1.0149600e+07    2.0993218e+06    2.2555377e+06
1.0150400e+07    2.0992532e+06    2.2554591e+06
1.0151200e+07    2.0991846e+06    2.2553805e+06
1.0152000e+07    2.0991160e+06    2.2553019e+06
1.0152800e+07    2.0990474e+06    2.2552233e+06
1.0153600e+07    2.0989788e+06    2.2551448e+06
1.0154400e+07    2.0989101e+06    2.2550662e+06
1.0155200e+07    2.0988415e+06    2.2549876e+06
1.0156000e+07    2.0987729e+06    2.2549090e+06
1.0156800e+07    2.0987043e+06    2.2548304e+06
1.0157600e+07    2.0986357e+06    2.2547519e+06
1.0158400e+07    2.0985671e+06    2.2546733e+06
1.0159200e+07    2.0984984e+06    2.2545947e+06
1.0160000e+07    2.0984298e+06    2.2545161e+06
1.0160800e+07    2.0983612e+06    2.2544375e+06
1.0161600e+07    2.0982926e+06    2.2543589e+06
1.0162400e+07    2.0982240e+06    2.2542804e+06
1.0163200e+07    2.0981554e+06    2.2542018e+06
1.0164000e+07    2.0980867e+06    2.2541232e+06
1.0164800e+07    2.0980181e+06    2.2540446e+06
1.0165600e+07    2.0979495e+06    2.2539660e+06
1.0166400e+07    2.0978809e+06    2.2538874e+06
1.0167200e+07    2.0978123e+06    2.2538089e+06
1.0168000e+07    2.0977437e+06    2.2537303e+06
1.0168800e+07    2.0976750e+06    2.2536517e+06
1.0169600e+07    2.0976064e+06    2.2535731e+06
1.0170400e+07    2.0975378e+06    2.2534945e+06
1.0171200e+07    2.0974692e+06    2.2534159e+06
1.0172000e+07    2.0974006e+06    2.2533374e+06
1.0172800e+07    2.0973320e+06    2.2532588e+06
1.0173600e+07    2.0972633e+06    2.2531802e+06
1.0174400e+07    2.0971947e+06    2.2531016e+06
1.0175200e+07    2.0971261e+06    2.2530230e+06
1.0176000e+07    2.0970575e+06    2.2529444e+06
1.0176800e+07    2.0969889e+06    2.2528659e+06
1.0177600e+07    2.0969203e+06    2.2527873e+06
1.0178400e+07    2.0968516e+06    2.2527087e+06
1.0179200e+07    2.0967830e+06    2.2526301e+06
1.0180000e+07    2.0967144e+06    2.2525515e+06
1.0180800e+07    2.0966458e+06    2.2524730e+06
1.0181600e+07    2.0965772e+06    2.2523944e+06
1.0182400e+07    2.0965086e+06    2.2523158e+06
1.0183200e+07    2.0964400e+06    2.2522372e+06
1.0184000e+07    2.0963713e+06    2.2521586e+06
1.0184800e+07    2.0963027e+06    2.2520800e+06
1.0185600e+07    2.0962341e+06    2.2520015e+06
1.0186400e+07    2.0961655e+06    2.2519229e+06
1.0187200e+07    2.0960969e+06    2.2518443e+06
1.0188000e+07    2.0960283e+06    2.2517657e+06
1.0188800e+07    2.0959596e+06    2.2516871e+06
1.0189600e+07    2.0958910e+06    2.2516085e+06
1.0190400e+07    2.0958224e+06    2.2515300e+06
1.0191200e+07    2.0957538e+06    2.2514514e+06
1.0192000e+07    2.0956852e+06    2.2513728e+06
1.0192800e+07    2.0956166e+06    2.2512942e+06
1.0193600e+07    2.0955479e+06    2.2512156e+06
1.0194400e+07    2.0954793e+06    2.2511370e+06
1.0195200e+07    2.0954107e+06    2.2510585e+06
1.0196000e+07    2.0953421e+06    2.2509799e+06
1.0196800e+07    2.0952735e+06    2.2509013e+06
1.0197600e+07    2.0952049e+06    2.2508227e+06
1.0198400e+07    2.0951362e+06    2.2507441e+06
1.0199200e+07    2.0950676e+06    2.2506655e+06
1.0200000e+07    2.0949990e+06    2.2505870e+06
1.0200800e+07    2.0949304e+06    2.2505084e+06
1.0201600e+07    2.0948618e+06    2.2504298e+06
1.0202400e+07    2.0947932e+06    2.2503512e+06
1.0203200e+07    2.0947245e+06    2.2502726e+06
1.0204000e+07    2.0946559e+06    2.2501941e+06
1.0204800e+07    2.0945873e+06    2.2501155e+06
1.0205600e+07    2.0945187e+06    2.2500369e+06
1.0206400e+07    2.0944501e+06    2.2499583e+06
1.0207200e+07    2.0943815e+06    2.2498797e+06
1.0208000e+07    2.0943128e+06    2.2498011e+06
1.0208800e+07    2.0942442e+06    2.2497226e+06
1.0209600e+07    2.0941756e+06    2.2496440e+06
1.0210400e+07    2.0941070e+06    2.2495654e+06
1.0211200e+07    2.0940384e+06    2.2494868e+06
1.0212000e+07    2.0939698e+06    2.2494082e+06
1.0212800e+07    2.0939011e+06    2.2493296e+06
1.0213600e+07    2.0938325e+06    2.2492511e+06
1.0214400e+07    2.0937639e+06    2.2491725e+06
1.0215200e+07    2.0936953e+06    2.2490939e+06
1.0216000e+07    2.0936267e+06    2.2490153e+06
1.0216800e+07    2.0935581e+06    2.2489367e+06
1.0217600e+07    2.0934895e+06    2.2488581e+06
1.0218400e+07    2.0934208e+06    2.2487796e+06
1.0219200e+07    2.0933522e+06    2.2487010e+06
1.0220000e+07    2.0932836e+06    2.2486224e+06
1.0220800e+07    2.0932150e+06    2.2485438e+06
1.0221600e+07    2.0931464e+06    2.2484652e+06
1.0222400e+07    2.0930778e+06    2.2483867e+06
1.0223200e+07    2.0930091e+06    2.2483081e+06
1.0224000e+07    2.0929405e+06    2.2482295e+06
1.0224800e+07    2.0928719e+06    2.2481509e+06
1.0225600e+07    2.0928033e+06    2.2480723e+06
1.0226400e+07    2.0927347e+06    2.2479937e+06
1.0227200e+07    2.0926661e+06    2.2479152e+06
1.0228000e+07    2.0925974e+06    2.2478366e+06
1.0228800e+07    2.0925288e+06    2.2477580e+06
1.0229600e+07    2.0924602e+06    2.2476794e+06
1.0230400e+07    2.0923916e+06    2.2476008e+06
1.0231200e+07    2.0923230e+06    2.2475222e+06
1.0232000e+07    2.0922544e+06    2.2474437e+06
1.0232800e+07    2.0921857e+06    2.2473651e+06
1.0233600e+07    2.0921171e+06    2.2472865e+06
1.0234400e+07    2.0920485e+06    2.2472079e+06
1.0235200e+07    2.0919799e+06    2.2471293e+06
1.0236000e+07    2.0919113e+06    2.2470507e+06
1.0236800e+07    2.0918427e+06    2.2469722e+06
1.0237600e+07    2.0917740e+06    2.2468936e+06
1.0238400e+07    2.0917054e+06    2.2468150e+06
1.0239200e+07    2.0916368e+06    2.2467364e+06
1.0240000e+07    2.0915682e+06    2.2466578e+06
1.0240800e+07    2.0914996e+06    2.2465792e+06
1.0241600e+07    2.0914310e+06    2.2465007e+06
1.0242400e+07    2.0913623e+06    2.2464221e+06
1.0243200e+07    2.0912937e+06    2.2463435e+06
1.0244000e+07    2.0912251e+06    2.2462649e+06
1.0244800e+07    2.0911565e+06    2.2461863e+06
1.0245600e+07    2.0910879e+06    2.2461078e+06
1.0246400e+07    2.0910193e+06    2.2460292e+06
1.0247200e+07    2.0909507e+06    2.2459506e+06
1.0248000e+07    2.0908820e+06    2.2458720e+06
1.0248800e+07    2.0908134e+06    2.2457934e+06
1.0249600e+07    2.0907448e+06    2.2457148e+06
1.0250400e+07    2.0906762e+06    2.2456363e+06
1.0251200e+07    2.0906076e+06    2.2455577e+06
1.0252000e+07    2.0905390e+06    2.2454791e+06
1.0252800e+07    2.0904703e+06    2.2454005e+06
1.0253600e+07    2.0904017e+06    2.2453219e+06
1.0254400e+07    2.0903331e+06    2.2452433e+06
1.0255200e+07    2.0902645e+06    2.2451648e+06
1.0256000e+07    2.0901959e+06    2.2450862e+06
1.0256800e+07    2.0901273e+06    2.2450076e+06
1.0257600e+07    2.0900586e+06    2.2449290e+06
1.0258400e+07    2.0899900e+06    2.2448504e+06
1.0259200e+07    2.0899214e+06    2.2447718e+06
1.0260000e+07    2.0898528e+06    2.2446933e+06
1.0260800e+07    2.0897842e+06    2.2446147e+06
1.0261600e+07    2.0897156e+06    2.2445361e+06
1.0262400e+07    2.0896469e+06    2.2444575e+06
1.0263200e+07    2.0895783e+06    2.2443789e+06
1.0264000e+07    2.0895097e+06    2.2443003e+06
1.0264800e+07    2.0894411e+06    2.2442218e+06
1.0265600e+07    2.0893725e+06    2.2441432e+06
1.0266400e+07    2.0893039e+06    2.2440646e+06
1.0267200e+07    2.0892352e+06    2.2439860e+06
1.0268000e+07    2.0891666e+06    2.2439074e+06
1.0268800e+07    2.0890980e+06    2.2438289e+06
1.0269600e+07    2.0890294e+06    2.2437503e+06
1.0270400e+07    2.0889608e+06    2.2436717e+06
1.0271200e+07    2.0888922e+06    2.2435931e+06
1.0272000e+07    2.0888235e+06    2.2435145e+06
1.0272800e+07    2.0887549e+06    2.2434359e+06
1.0273600e+07    2.0886863e+06    2.2433574e+06
1.0274400e+07    2.0886177e+06    2.2432788e+06
1.0275200e+07    2.0885491e+06    2.2432002e+06
1.0276000e+07    2.0884805e+06    2.2431216e+06
1.0276800e+07    2.0884118e+06    2.2430430e+06
1.0277600e+07    2.0883432e+06    2.2429644e+06
1.0278400e+07    2.0882746e+06    2.2428859e+06
1.0279200e+07    2.0882060e+06    2.2428073e+06
1.0280000e+07    2.0881374e+06    2.2427287e+06
1.0280800e+07    2.0880688e+06    2.2426501e+06
1.0281600e+07    2.0880002e+06    2.2425715e+06
1.0282400e+07    2.0879315e+06    2.2424929e+06
1.0283200e+07    2.0878629e+06    2.2424144e+06
1.0284000e+07    2.0877943e+06    2.2423358e+06
1.0284800e+07    2.0877257e+06    2.2422572e+06
1.0285600e+07    2.0876571e+06    2.2421786e+06
1.0286400e+07    2.0875885e+06    2.2421000e+06
1.0287200e+07    2.0875198e+06    2.2420215e+06
1.0288000e+07    2.0874512e+06    2.2419429e+06
1.0288800e+07    2.0873826e+06    2.2418643e+06
1.0289600e+07    2.0873140e+06    2.2417857e+06
1.0290400e+07    2.0872454e+06    2.2417071e+06
1.0291200e+07    2.0871768e+06    2.2416285e+06
1.0292000e+07    2.0871081e+06    2.2415500e+06
1.0292800e+07    2.0870395e+06    2.2414714e+06
1.0293600e+07    2.0869709e+06    2.2413928e+06
1.0294400e+07    2.0869023e+06    2.2413142e+06
1.0295200e+07    2.0868337e+06    2.2412356e+06
1.0296000e+07    2.0867651e+06    2.2411570e+06
1.0296800e+07    2.0866964e+06    2.2410785e+06
1.0297600e+07    2.0866278e+06    2.2409999e+06
1.0298400e+07    2.0865592e+06    2.2409213e+06
1.0299200e+07    2.0864906e+06    2.2408427e+06
1.0300000e+07    2.0864220e+06    2.2407641e+06
1.0300800e+07    2.0863534e+06    2.2406855e+06
1.0301600e+07    2.0862847e+06    2.2406070e+06
1.0302400e+07    2.0862161e+06    2.2405284e+06
1.0303200e+07    2.0861475e+06    2.2404498e+06
1.0304000e+07    2.0860789e+06    2.2403712e+06
1.0304800e+07    2.0860103e+06    2.2402926e+06
1.0305600e+07    2.0859417e+06    2.2402140e+06
1.0306400e+07    2.0858730e+06    2.2401355e+06
1.0307200e+07    2.0858044e+06    2.2400569e+06
1.0308000e+07    2.0857358e+06    2.2399783e+06
1.0308800e+07    2.0856672e+06    2.2398997e+06
1.0309600e+07    2.0855986e+06    2.2398211e+06
1.0310400e+07    2.0855300e+06    2.2397426e+06
1.0311200e+07    2.0854614e+06    2.2396640e+06
1.0312000e+07    2.0853927e+06    2.2395854e+06
1.0312800e+07    2.0853241e+06    2.2395068e+06
1.0313600e+07    2.0852555e+06    2.2394282e+06
1.0314400e+07    2.0851869e+06    2.2393496e+06
1.0315200e+07    2.0851183e+06    2.2392711e+06
1.0316000e+07    2.0850497e+06    2.2391925e+06
1.0316800e+07    2.0849810e+06    2.2391139e+06
1.0317600e+07    2.0849124e+06    2.2390353e+06
1.0318400e+07    2.0848438e+06    2.2389567e+06
1.0319200e+07    2.0847752e+06    2.2388781e+06
1.0320000e+07    2.0847066e+06    2.2387996e+06
1.0320800e+07    2.0846380e+06    2.2387210e+06
1.0321600e+07    2.0845693e+06    2.2386424e+06
1.0322400e+07    2.0845007e+06    2.2385638e+06
1.0323200e+07    2.0844321e+06    2.2384852e+06
1.0324000e+07    2.0843635e+06    2.2384066e+06
1.0324800e+07    2.0842949e+06    2.2383281e+06
1.0325600e+07    2.0842263e+06    2.2382495e+06
1.0326400e+07    2.0841576e+06    2.2381709e+06
1.0327200e+07    2.0840890e+06    2.2380923e+06
1.0328000e+07    2.0840204e+06    2.2380137e+06
1.0328800e+07    2.0839518e+06    2.2379351e+06
1.0329600e+07    2.0838832e+06    2.2378566e+06
1.0330400e+07    2.0838146e+06    2.2377780e+06
1.0331200e+07    2.0837459e+06    2.2376994e+06
1.0332000e+07    2.0836773e+06    2.2376208e+06
1.0332800e+07    2.0836087e+06    2.2375422e+06
1.0333600e+07    2.0835401e+06    2.2374637e+06
1.0334400e+07    2.0834715e+06    2.2373851e+06
1.0335200e+07    2.0834029e+06    2.2373065e+06
1.0336000e+07    2.0833342e+06    2.2372279e+06
1.0336800e+07    2.0832656e+06    2.2371493e+06
1.0337600e+07    2.0831970e+06    2.2370707e+06
1.0338400e+07    2.0831284e+06    2.2369922e+06
1.0339200e+07    2.0830598e+06    2.2369136e+06
1.0340000e+07    2.0829912e+06    2.2368350e+06
1.0340800e+07    2.0829225e+06    2.2367564e+06
1.0341600e+07    2.0828539e+06    2.2366778e+06
1.0342400e+07    2.0827853e+06    2.2365992e+06
1.0343200e+07    2.0827167e+06    2.2365207e+06
1.0344000e+07    2.0826481e+06    2.2364421e+06
1.0344800e+07    2.0825795e+06    2.2363635e+06
1.0345600e+07    2.0825109e+06    2.2362849e+06
1.0346400e+07    2.0824422e+06    2.2362063e+06
1.0347200e+07    2.0823736e+06    2.2361277e+06
1.0348000e+07    2.0823050e+06    2.2360492e+06
1.0348800e+07    2.0822364e+06    2.2359706e+06
1.0349600e+07    2.0821678e+06    2.2358920e+06
1.0350400e+07    2.0820992e+06    2.2358134e+06
1.0351200e+07    2.0820305e+06    2.2357348e+06
1.0352000e+07    2.0819619e+06    2.2356562e+06
1.0352800e+07    2.0818933e+06    2.2355777e+06
1.0353600e+07    2.0818247e+06    2.2354991e+06
1.0354400e+07    2.0817561e+06    2.2354205e+06
1.0355200e+07    2.0816875e+06    2.2353419e+06
1.0356000e+07    2.0816188e+06    2.2352633e+06
1.0356800e+07    2.0815502e+06    2.2351848e+06
1.0357600e+07    2.0814816e+06    2.2351062e+06
1.0358400e+07    2.0814130e+06    2.2350276e+06
1.0359200e+07    2.0813444e+06    2.2349490e+06
1.0360000e+07    2.0812759e+06    2.2348706e+06
1.0360800e+07    2.0812074e+06    2.2347921e+06
1.0361600e+07    2.0811390e+06    2.2347137e+06
1.0362400e+07    2.0810705e+06    2.2346353e+06
1.0363200e+07    2.0810020e+06    2.2345568e+06
1.0364000e+07    2.0809335e+06    2.2344784e+06
1.0364800e+07    2.0808650e+06    2.2343999e+06
1.0365600e+07    2.0807966e+06    2.2343215e+06
1.0366400e+07    2.0807281e+06    2.2342431e+06
1.0367200e+07    2.0806596e+06    2.2341646e+06
1.0368000e+07    2.0805911e+06    2.2340862e+06
1.0368800e+07    2.0805227e+06    2.2340077e+06
1.0369600e+07    2.0804542e+06    2.2339293e+06
1.0370400e+07    2.0803857e+06    2.2338509e+06
1.0371200e+07    2.0803172e+06    2.2337724e+06
1.0372000e+07    2.0802488e+06    2.2336940e+06
1.0372800e+07    2.0801803e+06    2.2336156e+06
1.0373600e+07    2.0801118e+06    2.2335371e+06
1.0374400e+07    2.0800433e+06    2.2334587e+06
1.0375200e+07    2.0799749e+06    2.2333802e+06
1.0376000e+07    2.0799064e+06    2.2333018e+06
1.0376800e+07    2.0798379e+06    2.2332234e+06
1.0377600e+07    2.0797694e+06    2.2331449e+06
1.0378400e+07    2.0797010e+06    2.2330665e+06
1.0379200e+07    2.0796325e+06    2.2329880e+06
1.0380000e+07    2.0795640e+06    2.2329096e+06
1.0380800e+07    2.0794955e+06    2.2328312e+06
1.0381600e+07    2.0794271e+06    2.2327527e+06
1.0382400e+07    2.0793586e+06    2.2326743e+06
1.0383200e+07    2.0792901e+06    2.2325959e+06
1.0384000e+07    2.0792216e+06    2.2325174e+06
1.0384800e+07    2.0791532e+06    2.2324390e+06
1.0385600e+07    2.0790847e+06    2.2323605e+06
1.0386400e+07    2.0790162e+06    2.2322821e+06
1.0387200e+07    2.0789477e+06    2.2322037e+06
1.0388000e+07    2.0788792e+06    2.2321252e+06
1.0388800e+07    2.0788108e+06    2.2320468e+06
1.0389600e+07    2.0787423e+06    2.2319683e+06
1.0390400e+07    2.0786738e+06    2.2318899e+06
1.0391200e+07    2.0786053e+06    2.2318115e+06
1.0392000e+07    2.0785369e+06    2.2317330e+06
1.0392800e+07    2.0784684e+06    2.2316546e+06
1.0393600e+07    2.0783999e+06    2.2315762e+06
1.0394400e+07    2.0783314e+06    2.2314977e+06
1.0395200e+07    2.0782630e+06    2.2314193e+06
1.0396000e+07    2.0781945e+06    2.2313408e+06
1.0396800e+07    2.0781260e+06    2.2312624e+06
1.0397600e+07    2.0780575e+06    2.2311840e+06
1.0398400e+07    2.0779891e+06    2.2311055e+06
1.0399200e+07    2.0779206e+06    2.2310271e+06
1.0400000e+07    2.0778521e+06    2.2309487e+06
1.0400800e+07    2.0777836e+06    2.2308702e+06
1.0401600e+07    2.0777152e+06    2.2307918e+06
1.0402400e+07    2.0776467e+06    2.2307133e+06
1.0403200e+07    2.0775782e+06    2.2306349e+06
1.0404000e+07    2.0775097e+06    2.2305565e+06
1.0404800e+07    2.0774413e+06    2.2304780e+06
1.0405600e+07    2.0773728e+06    2.2303996e+06
1.0406400e+07    2.0773043e+06    2.2303211e+06
1.0407200e+07    2.0772358e+06    2.2302427e+06
1.0408000e+07    2.0771674e+06    2.2301643e+06
1.0408800e+07    2.0770989e+06    2.2300858e+06
1.0409600e+07    2.0770304e+06    2.2300074e+06
1.0410400e+07    2.0769619e+06    2.2299290e+06
1.0411200e+07    2.0768935e+06    2.2298505e+06
1.0412000e+07    2.0768250e+06    2.2297721e+06
1.0412800e+07    2.0767565e+06    2.2296936e+06
1.0413600e+07    2.0766880e+06    2.2296152e+06
1.0414400e+07    2.0766195e+06    2.2295368e+06
1.0415200e+07    2.0765511e+06    2.2294583e+06
1.0416000e+07    2.0764826e+06    2.2293799e+06
1.0416800e+07    2.0764141e+06    2.2293014e+06
1.0417600e+07    2.0763456e+06    2.2292230e+06
1.0418400e+07    2.0762772e+06    2.2291446e+06
1.0419200e+07    2.0762087e+06    2.2290661e+06
1.0420000e+07    2.0761402e+06    2.2289877e+06
1.0420800e+07    2.0760717e+06    2.2289093e+06
1.0421600e+07    2.0760033e+06    2.2288308e+06
1.0422400e+07    2.0759348e+06    2.2287524e+06
1.0423200e+07    2.0758663e+06    2.2286739e+06
1.0424000e+07    2.0757978e+06    2.2285955e+06
1.0424800e+07    2.0757294e+06    2.2285171e+06
1.0425600e+07    2.0756609e+06    2.2284386e+06
1.0426400e+07    2.0755924e+06    2.2283602e+06
1.0427200e+07    2.0755239e+06    2.2282817e+06
1.0428000e+07    2.0754555e+06    2.2282033e+06
1.0428800e+07    2.0753870e+06    2.2281249e+06
1.0429600e+07    2.0753185e+06    2.2280464e+06
1.0430400e+07    2.0752500e+06    2.2279680e+06
1.0431200e+07    2.0751816e+06    2.2278896e+06
1.0432000e+07    2.0751131e+06    2.2278111e+06
1.0432800e+07    2.0750446e+06    2.2277327e+06
1.0433600e+07    2.0749761e+06    2.2276542e+06
1.0434400e+07    2.0749077e+06    2.2275758e+06
1.0435200e+07    2.0748392e+06    2.2274974e+06
1.0436000e+07    2.0747707e+06    2.2274189e+06
1.0436800e+07    2.0747022e+06    2.2273405e+06
1.0437600e+07    2.0746337e+06    2.2272620e+06
1.0438400e+07    2.0745653e+06    2.2271836e+06
1.0439200e+07    2.0744968e+06    2.2271052e+06
1.0440000e+07    2.0744283e+06    2.2270267e+06
1.0440800e+07    2.0743598e+06    2.2269483e+06
1.0441600e+07    2.0742914e+06    2.2268699e+06
1.0442400e+07    2.0742229e+06    2.2267914e+06
1.0443200e+07    2.0741544e+06    2.2267130e+06
1.0444000e+07    2.0740859e+06    2.2266345e+06
1.0444800e+07    2.0740175e+06    2.2265561e+06
1.0445600e+07    2.0739490e+06    2.2264777e+06
1.0446400e+07    2.0738805e+06    2.2263992e+06
1.0447200e+07    2.0738120e+06    2.2263208e+06
1.0448000e+07    2.0737436e+06    2.2262423e+06
1.0448800e+07    2.0736751e+06    2.2261639e+06
1.0449600e+07    2.0736066e+06    2.2260855e+06
1.0450400e+07    2.0735381e+06    2.2260070e+06
1.0451200e+07    2.0734697e+06    2.2259286e+06
1.0452000e+07    2.0734012e+06    2.2258502e+06
1.0452800e+07    2.0733327e+06    2.2257717e+06
1.0453600e+07    2.0732642e+06    2.2256933e+06
1.0454400e+07    2.0731958e+06    2.2256148e+06
1.0455200e+07    2.0731273e+06    2.2255364e+06
1.0456000e+07    2.0730588e+06    2.2254580e+06
1.0456800e+07    2.0729903e+06    2.2253795e+06
1.0457600e+07    2.0729219e+06    2.2253011e+06
1.0458400e+07    2.0728534e+06    2.2252226e+06
1.0459200e+07    2.0727849e+06    2.2251442e+06
1.0460000e+07    2.0727164e+06    2.2250658e+06
1.0460800e+07    2.0726480e+06    2.2249873e+06
1.0461600e+07    2.0725795e+06    2.2249089e+06
1.0462400e+07    2.0725110e+06    2.2248305e+06
1.0463200e+07    2.0724425e+06    2.2247520e+06
1.0464000e+07    2.0723740e+06    2.2246736e+06
1.0464800e+07    2.0723056e+06    2.2245951e+06
1.0465600e+07    2.0722371e+06    2.2245167e+06
1.0466400e+07    2.0721686e+06    2.2244383e+06
1.0467200e+07    2.0721001e+06    2.2243598e+06
1.0468000e+07    2.0720317e+06    2.2242814e+06
1.0468800e+07    2.0719632e+06    2.2242029e+06
1.0469600e+07    2.0718947e+06    2.2241245e+06
1.0470400e+07    2.0718262e+06    2.2240461e+06
1.0471200e+07    2.0717578e+06    2.2239676e+06
1.0472000e+07    2.0716893e+06    2.2238892e+06
1.0472800e+07    2.0716208e+06    2.2238108e+06
1.0473600e+07    2.0715523e+06    2.2237323e+06
1.0474400e+07    2.0714839e+06    2.2236539e+06
1.0475200e+07    2.0714154e+06    2.2235754e+06
1.0476000e+07    2.0713469e+06    2.2234970e+06
1.0476800e+07    2.0712784e+06    2.2234186e+06
1.0477600e+07    2.0712100e+06    2.2233401e+06
1.0478400e+07    2.0711415e+06    2.2232617e+06
1.0479200e+07    2.0710730e+06    2.2231832e+06
1.0480000e+07    2.0710045e+06    2.2231048e+06
1.0480800e+07    2.0709361e+06    2.2230264e+06
1.0481600e+07    2.0708676e+06    2.2229479e+06
1.0482400e+07    2.0707991e+06    2.2228695e+06
1.0483200e+07    2.0707306e+06    2.2227911e+06
1.0484000e+07    2.0706622e+06    2.2227126e+06
1.0484800e+07    2.0705937e+06    2.2226342e+06
1.0485600e+07    2.0705252e+06    2.2225557e+06
1.0486400e+07    2.0704567e+06    2.2224773e+06
1.0487200e+07    2.0703882e+06    2.2223989e+06
1.0488000e+07    2.0703198e+06    2.2223204e+06
1.0488800e+07    2.0702513e+06    2.2222420e+06
1.0489600e+07    2.0701828e+06    2.2221635e+06
1.0490400e+07    2.0701143e+06    2.2220851e+06
1.0491200e+07    2.0700459e+06    2.2220067e+06
1.0492000e+07    2.0699774e+06    2.2219282e+06
1.0492800e+07    2.0699089e+06    2.2218498e+06
1.0493600e+07    2.0698404e+06    2.2217714e+06
1.0494400e+07    2.0697720e+06    2.2216929e+06
1.0495200e+07    2.0697035e+06    2.2216145e+06
1.0496000e+07    2.0696350e+06    2.2215360e+06
1.0496800e+07    2.0695665e+06    2.2214576e+06
1.0497600e+07    2.0694981e+06    2.2213792e+06
1.0498400e+07    2.0694296e+06    2.2213007e+06
1.0499200e+07    2.0693611e+06    2.2212223e+06
1.0500000e+07    2.0692926e+06    2.2211439e+06
1.0500800e+07    2.0692242e+06    2.2210654e+06
1.0501600e+07    2.0691557e+06    2.2209870e+06
1.0502400e+07    2.0690872e+06    2.2209085e+06
1.0503200e+07    2.0690187e+06    2.2208301e+06
1.0504000e+07    2.0689503e+06    2.2207517e+06
1.0504800e+07    2.0688818e+06    2.2206732e+06
1.0505600e+07    2.0688133e+06    2.2205948e+06
1.0506400e+07    2.0687448e+06    2.2205163e+06
1.0507200e+07    2.0686764e+06    2.2204379e+06
1.0508000e+07    2.0686079e+06    2.2203595e+06
1.0508800e+07    2.0685394e+06    2.2202810e+06
1.0509600e+07    2.0684709e+06    2.2202026e+06
1.0510400e+07    2.0684025e+06    2.2201242e+06
1.0511200e+07    2.0683340e+06    2.2200457e+06
1.0512000e+07    2.0682655e+06    2.2199673e+06
1.0512800e+07    2.0681970e+06    2.2198888e+06
1.0513600e+07    2.0681285e+06    2.2198104e+06
1.0514400e+07    2.0680601e+06    2.2197320e+06
1.0515200e+07    2.0679916e+06    2.2196535e+06
1.0516000e+07    2.0679231e+06    2.2195751e+06
1.0516800e+07    2.0678546e+06    2.2194966e+06
1.0517600e+07    2.0677862e+06    2.2194182e+06
1.0518400e+07    2.0677177e+06    2.2193398e+06
1.0519200e+07    2.0676492e+06    2.2192613e+06
1.0520000e+07    2.0675807e+06    2.2191829e+06
1.0520800e+07    2.0675123e+06    2.2191045e+06
1.0521600e+07    2.0674438e+06    2.2190260e+06
1.0522400e+07    2.0673753e+06    2.2189476e+06
1.0523200e+07    2.0673068e+06    2.2188691e+06
1.0524000e+07    2.0672384e+06    2.2187907e+06
1.0524800e+07    2.0671699e+06    2.2187123e+06
1.0525600e+07    2.0671014e+06    2.2186338e+06
1.0526400e+07    2.0670329e+06    2.2185554e+06
1.0527200e+07    2.0669645e+06    2.2184769e+06
1.0528000e+07    2.0668960e+06    2.2183985e+06
1.0528800e+07    2.0668275e+06    2.2183201e+06
1.0529600e+07    2.0667590e+06    2.2182416e+06
1.0530400e+07    2.0666906e+06    2.2181632e+06
1.0531200e+07    2.0666221e+06    2.2180848e+06
1.0532000e+07    2.0665536e+06    2.2180063e+06
1.0532800e+07    2.0664851e+06    2.2179279e+06
1.0533600e+07    2.0664167e+06    2.2178494e+06
1.0534400e+07    2.0663482e+06    2.2177710e+06
1.0535200e+07    2.0662797e+06    2.2176926e+06
1.0536000e+07    2.0662112e+06    2.2176141e+06
1.0536800e+07    2.0661427e+06    2.2175357e+06
1.0537600e+07    2.0660743e+06    2.2174572e+06
1.0538400e+07    2.0660058e+06    2.2173788e+06
1.0539200e+07    2.0659373e+06    2.2173004e+06
1.0540000e+07    2.0658688e+06    2.2172219e+06
1.0540800e+07    2.0658004e+06    2.2171435e+06
1.0541600e+07    2.0657319e+06    2.2170651e+06
1.0542400e+07    2.0656634e+06    2.2169866e+06
1.0543200e+07    2.0655949e+06    2.2169082e+06
1.0544000e+07    2.0655265e+06    2.2168297e+06
1.0544800e+07    2.0654580e+06    2.2167513e+06
1.0545600e+07    2.0653895e+06    2.2166729e+06
1.0546400e+07    2.0653210e+06    2.2165944e+06
1.0547200e+07    2.0652526e+06    2.2165160e+06
1.0548000e+07    2.0651841e+06    2.2164375e+06
1.0548800e+07    2.0651156e+06    2.2163591e+06
1.0549600e+07    2.0650471e+06    2.2162807e+06
1.0550400e+07    2.0649787e+06    2.2162022e+06
1.0551200e+07    2.0649102e+06    2.2161238e+06
1.0552000e+07    2.0648417e+06    2.2160454e+06
1.0552800e+07    2.0647732e+06    2.2159669e+06
1.0553600e+07    2.0647048e+06    2.2158885e+06
1.0554400e+07    2.0646363e+06    2.2158100e+06
1.0555200e+07    2.0645678e+06    2.2157316e+06
1.0556000e+07    2.0644993e+06    2.2156532e+06
1.0556800e+07    2.0644309e+06    2.2155747e+06
1.0557600e+07    2.0643624e+06    2.2154963e+06
1.0558400e+07    2.0642939e+06    2.2154178e+06
1.0559200e+07    2.0642254e+06    2.2153394e+06
1.0560000e+07    2.0641569e+06    2.2152610e+06
1.0560800e+07    2.0640885e+06    2.2151825e+06
