# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
3.7000000e-01    3.7070675e+05    3.7438790e+05
3.8000000e-01    3.6566931e+05    3.6921874e+05
3.9000000e-01    3.6063262e+05    3.6405034e+05
4.0000000e-01    3.5627073e+05    3.5958469e+05
4.1000000e-01    3.5213085e+05    3.5534404e+05
4.2000000e-01    3.4799250e+05    3.5110493e+05
4.3000000e-01    3.4386980e+05    3.4688175e+05
4.4000000e-01    3.3974939e+05    3.4266092e+05
4.5000000e-01    3.3580608e+05    3.3861886e+05
4.6000000e-01    3.3244876e+05    3.3518345e+05
4.7000000e-01    3.2915327e+05    3.3181199e+05
4.8000000e-01    3.2586352e+05    3.2844639e+05
4.9000000e-01    3.2258579e+05    3.2509294e+05
5.0000000e-01    3.1930805e+05    3.2173949e+05
5.1000000e-01    3.1603277e+05    3.1838850e+05
5.2000000e-01    3.1277579e+05    3.1505591e+05
5.3000000e-01    3.0991679e+05    3.1213653e+05
5.4000000e-01    3.0718357e+05    3.0934488e+05
5.5000000e-01    3.0445278e+05    3.0655569e+05
5.6000000e-01    3.0172199e+05    3.0376649e+05
5.7000000e-01    2.9901171e+05    3.0099794e+05
5.8000000e-01    2.9630883e+05    2.9823686e+05
5.9000000e-01    2.9360730e+05    2.9547713e+05
6.0000000e-01    2.9102248e+05    2.9283508e+05
6.1000000e-01    2.8870920e+05    2.9047280e+05
6.2000000e-01    2.8643143e+05    2.8814729e+05
6.3000000e-01    2.8416496e+05    2.8583318e+05
6.4000000e-01    2.8196220e+05    2.8358399e+05
6.5000000e-01    2.7988822e+05    2.8146769e+05
6.6000000e-01    2.7781424e+05    2.7935138e+05
6.7000000e-01    2.7576493e+05    2.7725994e+05
6.8000000e-01    2.7378833e+05    2.7524313e+05
6.9000000e-01    2.7197295e+05    2.7339270e+05
7.0000000e-01    2.7017414e+05    2.7155891e+05
7.1000000e-01    2.6837532e+05    2.6972511e+05
7.2000000e-01    2.6657651e+05    2.6789132e+05
7.3000000e-01    2.6477769e+05    2.6605753e+05
7.4000000e-01    2.6297888e+05    2.6422374e+05
7.5000000e-01    2.6118006e+05    2.6238995e+05
7.6000000e-01    2.5938259e+05    2.6055751e+05
7.7000000e-01    2.5758851e+05    2.5872847e+05
7.8000000e-01    2.5583120e+05    2.5693648e+05
7.9000000e-01    2.5413430e+05    2.5520641e+05
8.0000000e-01    2.5263706e+05    2.5368232e+05
8.1000000e-01    2.5116309e+05    2.5218164e+05
8.2000000e-01    2.4975114e+05    2.5074337e+05
8.3000000e-01    2.4833962e+05    2.4930552e+05
8.4000000e-01    2.4692810e+05    2.4786768e+05
8.5000000e-01    2.4551658e+05    2.4642984e+05
8.6000000e-01    2.4410505e+05    2.4499199e+05
8.7000000e-01    2.4269833e+05    2.4355903e+05
8.8000000e-01    2.4129402e+05    2.4212852e+05
8.9000000e-01    2.3988971e+05    2.4069801e+05
9.0000000e-01    2.3848867e+05    2.3927078e+05
9.1000000e-01    2.3712596e+05    2.3788217e+05
9.2000000e-01    2.3582200e+05    2.3655403e+05
9.3000000e-01    2.3465887e+05    2.3537076e+05
9.4000000e-01    2.3350690e+05    2.3419870e+05
9.5000000e-01    2.3235493e+05    2.3302663e+05
9.6000000e-01    2.3120296e+05    2.3185457e+05
9.7000000e-01    2.3005098e+05    2.3068251e+05
9.8000000e-01    2.2889901e+05    2.2951044e+05
9.9000000e-01    2.2774704e+05    2.2833838e+05
1.0000000e+00    2.2659507e+05    2.2716631e+05
1.0100000e+00    2.2544309e+05    2.2599425e+05
1.0200000e+00    2.2429112e+05    2.2482218e+05
1.0300000e+00    2.2313915e+05    2.2365012e+05
1.0400000e+00    2.2198720e+05    2.2247807e+05
1.0500000e+00    2.2084828e+05    2.2131915e+05
1.0600000e+00    2.1972961e+05    2.2018060e+05
1.0700000e+00    2.1865954e+05    2.1909201e+05
1.0800000e+00    2.1769687e+05    2.1811376e+05
1.0900000e+00    2.1673420e+05    2.1713551e+05
1.1000000e+00    2.1581826e+05    2.1620427e+05
1.1100000e+00    2.1491016e+05    2.1528090e+05
1.1200000e+00    2.1400205e+05    2.1435754e+05
1.1300000e+00    2.1309395e+05    2.1343417e+05
1.1400000e+00    2.1218585e+05    2.1251080e+05
1.1500000e+00    2.1128449e+05    2.1159425e+05
1.1600000e+00    2.1038947e+05    2.1068408e+05
1.1700000e+00    2.0949690e+05    2.0977640e+05
1.1800000e+00    2.0860649e+05    2.0887091e+05
1.1900000e+00    2.0771608e+05    2.0796543e+05
1.2000000e+00    2.0682567e+05    2.0705994e+05
1.2100000e+00    2.0593526e+05    2.0615446e+05
1.2200000e+00    2.0505624e+05    2.0526043e+05
1.2300000e+00    2.0420361e+05    2.0439296e+05
1.2400000e+00    2.0335098e+05    2.0352550e+05
1.2500000e+00    2.0260700e+05    2.0276948e+05
1.2600000e+00    2.0188697e+05    2.0203785e+05
1.2700000e+00    2.0116867e+05    2.0130797e+05
1.2800000e+00    2.0045038e+05    2.0057808e+05
1.2900000e+00    1.9973208e+05    1.9984820e+05
1.3000000e+00    1.9901378e+05    1.9911831e+05
1.3100000e+00    1.9829549e+05    1.9838843e+05
1.3200000e+00    1.9757719e+05    1.9765854e+05
1.3300000e+00    1.9685889e+05    1.9692866e+05
1.3400000e+00    1.9614060e+05    1.9619877e+05
1.3500000e+00    1.9542230e+05    1.9546889e+05
1.3600000e+00    1.9470400e+05    1.9473900e+05
1.3700000e+00    1.9398571e+05    1.9400912e+05
1.3800000e+00    1.9326842e+05    1.9328024e+05
1.3900000e+00    1.9255199e+05    1.9255224e+05
1.4000000e+00    1.9183557e+05    1.9182423e+05
1.4100000e+00    1.9111915e+05    1.9109622e+05
1.4200000e+00    1.9040272e+05    1.9036821e+05
1.4300000e+00    1.8968630e+05    1.8964021e+05
1.4400000e+00    1.8896987e+05    1.8891220e+05
1.4500000e+00    1.8831136e+05    1.8824351e+05
1.4600000e+00    1.8769434e+05    1.8761732e+05
1.4700000e+00    1.8707732e+05    1.8699113e+05
1.4800000e+00    1.8647603e+05    1.8638076e+05
1.4900000e+00    1.8589407e+05    1.8578980e+05
1.5000000e+00    1.8531210e+05    1.8519885e+05
1.5100000e+00    1.8473013e+05    1.8460790e+05
1.5200000e+00    1.8414817e+05    1.8401695e+05
1.5300000e+00    1.8356620e+05    1.8342599e+05
1.5400000e+00    1.8298424e+05    1.8283504e+05
1.5500000e+00    1.8240227e+05    1.8224409e+05
1.5600000e+00    1.8182030e+05    1.8165313e+05
1.5700000e+00    1.8123834e+05    1.8106218e+05
1.5800000e+00    1.8065885e+05    1.8047374e+05
1.5900000e+00    1.8007971e+05    1.7988565e+05
1.6000000e+00    1.7950058e+05    1.7929756e+05
1.6100000e+00    1.7892144e+05    1.7870947e+05
1.6200000e+00    1.7834231e+05    1.7812139e+05
1.6300000e+00    1.7776317e+05    1.7753330e+05
1.6400000e+00    1.7718404e+05    1.7694521e+05
1.6500000e+00    1.7661485e+05    1.7636713e+05
1.6600000e+00    1.7606947e+05    1.7581299e+05
1.6700000e+00    1.7552410e+05    1.7525886e+05
1.6800000e+00    1.7497872e+05    1.7470473e+05
1.6900000e+00    1.7451089e+05    1.7422991e+05
1.7000000e+00    1.7405084e+05    1.7376294e+05
1.7100000e+00    1.7359079e+05    1.7329597e+05
1.7200000e+00    1.7313074e+05    1.7282900e+05
1.7300000e+00    1.7267069e+05    1.7236202e+05
1.7400000e+00    1.7221064e+05    1.7189505e+05
1.7500000e+00    1.7175059e+05    1.7142808e+05
1.7600000e+00    1.7129056e+05    1.7096113e+05
1.7700000e+00    1.7083055e+05    1.7049419e+05
1.7800000e+00    1.7037054e+05    1.7002726e+05
1.7900000e+00    1.6991053e+05    1.6956033e+05
1.8000000e+00    1.6945053e+05    1.6909340e+05
1.8100000e+00    1.6899052e+05    1.6862647e+05
1.8200000e+00    1.6853051e+05    1.6815954e+05
1.8300000e+00    1.6807050e+05    1.6769261e+05
1.8400000e+00    1.6761049e+05    1.6722568e+05
1.8500000e+00    1.6715049e+05    1.6675875e+05
1.8600000e+00    1.6669048e+05    1.6629182e+05
1.8700000e+00    1.6623047e+05    1.6582489e+05
1.8800000e+00    1.6577046e+05    1.6535796e+05
1.8900000e+00    1.6531046e+05    1.6489103e+05
1.9000000e+00    1.6485045e+05    1.6442410e+05
1.9100000e+00    1.6439044e+05    1.6395717e+05
1.9200000e+00    1.6393043e+05    1.6349024e+05
1.9300000e+00    1.6347042e+05    1.6302331e+05
1.9400000e+00    1.6301042e+05    1.6255638e+05
1.9500000e+00    1.6255041e+05    1.6208945e+05
1.9600000e+00    1.6212594e+05    1.6165878e+05
1.9700000e+00    1.6173469e+05    1.6126203e+05
1.9800000e+00    1.6134345e+05    1.6086527e+05
1.9900000e+00    1.6095221e+05    1.6046852e+05
2.0000000e+00    1.6057145e+05    1.6008230e+05
2.0100000e+00    1.6020078e+05    1.5970622e+05
2.0200000e+00    1.5983012e+05    1.5933015e+05
2.0300000e+00    1.5945946e+05    1.5895408e+05
2.0400000e+00    1.5908879e+05    1.5857800e+05
2.0500000e+00    1.5871813e+05    1.5820193e+05
2.0600000e+00    1.5834779e+05    1.5782618e+05
2.0700000e+00    1.5797890e+05    1.5745190e+05
2.0800000e+00    1.5761001e+05    1.5707762e+05
2.0900000e+00    1.5724112e+05    1.5670334e+05
2.1000000e+00    1.5687223e+05    1.5632906e+05
2.1100000e+00    1.5650335e+05    1.5595478e+05
2.1200000e+00    1.5613446e+05    1.5558050e+05
2.1300000e+00    1.5576557e+05    1.5520622e+05
2.1400000e+00    1.5539668e+05    1.5483194e+05
2.1500000e+00    1.5502779e+05    1.5445766e+05
2.1600000e+00    1.5465890e+05    1.5408338e+05
2.1700000e+00    1.5429002e+05    1.5370910e+05
2.1800000e+00    1.5392113e+05    1.5333482e+05
2.1900000e+00    1.5355224e+05    1.5296054e+05
2.2000000e+00    1.5318335e+05    1.5258627e+05
2.2100000e+00    1.5281447e+05    1.5221199e+05
2.2200000e+00    1.5244752e+05    1.5183966e+05
2.2300000e+00    1.5208425e+05    1.5147101e+05
2.2400000e+00    1.5173972e+05    1.5112121e+05
2.2500000e+00    1.5139519e+05    1.5077141e+05
2.2600000e+00    1.5105066e+05    1.5042161e+05
2.2700000e+00    1.5070613e+05    1.5007181e+05
2.2800000e+00    1.5039951e+05    1.4976069e+05
2.2900000e+00    1.5012307e+05    1.4948037e+05
2.3000000e+00    1.4984664e+05    1.4920005e+05
2.3100000e+00    1.4957020e+05    1.4891972e+05
2.3200000e+00    1.4929376e+05    1.4863940e+05
2.3300000e+00    1.4901732e+05    1.4835908e+05
2.3400000e+00    1.4874089e+05    1.4807876e+05
2.3500000e+00    1.4846445e+05    1.4779843e+05
2.3600000e+00    1.4818852e+05    1.4751862e+05
2.3700000e+00    1.4791286e+05    1.4723907e+05
2.3800000e+00    1.4763720e+05    1.4695952e+05
2.3900000e+00    1.4736154e+05    1.4667998e+05
2.4000000e+00    1.4708587e+05    1.4640043e+05
2.4100000e+00    1.4681021e+05    1.4612089e+05
2.4200000e+00    1.4653455e+05    1.4584134e+05
2.4300000e+00    1.4625889e+05    1.4556180e+05
2.4400000e+00    1.4598323e+05    1.4528225e+05
2.4500000e+00    1.4570757e+05    1.4500271e+05
2.4600000e+00    1.4543191e+05    1.4472316e+05
2.4700000e+00    1.4515625e+05    1.4444362e+05
2.4800000e+00    1.4488059e+05    1.4416407e+05
2.4900000e+00    1.4460493e+05    1.4388453e+05
2.5000000e+00    1.4432927e+05    1.4360498e+05
2.5100000e+00    1.4405360e+05    1.4332544e+05
2.5200000e+00    1.4377794e+05    1.4304589e+05
2.5300000e+00    1.4350236e+05    1.4276642e+05
2.5400000e+00    1.4322756e+05    1.4248774e+05
2.5500000e+00    1.4295276e+05    1.4220905e+05
2.5600000e+00    1.4267795e+05    1.4193037e+05
2.5700000e+00    1.4240315e+05    1.4165169e+05
2.5800000e+00    1.4212835e+05    1.4137300e+05
2.5900000e+00    1.4185355e+05    1.4109432e+05
2.6000000e+00    1.4157875e+05    1.4081564e+05
2.6100000e+00    1.4130395e+05    1.4053695e+05
2.6200000e+00    1.4103129e+05    1.4026042e+05
2.6300000e+00    1.4076934e+05    1.3999464e+05
2.6400000e+00    1.4050738e+05    1.3972887e+05
2.6500000e+00    1.4024543e+05    1.3946309e+05
2.6600000e+00    1.3998347e+05    1.3919731e+05
2.6700000e+00    1.3972151e+05    1.3893154e+05
2.6800000e+00    1.3945956e+05    1.3866576e+05
2.6900000e+00    1.3919760e+05    1.3839999e+05
2.7000000e+00    1.3893611e+05    1.3813468e+05
2.7100000e+00    1.3867534e+05    1.3787010e+05
2.7200000e+00    1.3841457e+05    1.3760552e+05
2.7300000e+00    1.3815380e+05    1.3734094e+05
2.7400000e+00    1.3789303e+05    1.3707636e+05
2.7500000e+00    1.3763226e+05    1.3681178e+05
2.7600000e+00    1.3737149e+05    1.3654720e+05
2.7700000e+00    1.3711072e+05    1.3628262e+05
2.7800000e+00    1.3684995e+05    1.3601804e+05
2.7900000e+00    1.3658918e+05    1.3575346e+05
2.8000000e+00    1.3632841e+05    1.3548888e+05
2.8100000e+00    1.3606764e+05    1.3522430e+05
2.8200000e+00    1.3580687e+05    1.3495972e+05
2.8300000e+00    1.3554610e+05    1.3469514e+05
2.8400000e+00    1.3528533e+05    1.3443056e+05
2.8500000e+00    1.3502456e+05    1.3416598e+05
2.8600000e+00    1.3476379e+05    1.3390140e+05
2.8700000e+00    1.3450302e+05    1.3363682e+05
2.8800000e+00    1.3424225e+05    1.3337224e+05
2.8900000e+00    1.3398148e+05    1.3310766e+05
2.9000000e+00    1.3372071e+05    1.3284308e+05
2.9100000e+00    1.3346168e+05    1.3258024e+05
2.9200000e+00    1.3320341e+05    1.3231816e+05
2.9300000e+00    1.3294720e+05    1.3205816e+05
2.9400000e+00    1.3270177e+05    1.3180900e+05
2.9500000e+00    1.3245634e+05    1.3155983e+05
2.9600000e+00    1.3221091e+05    1.3131066e+05
2.9700000e+00    1.3196548e+05    1.3106149e+05
2.9800000e+00    1.3172005e+05    1.3081233e+05
2.9900000e+00    1.3148409e+05    1.3057281e+05
3.0000000e+00    1.3129946e+05    1.3038559e+05
3.0100000e+00    1.3111482e+05    1.3019837e+05
3.0200000e+00    1.3093018e+05    1.3001115e+05
3.0300000e+00    1.3074555e+05    1.2982393e+05
3.0400000e+00    1.3056091e+05    1.2963671e+05
3.0500000e+00    1.3037627e+05    1.2944950e+05
3.0600000e+00    1.3019163e+05    1.2926228e+05
3.0700000e+00    1.3000700e+05    1.2907506e+05
3.0800000e+00    1.2982236e+05    1.2888784e+05
3.0900000e+00    1.2963772e+05    1.2870062e+05
3.1000000e+00    1.2945309e+05    1.2851340e+05
3.1100000e+00    1.2926845e+05    1.2832618e+05
3.1200000e+00    1.2908381e+05    1.2813896e+05
3.1300000e+00    1.2889919e+05    1.2795176e+05
3.1400000e+00    1.2871457e+05    1.2776455e+05
3.1500000e+00    1.2852995e+05    1.2757735e+05
3.1600000e+00    1.2834533e+05    1.2739015e+05
3.1700000e+00    1.2816071e+05    1.2720294e+05
3.1800000e+00    1.2797609e+05    1.2701574e+05
3.1900000e+00    1.2779147e+05    1.2682854e+05
3.2000000e+00    1.2760684e+05    1.2664134e+05
3.2100000e+00    1.2742222e+05    1.2645413e+05
3.2200000e+00    1.2723760e+05    1.2626693e+05
3.2300000e+00    1.2705298e+05    1.2607973e+05
3.2400000e+00    1.2686836e+05    1.2589252e+05
3.2500000e+00    1.2668374e+05    1.2570532e+05
3.2600000e+00    1.2649912e+05    1.2551812e+05
3.2700000e+00    1.2631450e+05    1.2533091e+05
3.2800000e+00    1.2612988e+05    1.2514371e+05
3.2900000e+00    1.2594526e+05    1.2495651e+05
3.3000000e+00    1.2576064e+05    1.2476930e+05
3.3100000e+00    1.2557601e+05    1.2458210e+05
3.3200000e+00    1.2539139e+05    1.2439490e+05
3.3300000e+00    1.2520677e+05    1.2420770e+05
3.3400000e+00    1.2502278e+05    1.2402112e+05
3.3500000e+00    1.2483961e+05    1.2383538e+05
3.3600000e+00    1.2465646e+05    1.2364966e+05
3.3700000e+00    1.2447334e+05    1.2346396e+05
3.3800000e+00    1.2429044e+05    1.2327849e+05
3.3900000e+00    1.2410755e+05    1.2309303e+05
3.4000000e+00    1.2392465e+05    1.2290756e+05
3.4100000e+00    1.2374175e+05    1.2272209e+05
3.4200000e+00    1.2355886e+05    1.2253662e+05
3.4300000e+00    1.2337596e+05    1.2235115e+05
3.4400000e+00    1.2319599e+05    1.2216862e+05
3.4500000e+00    1.2302164e+05    1.2199173e+05
3.4600000e+00    1.2284728e+05    1.2181485e+05
3.4700000e+00    1.2267293e+05    1.2163797e+05
3.4800000e+00    1.2249858e+05    1.2146108e+05
3.4900000e+00    1.2232423e+05    1.2128420e+05
3.5000000e+00    1.2214988e+05    1.2110732e+05
3.5100000e+00    1.2197553e+05    1.2093044e+05
3.5200000e+00    1.2180117e+05    1.2075355e+05
3.5300000e+00    1.2162682e+05    1.2057667e+05
3.5400000e+00    1.2145313e+05    1.2040045e+05
3.5500000e+00    1.2127957e+05    1.2022437e+05
3.5600000e+00    1.2110601e+05    1.2004828e+05
3.5700000e+00    1.2093245e+05    1.1987220e+05
3.5800000e+00    1.2075889e+05    1.1969611e+05
3.5900000e+00    1.2058533e+05    1.1952003e+05
3.6000000e+00    1.2041177e+05    1.1934394e+05
3.6100000e+00    1.2023821e+05    1.1916786e+05
3.6200000e+00    1.2006465e+05    1.1899177e+05
3.6300000e+00    1.1989109e+05    1.1881569e+05
3.6400000e+00    1.1971753e+05    1.1863960e+05
3.6500000e+00    1.1954397e+05    1.1846352e+05
3.6600000e+00    1.1937041e+05    1.1828743e+05
3.6700000e+00    1.1919685e+05    1.1811135e+05
3.6800000e+00    1.1902329e+05    1.1793526e+05
3.6900000e+00    1.1884973e+05    1.1775918e+05
3.7000000e+00    1.1867617e+05    1.1758309e+05
3.7100000e+00    1.1850261e+05    1.1740701e+05
3.7200000e+00    1.1832905e+05    1.1723092e+05
3.7300000e+00    1.1815549e+05    1.1705484e+05
3.7400000e+00    1.1798193e+05    1.1687875e+05
3.7500000e+00    1.1780837e+05    1.1670267e+05
3.7600000e+00    1.1763481e+05    1.1652658e+05
3.7700000e+00    1.1746138e+05    1.1635062e+05
3.7800000e+00    1.1728824e+05    1.1617496e+05
3.7900000e+00    1.1711510e+05    1.1599930e+05
3.8000000e+00    1.1694196e+05    1.1582363e+05
3.8100000e+00    1.1676964e+05    1.1564879e+05
3.8200000e+00    1.1659817e+05    1.1547480e+05
3.8300000e+00    1.1642669e+05    1.1530081e+05
3.8400000e+00    1.1625522e+05    1.1512682e+05
3.8500000e+00    1.1608571e+05    1.1495480e+05
3.8600000e+00    1.1592092e+05    1.1478752e+05
3.8700000e+00    1.1575612e+05    1.1462024e+05
3.8800000e+00    1.1559133e+05    1.1445296e+05
3.8900000e+00    1.1542654e+05    1.1428568e+05
3.9000000e+00    1.1526174e+05    1.1411840e+05
3.9100000e+00    1.1509695e+05    1.1395112e+05
3.9200000e+00    1.1493216e+05    1.1378384e+05
3.9300000e+00    1.1477813e+05    1.1362753e+05
3.9400000e+00    1.1464500e+05    1.1349247e+05
3.9500000e+00    1.1451187e+05    1.1335742e+05
3.9600000e+00    1.1437873e+05    1.1322237e+05
3.9700000e+00    1.1424560e+05    1.1308732e+05
3.9800000e+00    1.1411246e+05    1.1295227e+05
3.9900000e+00    1.1397933e+05    1.1281722e+05
4.0000000e+00    1.1384620e+05    1.1268217e+05
4.0100000e+00    1.1371306e+05    1.1254711e+05
4.0200000e+00    1.1357993e+05    1.1241206e+05
4.0300000e+00    1.1344681e+05    1.1227702e+05
4.0400000e+00    1.1331388e+05    1.1214218e+05
4.0500000e+00    1.1318095e+05    1.1200733e+05
4.0600000e+00    1.1304802e+05    1.1187249e+05
4.0700000e+00    1.1291510e+05    1.1173765e+05
4.0800000e+00    1.1278221e+05    1.1160284e+05
4.0900000e+00    1.1264932e+05    1.1146804e+05
4.1000000e+00    1.1251643e+05    1.1133323e+05
4.1100000e+00    1.1238354e+05    1.1119842e+05
4.1200000e+00    1.1225065e+05    1.1106361e+05
4.1300000e+00    1.1211776e+05    1.1092881e+05
4.1400000e+00    1.1198487e+05    1.1079400e+05
4.1500000e+00    1.1185198e+05    1.1065919e+05
4.1600000e+00    1.1171909e+05    1.1052439e+05
4.1700000e+00    1.1158620e+05    1.1038958e+05
4.1800000e+00    1.1145331e+05    1.1025477e+05
4.1900000e+00    1.1132042e+05    1.1011997e+05
4.2000000e+00    1.1118753e+05    1.0998516e+05
4.2100000e+00    1.1105464e+05    1.0985035e+05
4.2200000e+00    1.1092231e+05    1.0971610e+05
4.2300000e+00    1.1079010e+05    1.0958198e+05
4.2400000e+00    1.1065789e+05    1.0944786e+05
4.2500000e+00    1.1052569e+05    1.0931374e+05
4.2600000e+00    1.1039348e+05    1.0917962e+05
4.2700000e+00    1.1026128e+05    1.0904550e+05
4.2800000e+00    1.1012907e+05    1.0891138e+05
4.2900000e+00    1.0999687e+05    1.0877726e+05
4.3000000e+00    1.0986466e+05    1.0864314e+05
4.3100000e+00    1.0973245e+05    1.0850902e+05
4.3200000e+00    1.0960025e+05    1.0837490e+05
4.3300000e+00    1.0946804e+05    1.0824078e+05
4.3400000e+00    1.0933595e+05    1.0810677e+05
4.3500000e+00    1.0920397e+05    1.0797288e+05
4.3600000e+00    1.0907199e+05    1.0783899e+05
4.3700000e+00    1.0894002e+05    1.0770510e+05
4.3800000e+00    1.0880805e+05    1.0757122e+05
4.3900000e+00    1.0867611e+05    1.0743737e+05
4.4000000e+00    1.0854417e+05    1.0730352e+05
4.4100000e+00    1.0841245e+05    1.0716988e+05
4.4200000e+00    1.0828398e+05    1.0703952e+05
4.4300000e+00    1.0815552e+05    1.0690916e+05
4.4400000e+00    1.0802706e+05    1.0677880e+05
4.4500000e+00    1.0789860e+05    1.0664844e+05
4.4600000e+00    1.0777013e+05    1.0651809e+05
4.4700000e+00    1.0764167e+05    1.0638773e+05
4.4800000e+00    1.0751321e+05    1.0625737e+05
4.4900000e+00    1.0738475e+05    1.0612701e+05
4.5000000e+00    1.0725629e+05    1.0599665e+05
4.5100000e+00    1.0714272e+05    1.0588146e+05
4.5200000e+00    1.0703608e+05    1.0577322e+05
4.5300000e+00    1.0692973e+05    1.0566529e+05
4.5400000e+00    1.0682338e+05    1.0555736e+05
4.5500000e+00    1.0671703e+05    1.0544943e+05
4.5600000e+00    1.0661072e+05    1.0534153e+05
4.5700000e+00    1.0650443e+05    1.0523366e+05
4.5800000e+00    1.0639815e+05    1.0512579e+05
4.5900000e+00    1.0629186e+05    1.0501792e+05
4.6000000e+00    1.0618557e+05    1.0491005e+05
4.6100000e+00    1.0607928e+05    1.0480217e+05
4.6200000e+00    1.0597299e+05    1.0469430e+05
4.6300000e+00    1.0586681e+05    1.0458654e+05
4.6400000e+00    1.0576082e+05    1.0447896e+05
4.6500000e+00    1.0565482e+05    1.0437139e+05
4.6600000e+00    1.0554884e+05    1.0426382e+05
4.6700000e+00    1.0544285e+05    1.0415625e+05
4.6800000e+00    1.0533694e+05    1.0404876e+05
4.6900000e+00    1.0523107e+05    1.0394131e+05
4.7000000e+00    1.0512519e+05    1.0383385e+05
4.7100000e+00    1.0501931e+05    1.0372639e+05
4.7200000e+00    1.0491343e+05    1.0361893e+05
4.7300000e+00    1.0480756e+05    1.0351148e+05
4.7400000e+00    1.0470168e+05    1.0340402e+05
4.7500000e+00    1.0459580e+05    1.0329656e+05
4.7600000e+00    1.0448993e+05    1.0318910e+05
4.7700000e+00    1.0438405e+05    1.0308165e+05
4.7800000e+00    1.0427817e+05    1.0297419e+05
4.7900000e+00    1.0417229e+05    1.0286673e+05
4.8000000e+00    1.0406642e+05    1.0275927e+05
4.8100000e+00    1.0396054e+05    1.0265182e+05
4.8200000e+00    1.0385466e+05    1.0254436e+05
4.8300000e+00    1.0374879e+05    1.0243690e+05
4.8400000e+00    1.0364291e+05    1.0232944e+05
4.8500000e+00    1.0353703e+05    1.0222199e+05
4.8600000e+00    1.0343116e+05    1.0211453e+05
4.8700000e+00    1.0332528e+05    1.0200707e+05
4.8800000e+00    1.0321940e+05    1.0189961e+05
4.8900000e+00    1.0311352e+05    1.0179216e+05
4.9000000e+00    1.0300765e+05    1.0168470e+05
4.9100000e+00    1.0290183e+05    1.0157730e+05
4.9200000e+00    1.0279602e+05    1.0146991e+05
4.9300000e+00    1.0269021e+05    1.0136252e+05
4.9400000e+00    1.0258440e+05    1.0125513e+05
4.9500000e+00    1.0247859e+05    1.0114774e+05
4.9600000e+00    1.0237278e+05    1.0104035e+05
4.9700000e+00    1.0226696e+05    1.0093295e+05
4.9800000e+00    1.0216115e+05    1.0082556e+05
4.9900000e+00    1.0205550e+05    1.0071833e+05
5.0000000e+00    1.0195031e+05    1.0061156e+05
5.0100000e+00    1.0184511e+05    1.0050478e+05
5.0200000e+00    1.0173993e+05    1.0039802e+05
5.0300000e+00    1.0163476e+05    1.0029127e+05
5.0400000e+00    1.0152964e+05    1.0018457e+05
5.0500000e+00    1.0142469e+05    1.0007804e+05
5.0600000e+00    1.0132146e+05    9.9973243e+04
5.0700000e+00    1.0121934e+05    9.9869556e+04
5.0800000e+00    1.0111721e+05    9.9765869e+04
5.0900000e+00    1.0101509e+05    9.9662182e+04
5.1000000e+00    1.0091302e+05    9.9558547e+04
5.1100000e+00    1.0081099e+05    9.9454956e+04
5.1200000e+00    1.0070897e+05    9.9351366e+04
5.1300000e+00    1.0060694e+05    9.9247776e+04
5.1400000e+00    1.0050491e+05    9.9144185e+04
