# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
5.0000000e-01    1.2975523e+05    1.3132431e+05
5.1000000e-01    1.2840430e+05    1.2994011e+05
5.2000000e-01    1.2703507e+05    1.2853751e+05
5.3000000e-01    1.2586489e+05    1.2734140e+05
5.4000000e-01    1.2475760e+05    1.2620912e+05
5.5000000e-01    1.2365153e+05    1.2507808e+05
5.6000000e-01    1.2254546e+05    1.2394703e+05
5.7000000e-01    1.2144964e+05    1.2282630e+05
5.8000000e-01    1.2035753e+05    1.2170930e+05
5.9000000e-01    1.1926608e+05    1.2059298e+05
6.0000000e-01    1.1823301e+05    1.1953547e+05
6.1000000e-01    1.1733087e+05    1.1861289e+05
6.2000000e-01    1.1644504e+05    1.1770722e+05
6.3000000e-01    1.1556465e+05    1.1680702e+05
6.4000000e-01    1.1468015e+05    1.1590287e+05
6.5000000e-01    1.1382991e+05    1.1503447e+05
6.6000000e-01    1.1297966e+05    1.1416607e+05
6.7000000e-01    1.1214176e+05    1.1331009e+05
6.8000000e-01    1.1134022e+05    1.1249141e+05
6.9000000e-01    1.1060806e+05    1.1174455e+05
7.0000000e-01    1.0985934e+05    1.1098104e+05
7.1000000e-01    1.0911061e+05    1.1021753e+05
7.2000000e-01    1.0836189e+05    1.0945402e+05
7.3000000e-01    1.0761316e+05    1.0869051e+05
7.4000000e-01    1.0686444e+05    1.0792700e+05
7.5000000e-01    1.0611572e+05    1.0716350e+05
7.6000000e-01    1.0536564e+05    1.0639863e+05
7.7000000e-01    1.0461219e+05    1.0563038e+05
7.8000000e-01    1.0387712e+05    1.0488064e+05
7.9000000e-01    1.0317227e+05    1.0416184e+05
8.0000000e-01    1.0256728e+05    1.0354593e+05
8.1000000e-01    1.0197394e+05    1.0294173e+05
8.2000000e-01    1.0140837e+05    1.0236547e+05
8.3000000e-01    1.0084237e+05    1.0178878e+05
8.4000000e-01    1.0027637e+05    1.0121208e+05
8.5000000e-01    9.9710367e+04    1.0063539e+05
8.6000000e-01    9.9144368e+04    1.0005870e+05
8.7000000e-01    9.8573567e+04    9.9477122e+04
8.8000000e-01    9.8000357e+04    9.8893098e+04
8.9000000e-01    9.7427148e+04    9.8309075e+04
9.0000000e-01    9.6855572e+04    9.7726695e+04
9.1000000e-01    9.6303168e+04    9.7163608e+04
9.2000000e-01    9.5780152e+04    9.6630732e+04
9.3000000e-01    9.5321278e+04    9.6163897e+04
9.4000000e-01    9.4851250e+04    9.5685862e+04
9.5000000e-01    9.4381222e+04    9.5207827e+04
9.6000000e-01    9.3911194e+04    9.4729793e+04
9.7000000e-01    9.3441167e+04    9.4251758e+04
9.8000000e-01    9.2971139e+04    9.3773723e+04
9.9000000e-01    9.2501111e+04    9.3295688e+04
1.0000000e+00    9.2031083e+04    9.2817653e+04
1.0100000e+00    9.1561055e+04    9.2339618e+04
1.0200000e+00    9.1091027e+04    9.1861584e+04
1.0300000e+00    9.0621000e+04    9.1383549e+04
1.0400000e+00    9.0150952e+04    9.0905494e+04
1.0500000e+00    8.9687260e+04    9.0433832e+04
1.0600000e+00    8.9233692e+04    8.9972354e+04
1.0700000e+00    8.8804439e+04    8.9535822e+04
1.0800000e+00    8.8428905e+04    8.9154403e+04
1.0900000e+00    8.8053371e+04    8.8772985e+04
1.1000000e+00    8.7699809e+04    8.8413646e+04
1.1100000e+00    8.7349088e+04    8.8057164e+04
1.1200000e+00    8.6998367e+04    8.7700682e+04
1.1300000e+00    8.6647646e+04    8.7344200e+04
1.1400000e+00    8.6296925e+04    8.6987718e+04
1.1500000e+00    8.5939456e+04    8.6624426e+04
1.1600000e+00    8.5575655e+04    8.6254741e+04
1.1700000e+00    8.5209408e+04    8.5882576e+04
1.1800000e+00    8.4840995e+04    8.5508212e+04
1.1900000e+00    8.4472581e+04    8.5133849e+04
1.2000000e+00    8.4104167e+04    8.4759486e+04
1.2100000e+00    8.3735754e+04    8.4385122e+04
1.2200000e+00    8.3373036e+04    8.4016484e+04
1.2300000e+00    8.3023519e+04    8.3661118e+04
1.2400000e+00    8.2674003e+04    8.3305751e+04
1.2500000e+00    8.2378835e+04    8.3006040e+04
1.2600000e+00    8.2083556e+04    8.2706380e+04
1.2700000e+00    8.1786543e+04    8.2404981e+04
1.2800000e+00    8.1489531e+04    8.2103582e+04
1.2900000e+00    8.1192519e+04    8.1802183e+04
1.3000000e+00    8.0895507e+04    8.1500784e+04
1.3100000e+00    8.0598495e+04    8.1199384e+04
1.3200000e+00    8.0301482e+04    8.0897985e+04
1.3300000e+00    8.0004470e+04    8.0596586e+04
1.3400000e+00    7.9707458e+04    8.0295187e+04
1.3500000e+00    7.9410446e+04    7.9993788e+04
1.3600000e+00    7.9113433e+04    7.9692389e+04
1.3700000e+00    7.8816421e+04    7.9390990e+04
1.3800000e+00    7.8518400e+04    7.9088579e+04
1.3900000e+00    7.8219515e+04    7.8785302e+04
1.4000000e+00    7.7920630e+04    7.8482025e+04
1.4100000e+00    7.7621745e+04    7.8178748e+04
1.4200000e+00    7.7322860e+04    7.7875472e+04
1.4300000e+00    7.7023975e+04    7.7572195e+04
1.4400000e+00    7.6725090e+04    7.7268918e+04
1.4500000e+00    7.6455177e+04    7.6995259e+04
1.4600000e+00    7.6206022e+04    7.6742819e+04
1.4700000e+00    7.5956866e+04    7.6490379e+04
1.4800000e+00    7.5714650e+04    7.6244909e+04
1.4900000e+00    7.5480968e+04    7.6008009e+04
1.5000000e+00    7.5247285e+04    7.5771109e+04
1.5100000e+00    7.5013602e+04    7.5534208e+04
1.5200000e+00    7.4779919e+04    7.5297308e+04
1.5300000e+00    7.4546236e+04    7.5060408e+04
1.5400000e+00    7.4312554e+04    7.4823508e+04
1.5500000e+00    7.4078871e+04    7.4586607e+04
1.5600000e+00    7.3845188e+04    7.4349707e+04
1.5700000e+00    7.3611505e+04    7.4112807e+04
1.5800000e+00    7.3375345e+04    7.3873399e+04
1.5900000e+00    7.3138832e+04    7.3633633e+04
1.6000000e+00    7.2902318e+04    7.3393867e+04
1.6100000e+00    7.2665805e+04    7.3154102e+04
1.6200000e+00    7.2429292e+04    7.2914336e+04
1.6300000e+00    7.2192779e+04    7.2674570e+04
1.6400000e+00    7.1956266e+04    7.2434804e+04
1.6500000e+00    7.1724727e+04    7.2200036e+04
1.6600000e+00    7.1505099e+04    7.1977235e+04
1.6700000e+00    7.1285472e+04    7.1754433e+04
1.6800000e+00    7.1065844e+04    7.1531632e+04
1.6900000e+00    7.0884866e+04    7.1348279e+04
1.7000000e+00    7.0698933e+04    7.1159973e+04
1.7100000e+00    7.0513001e+04    7.0971667e+04
1.7200000e+00    7.0327069e+04    7.0783362e+04
1.7300000e+00    7.0141136e+04    7.0595056e+04
1.7400000e+00    6.9955204e+04    7.0406750e+04
1.7500000e+00    6.9769271e+04    7.0218444e+04
1.7600000e+00    6.9583320e+04    7.0030119e+04
1.7700000e+00    6.9397352e+04    6.9841778e+04
1.7800000e+00    6.9211379e+04    6.9653432e+04
1.7900000e+00    6.9025405e+04    6.9465085e+04
1.8000000e+00    6.8839432e+04    6.9276737e+04
1.8100000e+00    6.8653458e+04    6.9088390e+04
1.8200000e+00    6.8467484e+04    6.8900043e+04
1.8300000e+00    6.8281510e+04    6.8711696e+04
1.8400000e+00    6.8095537e+04    6.8523349e+04
1.8500000e+00    6.7909563e+04    6.8335001e+04
1.8600000e+00    6.7723589e+04    6.8146654e+04
1.8700000e+00    6.7537615e+04    6.7958307e+04
1.8800000e+00    6.7351641e+04    6.7769960e+04
1.8900000e+00    6.7165668e+04    6.7581612e+04
1.9000000e+00    6.6979694e+04    6.7393265e+04
1.9100000e+00    6.6793720e+04    6.7204918e+04
1.9200000e+00    6.6607746e+04    6.7016571e+04
1.9300000e+00    6.6421772e+04    6.6828223e+04
1.9400000e+00    6.6235799e+04    6.6639876e+04
1.9500000e+00    6.6049825e+04    6.6451529e+04
1.9600000e+00    6.5876866e+04    6.6276484e+04
1.9700000e+00    6.5717110e+04    6.6114921e+04
1.9800000e+00    6.5557351e+04    6.5953355e+04
1.9900000e+00    6.5397584e+04    6.5791782e+04
2.0000000e+00    6.5243055e+04    6.5635465e+04
2.0100000e+00    6.5093580e+04    6.5484220e+04
2.0200000e+00    6.4944104e+04    6.5332974e+04
2.0300000e+00    6.4794628e+04    6.5181729e+04
2.0400000e+00    6.4645152e+04    6.5030484e+04
2.0500000e+00    6.4495677e+04    6.4879238e+04
2.0600000e+00    6.4345883e+04    6.4727672e+04
2.0700000e+00    6.4194632e+04    6.4574633e+04
2.0800000e+00    6.4043382e+04    6.4421593e+04
2.0900000e+00    6.3892131e+04    6.4268554e+04
2.1000000e+00    6.3740881e+04    6.4115515e+04
2.1100000e+00    6.3589630e+04    6.3962476e+04
2.1200000e+00    6.3438380e+04    6.3809436e+04
2.1300000e+00    6.3287129e+04    6.3656397e+04
2.1400000e+00    6.3135879e+04    6.3503358e+04
2.1500000e+00    6.2984628e+04    6.3350319e+04
2.1600000e+00    6.2833378e+04    6.3197279e+04
2.1700000e+00    6.2682127e+04    6.3044240e+04
2.1800000e+00    6.2530877e+04    6.2891201e+04
2.1900000e+00    6.2379626e+04    6.2738162e+04
2.2000000e+00    6.2228376e+04    6.2585122e+04
2.2100000e+00    6.2077118e+04    6.2432076e+04
2.2200000e+00    6.1923931e+04    6.2277095e+04
2.2300000e+00    6.1769836e+04    6.2121205e+04
2.2400000e+00    6.1625117e+04    6.1974729e+04
2.2500000e+00    6.1480398e+04    6.1828253e+04
2.2600000e+00    6.1335679e+04    6.1681776e+04
2.2700000e+00    6.1190960e+04    6.1535300e+04
2.2800000e+00    6.1065212e+04    6.1408124e+04
2.2900000e+00    6.0954567e+04    6.1296315e+04
2.3000000e+00    6.0843923e+04    6.1184506e+04
2.3100000e+00    6.0733278e+04    6.1072696e+04
2.3200000e+00    6.0622634e+04    6.0960887e+04
2.3300000e+00    6.0511989e+04    6.0849078e+04
2.3400000e+00    6.0401345e+04    6.0737269e+04
2.3500000e+00    6.0290701e+04    6.0625459e+04
2.3600000e+00    6.0179550e+04    6.0513143e+04
2.3700000e+00    6.0068129e+04    6.0400556e+04
2.3800000e+00    5.9956708e+04    6.0287968e+04
2.3900000e+00    5.9845288e+04    6.0175381e+04
2.4000000e+00    5.9733867e+04    6.0062794e+04
2.4100000e+00    5.9622446e+04    5.9950207e+04
2.4200000e+00    5.9511025e+04    5.9837619e+04
2.4300000e+00    5.9399604e+04    5.9725032e+04
2.4400000e+00    5.9288183e+04    5.9612445e+04
2.4500000e+00    5.9176762e+04    5.9499857e+04
2.4600000e+00    5.9065341e+04    5.9387270e+04
2.4700000e+00    5.8953920e+04    5.9274683e+04
2.4800000e+00    5.8842499e+04    5.9162096e+04
2.4900000e+00    5.8731079e+04    5.9049508e+04
2.5000000e+00    5.8619658e+04    5.8936921e+04
2.5100000e+00    5.8508237e+04    5.8824334e+04
2.5200000e+00    5.8396816e+04    5.8711746e+04
2.5300000e+00    5.8285321e+04    5.8599085e+04
2.5400000e+00    5.8173040e+04    5.8485636e+04
2.5500000e+00    5.8060759e+04    5.8372187e+04
2.5600000e+00    5.7948478e+04    5.8258737e+04
2.5700000e+00    5.7836197e+04    5.8145288e+04
2.5800000e+00    5.7723916e+04    5.8031839e+04
2.5900000e+00    5.7611635e+04    5.7918390e+04
2.6000000e+00    5.7499355e+04    5.7804941e+04
2.6100000e+00    5.7387074e+04    5.7691492e+04
2.6200000e+00    5.7275864e+04    5.7579118e+04
2.6300000e+00    5.7170009e+04    5.7472115e+04
2.6400000e+00    5.7064154e+04    5.7365112e+04
2.6500000e+00    5.6958299e+04    5.7258108e+04
2.6600000e+00    5.6852444e+04    5.7151105e+04
2.6700000e+00    5.6746589e+04    5.7044102e+04
2.6800000e+00    5.6640734e+04    5.6937099e+04
2.6900000e+00    5.6534879e+04    5.6830096e+04
2.7000000e+00    5.6428561e+04    5.6722625e+04
2.7100000e+00    5.6321520e+04    5.6614426e+04
2.7200000e+00    5.6214480e+04    5.6506226e+04
2.7300000e+00    5.6107439e+04    5.6398026e+04
2.7400000e+00    5.6000399e+04    5.6289827e+04
2.7500000e+00    5.5893358e+04    5.6181627e+04
2.7600000e+00    5.5786318e+04    5.6073427e+04
2.7700000e+00    5.5679277e+04    5.5965228e+04
2.7800000e+00    5.5572237e+04    5.5857028e+04
2.7900000e+00    5.5465197e+04    5.5748828e+04
2.8000000e+00    5.5358156e+04    5.5640629e+04
2.8100000e+00    5.5251116e+04    5.5532429e+04
2.8200000e+00    5.5144075e+04    5.5424229e+04
2.8300000e+00    5.5037035e+04    5.5316030e+04
2.8400000e+00    5.4929994e+04    5.5207830e+04
2.8500000e+00    5.4822954e+04    5.5099630e+04
2.8600000e+00    5.4715913e+04    5.4991431e+04
2.8700000e+00    5.4608873e+04    5.4883231e+04
2.8800000e+00    5.4501832e+04    5.4775032e+04
2.8900000e+00    5.4394792e+04    5.4666832e+04
2.9000000e+00    5.4287752e+04    5.4558632e+04
2.9100000e+00    5.4178977e+04    5.4448694e+04
2.9200000e+00    5.4069435e+04    5.4337988e+04
2.9300000e+00    5.3960925e+04    5.4228316e+04
2.9400000e+00    5.3857806e+04    5.4124055e+04
2.9500000e+00    5.3754688e+04    5.4019794e+04
2.9600000e+00    5.3651569e+04    5.3915532e+04
2.9700000e+00    5.3548451e+04    5.3811271e+04
2.9800000e+00    5.3445332e+04    5.3707010e+04
2.9900000e+00    5.3346955e+04    5.3607564e+04
3.0000000e+00    5.3274263e+04    5.3534202e+04
3.0100000e+00    5.3201572e+04    5.3460839e+04
3.0200000e+00    5.3128880e+04    5.3387477e+04
3.0300000e+00    5.3056189e+04    5.3314114e+04
3.0400000e+00    5.2983497e+04    5.3240752e+04
3.0500000e+00    5.2910805e+04    5.3167389e+04
3.0600000e+00    5.2838114e+04    5.3094027e+04
3.0700000e+00    5.2765422e+04    5.3020665e+04
3.0800000e+00    5.2692730e+04    5.2947302e+04
3.0900000e+00    5.2620039e+04    5.2873940e+04
3.1000000e+00    5.2547347e+04    5.2800577e+04
3.1100000e+00    5.2474656e+04    5.2727215e+04
3.1200000e+00    5.2401964e+04    5.2653853e+04
3.1300000e+00    5.2329256e+04    5.2580474e+04
3.1400000e+00    5.2256549e+04    5.2507096e+04
3.1500000e+00    5.2183841e+04    5.2433717e+04
3.1600000e+00    5.2111133e+04    5.2360338e+04
3.1700000e+00    5.2038425e+04    5.2286959e+04
3.1800000e+00    5.1965717e+04    5.2213581e+04
3.1900000e+00    5.1893009e+04    5.2140202e+04
3.2000000e+00    5.1820301e+04    5.2066823e+04
3.2100000e+00    5.1747593e+04    5.1993445e+04
3.2200000e+00    5.1674885e+04    5.1920066e+04
3.2300000e+00    5.1602177e+04    5.1846687e+04
3.2400000e+00    5.1529470e+04    5.1773309e+04
3.2500000e+00    5.1456762e+04    5.1699930e+04
3.2600000e+00    5.1384054e+04    5.1626551e+04
3.2700000e+00    5.1311346e+04    5.1553172e+04
3.2800000e+00    5.1238638e+04    5.1479794e+04
3.2900000e+00    5.1165930e+04    5.1406415e+04
3.3000000e+00    5.1093222e+04    5.1333036e+04
3.3100000e+00    5.1020514e+04    5.1259658e+04
3.3200000e+00    5.0947806e+04    5.1186279e+04
3.3300000e+00    5.0875098e+04    5.1112900e+04
3.3400000e+00    5.0801762e+04    5.1038889e+04
3.3500000e+00    5.0727602e+04    5.0964050e+04
3.3600000e+00    5.0653425e+04    5.0889194e+04
3.3700000e+00    5.0579216e+04    5.0814306e+04
3.3800000e+00    5.0504784e+04    5.0739193e+04
3.3900000e+00    5.0430352e+04    5.0664080e+04
3.4000000e+00    5.0355920e+04    5.0588968e+04
3.4100000e+00    5.0281488e+04    5.0513855e+04
3.4200000e+00    5.0207056e+04    5.0438743e+04
3.4300000e+00    5.0132624e+04    5.0363630e+04
3.4400000e+00    5.0059655e+04    5.0289984e+04
3.4500000e+00    4.9989498e+04    5.0219159e+04
3.4600000e+00    4.9919342e+04    5.0148333e+04
3.4700000e+00    4.9849185e+04    5.0077507e+04
3.4800000e+00    4.9779028e+04    5.0006681e+04
3.4900000e+00    4.9708871e+04    4.9935856e+04
3.5000000e+00    4.9638714e+04    4.9865030e+04
3.5100000e+00    4.9568557e+04    4.9794204e+04
3.5200000e+00    4.9498401e+04    4.9723379e+04
3.5300000e+00    4.9428244e+04    4.9652553e+04
3.5400000e+00    4.9357427e+04    4.9581062e+04
3.5500000e+00    4.9286479e+04    4.9509438e+04
3.5600000e+00    4.9215530e+04    4.9437814e+04
3.5700000e+00    4.9144582e+04    4.9366190e+04
3.5800000e+00    4.9073633e+04    4.9294566e+04
3.5900000e+00    4.9002685e+04    4.9222943e+04
3.6000000e+00    4.8931736e+04    4.9151319e+04
3.6100000e+00    4.8860788e+04    4.9079695e+04
3.6200000e+00    4.8789840e+04    4.9008071e+04
3.6300000e+00    4.8718891e+04    4.8936447e+04
3.6400000e+00    4.8647943e+04    4.8864823e+04
3.6500000e+00    4.8576994e+04    4.8793199e+04
3.6600000e+00    4.8506046e+04    4.8721575e+04
3.6700000e+00    4.8435097e+04    4.8649952e+04
3.6800000e+00    4.8364149e+04    4.8578328e+04
3.6900000e+00    4.8293200e+04    4.8506704e+04
3.7000000e+00    4.8222252e+04    4.8435080e+04
3.7100000e+00    4.8151303e+04    4.8363456e+04
3.7200000e+00    4.8080355e+04    4.8291832e+04
3.7300000e+00    4.8009407e+04    4.8220208e+04
3.7400000e+00    4.7938458e+04    4.8148585e+04
3.7500000e+00    4.7867510e+04    4.8076961e+04
3.7600000e+00    4.7796561e+04    4.8005337e+04
3.7700000e+00    4.7725484e+04    4.7933583e+04
3.7800000e+00    4.7654116e+04    4.7861538e+04
3.7900000e+00    4.7582748e+04    4.7789492e+04
3.8000000e+00    4.7511379e+04    4.7717447e+04
3.8100000e+00    4.7439190e+04    4.7644578e+04
3.8200000e+00    4.7366155e+04    4.7570862e+04
3.8300000e+00    4.7293120e+04    4.7497146e+04
3.8400000e+00    4.7220084e+04    4.7423430e+04
3.8500000e+00    4.7148031e+04    4.7350699e+04
3.8600000e+00    4.7078338e+04    4.7280335e+04
3.8700000e+00    4.7008645e+04    4.7209971e+04
3.8800000e+00    4.6938951e+04    4.7139607e+04
3.8900000e+00    4.6869258e+04    4.7069243e+04
3.9000000e+00    4.6799565e+04    4.6998880e+04
3.9100000e+00    4.6729871e+04    4.6928516e+04
3.9200000e+00    4.6660178e+04    4.6858152e+04
3.9300000e+00    4.6595876e+04    4.6793254e+04
3.9400000e+00    4.6542031e+04    4.6738957e+04
3.9500000e+00    4.6488187e+04    4.6684660e+04
3.9600000e+00    4.6434342e+04    4.6630364e+04
3.9700000e+00    4.6380498e+04    4.6576067e+04
3.9800000e+00    4.6326653e+04    4.6521771e+04
3.9900000e+00    4.6272809e+04    4.6467474e+04
4.0000000e+00    4.6218964e+04    4.6413178e+04
4.0100000e+00    4.6165120e+04    4.6358881e+04
4.0200000e+00    4.6111275e+04    4.6304584e+04
4.0300000e+00    4.6057419e+04    4.6250276e+04
4.0400000e+00    4.6003369e+04    4.6195773e+04
4.0500000e+00    4.5949318e+04    4.6141271e+04
4.0600000e+00    4.5895265e+04    4.6086765e+04
4.0700000e+00    4.5841211e+04    4.6032259e+04
4.0800000e+00    4.5787123e+04    4.5977718e+04
4.0900000e+00    4.5733034e+04    4.5923177e+04
4.1000000e+00    4.5678945e+04    4.5868636e+04
4.1100000e+00    4.5624857e+04    4.5814095e+04
4.1200000e+00    4.5570768e+04    4.5759554e+04
4.1300000e+00    4.5516680e+04    4.5705013e+04
4.1400000e+00    4.5462591e+04    4.5650472e+04
4.1500000e+00    4.5408502e+04    4.5595931e+04
4.1600000e+00    4.5354414e+04    4.5541389e+04
4.1700000e+00    4.5300325e+04    4.5486848e+04
4.1800000e+00    4.5246237e+04    4.5432307e+04
4.1900000e+00    4.5192148e+04    4.5377766e+04
4.2000000e+00    4.5138059e+04    4.5323225e+04
4.2100000e+00    4.5083971e+04    4.5268684e+04
4.2200000e+00    4.5029330e+04    4.5213588e+04
4.2300000e+00    4.4974557e+04    4.5158360e+04
4.2400000e+00    4.4919785e+04    4.5103132e+04
4.2500000e+00    4.4865012e+04    4.5047904e+04
4.2600000e+00    4.4810239e+04    4.4992676e+04
4.2700000e+00    4.4755467e+04    4.4937448e+04
4.2800000e+00    4.4700694e+04    4.4882219e+04
4.2900000e+00    4.4645922e+04    4.4826991e+04
4.3000000e+00    4.4591149e+04    4.4771763e+04
4.3100000e+00    4.4536376e+04    4.4716535e+04
4.3200000e+00    4.4481604e+04    4.4661307e+04
4.3300000e+00    4.4426831e+04    4.4606079e+04
4.3400000e+00    4.4371950e+04    4.4550742e+04
4.3500000e+00    4.4316950e+04    4.4495286e+04
4.3600000e+00    4.4261949e+04    4.4439829e+04
4.3700000e+00    4.4206945e+04    4.4384369e+04
4.3800000e+00    4.4151937e+04    4.4328905e+04
4.3900000e+00    4.4096895e+04    4.4273407e+04
4.4000000e+00    4.4041852e+04    4.4217908e+04
4.4100000e+00    4.3986915e+04    4.4162515e+04
4.4200000e+00    4.3933600e+04    4.4108749e+04
4.4300000e+00    4.3880281e+04    4.4054979e+04
4.4400000e+00    4.3826961e+04    4.4001209e+04
4.4500000e+00    4.3773642e+04    4.3947438e+04
4.4600000e+00    4.3720323e+04    4.3893668e+04
4.4700000e+00    4.3667004e+04    4.3839898e+04
4.4800000e+00    4.3613685e+04    4.3786128e+04
4.4900000e+00    4.3560365e+04    4.3732357e+04
4.5000000e+00    4.3507046e+04    4.3678587e+04
4.5100000e+00    4.3461188e+04    4.3632371e+04
4.5200000e+00    4.3418788e+04    4.3589630e+04
4.5300000e+00    4.3376539e+04    4.3547040e+04
4.5400000e+00    4.3334291e+04    4.3504450e+04
4.5500000e+00    4.3292042e+04    4.3461860e+04
4.5600000e+00    4.3249755e+04    4.3419232e+04
4.5700000e+00    4.3207447e+04    4.3376583e+04
4.5800000e+00    4.3165139e+04    4.3333933e+04
4.5900000e+00    4.3122831e+04    4.3291284e+04
4.6000000e+00    4.3080523e+04    4.3248635e+04
4.6100000e+00    4.3038215e+04    4.3205986e+04
4.6200000e+00    4.2995907e+04    4.3163337e+04
4.6300000e+00    4.2953488e+04    4.3120576e+04
4.6400000e+00    4.2910887e+04    4.3077631e+04
4.6500000e+00    4.2868285e+04    4.3034687e+04
4.6600000e+00    4.2825675e+04    4.2991733e+04
4.6700000e+00    4.2783065e+04    4.2948779e+04
4.6800000e+00    4.2740375e+04    4.2905746e+04
4.6900000e+00    4.2697656e+04    4.2862682e+04
4.7000000e+00    4.2654936e+04    4.2819618e+04
4.7100000e+00    4.2612217e+04    4.2776554e+04
4.7200000e+00    4.2569497e+04    4.2733491e+04
4.7300000e+00    4.2526778e+04    4.2690427e+04
4.7400000e+00    4.2484058e+04    4.2647363e+04
4.7500000e+00    4.2441339e+04    4.2604299e+04
4.7600000e+00    4.2398619e+04    4.2561236e+04
4.7700000e+00    4.2355899e+04    4.2518172e+04
4.7800000e+00    4.2313180e+04    4.2475108e+04
4.7900000e+00    4.2270460e+04    4.2432044e+04
4.8000000e+00    4.2227741e+04    4.2388980e+04
4.8100000e+00    4.2185021e+04    4.2345917e+04
4.8200000e+00    4.2142302e+04    4.2302853e+04
4.8300000e+00    4.2099582e+04    4.2259789e+04
4.8400000e+00    4.2056863e+04    4.2216725e+04
4.8500000e+00    4.2014143e+04    4.2173662e+04
4.8600000e+00    4.1971423e+04    4.2130598e+04
4.8700000e+00    4.1928704e+04    4.2087534e+04
4.8800000e+00    4.1885984e+04    4.2044470e+04
4.8900000e+00    4.1843265e+04    4.2001406e+04
4.9000000e+00    4.1800545e+04    4.1958343e+04
4.9100000e+00    4.1757763e+04    4.1915216e+04
4.9200000e+00    4.1714977e+04    4.1872086e+04
4.9300000e+00    4.1672192e+04    4.1828957e+04
4.9400000e+00    4.1629407e+04    4.1785828e+04
4.9500000e+00    4.1586622e+04    4.1742698e+04
4.9600000e+00    4.1543837e+04    4.1699569e+04
4.9700000e+00    4.1501052e+04    4.1656440e+04
4.9800000e+00    4.1458267e+04    4.1613310e+04
4.9900000e+00    4.1415318e+04    4.1570017e+04
5.0000000e+00    4.1371918e+04    4.1526270e+04
5.0100000e+00    4.1328517e+04    4.1482524e+04
5.0200000e+00    4.1285100e+04    4.1438762e+04
5.0300000e+00    4.1241679e+04    4.1394996e+04
5.0400000e+00    4.1198205e+04    4.1351176e+04
5.0500000e+00    4.1154554e+04    4.1307179e+04
5.0600000e+00    4.1111762e+04    4.1264044e+04
5.0700000e+00    4.1069524e+04    4.1221464e+04
5.0800000e+00    4.1027286e+04    4.1178884e+04
5.0900000e+00    4.0985049e+04    4.1136304e+04
5.1000000e+00    4.0942759e+04    4.1093672e+04
5.1100000e+00    4.0900425e+04    4.1050995e+04
5.1200000e+00    4.0858090e+04    4.1008319e+04
5.1300000e+00    4.0815756e+04    4.0965642e+04
5.1400000e+00    4.0773422e+04    4.0922965e+04
