# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
1.1330000e+04    1.4759389e+07    4.0065498e+07
1.1340000e+04    1.4758877e+07    4.0055979e+07
1.1350000e+04    1.4758365e+07    4.0046461e+07
1.1360000e+04    1.4757853e+07    4.0036943e+07
1.1370000e+04    1.4757341e+07    4.0027425e+07
1.1380000e+04    1.4756829e+07    4.0017907e+07
1.1390000e+04    1.4756317e+07    4.0008388e+07
1.1400000e+04    1.4755805e+07    3.9998870e+07
1.1410000e+04    1.4755293e+07    3.9989352e+07
1.1420000e+04    1.4754781e+07    3.9979834e+07
1.1430000e+04    1.4754269e+07    3.9970316e+07
1.1440000e+04    1.4753732e+07    3.9960883e+07
1.1450000e+04    1.4753166e+07    3.9951548e+07
1.1460000e+04    1.4752601e+07    3.9942213e+07
1.1470000e+04    1.4752035e+07    3.9932878e+07
1.1480000e+04    1.4751470e+07    3.9923543e+07
1.1490000e+04    1.4750904e+07    3.9914209e+07
1.1500000e+04    1.4750339e+07    3.9904874e+07
1.1510000e+04    1.4749774e+07    3.9895539e+07
1.1520000e+04    1.4749208e+07    3.9886204e+07
1.1530000e+04    1.4748643e+07    3.9876869e+07
1.1540000e+04    1.4748077e+07    3.9867534e+07
1.1550000e+04    1.4747512e+07    3.9858199e+07
1.1560000e+04    1.4746946e+07    3.9848864e+07
1.1570000e+04    1.4746381e+07    3.9839529e+07
1.1580000e+04    1.4745816e+07    3.9830194e+07
1.1590000e+04    1.4745250e+07    3.9820859e+07
1.1600000e+04    1.4744685e+07    3.9811524e+07
1.1610000e+04    1.4744119e+07    3.9802189e+07
1.1620000e+04    1.4743554e+07    3.9792854e+07
1.1630000e+04    1.4742988e+07    3.9783519e+07
1.1640000e+04    1.4742423e+07    3.9774184e+07
1.1650000e+04    1.4741858e+07    3.9764849e+07
1.1660000e+04    1.4741292e+07    3.9755514e+07
1.1670000e+04    1.4740727e+07    3.9746179e+07
1.1680000e+04    1.4740161e+07    3.9736844e+07
1.1690000e+04    1.4739596e+07    3.9727509e+07
1.1700000e+04    1.4739030e+07    3.9718174e+07
1.1710000e+04    1.4738465e+07    3.9708839e+07
1.1720000e+04    1.4737900e+07    3.9699504e+07
1.1730000e+04    1.4737334e+07    3.9690169e+07
1.1740000e+04    1.4736769e+07    3.9680834e+07
1.1750000e+04    1.4736203e+07    3.9671499e+07
1.1760000e+04    1.4735638e+07    3.9662164e+07
1.1770000e+04    1.4735072e+07    3.9652829e+07
1.1780000e+04    1.4734507e+07    3.9643495e+07
1.1790000e+04    1.4733942e+07    3.9634160e+07
1.1800000e+04    1.4733376e+07    3.9624825e+07
1.1810000e+04    1.4732811e+07    3.9615490e+07
1.1820000e+04    1.4732245e+07    3.9606155e+07
1.1830000e+04    1.4731680e+07    3.9596820e+07
1.1840000e+04    1.4731114e+07    3.9587485e+07
1.1850000e+04    1.4730549e+07    3.9578150e+07
1.1860000e+04    1.4729984e+07    3.9568815e+07
1.1870000e+04    1.4729418e+07    3.9559480e+07
1.1880000e+04    1.4728853e+07    3.9550145e+07
1.1890000e+04    1.4728287e+07    3.9540810e+07
1.1900000e+04    1.4727722e+07    3.9531475e+07
1.1910000e+04    1.4727156e+07    3.9522140e+07
1.1920000e+04    1.4726591e+07    3.9512805e+07
1.1930000e+04    1.4726026e+07    3.9503470e+07
1.1940000e+04    1.4725460e+07    3.9494135e+07
1.1950000e+04    1.4724895e+07    3.9484800e+07
1.1960000e+04    1.4724329e+07    3.9475465e+07
1.1970000e+04    1.4723764e+07    3.9466130e+07
1.1980000e+04    1.4723198e+07    3.9456795e+07
1.1990000e+04    1.4722633e+07    3.9447460e+07
1.2000000e+04    1.4722068e+07    3.9438125e+07
1.2010000e+04    1.4721502e+07    3.9428790e+07
1.2020000e+04    1.4720937e+07    3.9419455e+07
1.2030000e+04    1.4720371e+07    3.9410120e+07
1.2040000e+04    1.4719806e+07    3.9400785e+07
1.2050000e+04    1.4719240e+07    3.9391450e+07
1.2060000e+04    1.4718675e+07    3.9382115e+07
1.2070000e+04    1.4718110e+07    3.9372781e+07
1.2080000e+04    1.4717544e+07    3.9363446e+07
1.2090000e+04    1.4716979e+07    3.9354111e+07
1.2100000e+04    1.4716413e+07    3.9344776e+07
1.2110000e+04    1.4715848e+07    3.9335441e+07
1.2120000e+04    1.4715283e+07    3.9326106e+07
1.2130000e+04    1.4714717e+07    3.9316771e+07
1.2140000e+04    1.4714152e+07    3.9307436e+07
1.2150000e+04    1.4713586e+07    3.9298101e+07
1.2160000e+04    1.4713021e+07    3.9288766e+07
1.2170000e+04    1.4712455e+07    3.9279431e+07
1.2180000e+04    1.4711890e+07    3.9270096e+07
1.2190000e+04    1.4711325e+07    3.9260761e+07
1.2200000e+04    1.4710759e+07    3.9251426e+07
1.2210000e+04    1.4710194e+07    3.9242091e+07
1.2220000e+04    1.4709628e+07    3.9232756e+07
1.2230000e+04    1.4709063e+07    3.9223421e+07
1.2240000e+04    1.4708497e+07    3.9214086e+07
1.2250000e+04    1.4707932e+07    3.9204751e+07
1.2260000e+04    1.4707367e+07    3.9195416e+07
1.2270000e+04    1.4706801e+07    3.9186081e+07
1.2280000e+04    1.4706236e+07    3.9176746e+07
1.2290000e+04    1.4705670e+07    3.9167411e+07
1.2300000e+04    1.4705105e+07    3.9158076e+07
1.2310000e+04    1.4704539e+07    3.9148741e+07
1.2320000e+04    1.4703974e+07    3.9139406e+07
1.2330000e+04    1.4703409e+07    3.9130071e+07
1.2340000e+04    1.4702843e+07    3.9120736e+07
1.2350000e+04    1.4702278e+07    3.9111401e+07
1.2360000e+04    1.4701712e+07    3.9102067e+07
1.2370000e+04    1.4701147e+07    3.9092732e+07
1.2380000e+04    1.4700581e+07    3.9083397e+07
1.2390000e+04    1.4700016e+07    3.9074062e+07
1.2400000e+04    1.4699451e+07    3.9064727e+07
1.2410000e+04    1.4698885e+07    3.9055392e+07
1.2420000e+04    1.4698320e+07    3.9046057e+07
1.2430000e+04    1.4697754e+07    3.9036722e+07
1.2440000e+04    1.4697189e+07    3.9027387e+07
1.2450000e+04    1.4696623e+07    3.9018052e+07
1.2460000e+04    1.4696058e+07    3.9008717e+07
1.2470000e+04    1.4695493e+07    3.8999382e+07
1.2480000e+04    1.4694927e+07    3.8990047e+07
1.2490000e+04    1.4694362e+07    3.8980712e+07
1.2500000e+04    1.4693796e+07    3.8971377e+07
1.2510000e+04    1.4693231e+07    3.8962042e+07
1.2520000e+04    1.4692665e+07    3.8952707e+07
1.2530000e+04    1.4692100e+07    3.8943372e+07
1.2540000e+04    1.4691535e+07    3.8934037e+07
1.2550000e+04    1.4690969e+07    3.8924702e+07
1.2560000e+04    1.4690404e+07    3.8915367e+07
1.2570000e+04    1.4689838e+07    3.8906032e+07
1.2580000e+04    1.4689273e+07    3.8896697e+07
1.2590000e+04    1.4688707e+07    3.8887362e+07
1.2600000e+04    1.4688142e+07    3.8878027e+07
1.2610000e+04    1.4687577e+07    3.8868692e+07
1.2620000e+04    1.4687011e+07    3.8859357e+07
1.2630000e+04    1.4686446e+07    3.8850022e+07
1.2640000e+04    1.4685880e+07    3.8840687e+07
1.2650000e+04    1.4685315e+07    3.8831353e+07
1.2660000e+04    1.4684749e+07    3.8822018e+07
1.2670000e+04    1.4684184e+07    3.8812683e+07
1.2680000e+04    1.4683619e+07    3.8803348e+07
1.2690000e+04    1.4683053e+07    3.8794013e+07
1.2700000e+04    1.4682488e+07    3.8784678e+07
1.2710000e+04    1.4681922e+07    3.8775343e+07
1.2720000e+04    1.4681357e+07    3.8766008e+07
1.2730000e+04    1.4680791e+07    3.8756673e+07
1.2740000e+04    1.4680226e+07    3.8747338e+07
1.2750000e+04    1.4679661e+07    3.8738003e+07
1.2760000e+04    1.4679095e+07    3.8728668e+07
1.2770000e+04    1.4678530e+07    3.8719333e+07
1.2780000e+04    1.4677964e+07    3.8709998e+07
1.2790000e+04    1.4677399e+07    3.8700663e+07
1.2800000e+04    1.4676833e+07    3.8691328e+07
1.2810000e+04    1.4676268e+07    3.8681993e+07
1.2820000e+04    1.4675703e+07    3.8672658e+07
1.2830000e+04    1.4675137e+07    3.8663323e+07
1.2840000e+04    1.4674572e+07    3.8653988e+07
1.2850000e+04    1.4674006e+07    3.8644653e+07
1.2860000e+04    1.4673441e+07    3.8635318e+07
1.2870000e+04    1.4672890e+07    3.8626022e+07
1.2880000e+04    1.4672356e+07    3.8616773e+07
1.2890000e+04    1.4671822e+07    3.8607524e+07
1.2900000e+04    1.4671289e+07    3.8598276e+07
1.2910000e+04    1.4670755e+07    3.8589027e+07
1.2920000e+04    1.4670222e+07    3.8579779e+07
1.2930000e+04    1.4669688e+07    3.8570530e+07
1.2940000e+04    1.4669154e+07    3.8561282e+07
1.2950000e+04    1.4668621e+07    3.8552033e+07
1.2960000e+04    1.4668087e+07    3.8542785e+07
1.2970000e+04    1.4667554e+07    3.8533536e+07
1.2980000e+04    1.4667020e+07    3.8524288e+07
1.2990000e+04    1.4666486e+07    3.8515039e+07
1.3000000e+04    1.4665953e+07    3.8505791e+07
1.3010000e+04    1.4665419e+07    3.8496542e+07
1.3020000e+04    1.4664886e+07    3.8487294e+07
1.3030000e+04    1.4664352e+07    3.8478045e+07
1.3040000e+04    1.4663818e+07    3.8468797e+07
1.3050000e+04    1.4663285e+07    3.8459548e+07
1.3060000e+04    1.4662751e+07    3.8450300e+07
1.3070000e+04    1.4662218e+07    3.8441051e+07
1.3080000e+04    1.4661684e+07    3.8431802e+07
1.3090000e+04    1.4661150e+07    3.8422554e+07
1.3100000e+04    1.4660617e+07    3.8413305e+07
1.3110000e+04    1.4660083e+07    3.8404057e+07
1.3120000e+04    1.4659550e+07    3.8394808e+07
1.3130000e+04    1.4659016e+07    3.8385560e+07
1.3140000e+04    1.4658482e+07    3.8376311e+07
1.3150000e+04    1.4657949e+07    3.8367063e+07
1.3160000e+04    1.4657415e+07    3.8357814e+07
1.3170000e+04    1.4656882e+07    3.8348566e+07
1.3180000e+04    1.4656348e+07    3.8339317e+07
1.3190000e+04    1.4655814e+07    3.8330069e+07
1.3200000e+04    1.4655281e+07    3.8320820e+07
1.3210000e+04    1.4654747e+07    3.8311572e+07
1.3220000e+04    1.4654214e+07    3.8302323e+07
1.3230000e+04    1.4653680e+07    3.8293075e+07
1.3240000e+04    1.4653147e+07    3.8283826e+07
1.3250000e+04    1.4652613e+07    3.8274577e+07
1.3260000e+04    1.4652079e+07    3.8265329e+07
1.3270000e+04    1.4651546e+07    3.8256080e+07
1.3280000e+04    1.4651012e+07    3.8246832e+07
1.3290000e+04    1.4650479e+07    3.8237583e+07
1.3300000e+04    1.4649945e+07    3.8228335e+07
1.3310000e+04    1.4649411e+07    3.8219086e+07
1.3320000e+04    1.4648878e+07    3.8209838e+07
1.3330000e+04    1.4648344e+07    3.8200589e+07
1.3340000e+04    1.4647811e+07    3.8191341e+07
1.3350000e+04    1.4647277e+07    3.8182092e+07
1.3360000e+04    1.4646743e+07    3.8172844e+07
1.3370000e+04    1.4646210e+07    3.8163595e+07
1.3380000e+04    1.4645676e+07    3.8154347e+07
1.3390000e+04    1.4645143e+07    3.8145098e+07
1.3400000e+04    1.4644609e+07    3.8135850e+07
1.3410000e+04    1.4644075e+07    3.8126601e+07
1.3420000e+04    1.4643542e+07    3.8117352e+07
1.3430000e+04    1.4643008e+07    3.8108104e+07
1.3440000e+04    1.4642475e+07    3.8098855e+07
1.3450000e+04    1.4641941e+07    3.8089607e+07
1.3460000e+04    1.4641407e+07    3.8080358e+07
1.3470000e+04    1.4640886e+07    3.8071147e+07
1.3480000e+04    1.4640385e+07    3.8061995e+07
1.3490000e+04    1.4639883e+07    3.8052843e+07
1.3500000e+04    1.4639381e+07    3.8043691e+07
1.3510000e+04    1.4638880e+07    3.8034539e+07
1.3520000e+04    1.4638378e+07    3.8025388e+07
1.3530000e+04    1.4637877e+07    3.8016236e+07
1.3540000e+04    1.4637375e+07    3.8007084e+07
1.3550000e+04    1.4636874e+07    3.7997932e+07
1.3560000e+04    1.4636372e+07    3.7988780e+07
1.3570000e+04    1.4635870e+07    3.7979628e+07
1.3580000e+04    1.4635369e+07    3.7970476e+07
1.3590000e+04    1.4634867e+07    3.7961325e+07
1.3600000e+04    1.4634366e+07    3.7952173e+07
1.3610000e+04    1.4633864e+07    3.7943021e+07
1.3620000e+04    1.4633363e+07    3.7933869e+07
1.3630000e+04    1.4632861e+07    3.7924717e+07
1.3640000e+04    1.4632360e+07    3.7915565e+07
1.3650000e+04    1.4631858e+07    3.7906413e+07
1.3660000e+04    1.4631356e+07    3.7897261e+07
1.3670000e+04    1.4630855e+07    3.7888110e+07
1.3680000e+04    1.4630353e+07    3.7878958e+07
1.3690000e+04    1.4629852e+07    3.7869806e+07
1.3700000e+04    1.4629350e+07    3.7860654e+07
1.3710000e+04    1.4628849e+07    3.7851502e+07
1.3720000e+04    1.4628347e+07    3.7842350e+07
1.3730000e+04    1.4627845e+07    3.7833198e+07
1.3740000e+04    1.4627344e+07    3.7824046e+07
1.3750000e+04    1.4626842e+07    3.7814895e+07
1.3760000e+04    1.4626341e+07    3.7805743e+07
1.3770000e+04    1.4625839e+07    3.7796591e+07
1.3780000e+04    1.4625338e+07    3.7787439e+07
1.3790000e+04    1.4624836e+07    3.7778287e+07
1.3800000e+04    1.4624335e+07    3.7769135e+07
1.3810000e+04    1.4623833e+07    3.7759983e+07
1.3820000e+04    1.4623331e+07    3.7750832e+07
1.3830000e+04    1.4622830e+07    3.7741680e+07
1.3840000e+04    1.4622328e+07    3.7732528e+07
1.3850000e+04    1.4621827e+07    3.7723376e+07
1.3860000e+04    1.4621325e+07    3.7714224e+07
1.3870000e+04    1.4620824e+07    3.7705072e+07
1.3880000e+04    1.4620322e+07    3.7695920e+07
1.3890000e+04    1.4619821e+07    3.7686768e+07
1.3900000e+04    1.4619319e+07    3.7677617e+07
1.3910000e+04    1.4618817e+07    3.7668465e+07
1.3920000e+04    1.4618316e+07    3.7659313e+07
1.3930000e+04    1.4617814e+07    3.7650161e+07
1.3940000e+04    1.4617313e+07    3.7641009e+07
1.3950000e+04    1.4616811e+07    3.7631857e+07
1.3960000e+04    1.4616310e+07    3.7622705e+07
1.3970000e+04    1.4615808e+07    3.7613553e+07
1.3980000e+04    1.4615306e+07    3.7604402e+07
1.3990000e+04    1.4614805e+07    3.7595250e+07
1.4000000e+04    1.4614303e+07    3.7586098e+07
1.4010000e+04    1.4613802e+07    3.7576946e+07
1.4020000e+04    1.4613300e+07    3.7567794e+07
1.4030000e+04    1.4612780e+07    3.7558678e+07
1.4040000e+04    1.4612251e+07    3.7549577e+07
1.4050000e+04    1.4611723e+07    3.7540477e+07
1.4060000e+04    1.4611195e+07    3.7531376e+07
1.4070000e+04    1.4610666e+07    3.7522275e+07
1.4080000e+04    1.4610138e+07    3.7513174e+07
1.4090000e+04    1.4609609e+07    3.7504074e+07
1.4100000e+04    1.4609081e+07    3.7494973e+07
1.4110000e+04    1.4608552e+07    3.7485872e+07
1.4120000e+04    1.4608024e+07    3.7476771e+07
1.4130000e+04    1.4607495e+07    3.7467671e+07
1.4140000e+04    1.4606967e+07    3.7458570e+07
1.4150000e+04    1.4606439e+07    3.7449469e+07
1.4160000e+04    1.4605910e+07    3.7440368e+07
1.4170000e+04    1.4605382e+07    3.7431268e+07
1.4180000e+04    1.4604853e+07    3.7422167e+07
1.4190000e+04    1.4604325e+07    3.7413066e+07
1.4200000e+04    1.4603796e+07    3.7403965e+07
1.4210000e+04    1.4603268e+07    3.7394865e+07
1.4220000e+04    1.4602740e+07    3.7385764e+07
1.4230000e+04    1.4602211e+07    3.7376663e+07
1.4240000e+04    1.4601683e+07    3.7367563e+07
1.4250000e+04    1.4601154e+07    3.7358462e+07
1.4260000e+04    1.4600626e+07    3.7349361e+07
1.4270000e+04    1.4600097e+07    3.7340260e+07
1.4280000e+04    1.4599569e+07    3.7331160e+07
1.4290000e+04    1.4599041e+07    3.7322059e+07
1.4300000e+04    1.4598512e+07    3.7312958e+07
1.4310000e+04    1.4597984e+07    3.7303857e+07
1.4320000e+04    1.4597455e+07    3.7294757e+07
1.4330000e+04    1.4596927e+07    3.7285656e+07
1.4340000e+04    1.4596398e+07    3.7276555e+07
1.4350000e+04    1.4595870e+07    3.7267454e+07
1.4360000e+04    1.4595342e+07    3.7258354e+07
1.4370000e+04    1.4594813e+07    3.7249253e+07
1.4380000e+04    1.4594285e+07    3.7240152e+07
1.4390000e+04    1.4593756e+07    3.7231051e+07
1.4400000e+04    1.4593228e+07    3.7221951e+07
1.4410000e+04    1.4592699e+07    3.7212850e+07
1.4420000e+04    1.4592171e+07    3.7203749e+07
1.4430000e+04    1.4591643e+07    3.7194648e+07
1.4440000e+04    1.4591114e+07    3.7185548e+07
1.4450000e+04    1.4590586e+07    3.7176447e+07
1.4460000e+04    1.4590057e+07    3.7167346e+07
1.4470000e+04    1.4589529e+07    3.7158245e+07
1.4480000e+04    1.4589000e+07    3.7149145e+07
1.4490000e+04    1.4588472e+07    3.7140044e+07
1.4500000e+04    1.4587943e+07    3.7130943e+07
1.4510000e+04    1.4587415e+07    3.7121842e+07
1.4520000e+04    1.4586887e+07    3.7112742e+07
1.4530000e+04    1.4586358e+07    3.7103641e+07
1.4540000e+04    1.4585830e+07    3.7094540e+07
1.4550000e+04    1.4585301e+07    3.7085440e+07
1.4560000e+04    1.4584773e+07    3.7076339e+07
1.4570000e+04    1.4584244e+07    3.7067238e+07
1.4580000e+04    1.4583716e+07    3.7058137e+07
1.4590000e+04    1.4583188e+07    3.7049037e+07
1.4600000e+04    1.4582659e+07    3.7039936e+07
1.4610000e+04    1.4582131e+07    3.7030835e+07
1.4620000e+04    1.4581602e+07    3.7021734e+07
1.4630000e+04    1.4581074e+07    3.7012634e+07
1.4640000e+04    1.4580545e+07    3.7003533e+07
1.4650000e+04    1.4580017e+07    3.6994432e+07
1.4660000e+04    1.4579489e+07    3.6985331e+07
1.4670000e+04    1.4578960e+07    3.6976231e+07
1.4680000e+04    1.4578432e+07    3.6967130e+07
1.4690000e+04    1.4577903e+07    3.6958029e+07
1.4700000e+04    1.4577433e+07    3.6949154e+07
1.4710000e+04    1.4577052e+07    3.6940626e+07
1.4720000e+04    1.4576672e+07    3.6932099e+07
1.4730000e+04    1.4576291e+07    3.6923571e+07
1.4740000e+04    1.4575910e+07    3.6915044e+07
1.4750000e+04    1.4575530e+07    3.6906516e+07
1.4760000e+04    1.4575149e+07    3.6897989e+07
1.4770000e+04    1.4574768e+07    3.6889461e+07
1.4780000e+04    1.4574388e+07    3.6880934e+07
1.4790000e+04    1.4574007e+07    3.6872406e+07
1.4800000e+04    1.4573626e+07    3.6863879e+07
1.4810000e+04    1.4573246e+07    3.6855351e+07
1.4820000e+04    1.4572865e+07    3.6846824e+07
1.4830000e+04    1.4572485e+07    3.6838296e+07
1.4840000e+04    1.4572104e+07    3.6829769e+07
1.4850000e+04    1.4571723e+07    3.6821241e+07
1.4860000e+04    1.4571343e+07    3.6812714e+07
1.4870000e+04    1.4570962e+07    3.6804186e+07
1.4880000e+04    1.4570581e+07    3.6795659e+07
1.4890000e+04    1.4570201e+07    3.6787131e+07
1.4900000e+04    1.4569820e+07    3.6778604e+07
1.4910000e+04    1.4569439e+07    3.6770076e+07
1.4920000e+04    1.4569059e+07    3.6761549e+07
1.4930000e+04    1.4568678e+07    3.6753021e+07
1.4940000e+04    1.4568298e+07    3.6744494e+07
1.4950000e+04    1.4567917e+07    3.6735966e+07
1.4960000e+04    1.4567536e+07    3.6727439e+07
1.4970000e+04    1.4567156e+07    3.6718911e+07
1.4980000e+04    1.4566775e+07    3.6710384e+07
1.4990000e+04    1.4566394e+07    3.6701856e+07
1.5000000e+04    1.4566014e+07    3.6693329e+07
1.5010000e+04    1.4565633e+07    3.6684801e+07
1.5020000e+04    1.4565252e+07    3.6676274e+07
1.5030000e+04    1.4564872e+07    3.6667746e+07
1.5040000e+04    1.4564491e+07    3.6659219e+07
1.5050000e+04    1.4564110e+07    3.6650691e+07
1.5060000e+04    1.4563730e+07    3.6642164e+07
1.5070000e+04    1.4563349e+07    3.6633636e+07
1.5080000e+04    1.4562969e+07    3.6625109e+07
1.5090000e+04    1.4562588e+07    3.6616581e+07
1.5100000e+04    1.4562207e+07    3.6608054e+07
1.5110000e+04    1.4561827e+07    3.6599526e+07
1.5120000e+04    1.4561446e+07    3.6590999e+07
1.5130000e+04    1.4561065e+07    3.6582471e+07
1.5140000e+04    1.4560685e+07    3.6573944e+07
1.5150000e+04    1.4560304e+07    3.6565416e+07
1.5160000e+04    1.4559923e+07    3.6556889e+07
1.5170000e+04    1.4559543e+07    3.6548361e+07
1.5180000e+04    1.4559162e+07    3.6539834e+07
1.5190000e+04    1.4558782e+07    3.6531306e+07
1.5200000e+04    1.4558401e+07    3.6522779e+07
1.5210000e+04    1.4558020e+07    3.6514251e+07
1.5220000e+04    1.4557640e+07    3.6505724e+07
1.5230000e+04    1.4557259e+07    3.6497196e+07
1.5240000e+04    1.4556878e+07    3.6488669e+07
1.5250000e+04    1.4556498e+07    3.6480141e+07
1.5260000e+04    1.4556117e+07    3.6471614e+07
1.5270000e+04    1.4555736e+07    3.6463086e+07
1.5280000e+04    1.4555356e+07    3.6454559e+07
1.5290000e+04    1.4554975e+07    3.6446031e+07
1.5300000e+04    1.4554594e+07    3.6437504e+07
1.5310000e+04    1.4554214e+07    3.6428976e+07
1.5320000e+04    1.4553833e+07    3.6420449e+07
1.5330000e+04    1.4553453e+07    3.6411921e+07
1.5340000e+04    1.4553072e+07    3.6403394e+07
1.5350000e+04    1.4552691e+07    3.6394866e+07
1.5360000e+04    1.4552311e+07    3.6386339e+07
1.5370000e+04    1.4551930e+07    3.6377811e+07
1.5380000e+04    1.4551549e+07    3.6369284e+07
1.5390000e+04    1.4551169e+07    3.6360756e+07
1.5400000e+04    1.4550788e+07    3.6352229e+07
1.5410000e+04    1.4550407e+07    3.6343701e+07
1.5420000e+04    1.4550027e+07    3.6335174e+07
1.5430000e+04    1.4549646e+07    3.6326646e+07
1.5440000e+04    1.4549265e+07    3.6318119e+07
1.5450000e+04    1.4548885e+07    3.6309591e+07
1.5460000e+04    1.4548504e+07    3.6301064e+07
1.5470000e+04    1.4548124e+07    3.6292536e+07
1.5480000e+04    1.4547743e+07    3.6284009e+07
1.5490000e+04    1.4547362e+07    3.6275481e+07
1.5500000e+04    1.4546982e+07    3.6266954e+07
1.5510000e+04    1.4546601e+07    3.6258426e+07
1.5520000e+04    1.4546220e+07    3.6249899e+07
1.5530000e+04    1.4545840e+07    3.6241371e+07
1.5540000e+04    1.4545459e+07    3.6232844e+07
1.5550000e+04    1.4545078e+07    3.6224316e+07
1.5560000e+04    1.4544698e+07    3.6215789e+07
1.5570000e+04    1.4544317e+07    3.6207261e+07
1.5580000e+04    1.4543937e+07    3.6198734e+07
1.5590000e+04    1.4543556e+07    3.6190206e+07
1.5600000e+04    1.4543175e+07    3.6181679e+07
1.5610000e+04    1.4542795e+07    3.6173151e+07
1.5620000e+04    1.4542414e+07    3.6164624e+07
1.5630000e+04    1.4542033e+07    3.6156096e+07
1.5640000e+04    1.4541653e+07    3.6147569e+07
1.5650000e+04    1.4541272e+07    3.6139041e+07
1.5660000e+04    1.4540891e+07    3.6130514e+07
1.5670000e+04    1.4540511e+07    3.6121986e+07
1.5680000e+04    1.4540130e+07    3.6113459e+07
1.5690000e+04    1.4539749e+07    3.6104931e+07
1.5700000e+04    1.4539369e+07    3.6096404e+07
1.5710000e+04    1.4538988e+07    3.6087876e+07
1.5720000e+04    1.4538608e+07    3.6079349e+07
1.5730000e+04    1.4538227e+07    3.6070821e+07
1.5740000e+04    1.4537846e+07    3.6062294e+07
1.5750000e+04    1.4537466e+07    3.6053766e+07
1.5760000e+04    1.4537085e+07    3.6045239e+07
1.5770000e+04    1.4536704e+07    3.6036711e+07
1.5780000e+04    1.4536324e+07    3.6028184e+07
1.5790000e+04    1.4535943e+07    3.6019656e+07
1.5800000e+04    1.4535562e+07    3.6011129e+07
1.5810000e+04    1.4535183e+07    3.6002603e+07
1.5820000e+04    1.4534805e+07    3.5994078e+07
1.5830000e+04    1.4534426e+07    3.5985554e+07
1.5840000e+04    1.4534048e+07    3.5977029e+07
1.5850000e+04    1.4533670e+07    3.5968505e+07
1.5860000e+04    1.4533292e+07    3.5959980e+07
1.5870000e+04    1.4532913e+07    3.5951456e+07
1.5880000e+04    1.4532535e+07    3.5942931e+07
1.5890000e+04    1.4532157e+07    3.5934407e+07
1.5900000e+04    1.4531779e+07    3.5925882e+07
1.5910000e+04    1.4531400e+07    3.5917358e+07
1.5920000e+04    1.4531022e+07    3.5908833e+07
1.5930000e+04    1.4530644e+07    3.5900309e+07
1.5940000e+04    1.4530266e+07    3.5891784e+07
1.5950000e+04    1.4529887e+07    3.5883260e+07
1.5960000e+04    1.4529509e+07    3.5874735e+07
1.5970000e+04    1.4529131e+07    3.5866211e+07
1.5980000e+04    1.4528753e+07    3.5857686e+07
1.5990000e+04    1.4528374e+07    3.5849162e+07
1.6000000e+04    1.4527996e+07    3.5840637e+07
1.6010000e+04    1.4527618e+07    3.5832113e+07
1.6020000e+04    1.4527239e+07    3.5823588e+07
1.6030000e+04    1.4526861e+07    3.5815064e+07
1.6040000e+04    1.4526483e+07    3.5806539e+07
1.6050000e+04    1.4526105e+07    3.5798015e+07
1.6060000e+04    1.4525726e+07    3.5789490e+07
1.6070000e+04    1.4525348e+07    3.5780966e+07
1.6080000e+04    1.4524970e+07    3.5772442e+07
1.6090000e+04    1.4524592e+07    3.5763917e+07
1.6100000e+04    1.4524213e+07    3.5755393e+07
1.6110000e+04    1.4523835e+07    3.5746868e+07
1.6120000e+04    1.4523457e+07    3.5738344e+07
1.6130000e+04    1.4523079e+07    3.5729819e+07
1.6140000e+04    1.4522700e+07    3.5721295e+07
1.6150000e+04    1.4522322e+07    3.5712770e+07
1.6160000e+04    1.4521944e+07    3.5704246e+07
1.6170000e+04    1.4521566e+07    3.5695721e+07
1.6180000e+04    1.4521187e+07    3.5687197e+07
1.6190000e+04    1.4520809e+07    3.5678672e+07
1.6200000e+04    1.4520431e+07    3.5670148e+07
1.6210000e+04    1.4520053e+07    3.5661623e+07
1.6220000e+04    1.4519674e+07    3.5653099e+07
1.6230000e+04    1.4519296e+07    3.5644574e+07
1.6240000e+04    1.4518918e+07    3.5636050e+07
1.6250000e+04    1.4518540e+07    3.5627525e+07
1.6260000e+04    1.4518161e+07    3.5619001e+07
1.6270000e+04    1.4517783e+07    3.5610476e+07
1.6280000e+04    1.4517405e+07    3.5601952e+07
1.6290000e+04    1.4517027e+07    3.5593427e+07
1.6300000e+04    1.4516648e+07    3.5584903e+07
1.6310000e+04    1.4516270e+07    3.5576378e+07
1.6320000e+04    1.4515892e+07    3.5567854e+07
1.6330000e+04    1.4515513e+07    3.5559330e+07
1.6340000e+04    1.4515135e+07    3.5550805e+07
1.6350000e+04    1.4514757e+07    3.5542281e+07
1.6360000e+04    1.4514571e+07    3.5534795e+07
1.6370000e+04    1.4514555e+07    3.5528231e+07
1.6380000e+04    1.4514540e+07    3.5521667e+07
1.6390000e+04    1.4514524e+07    3.5515104e+07
1.6400000e+04    1.4514509e+07    3.5508540e+07
1.6410000e+04    1.4514493e+07    3.5501976e+07
1.6420000e+04    1.4514478e+07    3.5495412e+07
1.6430000e+04    1.4514462e+07    3.5488849e+07
1.6440000e+04    1.4514447e+07    3.5482285e+07
1.6450000e+04    1.4514431e+07    3.5475721e+07
1.6460000e+04    1.4514416e+07    3.5469157e+07
1.6470000e+04    1.4514400e+07    3.5462594e+07
1.6480000e+04    1.4514385e+07    3.5456030e+07
1.6490000e+04    1.4514369e+07    3.5449466e+07
