# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
3.280000e+00    1.411948e+05    1.400550e+05
3.290000e+00    1.410059e+05    1.398636e+05
3.300000e+00    1.408171e+05    1.396722e+05
3.310000e+00    1.406282e+05    1.394808e+05
3.320000e+00    1.404393e+05    1.392894e+05
3.330000e+00    1.402505e+05    1.390979e+05
3.340000e+00    1.400616e+05    1.389065e+05
3.350000e+00    1.398727e+05    1.387151e+05
3.360000e+00    1.396839e+05    1.385237e+05
3.370000e+00    1.394950e+05    1.383323e+05
3.380000e+00    1.393061e+05    1.381409e+05
3.390000e+00    1.391173e+05    1.379495e+05
3.400000e+00    1.389284e+05    1.377581e+05
3.410000e+00    1.387396e+05    1.375667e+05
3.420000e+00    1.385507e+05    1.373753e+05
3.430000e+00    1.383618e+05    1.371839e+05
3.440000e+00    1.381730e+05    1.369925e+05
3.450000e+00    1.379841e+05    1.368011e+05
3.460000e+00    1.377952e+05    1.366097e+05
3.470000e+00    1.376064e+05    1.364183e+05
3.480000e+00    1.374175e+05    1.362269e+05
3.490000e+00    1.372287e+05    1.360354e+05
3.500000e+00    1.370398e+05    1.358440e+05
3.510000e+00    1.368509e+05    1.356526e+05
3.520000e+00    1.366621e+05    1.354612e+05
3.530000e+00    1.364732e+05    1.352698e+05
3.540000e+00    1.362843e+05    1.350784e+05
3.550000e+00    1.360955e+05    1.348870e+05
3.560000e+00    1.359066e+05    1.346956e+05
3.570000e+00    1.357177e+05    1.345042e+05
3.580000e+00    1.355289e+05    1.343128e+05
3.590000e+00    1.353400e+05    1.341214e+05
3.600000e+00    1.351512e+05    1.339300e+05
3.610000e+00    1.349623e+05    1.337386e+05
3.620000e+00    1.347734e+05    1.335472e+05
3.630000e+00    1.345846e+05    1.333558e+05
3.640000e+00    1.343957e+05    1.331644e+05
3.650000e+00    1.342068e+05    1.329730e+05
3.660000e+00    1.340180e+05    1.327815e+05
3.670000e+00    1.338291e+05    1.325901e+05
3.680000e+00    1.336403e+05    1.323987e+05
3.690000e+00    1.334514e+05    1.322073e+05
3.700000e+00    1.332625e+05    1.320159e+05
3.710000e+00    1.330737e+05    1.318245e+05
3.720000e+00    1.328848e+05    1.316331e+05
3.730000e+00    1.326959e+05    1.314417e+05
3.740000e+00    1.325071e+05    1.312503e+05
3.750000e+00    1.323182e+05    1.310589e+05
3.760000e+00    1.321293e+05    1.308675e+05
3.770000e+00    1.319405e+05    1.306761e+05
3.780000e+00    1.317516e+05    1.304847e+05
3.790000e+00    1.315628e+05    1.302933e+05
3.800000e+00    1.313739e+05    1.301019e+05
3.810000e+00    1.311850e+05    1.299105e+05
3.820000e+00    1.309962e+05    1.297190e+05
3.830000e+00    1.308073e+05    1.295276e+05
3.840000e+00    1.306184e+05    1.293362e+05
3.850000e+00    1.304296e+05    1.291448e+05
3.860000e+00    1.302407e+05    1.289534e+05
3.870000e+00    1.300518e+05    1.287620e+05
3.880000e+00    1.298630e+05    1.285706e+05
3.890000e+00    1.296741e+05    1.283792e+05
3.900000e+00    1.294853e+05    1.281878e+05
3.910000e+00    1.292964e+05    1.279964e+05
3.920000e+00    1.291075e+05    1.278050e+05
3.930000e+00    1.289187e+05    1.276136e+05
3.940000e+00    1.287298e+05    1.274222e+05
3.950000e+00    1.285409e+05    1.272308e+05
3.960000e+00    1.283521e+05    1.270394e+05
3.970000e+00    1.281712e+05    1.268560e+05
3.980000e+00    1.280279e+05    1.267107e+05
3.990000e+00    1.278845e+05    1.265654e+05
4.000000e+00    1.277412e+05    1.264201e+05
4.010000e+00    1.275979e+05    1.262748e+05
4.020000e+00    1.274545e+05    1.261295e+05
4.030000e+00    1.273112e+05    1.259842e+05
4.040000e+00    1.271679e+05    1.258389e+05
4.050000e+00    1.270321e+05    1.257012e+05
4.060000e+00    1.268983e+05    1.255656e+05
4.070000e+00    1.267646e+05    1.254300e+05
4.080000e+00    1.266308e+05    1.252944e+05
4.090000e+00    1.264970e+05    1.251588e+05
4.100000e+00    1.263633e+05    1.250231e+05
4.110000e+00    1.262295e+05    1.248875e+05
4.120000e+00    1.260957e+05    1.247519e+05
4.130000e+00    1.259620e+05    1.246163e+05
4.140000e+00    1.258282e+05    1.244807e+05
4.150000e+00    1.256944e+05    1.243451e+05
4.160000e+00    1.255607e+05    1.242094e+05
4.170000e+00    1.254269e+05    1.240738e+05
4.180000e+00    1.252931e+05    1.239382e+05
4.190000e+00    1.251594e+05    1.238026e+05
4.200000e+00    1.250256e+05    1.236670e+05
4.210000e+00    1.248918e+05    1.235313e+05
4.220000e+00    1.247581e+05    1.233957e+05
4.230000e+00    1.246243e+05    1.232601e+05
4.240000e+00    1.244905e+05    1.231245e+05
4.250000e+00    1.243568e+05    1.229889e+05
4.260000e+00    1.242230e+05    1.228533e+05
4.270000e+00    1.240892e+05    1.227176e+05
4.280000e+00    1.239555e+05    1.225820e+05
4.290000e+00    1.238217e+05    1.224464e+05
4.300000e+00    1.236879e+05    1.223108e+05
4.310000e+00    1.235542e+05    1.221752e+05
4.320000e+00    1.234204e+05    1.220395e+05
4.330000e+00    1.232866e+05    1.219039e+05
4.340000e+00    1.231529e+05    1.217683e+05
4.350000e+00    1.230191e+05    1.216327e+05
4.360000e+00    1.228853e+05    1.214971e+05
4.370000e+00    1.227516e+05    1.213615e+05
4.380000e+00    1.226178e+05    1.212258e+05
4.390000e+00    1.224841e+05    1.210902e+05
4.400000e+00    1.223503e+05    1.209546e+05
4.410000e+00    1.222165e+05    1.208190e+05
4.420000e+00    1.220828e+05    1.206834e+05
4.430000e+00    1.219490e+05    1.205477e+05
4.440000e+00    1.218152e+05    1.204121e+05
4.450000e+00    1.216815e+05    1.202765e+05
4.460000e+00    1.215477e+05    1.201409e+05
4.470000e+00    1.214139e+05    1.200053e+05
4.480000e+00    1.212802e+05    1.198697e+05
4.490000e+00    1.211464e+05    1.197340e+05
4.500000e+00    1.210126e+05    1.195984e+05
4.510000e+00    1.208789e+05    1.194628e+05
4.520000e+00    1.207451e+05    1.193272e+05
4.530000e+00    1.206113e+05    1.191916e+05
4.540000e+00    1.204776e+05    1.190559e+05
4.550000e+00    1.203438e+05    1.189203e+05
4.560000e+00    1.202100e+05    1.187847e+05
4.570000e+00    1.200763e+05    1.186491e+05
4.580000e+00    1.199425e+05    1.185135e+05
4.590000e+00    1.198087e+05    1.183779e+05
4.600000e+00    1.196750e+05    1.182422e+05
4.610000e+00    1.195412e+05    1.181066e+05
4.620000e+00    1.194074e+05    1.179710e+05
4.630000e+00    1.192737e+05    1.178354e+05
4.640000e+00    1.191399e+05    1.176998e+05
4.650000e+00    1.190061e+05    1.175641e+05
4.660000e+00    1.188724e+05    1.174285e+05
4.670000e+00    1.187386e+05    1.172929e+05
4.680000e+00    1.186048e+05    1.171573e+05
4.690000e+00    1.184711e+05    1.170217e+05
4.700000e+00    1.183373e+05    1.168861e+05
4.710000e+00    1.182035e+05    1.167504e+05
4.720000e+00    1.180698e+05    1.166148e+05
4.730000e+00    1.179360e+05    1.164792e+05
4.740000e+00    1.178022e+05    1.163436e+05
4.750000e+00    1.176685e+05    1.162080e+05
4.760000e+00    1.175347e+05    1.160723e+05
4.770000e+00    1.174010e+05    1.159367e+05
4.780000e+00    1.172672e+05    1.158011e+05
4.790000e+00    1.171334e+05    1.156655e+05
4.800000e+00    1.169997e+05    1.155299e+05
4.810000e+00    1.168659e+05    1.153943e+05
4.820000e+00    1.167321e+05    1.152586e+05
4.830000e+00    1.165984e+05    1.151230e+05
4.840000e+00    1.164646e+05    1.149874e+05
4.850000e+00    1.163308e+05    1.148518e+05
4.860000e+00    1.161971e+05    1.147162e+05
4.870000e+00    1.160633e+05    1.145805e+05
4.880000e+00    1.159295e+05    1.144449e+05
4.890000e+00    1.157958e+05    1.143093e+05
4.900000e+00    1.156620e+05    1.141737e+05
4.910000e+00    1.155282e+05    1.140381e+05
4.920000e+00    1.153945e+05    1.139025e+05
4.930000e+00    1.152607e+05    1.137668e+05
4.940000e+00    1.151269e+05    1.136312e+05
4.950000e+00    1.149932e+05    1.134956e+05
4.960000e+00    1.148713e+05    1.133720e+05
4.970000e+00    1.147508e+05    1.132498e+05
4.980000e+00    1.146303e+05    1.131276e+05
4.990000e+00    1.145098e+05    1.130054e+05
5.000000e+00    1.143893e+05    1.128832e+05
5.010000e+00    1.142688e+05    1.127610e+05
5.020000e+00    1.141482e+05    1.126388e+05
5.030000e+00    1.140277e+05    1.125166e+05
5.040000e+00    1.139072e+05    1.123944e+05
5.050000e+00    1.138043e+05    1.122901e+05
5.060000e+00    1.137096e+05    1.121940e+05
5.070000e+00    1.136149e+05    1.120979e+05
5.080000e+00    1.135202e+05    1.120018e+05
5.090000e+00    1.134254e+05    1.119056e+05
5.100000e+00    1.133307e+05    1.118095e+05
5.110000e+00    1.132360e+05    1.117134e+05
5.120000e+00    1.131412e+05    1.116173e+05
5.130000e+00    1.130465e+05    1.115212e+05
5.140000e+00    1.129518e+05    1.114251e+05
5.150000e+00    1.128571e+05    1.113290e+05
5.160000e+00    1.127623e+05    1.112329e+05
5.170000e+00    1.126676e+05    1.111368e+05
5.180000e+00    1.125729e+05    1.110407e+05
5.190000e+00    1.124781e+05    1.109446e+05
5.200000e+00    1.123834e+05    1.108485e+05
5.210000e+00    1.122887e+05    1.107524e+05
5.220000e+00    1.121940e+05    1.106563e+05
5.230000e+00    1.120992e+05    1.105602e+05
5.240000e+00    1.120045e+05    1.104641e+05
5.250000e+00    1.119098e+05    1.103680e+05
5.260000e+00    1.118151e+05    1.102719e+05
5.270000e+00    1.117203e+05    1.101758e+05
5.280000e+00    1.116256e+05    1.100796e+05
5.290000e+00    1.115309e+05    1.099835e+05
5.300000e+00    1.114361e+05    1.098874e+05
5.310000e+00    1.113414e+05    1.097913e+05
5.320000e+00    1.112467e+05    1.096952e+05
5.330000e+00    1.111520e+05    1.095991e+05
5.340000e+00    1.110572e+05    1.095030e+05
5.350000e+00    1.109625e+05    1.094069e+05
5.360000e+00    1.108678e+05    1.093108e+05
5.370000e+00    1.107730e+05    1.092147e+05
5.380000e+00    1.106783e+05    1.091186e+05
5.390000e+00    1.105836e+05    1.090225e+05
5.400000e+00    1.104889e+05    1.089264e+05
5.410000e+00    1.103941e+05    1.088303e+05
5.420000e+00    1.102994e+05    1.087342e+05
5.430000e+00    1.102047e+05    1.086381e+05
5.440000e+00    1.101099e+05    1.085420e+05
5.450000e+00    1.100152e+05    1.084459e+05
5.460000e+00    1.099205e+05    1.083498e+05
5.470000e+00    1.098258e+05    1.082537e+05
5.480000e+00    1.097310e+05    1.081575e+05
5.490000e+00    1.096363e+05    1.080614e+05
5.500000e+00    1.095416e+05    1.079653e+05
5.510000e+00    1.094468e+05    1.078692e+05
5.520000e+00    1.093521e+05    1.077731e+05
5.530000e+00    1.092574e+05    1.076770e+05
5.540000e+00    1.091627e+05    1.075809e+05
5.550000e+00    1.090679e+05    1.074848e+05
5.560000e+00    1.089732e+05    1.073887e+05
5.570000e+00    1.088785e+05    1.072926e+05
5.580000e+00    1.087837e+05    1.071965e+05
5.590000e+00    1.086890e+05    1.071004e+05
5.600000e+00    1.085943e+05    1.070043e+05
5.610000e+00    1.084996e+05    1.069082e+05
5.620000e+00    1.084048e+05    1.068121e+05
5.630000e+00    1.083101e+05    1.067160e+05
5.640000e+00    1.082154e+05    1.066199e+05
5.650000e+00    1.081206e+05    1.065238e+05
5.660000e+00    1.080259e+05    1.064277e+05
5.670000e+00    1.079312e+05    1.063315e+05
5.680000e+00    1.078365e+05    1.062354e+05
5.690000e+00    1.077417e+05    1.061393e+05
5.700000e+00    1.076470e+05    1.060432e+05
5.710000e+00    1.075523e+05    1.059471e+05
5.720000e+00    1.074575e+05    1.058510e+05
5.730000e+00    1.073628e+05    1.057549e+05
5.740000e+00    1.072681e+05    1.056588e+05
5.750000e+00    1.071734e+05    1.055627e+05
5.760000e+00    1.070786e+05    1.054666e+05
5.770000e+00    1.069839e+05    1.053705e+05
5.780000e+00    1.068892e+05    1.052744e+05
5.790000e+00    1.067944e+05    1.051783e+05
