# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
1.220000e+00    5.085777e+05    7.094413e+05
1.230000e+00    4.967085e+05    7.312297e+05
1.240000e+00    5.119207e+05    7.501542e+05
1.250000e+00    5.382100e+05    7.444931e+05
1.260000e+00    5.487198e+05    7.172710e+05
1.270000e+00    5.330867e+05    6.931495e+05
1.280000e+00    5.070276e+05    6.933566e+05
1.290000e+00    4.949923e+05    7.141084e+05
1.300000e+00    5.087507e+05    7.320162e+05
1.310000e+00    5.328221e+05    7.263807e+05
1.320000e+00    5.417838e+05    7.002019e+05
1.330000e+00    5.255715e+05    6.768096e+05
1.340000e+00    4.992695e+05    6.765136e+05
1.350000e+00    4.878285e+05    6.962964e+05
1.360000e+00    5.009966e+05    7.132805e+05
1.370000e+00    5.239860e+05    7.077316e+05
1.380000e+00    5.324778e+05    6.825360e+05
1.390000e+00    5.168251e+05    6.601089e+05
1.400000e+00    4.916297e+05    6.597752e+05
1.410000e+00    4.806661e+05    6.786102e+05
1.420000e+00    4.932487e+05    6.947435e+05
1.430000e+00    5.152005e+05    6.892720e+05
1.440000e+00    5.231648e+05    6.650332e+05
1.450000e+00    5.080952e+05    6.435371e+05
1.460000e+00    4.839362e+05    6.432030e+05
1.470000e+00    4.734536e+05    6.612107e+05
1.480000e+00    4.855688e+05    6.765437e+05
1.490000e+00    5.065531e+05    6.710994e+05
1.500000e+00    5.140715e+05    6.477514e+05
1.510000e+00    4.994970e+05    6.270883e+05
1.520000e+00    4.762364e+05    6.267763e+05
1.530000e+00    4.662177e+05    6.440738e+05
1.540000e+00    4.774116e+05    6.589782e+05
1.550000e+00    4.963878e+05    6.543313e+05
1.560000e+00    5.024013e+05    6.324971e+05
1.570000e+00    4.871687e+05    6.132728e+05
1.580000e+00    4.637018e+05    6.137612e+05
1.590000e+00    4.533231e+05    6.313931e+05
1.600000e+00    4.637593e+05    6.464105e+05
1.610000e+00    4.823146e+05    6.422510e+05
1.620000e+00    4.884243e+05    6.216562e+05
1.630000e+00    4.740618e+05    6.036889e+05
1.640000e+00    4.518195e+05    6.046233e+05
1.650000e+00    4.419011e+05    6.217422e+05
1.660000e+00    4.520303e+05    6.363205e+05
1.670000e+00    4.699238e+05    6.323593e+05
1.680000e+00    4.756756e+05    6.125408e+05
1.690000e+00    4.617713e+05    5.953148e+05
1.700000e+00    4.403116e+05    5.962976e+05
1.710000e+00    4.307553e+05    6.128570e+05
1.720000e+00    4.405484e+05    6.268902e+05
1.730000e+00    4.577216e+05    6.230309e+05
1.740000e+00    4.631568e+05    6.039578e+05
1.750000e+00    4.496445e+05    5.874312e+05
1.760000e+00    4.288752e+05    5.885045e+05
1.770000e+00    4.196946e+05    6.046083e+05
1.780000e+00    4.291439e+05    6.181933e+05
1.790000e+00    4.456737e+05    6.145217e+05
1.800000e+00    4.508009e+05    5.971173e+05
1.810000e+00    4.376137e+05    5.824278e+05
1.820000e+00    4.174909e+05    5.848026e+05
1.830000e+00    4.085890e+05    6.016060e+05
1.840000e+00    4.176620e+05    6.159566e+05
1.850000e+00    4.335497e+05    6.136350e+05
1.860000e+00    4.384192e+05    5.971661e+05
1.870000e+00    4.256044e+05    5.832156e+05
1.880000e+00    4.061599e+05    5.857463e+05
1.890000e+00    3.975746e+05    6.022162e+05
1.900000e+00    4.063731e+05    6.163137e+05
1.910000e+00    4.217367e+05    6.142588e+05
1.920000e+00    4.264091e+05    5.985967e+05
1.930000e+00    4.140358e+05    5.854151e+05
1.940000e+00    3.952761e+05    5.881839e+05
1.950000e+00    3.870333e+05    6.044474e+05
1.960000e+00    3.956387e+05    6.183822e+05
1.970000e+00    4.105357e+05    6.167435e+05
1.980000e+00    4.152020e+05    6.021022e+05
1.990000e+00    4.034129e+05    5.898919e+05
2.000000e+00    3.854749e+05    5.931458e+05
2.010000e+00    3.778820e+05    6.095639e+05
2.020000e+00    3.866758e+05    6.238665e+05
2.030000e+00    4.015534e+05    6.231645e+05
2.040000e+00    4.064814e+05    6.098549e+05
2.050000e+00    3.956876e+05    5.990885e+05
2.060000e+00    3.796456e+05    6.037997e+05
2.070000e+00    3.735333e+05    6.211432e+05
2.080000e+00    3.831485e+05    6.363865e+05
2.090000e+00    3.987053e+05    6.372145e+05
2.100000e+00    4.046869e+05    6.259293e+05
2.110000e+00    3.954021e+05    6.170933e+05
2.120000e+00    3.805339e+05    6.228258e+05
2.130000e+00    3.753014e+05    6.408771e+05
2.140000e+00    3.853554e+05    6.570741e+05
2.150000e+00    4.012934e+05    6.594897e+05
2.160000e+00    4.081834e+05    6.504096e+05
2.170000e+00    4.005692e+05    6.438069e+05
2.180000e+00    3.877223e+05    6.513942e+05
2.190000e+00    3.843381e+05    6.711294e+05
2.200000e+00    3.960028e+05    6.894224e+05
2.210000e+00    4.137882e+05    6.948776e+05
2.220000e+00    4.235460e+05    6.895903e+05
2.230000e+00    4.200554e+05    6.868893e+05
2.240000e+00    4.122130e+05    6.981168e+05
2.250000e+00    4.143076e+05    7.215151e+05
2.260000e+00    4.320788e+05    7.442735e+05
2.270000e+00    4.577481e+05    7.554514e+05
2.280000e+00    4.784911e+05    7.565969e+05
2.290000e+00    4.897848e+05    7.598772e+05
2.300000e+00    5.006479e+05    7.756887e+05
2.310000e+00    5.262319e+05    8.017713e+05
2.320000e+00    5.740173e+05    8.248306e+05
2.330000e+00    6.390187e+05    8.308862e+05
2.340000e+00    7.099444e+05    8.141227e+05
2.350000e+00    7.782498e+05    7.764422e+05
2.360000e+00    8.406682e+05    7.195625e+05
2.370000e+00    8.928002e+05    6.408769e+05
2.380000e+00    9.227515e+05    5.390354e+05
2.390000e+00    9.144543e+05    4.239071e+05
2.400000e+00    8.608104e+05    3.188859e+05
2.410000e+00    7.739179e+05    2.494184e+05
2.420000e+00    6.815568e+05    2.261072e+05
2.430000e+00    6.102318e+05    2.369957e+05
2.440000e+00    5.681971e+05    2.568853e+05
2.450000e+00    5.431411e+05    2.667875e+05
2.460000e+00    5.165940e+05    2.663692e+05
2.470000e+00    4.812356e+05    2.691643e+05
2.480000e+00    4.459216e+05    2.862745e+05
2.490000e+00    4.247567e+05    3.141539e+05
2.500000e+00    4.216160e+05    3.380236e+05
2.510000e+00    4.258305e+05    3.466953e+05
2.520000e+00    4.221058e+05    3.431837e+05
2.530000e+00    4.053315e+05    3.416477e+05
2.540000e+00    3.850839e+05    3.531255e+05
2.550000e+00    3.753772e+05    3.746650e+05
2.560000e+00    3.805353e+05    3.926531e+05
2.570000e+00    3.909003e+05    3.957425e+05
2.580000e+00    3.923154e+05    3.876852e+05
2.590000e+00    3.803782e+05    3.820257e+05
2.600000e+00    3.644297e+05    3.891995e+05
2.610000e+00    3.580255e+05    4.063341e+05
2.620000e+00    3.653971e+05    4.202904e+05
2.630000e+00    3.772493e+05    4.208592e+05
2.640000e+00    3.801585e+05    4.109996e+05
2.650000e+00    3.699565e+05    4.036868e+05
2.660000e+00    3.557002e+05    4.089641e+05
2.670000e+00    3.505531e+05    4.240253e+05
2.680000e+00    3.585833e+05    4.360919e+05
2.690000e+00    3.707835e+05    4.353387e+05
2.700000e+00    3.742060e+05    4.246134e+05
2.710000e+00    3.648287e+05    4.164851e+05
2.720000e+00    3.514866e+05    4.207151e+05
2.730000e+00    3.469710e+05    4.344736e+05
2.740000e+00    3.551810e+05    4.453651e+05
2.750000e+00    3.673806e+05    4.438549e+05
2.760000e+00    3.709810e+05    4.327141e+05
2.770000e+00    3.620759e+05    4.242182e+05
2.780000e+00    3.493534e+05    4.277906e+05
2.790000e+00    3.452147e+05    4.406547e+05
2.800000e+00    3.534474e+05    4.507406e+05
2.810000e+00    3.655209e+05    4.487482e+05
2.820000e+00    3.688921e+05    4.372522e+05
2.830000e+00    3.597812e+05    4.281689e+05
2.840000e+00    3.469584e+05    4.308838e+05
2.850000e+00    3.425184e+05    4.426746e+05
2.860000e+00    3.501552e+05    4.517295e+05
2.870000e+00    3.614704e+05    4.489914e+05
2.880000e+00    3.644989e+05    4.372169e+05
2.890000e+00    3.556495e+05    4.280752e+05
2.900000e+00    3.431886e+05    4.304876e+05
2.910000e+00    3.389692e+05    4.417711e+05
2.920000e+00    3.465202e+05    4.503355e+05
2.930000e+00    3.576204e+05    4.473958e+05
2.940000e+00    3.606016e+05    4.356533e+05
2.950000e+00    3.519662e+05    4.265227e+05
2.960000e+00    3.398447e+05    4.287461e+05
2.970000e+00    3.358102e+05    4.395889e+05
2.980000e+00    3.432659e+05    4.477489e+05
2.990000e+00    3.541647e+05    4.446509e+05
3.000000e+00    3.570779e+05    4.329574e+05
3.010000e+00    3.486123e+05    4.238936e+05
3.020000e+00    3.367920e+05    4.259339e+05
3.030000e+00    3.328970e+05    4.363958e+05
3.040000e+00    3.402439e+05    4.442128e+05
3.050000e+00    3.509247e+05    4.409815e+05
3.060000e+00    3.537331e+05    4.293809e+05
3.070000e+00    3.454331e+05    4.204028e+05
3.080000e+00    3.333895e+05    4.225103e+05
3.090000e+00    3.290304e+05    4.328993e+05
3.100000e+00    3.356996e+05    4.406439e+05
3.110000e+00    3.455691e+05    4.375548e+05
3.120000e+00    3.477044e+05    4.263078e+05
3.130000e+00    3.389967e+05    4.176995e+05
3.140000e+00    3.271267e+05    4.197923e+05
3.150000e+00    3.229488e+05    4.299509e+05
3.160000e+00    3.295429e+05    4.374679e+05
3.170000e+00    3.392381e+05    4.343724e+05
3.180000e+00    3.413303e+05    4.233019e+05
3.190000e+00    3.328553e+05    4.149312e+05
3.200000e+00    3.213288e+05    4.170914e+05
3.210000e+00    3.173672e+05    4.271052e+05
3.220000e+00    3.239611e+05    4.345059e+05
3.230000e+00    3.335740e+05    4.314873e+05
3.240000e+00    3.356852e+05    4.206594e+05
3.250000e+00    3.273287e+05    4.124357e+05
3.260000e+00    3.160237e+05    4.145294e+05
3.270000e+00    3.121576e+05    4.243103e+05
3.280000e+00    3.186473e+05    4.315027e+05
3.290000e+00    3.280578e+05    4.284366e+05
3.300000e+00    3.300640e+05    4.177553e+05
3.310000e+00    3.218220e+05    4.096677e+05
3.320000e+00    3.107110e+05    4.117179e+05
3.330000e+00    3.069105e+05    4.214377e+05
3.340000e+00    3.132366e+05    4.290046e+05
3.350000e+00    3.223736e+05    4.264982e+05
3.360000e+00    3.242285e+05    4.165440e+05
3.370000e+00    3.160266e+05    4.091590e+05
3.380000e+00    3.050344e+05    4.117482e+05
3.390000e+00    3.012965e+05    4.217118e+05
3.400000e+00    3.075219e+05    4.290760e+05
3.410000e+00    3.164786e+05    4.265444e+05
3.420000e+00    3.182583e+05    4.167136e+05
3.430000e+00    3.101476e+05    4.094511e+05
3.440000e+00    2.993495e+05    4.120153e+05
3.450000e+00    2.956955e+05    4.217787e+05
3.460000e+00    3.018226e+05    4.289662e+05
3.470000e+00    3.106117e+05    4.264192e+05
3.480000e+00    3.123006e+05    4.167136e+05
3.490000e+00    3.042889e+05    4.095878e+05
3.500000e+00    2.936785e+05    4.121124e+05
3.510000e+00    2.901057e+05    4.216936e+05
3.520000e+00    2.961459e+05    4.287168e+05
3.530000e+00    3.047595e+05    4.261305e+05
3.540000e+00    3.063623e+05    4.165622e+05
3.550000e+00    2.984481e+05    4.095611e+05
3.560000e+00    2.880039e+05    4.120574e+05
3.570000e+00    2.845112e+05    4.214800e+05
3.580000e+00    2.904787e+05    4.283263e+05
3.590000e+00    2.991834e+05    4.259443e+05
3.600000e+00    3.011339e+05    4.168422e+05
3.610000e+00    2.937282e+05    4.102905e+05
3.620000e+00    2.838654e+05    4.131069e+05
3.630000e+00    2.808885e+05    4.227027e+05
3.640000e+00    2.871841e+05    4.297261e+05
3.650000e+00    2.958881e+05    4.274610e+05
3.660000e+00    2.977735e+05    4.184772e+05
3.670000e+00    2.904427e+05    4.120493e+05
3.680000e+00    2.807491e+05    4.148510e+05
3.690000e+00    2.778450e+05    4.242840e+05
3.700000e+00    2.840564e+05    4.311630e+05
3.710000e+00    2.926147e+05    4.288901e+05
3.720000e+00    2.944093e+05    4.200222e+05
3.730000e+00    2.871628e+05    4.137216e+05
3.740000e+00    2.776263e+05    4.165030e+05
3.750000e+00    2.747921e+05    4.257968e+05
3.760000e+00    2.809350e+05    4.325479e+05
3.770000e+00    2.893424e+05    4.302538e+05
3.780000e+00    2.910723e+05    4.215186e+05
3.790000e+00    2.839134e+05    4.153331e+05
3.800000e+00    2.745209e+05    4.180976e+05
3.810000e+00    2.717615e+05    4.272595e+05
3.820000e+00    2.778365e+05    4.338608e+05
3.830000e+00    2.860935e+05    4.315671e+05
3.840000e+00    2.877763e+05    4.229451e+05
3.850000e+00    2.811479e+05    4.166884e+05
3.860000e+00    2.723536e+05    4.192747e+05
3.870000e+00    2.701284e+05    4.281214e+05
3.880000e+00    2.765763e+05    4.344142e+05
3.890000e+00    2.851489e+05    4.319422e+05
3.900000e+00    2.872097e+05    4.232561e+05
3.910000e+00    2.806388e+05    4.171187e+05
3.920000e+00    2.719897e+05    4.196948e+05
3.930000e+00    2.698264e+05    4.284081e+05
3.940000e+00    2.762027e+05    4.345832e+05
3.950000e+00    2.846494e+05    4.321064e+05
3.960000e+00    2.866298e+05    4.235276e+05
3.970000e+00    2.801567e+05    4.175177e+05
3.980000e+00    2.717427e+05    4.201747e+05
3.990000e+00    2.697359e+05    4.288647e+05
4.000000e+00    2.761484e+05    4.350196e+05
4.010000e+00    2.845531e+05    4.326261e+05
4.020000e+00    2.865720e+05    4.242662e+05
4.030000e+00    2.802537e+05    4.184424e+05
4.040000e+00    2.719641e+05    4.210887e+05
4.050000e+00    2.700462e+05    4.296830e+05
4.060000e+00    2.764167e+05    4.357326e+05
4.070000e+00    2.847108e+05    4.333639e+05
4.080000e+00    2.866957e+05    4.251322e+05
4.090000e+00    2.804634e+05    4.194247e+05
4.100000e+00    2.723544e+05    4.219125e+05
4.110000e+00    2.705771e+05    4.299582e+05
4.120000e+00    2.769472e+05    4.354631e+05
4.130000e+00    2.851913e+05    4.326613e+05
4.140000e+00    2.871896e+05    4.240902e+05
4.150000e+00    2.810771e+05    4.180605e+05
4.160000e+00    2.731356e+05    4.202892e+05
4.170000e+00    2.714121e+05    4.282171e+05
4.180000e+00    2.777181e+05    4.336181e+05
4.190000e+00    2.858450e+05    4.308081e+05
4.200000e+00    2.877683e+05    4.223380e+05
4.210000e+00    2.817252e+05    4.164097e+05
4.220000e+00    2.739034e+05    4.186309e+05
4.230000e+00    2.722357e+05    4.264613e+05
4.240000e+00    2.784968e+05    4.317593e+05
4.250000e+00    2.865075e+05    4.289430e+05
4.260000e+00    2.883866e+05    4.205783e+05
4.270000e+00    2.824138e+05    4.147392e+05
4.280000e+00    2.747026e+05    4.169472e+05
4.290000e+00    2.731030e+05    4.246735e+05
4.300000e+00    2.793010e+05    4.298582e+05
4.310000e+00    2.871921e+05    4.270442e+05
4.320000e+00    2.890192e+05    4.187735e+05
4.330000e+00    2.830995e+05    4.130207e+05
4.340000e+00    2.755055e+05    4.152396e+05
4.350000e+00    2.739610e+05    4.228562e+05
4.360000e+00    2.798383e+05    4.277447e+05
4.370000e+00    2.873144e+05    4.246942e+05
4.380000e+00    2.887764e+05    4.162719e+05
4.390000e+00    2.825944e+05    4.103860e+05
4.400000e+00    2.748045e+05    4.123571e+05
4.410000e+00    2.729979e+05    4.196385e+05
4.420000e+00    2.787693e+05    4.244015e+05
4.430000e+00    2.861404e+05    4.213431e+05
4.440000e+00    2.875413e+05    4.130153e+05
4.450000e+00    2.814236e+05    4.072190e+05
4.460000e+00    2.737394e+05    4.091808e+05
4.470000e+00    2.719792e+05    4.163719e+05
4.480000e+00    2.777072e+05    4.210338e+05
4.490000e+00    2.849661e+05    4.179716e+05
4.500000e+00    2.863195e+05    4.097380e+05
4.510000e+00    2.802568e+05    4.040242e+05
4.520000e+00    2.726685e+05    4.059819e+05
4.530000e+00    2.709753e+05    4.130848e+05
4.540000e+00    2.766462e+05    4.176510e+05
4.550000e+00    2.838025e+05    4.145916e+05
4.560000e+00    2.851112e+05    4.064397e+05
4.570000e+00    2.790929e+05    4.008057e+05
4.580000e+00    2.716101e+05    4.027715e+05
4.590000e+00    2.699595e+05    4.097759e+05
4.600000e+00    2.755718e+05    4.142581e+05
4.610000e+00    2.825573e+05    4.112392e+05
4.620000e+00    2.834983e+05    4.033208e+05
4.630000e+00    2.772150e+05    3.979355e+05
4.640000e+00    2.695246e+05    4.000477e+05
4.650000e+00    2.676093e+05    4.071191e+05
4.660000e+00    2.728670e+05    4.116759e+05
4.670000e+00    2.795224e+05    4.087589e+05
4.680000e+00    2.804138e+05    4.009244e+05
4.690000e+00    2.741889e+05    3.956152e+05
4.700000e+00    2.665924e+05    3.977170e+05
4.710000e+00    2.647187e+05    4.047080e+05
4.720000e+00    2.699388e+05    4.091701e+05
4.730000e+00    2.764934e+05    4.062556e+05
4.740000e+00    2.773435e+05    3.985070e+05
4.750000e+00    2.711670e+05    3.932740e+05
4.760000e+00    2.636587e+05    3.953790e+05
4.770000e+00    2.618468e+05    4.022901e+05
4.780000e+00    2.670130e+05    4.066711e+05
4.790000e+00    2.734777e+05    4.037614e+05
4.800000e+00    2.742894e+05    3.960873e+05
4.810000e+00    2.681527e+05    3.909322e+05
4.820000e+00    2.607423e+05    3.930426e+05
4.830000e+00    2.589711e+05    3.998669e+05
4.840000e+00    2.640883e+05    4.041729e+05
4.850000e+00    2.704702e+05    4.012656e+05
4.860000e+00    2.712283e+05    3.936636e+05
4.870000e+00    2.651419e+05    3.887939e+05
4.880000e+00    2.578297e+05    3.912129e+05
4.890000e+00    2.561039e+05    3.982768e+05
4.900000e+00    2.611861e+05    4.028316e+05
4.910000e+00    2.674844e+05    4.002278e+05
4.920000e+00    2.682065e+05    3.930255e+05
4.930000e+00    2.621739e+05    3.883444e+05
4.940000e+00    2.549468e+05    3.907606e+05
4.950000e+00    2.532661e+05    3.977556e+05
4.960000e+00    2.583417e+05    4.022488e+05
4.970000e+00    2.645807e+05    3.996789e+05
4.980000e+00    2.652957e+05    3.925787e+05
4.990000e+00    2.593349e+05    3.879898e+05
5.000000e+00    2.522172e+05    3.904370e+05
5.010000e+00    2.506148e+05    3.973836e+05
5.020000e+00    2.556402e+05    4.018062e+05
5.030000e+00    2.617939e+05    3.992422e+05
5.040000e+00    2.624706e+05    3.922119e+05
5.050000e+00    2.565807e+05    3.877413e+05
5.060000e+00    2.496086e+05    3.902510e+05
5.070000e+00    2.481013e+05    3.971798e+05
5.080000e+00    2.531424e+05    4.015936e+05
5.090000e+00    2.592813e+05    3.990877e+05
5.100000e+00    2.599628e+05    3.921791e+05
5.110000e+00    2.541365e+05    3.877990e+05
5.120000e+00    2.472582e+05    3.903065e+05
5.130000e+00    2.460655e+05    3.972799e+05
5.140000e+00    2.513501e+05    4.017421e+05
5.150000e+00    2.576825e+05    3.993385e+05
5.160000e+00    2.586082e+05    3.926192e+05
5.170000e+00    2.531078e+05    3.884178e+05
5.180000e+00    2.465734e+05    3.910298e+05
5.190000e+00    2.454251e+05    3.979392e+05
5.200000e+00    2.506760e+05    4.023220e+05
5.210000e+00    2.569279e+05    3.999226e+05
5.220000e+00    2.578193e+05    3.932714e+05
5.230000e+00    2.523553e+05    3.891304e+05
5.240000e+00    2.458966e+05    3.917525e+05
5.250000e+00    2.447916e+05    3.985940e+05
5.260000e+00    2.499977e+05    4.029143e+05
5.270000e+00    2.561772e+05    4.005218e+05
5.280000e+00    2.570379e+05    3.939327e+05
5.290000e+00    2.516048e+05    3.898666e+05
5.300000e+00    2.452285e+05    3.924872e+05
5.310000e+00    2.441571e+05    3.992593e+05
5.320000e+00    2.493236e+05    4.035200e+05
5.330000e+00    2.554328e+05    4.011277e+05
5.340000e+00    2.562416e+05    3.946047e+05
5.350000e+00    2.508522e+05    3.906077e+05
5.360000e+00    2.445500e+05    3.932272e+05
5.370000e+00    2.435118e+05    3.999422e+05
5.380000e+00    2.487476e+05    4.040481e+05
5.390000e+00    2.550001e+05    4.014371e+05
5.400000e+00    2.559986e+05    3.947721e+05
5.410000e+00    2.508701e+05    3.906222e+05
5.420000e+00    2.448541e+05    3.930271e+05
5.430000e+00    2.440775e+05    3.994722e+05
5.440000e+00    2.493973e+05    4.033926e+05
5.450000e+00    2.555726e+05    4.007903e+05
5.460000e+00    2.565371e+05    3.941910e+05
5.470000e+00    2.514394e+05    3.901009e+05
5.480000e+00    2.454950e+05    3.925234e+05
5.490000e+00    2.447552e+05    3.989091e+05
5.500000e+00    2.500353e+05    4.027772e+05
5.510000e+00    2.561460e+05    4.001848e+05
5.520000e+00    2.570805e+05    3.936460e+05
5.530000e+00    2.520130e+05    3.896312e+05
5.540000e+00    2.461449e+05    3.920523e+05
5.550000e+00    2.454366e+05    3.983789e+05
5.560000e+00    2.506822e+05    4.021963e+05
5.570000e+00    2.567269e+05    3.996037e+05
5.580000e+00    2.576154e+05    3.931303e+05
5.590000e+00    2.525875e+05    3.891801e+05
5.600000e+00    2.467836e+05    3.916031e+05
5.610000e+00    2.461013e+05    3.978828e+05
5.620000e+00    2.513169e+05    4.016477e+05
5.630000e+00    2.572850e+05    3.990603e+05
5.640000e+00    2.580609e+05    3.924018e+05
5.650000e+00    2.529718e+05    3.882109e+05
5.660000e+00    2.471309e+05    3.903378e+05
5.670000e+00    2.463947e+05    3.962698e+05
5.680000e+00    2.514768e+05    3.996811e+05
5.690000e+00    2.572817e+05    3.968109e+05
5.700000e+00    2.580151e+05    3.901795e+05
5.710000e+00    2.529566e+05    3.860593e+05
5.720000e+00    2.471871e+05    3.882175e+05
5.730000e+00    2.464825e+05    3.941088e+05
5.740000e+00    2.515284e+05    3.974917e+05
5.750000e+00    2.572754e+05    3.946534e+05
5.760000e+00    2.579799e+05    3.881049e+05
5.770000e+00    2.529558e+05    3.840835e+05
5.780000e+00    2.472602e+05    3.862713e+05
5.790000e+00    2.465881e+05    3.921474e+05
