#Parameters = {Nmesh=17; sig_z=0.4; wakelength=200; xbeam=0; xshift=-0; ybeam=0; yshift=-0}
#"s / mm"	"Z [Real Part]"
#------------------------
-2.6278827236506	-1.0445737364349e-06
-2.6223074715086	-1.0861970132376e-06
-2.6167322193666	-1.1292173737455e-06
-2.6111569672246	-1.1739755501798e-06
-2.6055817150827	-1.2204797510145e-06
-2.6000064629407	-1.2686802462887e-06
-2.5944312107987	-1.3187523591770e-06
-2.5888559586567	-1.3705840374324e-06
-2.5832807065148	-1.4243995410964e-06
-2.5777054543728	-1.4801877165050e-06
-2.5721302022308	-1.5381328058929e-06
-2.5665549500888	-1.5982574618059e-06
-2.5609796979469	-1.6604873392623e-06
-2.5554044458049	-1.7251397221132e-06
-2.5498291936629	-1.7922771196892e-06
-2.5442539415210	-1.8618418868968e-06
-2.5386786893790	-1.9340532138787e-06
-2.5331034372370	-2.0090894844132e-06
-2.5275281850950	-2.0868300678558e-06
-2.5219529329531	-2.1676342223621e-06
-2.5163776808111	-2.2515131551898e-06
-2.5108024286691	-2.3384525661525e-06
-2.5052271765271	-2.4287679966833e-06
-2.4996519243852	-2.5223835107568e-06
-2.4940766722432	-2.6195948406229e-06
-2.4885014201012	-2.7201231161273e-06
-2.4829261679592	-2.8242761338781e-06
-2.4773509158173	-2.9323610990729e-06
-2.4717756636753	-3.0443578701490e-06
-2.4662004115333	-3.1602240169122e-06
-2.4606251593913	-3.2804917055238e-06
-2.4550499072494	-3.4048417181691e-06
-2.4494746551074	-3.5337703919829e-06
-2.4438994029654	-3.6672844467884e-06
-2.4383241508235	-3.8057089678042e-06
-2.4327488986815	-3.9490289473278e-06
-2.4271736465395	-4.0975240791780e-06
-2.4215983943975	-4.2515245045948e-06
-2.4160231422556	-4.4107538835784e-06
-2.4104478901136	-4.5760736335716e-06
-2.4048726379716	-4.7475380717062e-06
-2.3992973858296	-4.9250910476073e-06
-2.3937221336877	-5.1089736918239e-06
-2.3881468815457	-5.2996141745554e-06
-2.3825716294037	-5.4970502166315e-06
-2.3769963772617	-5.7015359437064e-06
-2.3714211251198	-5.9136835160952e-06
-2.3658458729778	-6.1332396241991e-06
-2.3602706208358	-6.3599630900269e-06
-2.3546953686939	-6.5954303192590e-06
-2.3491201165519	-6.8381503547994e-06
-2.3435448644099	-7.0898635615783e-06
-2.3379696122679	-7.3498998741929e-06
-2.3323943601260	-7.6195509633366e-06
-2.3268191079840	-7.8975641642527e-06
-2.3212438558420	-8.1860841014366e-06
-2.3156686037000	-8.4850132859231e-06
-2.3100933515581	-8.7941143721842e-06
-2.3045180994161	-9.1131655189100e-06
-2.2989428472741	-9.4451797549082e-06
-2.2933675951321	-9.7879273465384e-06
-2.2877923429902	-1.0142211020345e-05
-2.2822170908482	-1.0509718610780e-05
-2.2766418387062	-1.0890089432897e-05
-2.2710665865642	-1.1282107854934e-05
-2.2654913344223	-1.1688061977518e-05
-2.2599160822803	-1.2108008702695e-05
-2.2543408301383	-1.2541651225123e-05
-2.2487655779964	-1.2990510387496e-05
-2.2431903258544	-1.3454969914266e-05
-2.2376150737124	-1.3934058609631e-05
-2.2320398215704	-1.4431417924251e-05
-2.2264645694285	-1.4946217581923e-05
-2.2208893172865	-1.5476019096245e-05
-2.2153140651445	-1.6026298224369e-05
-2.2097388130025	-1.6592833396636e-05
-2.2041635608606	-1.7179285699286e-05
-2.1985883087186	-1.7785768097950e-05
-2.1930130565766	-1.8411739607831e-05
-2.1874378044346	-1.9061050130238e-05
-2.1818625522927	-1.9729362632687e-05
-2.1762873001507	-2.0420284634422e-05
-2.1707120480087	-2.1134752916939e-05
-2.1651367958667	-2.1870803089099e-05
-2.1595615437248	-2.2632179868946e-05
-2.1539862915828	-2.3418179104068e-05
-2.1484110394408	-2.4232447778560e-05
-2.1428357872989	-2.5071375967665e-05
-2.1372605351569	-2.5940256718961e-05
-2.1316852830149	-2.6837421792786e-05
-2.1261100308729	-2.7761765803933e-05
-2.1205347787310	-2.8719900735581e-05
-2.1149595265890	-2.9706711371256e-05
-2.1093842744470	-3.0726903405280e-05
-2.1038090223050	-3.1781849109564e-05
-2.0982337701631	-3.2868586176117e-05
-2.0926585180211	-3.3994496720750e-05
-2.0870832658791	-3.5153171526085e-05
-2.0815080137371	-3.6349193689472e-05
-2.0759327615952	-3.7585715561603e-05
-2.0703575094532	-3.8855515855679e-05
-2.0647822573112	-4.0168131521982e-05
-2.0592070051693	-4.1524430769595e-05
-2.0536317530273	-4.2923326798642e-05
-2.0480565008853	-4.4361076424346e-05
-2.0424812487433	-4.5844551785521e-05
-2.0369059966014	-4.7380631166710e-05
-2.0313307444594	-4.8962190386178e-05
-2.0257554923174	-5.0593669735326e-05
-2.0201802401754	-5.2282044872623e-05
-2.0146049880335	-5.4021222116404e-05
-2.0090297358915	-5.5816418196771e-05
-2.0034544837495	-5.7673420604463e-05
-1.9978792316075	-5.9585181964149e-05
-1.9923039794656	-6.1560831551438e-05
-1.9867287273236	-6.3590904436285e-05
-1.9811534751816	-6.5685185856230e-05
-1.9755782230396	-6.7851129990558e-05
-1.9700029708977	-7.0072560590863e-05
-1.9644277187557	-7.2360463323377e-05
-1.9588524666137	-7.4720223090622e-05
-1.9532772144718	-7.7159778933837e-05
-1.9477019623298	-7.9667950680684e-05
-1.9421267101878	-8.2261562789293e-05
-1.9365514580458	-8.4926976930846e-05
-1.9309762059039	-8.7674725883986e-05
-1.9254009537619	-9.0509994492056e-05
-1.9198257016199	-9.3434531054547e-05
-1.9142504494779	-9.6443854556079e-05
-1.9086751973360	-9.9543905934228e-05
-1.9030999451940	-0.00010273754033708
-1.8975246930520	-0.00010603764138096
-1.8919494409100	-0.00010942446308015
-1.8863741887681	-0.00011290940345391
-1.8807989366261	-0.00011650765513994
-1.8752236844841	-0.00012020054836786
-1.8696484323422	-0.00012400943644035
-1.8640731802002	-0.00012793242213497
-1.8584979280582	-0.00013198240374587
-1.8529226759162	-0.00013613889838411
-1.8473474237743	-0.00014042504366146
-1.8417721716323	-0.00014483129348986
-1.8361969194903	-0.00014936354439399
-1.8306216673483	-0.00015402737999944
-1.8250464152064	-0.00015883437079900
-1.8194711630644	-0.00016378369705968
-1.8138959109224	-0.00016887533097799
-1.8083206587804	-0.00017410658018186
-1.8027454066385	-0.00017951023748109
-1.7971701544965	-0.00018507635984322
-1.7915949023545	-0.00019077699932988
-1.7860196502125	-0.00019664907677554
-1.7804443980706	-0.00020267509096905
-1.7748691459286	-0.00020890570885149
-1.7692938937866	-0.00021530376344423
-1.7637186416447	-0.00022187939083333
-1.7581433895027	-0.00022866671080604
-1.7525681373607	-0.00023560440465190
-1.7469928852187	-0.00024273202804434
-1.7414176330768	-0.00025009774567715
-1.7358423809348	-0.00025767392122785
-1.7302671287928	-0.00026544622674690
-1.7246918766508	-0.00027343758927407
-1.7191166245089	-0.00028165302106274
-1.7135413723669	-0.00029009496225707
-1.7079661202249	-0.00029877279529771
-1.7023908680829	-0.00030768210441517
-1.6968156159410	-0.00031681394196155
-1.6912403637990	-0.00032620398070014
-1.6856651116570	-0.00033586751077222
-1.6800898595150	-0.00034578017465568
-1.6745146073731	-0.00035594832710159
-1.6689393552311	-0.00036641497754788
-1.6633641030891	-0.00037717762691701
-1.6577888509472	-0.00038825335107473
-1.6522135988052	-0.00039961921849294
-1.6466383466632	-0.00041128432126133
-1.6410630945212	-0.00042327385660871
-1.6354878423793	-0.00043563124165468
-1.6299125902373	-0.00044829525931923
-1.6243373380953	-0.00046131543416434
-1.6187620859533	-0.00047467952608953
-1.6131868338114	-0.00048841439232813
-1.6076115816694	-0.00050256176688398
-1.6020363295274	-0.00051704932387041
-1.5964610773854	-0.00053190247186362
-1.5908858252435	-0.00054710933296384
-1.5853105731015	-0.00056276556902067
-1.5797353209595	-0.00057882941954509
-1.5741600688176	-0.00059531248961299
-1.5685848166756	-0.00061214310078648
-1.5630095645336	-0.00062938812494469
-1.5574343123916	-0.00064712009545696
-1.5518590602497	-0.00066527887516769
-1.5462838081077	-0.00068386449582405
-1.5407085559657	-0.00070298702840708
-1.5351333038237	-0.00072261687444064
-1.5295580516818	-0.00074276141987718
-1.5239827995398	-0.00076346887880887
-1.5184075473978	-0.00078463187281267
-1.5128322952558	-0.00080638337862472
-1.5072570431139	-0.00082875375833131
-1.5016817909719	-0.00085168308228260
-1.4961065388299	-0.00087518617656332
-1.4905312866879	-0.00089920349867790
-1.4849560345460	-0.00092381799344233
-1.4793807824040	-0.00094905213827240
-1.4738055302620	-0.00097506790130446
-1.4682302781201	-0.0010015787056665
-1.4626550259781	-0.0010286028942907
-1.4570797738361	-0.0010563820566988
-1.4515045216941	-0.0010848094040690
-1.4459292695522	-0.0011140294512450
-1.4403540174102	-0.0011438920655158
-1.4347787652682	-0.0011745015844603
-1.4292035131262	-0.0012060050559302
-1.4236282609843	-0.0012382380499546
-1.4180530088423	-0.0012712732697732
-1.4124777567003	-0.0013051303601331
-1.4069025045583	-0.0013396473117551
-1.4013272524164	-0.0013752205994290
-1.3957520002744	-0.0014116322736021
-1.3901767481324	-0.0014487942313883
-1.3846014959905	-0.0014867487383625
-1.3790262438485	-0.0015257504655475
-1.3734509917065	-0.0015655048494072
-1.3678757395645	-0.0016060711344782
-1.3623004874226	-0.0016475299846560
-1.3567252352806	-0.0016901063101229
-1.3511499831386	-0.0017339575098526
-1.3455747309966	-0.0017784646776959
-1.3399994788547	-0.0018240268863344
-1.3344242267127	-0.0018704410022125
-1.3288489745707	-0.0019181516659797
-1.3232737224287	-0.0019670272439235
-1.3176984702868	-0.0020170129309753
-1.3121232181448	-0.0020681060426263
-1.3065479660028	-0.0021203839311950
-1.3009727138608	-0.0021742134357098
-1.2953974617189	-0.0022291227318387
-1.2898222095769	-0.0022851719163686
-1.2842469574349	-0.0023427235069646
-1.2786717052930	-0.0024012524779200
-1.2730964531510	-0.0024609911484841
-1.2675212010090	-0.0025225011532391
-1.2619459488670	-0.0025852151638318
-1.2563706967251	-0.0026489065082764
-1.2507954445831	-0.0027142992539572
-1.2452201924411	-0.0027813284024322
-1.2396449402991	-0.0028494357057934
-1.2340696881572	-0.0029186365427677
-1.2284944360152	-0.0029901428363989
-1.2229191838732	-0.0030626856794852
-1.2173439317312	-0.0031366116724508
-1.2117686795893	-0.0032123886680365
-1.2061934274473	-0.0032897008692478
-1.2006181753053	-0.0033682256226796
-1.1950429231634	-0.0034484746479879
-1.1894676710214	-0.0035308038567178
-1.1838924188794	-0.0036147991582066
-1.1783171667374	-0.0037003340228365
-1.1727419145955	-0.0037878217035596
-1.1671666624535	-0.0038771428279607
-1.1615914103115	-0.0039687154837941
-1.1560161581695	-0.0040620267026753
-1.1504409060276	-0.0041571131013844
-1.1448656538856	-0.0042544932746416
-1.1392904017436	-0.0043538459934966
-1.1337151496016	-0.0044552726762781
-1.1281398974597	-0.0045586625369068
-1.1225646453177	-0.0046647805101783
-1.1169893931757	-0.0047726074491521
-1.1114141410337	-0.0048825378236658
-1.1058388888918	-0.0049942923898833
-1.1002636367498	-0.0051089195764281
-1.0946883846078	-0.0052255633769410
-1.0891131324659	-0.0053444827710403
-1.0835378803239	-0.0054655658544831
-1.0779626281819	-0.0055879461894328
-1.0723873760399	-0.0057132844805916
-1.0668121238980	-0.0058410563601281
-1.0612368717560	-0.0059715509774061
-1.0556616196140	-0.0061049781622018
-1.0500863674720	-0.0062401659441567
-1.0445111153301	-0.0063769843091147
-1.0389358631881	-0.0065169523256772
-1.0333606110461	-0.0066601771829068
-1.0277853589041	-0.0068057670878289
-1.0222101067622	-0.0069544436429500
-1.0166348546202	-0.0071070838035148
-1.0110596024782	-0.0072623519365642
-1.0054843503362	-0.0074186638171145
-0.99990909819428	-0.0075789618292276
-0.99433384605230	-0.0077414682980480
-0.98875859391033	-0.0079082535850335
-0.98318334176835	-0.0080775714279044
-0.97760808962638	-0.0082495668939333
-0.97203283748441	-0.0084245683058251
-0.96645758534243	-0.0086025545254293
-0.96088233320046	-0.0087834924292265
-0.95530708105849	-0.0089678877552824
-0.94973182891651	-0.0091554700694358
-0.94415657677454	-0.0093447031785923
-0.93858132463257	-0.0095391709858604
-0.93300607249059	-0.0097369441207627
-0.92743082034862	-0.0099367570741473
-0.92185556820665	-0.010139769597788
-0.91628031606467	-0.010348090453913
-0.91070506392270	-0.010559198834195
-0.90512981178072	-0.010775369148841
-0.89955455963875	-0.010994482986297
-0.89397930749678	-0.011217508019835
-0.88840405535480	-0.011443260983404
-0.88282880321283	-0.011673415238447
-0.87725355107086	-0.011907655920340
-0.87167829892888	-0.012145535045922
-0.86610304678691	-0.012388145176388
-0.86052779464494	-0.012633378412510
-0.85495254250296	-0.012883557449635
-0.84937729036099	-0.013136499013922
-0.84380203821902	-0.013391619628115
-0.83822678607704	-0.013653000282885
-0.83265153393507	-0.013916568514751
-0.82707628179309	-0.014183957762403
-0.82150102965112	-0.014455866252105
-0.81592577750915	-0.014732376572876
-0.81035052536717	-0.015013406038099
-0.80477527322520	-0.015299343664144
-0.79920002108323	-0.015588533209705
-0.79362476894125	-0.015884613332673
-0.78804951679928	-0.016184130190684
-0.78247426465731	-0.016487800186120
-0.77689901251533	-0.016795216963770
-0.77132376037336	-0.017110096060393
-0.76574850823139	-0.017427294002830
-0.76017325608941	-0.017747529159225
-0.75459800394744	-0.018074136404324
-0.74902275180547	-0.018401718549041
-0.74344749966349	-0.018733843233820
-0.73787224752152	-0.019069568558817
-0.73229699537954	-0.019410374943122
-0.72672174323757	-0.019756487742481
-0.72114649109560	-0.020105597243956
-0.71557123895362	-0.020460672287291
-0.70999598681165	-0.020823484500563
-0.70442073466968	-0.021192291502888
-0.69884548252770	-0.021566766341890
-0.69327023038573	-0.021944175582472
-0.68769497824376	-0.022327830897839
-0.68211972610178	-0.022717396050003
-0.67654447395981	-0.023110840599517
-0.67096922181783	-0.023511975440489
-0.66539396967586	-0.023918331944199
-0.65981871753389	-0.024323827157022
-0.65424346539191	-0.024736949924251
-0.64866821324994	-0.025152806596550
-0.64309296110797	-0.025573484991892
-0.63751770896599	-0.025997046106110
-0.63194245682402	-0.026426260042811
-0.62636720468205	-0.026858750190075
-0.62079195254007	-0.027298157349924
-0.61521670039810	-0.027739035658665
-0.60964144825613	-0.028185574590789
-0.60406619611415	-0.028642318649097
-0.59849094397218	-0.029101187973369
-0.59291569183021	-0.029567427151030
-0.58734043968823	-0.030041262257601
-0.58176518754626	-0.030520188801809
-0.57618993540428	-0.031005898345267
-0.57061468326231	-0.031496406128092
-0.56503943112034	-0.031993122796101
-0.55946417897836	-0.032492699341530
-0.55388892683639	-0.032997960615533
-0.54831367469442	-0.033511335842984
-0.54273842255244	-0.034023114771129
-0.53716317041047	-0.034539610942744
-0.53158791826850	-0.035063789055872
-0.52601266612652	-0.035587124000377
-0.52043741398455	-0.036118954942700
-0.51486216184258	-0.036655373200911
-0.50928690970060	-0.037190686226437
-0.50371165755863	-0.037740819077436
-0.49813640541665	-0.038291809310416
-0.49256115327468	-0.038842457839855
-0.48698590113271	-0.039407507246156
-0.48141064899073	-0.039975368764855
-0.47583539684876	-0.040552614929554
-0.47026014470679	-0.041130858961470
-0.46468489256481	-0.041707491500302
-0.45910964042284	-0.042292979372190
-0.45353438828087	-0.042882721789483
-0.44795913613889	-0.043471009013730
-0.44238388399692	-0.044066678562365
-0.43680863185495	-0.044662339326748
-0.43123337971297	-0.045263335153996
-0.42565812757100	-0.045870163843856
-0.42008287542902	-0.046481157949272
-0.41450762328705	-0.047094554367224
-0.40893237114508	-0.047703825771303
-0.40335711900310	-0.048323084258465
-0.39778186686113	-0.048947361433337
-0.39220661471916	-0.049578039141337
-0.38663136257718	-0.050215308488024
-0.38105611043521	-0.050856914357734
-0.37548085829324	-0.051504585580055
-0.36990560615126	-0.052164387323210
-0.36433035400929	-0.052817799093674
-0.35875510186732	-0.053481053983026
-0.35317984972534	-0.054151538736832
-0.34760459758337	-0.054820551570651
-0.34202934544140	-0.055492790706305
-0.33645409329942	-0.056161090021694
-0.33087884115745	-0.056839306069635
-0.32530358901547	-0.057514478232047
-0.31972833687350	-0.058193387956959
-0.31415308473153	-0.058868715233838
-0.30857783258955	-0.059539617616251
-0.30300258044758	-0.060207480842359
-0.29742732830561	-0.060887981291251
-0.29185207616363	-0.061571238431714
-0.28627682402166	-0.062250675805906
-0.28070157187969	-0.062944478071282
-0.27512631973771	-0.063632297669099
-0.26955106759574	-0.064329092271935
-0.26397581545377	-0.065020527849107
-0.25840056331179	-0.065720371806906
-0.25282531116982	-0.066421440589392
-0.24725005902784	-0.067116142189537
-0.24167480688587	-0.067817609453957
-0.23609955474390	-0.068513282877921
-0.23052430260192	-0.069208356623084
-0.22494905045995	-0.069906445991083
-0.21937379831798	-0.070598689310648
-0.21379854617600	-0.071298251023051
-0.20822329403403	-0.071990736270129
-0.20264804189206	-0.072684243723981
-0.19707278975008	-0.073370676927630
-0.19149753760811	-0.074061337533346
-0.18592228546614	-0.074751544180673
-0.18034703332416	-0.075446406233256
-0.17477178118219	-0.076139067541622
-0.16919652904021	-0.076835476337179
-0.16362127689824	-0.077519739902616
-0.15804602475627	-0.078205030573723
-0.15247077261429	-0.078891817935637
-0.14689552047232	-0.079574933695771
-0.14132026833035	-0.080259499046660
-0.13574501618837	-0.080936757929838
-0.13016976404640	-0.081603950731898
-0.12459451190443	-0.082278113826924
-0.11901925976245	-0.082940758727045
-0.11344400762048	-0.083602803774772
-0.10786875547851	-0.084252880907567
-0.10229350333653	-0.084899849743237
-0.096718251194558	-0.085554477265894
-0.091142999052585	-0.086209021238577
-0.085567746910611	-0.086852037289307
-0.079992494768637	-0.087485316590408
-0.074417242626664	-0.088109361401214
-0.068841990484690	-0.088734056850063
-0.063266738342717	-0.089351836442881
-0.057691486200743	-0.089967549052383
-0.052116234058770	-0.090567030187164
-0.046540981916796	-0.091162078477930
-0.040965729774823	-0.091771848946954
-0.035390477632849	-0.092354119871889
-0.029815225490875	-0.092940986267377
-0.024239973348902	-0.093520532078617
-0.018664721206928	-0.094081564027903
-0.013089469064955	-0.094652831733134
-0.0075142169229811	-0.095203598405179
-0.0019389647810077	-0.095755637804322
0.0036362873609658	-0.096302334149459
0.0092115395029392	-0.096835004513477
0.014786791644913	-0.097372734036370
0.020362043786887	-0.097889867034835
0.025937295928860	-0.098392205047336
0.031512548070834	-0.098876695011328
0.037087800212807	-0.099371757202013
0.042663052354781	-0.099838978587198
0.048238304496754	-0.10029796750367
0.053813556638728	-0.10074235594693
0.059388808780701	-0.10118496399612
0.064964060922675	-0.10160522566582
0.070539313064649	-0.10200712558570
0.076114565206622	-0.10239562745158
0.081689817348596	-0.10276543269896
0.087265069490569	-0.10313910072616
0.092840321632543	-0.10350954555496
0.098415573774516	-0.10386485154981
0.10399082591649	-0.10420584824992
0.10956607805846	-0.10454238132819
0.11514133020044	-0.10486629416235
0.12071658234241	-0.10518451991723
0.12629183448438	-0.10547372335033
0.13186708662636	-0.10576625955149
0.13744233876833	-0.10604274896409
0.14301759091030	-0.10629882013390
0.14859284305228	-0.10655085498550
0.15416809519425	-0.10677815630968
0.15974334733623	-0.10698430589975
0.16531859947820	-0.10717134775147
0.17089385162017	-0.10734275782840
0.17646910376215	-0.10751696248665
0.18204435590412	-0.10768444578095
0.18761960804609	-0.10782117546797
0.19319486018807	-0.10795354959465
0.19877011233004	-0.10806908389714
0.20434536447201	-0.10816878709582
0.20992061661399	-0.10825893266986
0.21549586875596	-0.10833641051411
0.22107112089793	-0.10839736282750
0.22664637303991	-0.10843421699652
0.23222162518188	-0.10845620639861
0.23779687732386	-0.10845650426766
0.24337212946583	-0.10842754792555
0.24894738160780	-0.10838144851881
0.25452263374978	-0.10831821268770
0.26009788589175	-0.10823376902284
0.26567313803372	-0.10814356774371
0.27124839017570	-0.10802433170181
0.27682364231767	-0.10790913424178
0.28239889445964	-0.10777197588330
0.28797414660162	-0.10762413852283
0.29354939874359	-0.10745589463564
0.29912465088556	-0.10728438485752
0.30469990302754	-0.10708684450114
0.31027515516951	-0.10687919837549
0.31585040731149	-0.10665367231287
0.32142565945346	-0.10640469408501
0.32700091159543	-0.10614515173658
0.33257616373741	-0.10586118838408
0.33815141587938	-0.10555665794609
0.34372666802135	-0.10524254620743
0.34930192016333	-0.10489781089656
0.35487717230530	-0.10454253303744
0.36045242444727	-0.10416368892515
0.36602767658925	-0.10377071448154
0.37160292873122	-0.10334617729099
0.37717818087319	-0.10292194936992
0.38275343301517	-0.10247704280670
0.38832868515714	-0.10201282321123
0.39390393729912	-0.10152426920661
0.39947918944109	-0.10103139232407
0.40505444158306	-0.10051846074810
0.41062969372504	-0.099978783584185
0.41620494586701	-0.099434627360110
0.42178019800898	-0.098864677079021
0.42735545015096	-0.098282583894006
0.43293070229293	-0.097678499619352
0.43850595443490	-0.097061399876927
0.44408120657688	-0.096431931157327
0.44965645871885	-0.095786444423691
0.45523171086082	-0.095125595221765
0.46080696300280	-0.094457545535910
0.46638221514477	-0.093772661107335
0.47195746728675	-0.093080664814054
0.47753271942872	-0.092372930856975
0.48310797157069	-0.091648063051139
0.48868322371267	-0.090921433344241
0.49425847585464	-0.090167498411859
0.49983372799661	-0.089400586323333
0.50540898013859	-0.088615560071731
0.51098423228056	-0.087824490019621
0.51655948442253	-0.087014431950104
0.52213473656451	-0.086186172774468
0.52770998870648	-0.085351449007449
0.53328524084845	-0.084492982261877
0.53886049299043	-0.083628337346914
0.54443574513240	-0.082752235981112
0.55001099727437	-0.081868247969971
0.55558624941635	-0.080973522383658
0.56116150155832	-0.080076018069275
0.56673675370030	-0.079170988327431
0.57231200584227	-0.078258415008133
0.57788725798424	-0.077333729862018
