# Freq(GHz) Re(Z) Im(Z)
4.210000e+00 1.389815e+05 2.905511e+05
4.220000e+00 1.388808e+05 2.904151e+05
4.230000e+00 1.387800e+05 2.902791e+05
4.240000e+00 1.386792e+05 2.901432e+05
4.250000e+00 1.385785e+05 2.900072e+05
4.260000e+00 1.384777e+05 2.898712e+05
4.270000e+00 1.383770e+05 2.897352e+05
4.280000e+00 1.382762e+05 2.895992e+05
4.290000e+00 1.381755e+05 2.894632e+05
4.300000e+00 1.380748e+05 2.893272e+05
4.310000e+00 1.379741e+05 2.891912e+05
4.320000e+00 1.378733e+05 2.890553e+05
4.330000e+00 1.377726e+05 2.889193e+05
4.340000e+00 1.376719e+05 2.887833e+05
4.350000e+00 1.375712e+05 2.886473e+05
4.360000e+00 1.374705e+05 2.885113e+05
4.370000e+00 1.373698e+05 2.883753e+05
4.380000e+00 1.372691e+05 2.882393e+05
4.390000e+00 1.371684e+05 2.881034e+05
4.400000e+00 1.370677e+05 2.879674e+05
4.410000e+00 1.369670e+05 2.878314e+05
4.420000e+00 1.368663e+05 2.876954e+05
4.430000e+00 1.367657e+05 2.875595e+05
4.440000e+00 1.366650e+05 2.874235e+05
4.450000e+00 1.365643e+05 2.872875e+05
4.460000e+00 1.364637e+05 2.871515e+05
4.470000e+00 1.363630e+05 2.870155e+05
4.480000e+00 1.362624e+05 2.868796e+05
4.490000e+00 1.361617e+05 2.867436e+05
4.500000e+00 1.360611e+05 2.866076e+05
4.510000e+00 1.359604e+05 2.864716e+05
4.520000e+00 1.358598e+05 2.863356e+05
4.530000e+00 1.357592e+05 2.861997e+05
4.540000e+00 1.356586e+05 2.860637e+05
4.550000e+00 1.355580e+05 2.859277e+05
4.560000e+00 1.354573e+05 2.857918e+05
4.570000e+00 1.353567e+05 2.856558e+05
4.580000e+00 1.352561e+05 2.855198e+05
4.590000e+00 1.351555e+05 2.853839e+05
4.600000e+00 1.350549e+05 2.852479e+05
4.610000e+00 1.349543e+05 2.851119e+05
4.620000e+00 1.348538e+05 2.849759e+05
4.630000e+00 1.347532e+05 2.848400e+05
4.640000e+00 1.346526e+05 2.847040e+05
4.650000e+00 1.345520e+05 2.845680e+05
4.660000e+00 1.344515e+05 2.844320e+05
4.670000e+00 1.343509e+05 2.842961e+05
4.680000e+00 1.342504e+05 2.841601e+05
4.690000e+00 1.341498e+05 2.840241e+05
4.700000e+00 1.340493e+05 2.838882e+05
4.710000e+00 1.339487e+05 2.837522e+05
4.720000e+00 1.338482e+05 2.836162e+05
4.730000e+00 1.337476e+05 2.834803e+05
4.740000e+00 1.336471e+05 2.833443e+05
4.750000e+00 1.335466e+05 2.832083e+05
4.760000e+00 1.334461e+05 2.830724e+05
4.770000e+00 1.333455e+05 2.829364e+05
4.780000e+00 1.332450e+05 2.828004e+05
4.790000e+00 1.331445e+05 2.826645e+05
4.800000e+00 1.330440e+05 2.825285e+05
4.810000e+00 1.329435e+05 2.823925e+05
4.820000e+00 1.328431e+05 2.822566e+05
4.830000e+00 1.327426e+05 2.821206e+05
4.840000e+00 1.326421e+05 2.819846e+05
4.850000e+00 1.325416e+05 2.818487e+05
4.860000e+00 1.324411e+05 2.817127e+05
4.870000e+00 1.323407e+05 2.815767e+05
4.880000e+00 1.322402e+05 2.814408e+05
4.890000e+00 1.321397e+05 2.813048e+05
4.900000e+00 1.320393e+05 2.811688e+05
4.910000e+00 1.319388e+05 2.810329e+05
4.920000e+00 1.318384e+05 2.808969e+05
4.930000e+00 1.317380e+05 2.807609e+05
4.940000e+00 1.316375e+05 2.806250e+05
4.950000e+00 1.315371e+05 2.804890e+05
