# Freq(GHz) Re(Z) Im(Z)
7.100000e-01 7.100071e+02 1.053157e+04
7.200000e-01 7.226254e+02 1.053581e+04
7.300000e-01 7.352438e+02 1.054005e+04
7.400000e-01 7.478622e+02 1.054429e+04
7.500000e-01 7.604805e+02 1.054854e+04
7.600000e-01 7.730989e+02 1.055278e+04
7.700000e-01 7.857172e+02 1.055702e+04
7.800000e-01 7.983356e+02 1.056126e+04
7.900000e-01 8.109539e+02 1.056551e+04
8.000000e-01 8.235723e+02 1.056975e+04
8.100000e-01 8.361907e+02 1.057399e+04
8.200000e-01 8.488090e+02 1.057824e+04
8.300000e-01 8.614274e+02 1.058248e+04
8.400000e-01 8.740457e+02 1.058672e+04
8.500000e-01 8.866641e+02 1.059096e+04
8.600000e-01 8.992824e+02 1.059521e+04
8.700000e-01 9.119008e+02 1.059945e+04
8.800000e-01 9.245191e+02 1.060369e+04
8.900000e-01 9.371375e+02 1.060793e+04
9.000000e-01 9.497559e+02 1.061218e+04
9.100000e-01 9.623742e+02 1.061642e+04
9.200000e-01 9.749926e+02 1.062066e+04
9.300000e-01 9.876109e+02 1.062490e+04
9.400000e-01 1.002210e+03 1.062839e+04
9.500000e-01 1.020440e+03 1.063049e+04
9.600000e-01 1.038670e+03 1.063259e+04
9.700000e-01 1.056900e+03 1.063469e+04
9.800000e-01 1.075130e+03 1.063679e+04
9.900000e-01 1.093360e+03 1.063889e+04
1.000000e+00 1.111589e+03 1.064099e+04
1.010000e+00 1.129819e+03 1.064309e+04
1.020000e+00 1.148049e+03 1.064519e+04
1.030000e+00 1.166279e+03 1.064729e+04
1.040000e+00 1.184509e+03 1.064939e+04
1.050000e+00 1.202739e+03 1.065149e+04
1.060000e+00 1.220969e+03 1.065359e+04
1.070000e+00 1.239199e+03 1.065569e+04
1.080000e+00 1.257429e+03 1.065779e+04
1.090000e+00 1.275658e+03 1.065990e+04
1.100000e+00 1.293888e+03 1.066200e+04
1.110000e+00 1.312118e+03 1.066410e+04
1.120000e+00 1.330348e+03 1.066620e+04
1.130000e+00 1.348578e+03 1.066830e+04
1.140000e+00 1.366808e+03 1.067040e+04
1.150000e+00 1.385038e+03 1.067250e+04
1.160000e+00 1.403268e+03 1.067460e+04
1.170000e+00 1.421498e+03 1.067670e+04
1.180000e+00 1.439727e+03 1.067880e+04
1.190000e+00 1.457957e+03 1.068090e+04
1.200000e+00 1.476187e+03 1.068300e+04
1.210000e+00 1.494417e+03 1.068510e+04
1.220000e+00 1.512647e+03 1.068720e+04
1.230000e+00 1.530877e+03 1.068930e+04
1.240000e+00 1.549107e+03 1.069140e+04
1.250000e+00 1.567337e+03 1.069350e+04
1.260000e+00 1.585567e+03 1.069560e+04
1.270000e+00 1.603796e+03 1.069770e+04
1.280000e+00 1.622026e+03 1.069980e+04
1.290000e+00 1.640256e+03 1.070190e+04
1.300000e+00 1.658486e+03 1.070400e+04
1.310000e+00 1.676716e+03 1.070610e+04
1.320000e+00 1.694946e+03 1.070820e+04
1.330000e+00 1.713176e+03 1.071030e+04
1.340000e+00 1.731406e+03 1.071240e+04
1.350000e+00 1.749636e+03 1.071450e+04
1.360000e+00 1.767865e+03 1.071660e+04
1.370000e+00 1.786095e+03 1.071870e+04
1.380000e+00 1.804325e+03 1.072080e+04
1.390000e+00 1.822555e+03 1.072290e+04
1.400000e+00 1.840785e+03 1.072500e+04
1.410000e+00 1.860646e+03 1.072349e+04
1.420000e+00 1.881955e+03 1.071879e+04
1.430000e+00 1.903263e+03 1.071408e+04
1.440000e+00 1.924571e+03 1.070937e+04
1.450000e+00 1.945880e+03 1.070466e+04
1.460000e+00 1.967188e+03 1.069995e+04
1.470000e+00 1.988496e+03 1.069525e+04
1.480000e+00 2.009805e+03 1.069054e+04
1.490000e+00 2.031113e+03 1.068583e+04
1.500000e+00 2.052421e+03 1.068112e+04
1.510000e+00 2.073730e+03 1.067641e+04
1.520000e+00 2.095038e+03 1.067170e+04
1.530000e+00 2.116346e+03 1.066700e+04
1.540000e+00 2.137655e+03 1.066229e+04
1.550000e+00 2.158963e+03 1.065758e+04
1.560000e+00 2.180271e+03 1.065287e+04
1.570000e+00 2.201580e+03 1.064816e+04
1.580000e+00 2.222888e+03 1.064345e+04
1.590000e+00 2.244196e+03 1.063875e+04
1.600000e+00 2.265505e+03 1.063404e+04
1.610000e+00 2.286813e+03 1.062933e+04
1.620000e+00 2.308121e+03 1.062462e+04
1.630000e+00 2.329430e+03 1.061991e+04
1.640000e+00 2.350738e+03 1.061521e+04
1.650000e+00 2.372046e+03 1.061050e+04
1.660000e+00 2.393355e+03 1.060579e+04
1.670000e+00 2.414663e+03 1.060108e+04
1.680000e+00 2.435971e+03 1.059637e+04
1.690000e+00 2.457280e+03 1.059166e+04
1.700000e+00 2.478588e+03 1.058696e+04
1.710000e+00 2.499896e+03 1.058225e+04
1.720000e+00 2.521205e+03 1.057754e+04
1.730000e+00 2.542513e+03 1.057283e+04
1.740000e+00 2.563821e+03 1.056812e+04
1.750000e+00 2.585130e+03 1.056341e+04
1.760000e+00 2.606438e+03 1.055871e+04
1.770000e+00 2.627746e+03 1.055400e+04
1.780000e+00 2.649055e+03 1.054929e+04
1.790000e+00 2.670363e+03 1.054458e+04
1.800000e+00 2.691671e+03 1.053987e+04
1.810000e+00 2.712980e+03 1.053516e+04
1.820000e+00 2.734288e+03 1.053046e+04
1.830000e+00 2.755596e+03 1.052575e+04
1.840000e+00 2.776905e+03 1.052104e+04
1.850000e+00 2.798213e+03 1.051633e+04
1.860000e+00 2.819521e+03 1.051162e+04
1.870000e+00 2.840830e+03 1.050692e+04
1.880000e+00 2.860318e+03 1.049658e+04
1.890000e+00 2.879062e+03 1.048396e+04
1.900000e+00 2.897806e+03 1.047133e+04
1.910000e+00 2.916551e+03 1.045870e+04
1.920000e+00 2.935295e+03 1.044607e+04
1.930000e+00 2.954039e+03 1.043345e+04
1.940000e+00 2.972784e+03 1.042082e+04
1.950000e+00 2.991528e+03 1.040819e+04
1.960000e+00 3.010273e+03 1.039556e+04
1.970000e+00 3.029017e+03 1.038293e+04
1.980000e+00 3.047761e+03 1.037031e+04
1.990000e+00 3.066506e+03 1.035768e+04
2.000000e+00 3.085250e+03 1.034505e+04
2.010000e+00 3.103995e+03 1.033242e+04
2.020000e+00 3.122739e+03 1.031980e+04
2.030000e+00 3.141483e+03 1.030717e+04
2.040000e+00 3.160228e+03 1.029454e+04
2.050000e+00 3.178972e+03 1.028191e+04
2.060000e+00 3.197717e+03 1.026928e+04
2.070000e+00 3.216461e+03 1.025666e+04
2.080000e+00 3.235205e+03 1.024403e+04
2.090000e+00 3.253950e+03 1.023140e+04
2.100000e+00 3.272694e+03 1.021877e+04
2.110000e+00 3.291439e+03 1.020614e+04
2.120000e+00 3.310183e+03 1.019352e+04
2.130000e+00 3.328927e+03 1.018089e+04
2.140000e+00 3.347672e+03 1.016826e+04
2.150000e+00 3.366416e+03 1.015563e+04
2.160000e+00 3.385161e+03 1.014301e+04
2.170000e+00 3.403905e+03 1.013038e+04
2.180000e+00 3.422649e+03 1.011775e+04
2.190000e+00 3.441394e+03 1.010512e+04
2.200000e+00 3.460138e+03 1.009249e+04
2.210000e+00 3.478883e+03 1.007987e+04
2.220000e+00 3.497627e+03 1.006724e+04
2.230000e+00 3.516371e+03 1.005461e+04
2.240000e+00 3.535116e+03 1.004198e+04
2.250000e+00 3.553860e+03 1.002936e+04
2.260000e+00 3.572605e+03 1.001673e+04
2.270000e+00 3.591349e+03 1.000410e+04
2.280000e+00 3.610093e+03 9.991472e+03
2.290000e+00 3.628838e+03 9.978844e+03
2.300000e+00 3.647582e+03 9.966217e+03
2.310000e+00 3.666326e+03 9.953589e+03
2.320000e+00 3.685071e+03 9.940961e+03
2.330000e+00 3.703815e+03 9.928333e+03
2.340000e+00 3.722560e+03 9.915705e+03
2.350000e+00 3.735057e+03 9.899298e+03
2.360000e+00 3.746702e+03 9.882375e+03
2.370000e+00 3.758347e+03 9.865452e+03
2.380000e+00 3.769992e+03 9.848529e+03
2.390000e+00 3.781637e+03 9.831606e+03
2.400000e+00 3.793282e+03 9.814683e+03
2.410000e+00 3.804928e+03 9.797760e+03
2.420000e+00 3.816573e+03 9.780838e+03
2.430000e+00 3.828218e+03 9.763915e+03
2.440000e+00 3.839863e+03 9.746992e+03
2.450000e+00 3.851508e+03 9.730069e+03
2.460000e+00 3.863153e+03 9.713146e+03
2.470000e+00 3.874799e+03 9.696223e+03
2.480000e+00 3.886444e+03 9.679300e+03
2.490000e+00 3.898089e+03 9.662377e+03
2.500000e+00 3.909734e+03 9.645454e+03
2.510000e+00 3.921379e+03 9.628532e+03
2.520000e+00 3.933024e+03 9.611609e+03
2.530000e+00 3.944669e+03 9.594686e+03
2.540000e+00 3.956315e+03 9.577763e+03
2.550000e+00 3.967960e+03 9.560840e+03
2.560000e+00 3.979605e+03 9.543917e+03
2.570000e+00 3.991250e+03 9.526994e+03
2.580000e+00 4.002895e+03 9.510071e+03
2.590000e+00 4.014540e+03 9.493148e+03
2.600000e+00 4.026186e+03 9.476225e+03
2.610000e+00 4.037831e+03 9.459303e+03
2.620000e+00 4.049476e+03 9.442380e+03
2.630000e+00 4.061121e+03 9.425457e+03
2.640000e+00 4.072766e+03 9.408534e+03
2.650000e+00 4.084411e+03 9.391611e+03
2.660000e+00 4.096056e+03 9.374688e+03
2.670000e+00 4.107702e+03 9.357765e+03
2.680000e+00 4.119347e+03 9.340842e+03
2.690000e+00 4.130992e+03 9.323919e+03
2.700000e+00 4.142637e+03 9.306996e+03
2.710000e+00 4.154282e+03 9.290074e+03
2.720000e+00 4.165927e+03 9.273151e+03
2.730000e+00 4.177572e+03 9.256228e+03
2.740000e+00 4.189218e+03 9.239305e+03
2.750000e+00 4.200863e+03 9.222382e+03
2.760000e+00 4.212508e+03 9.205459e+03
2.770000e+00 4.224153e+03 9.188536e+03
2.780000e+00 4.235798e+03 9.171613e+03
2.790000e+00 4.247443e+03 9.154690e+03
2.800000e+00 4.259089e+03 9.137768e+03
2.810000e+00 4.270293e+03 9.120916e+03
2.820000e+00 4.274600e+03 9.105177e+03
2.830000e+00 4.278906e+03 9.089438e+03
2.840000e+00 4.283213e+03 9.073699e+03
2.850000e+00 4.287519e+03 9.057961e+03
2.860000e+00 4.291826e+03 9.042222e+03
2.870000e+00 4.296132e+03 9.026483e+03
2.880000e+00 4.300439e+03 9.010744e+03
2.890000e+00 4.304745e+03 8.995005e+03
2.900000e+00 4.309052e+03 8.979267e+03
2.910000e+00 4.313358e+03 8.963528e+03
2.920000e+00 4.317665e+03 8.947789e+03
2.930000e+00 4.321971e+03 8.932050e+03
2.940000e+00 4.326278e+03 8.916311e+03
2.950000e+00 4.330584e+03 8.900573e+03
2.960000e+00 4.334891e+03 8.884834e+03
2.970000e+00 4.339197e+03 8.869095e+03
2.980000e+00 4.343504e+03 8.853356e+03
2.990000e+00 4.347810e+03 8.837618e+03
3.000000e+00 4.352117e+03 8.821879e+03
3.010000e+00 4.356423e+03 8.806140e+03
3.020000e+00 4.360730e+03 8.790401e+03
3.030000e+00 4.365036e+03 8.774662e+03
3.040000e+00 4.369343e+03 8.758924e+03
3.050000e+00 4.373649e+03 8.743185e+03
3.060000e+00 4.377956e+03 8.727446e+03
3.070000e+00 4.382262e+03 8.711707e+03
3.080000e+00 4.386569e+03 8.695968e+03
3.090000e+00 4.390875e+03 8.680230e+03
3.100000e+00 4.395182e+03 8.664491e+03
3.110000e+00 4.399488e+03 8.648752e+03
3.120000e+00 4.403795e+03 8.633013e+03
3.130000e+00 4.408101e+03 8.617274e+03
3.140000e+00 4.412408e+03 8.601536e+03
3.150000e+00 4.416714e+03 8.585797e+03
3.160000e+00 4.421021e+03 8.570058e+03
3.170000e+00 4.425327e+03 8.554319e+03
3.180000e+00 4.429634e+03 8.538581e+03
3.190000e+00 4.433940e+03 8.522842e+03
3.200000e+00 4.438247e+03 8.507103e+03
3.210000e+00 4.442553e+03 8.491364e+03
3.220000e+00 4.446860e+03 8.475625e+03
3.230000e+00 4.451166e+03 8.459887e+03
3.240000e+00 4.455473e+03 8.444148e+03
3.250000e+00 4.459779e+03 8.428409e+03
3.260000e+00 4.464086e+03 8.412670e+03
3.270000e+00 4.468392e+03 8.396931e+03
3.280000e+00 4.471755e+03 8.382301e+03
3.290000e+00 4.472130e+03 8.371181e+03
3.300000e+00 4.472505e+03 8.360062e+03
3.310000e+00 4.472880e+03 8.348942e+03
3.320000e+00 4.473255e+03 8.337822e+03
3.330000e+00 4.473629e+03 8.326702e+03
3.340000e+00 4.474004e+03 8.315582e+03
3.350000e+00 4.474379e+03 8.304463e+03
3.360000e+00 4.474754e+03 8.293343e+03
3.370000e+00 4.475129e+03 8.282223e+03
3.380000e+00 4.475504e+03 8.271103e+03
3.390000e+00 4.475879e+03 8.259984e+03
3.400000e+00 4.476254e+03 8.248864e+03
3.410000e+00 4.476629e+03 8.237744e+03
3.420000e+00 4.477003e+03 8.226624e+03
3.430000e+00 4.477378e+03 8.215504e+03
3.440000e+00 4.477753e+03 8.204385e+03
3.450000e+00 4.478128e+03 8.193265e+03
3.460000e+00 4.478503e+03 8.182145e+03
3.470000e+00 4.478878e+03 8.171025e+03
3.480000e+00 4.479253e+03 8.159905e+03
3.490000e+00 4.479628e+03 8.148786e+03
3.500000e+00 4.480003e+03 8.137666e+03
3.510000e+00 4.480377e+03 8.126546e+03
3.520000e+00 4.480752e+03 8.115426e+03
3.530000e+00 4.481127e+03 8.104306e+03
3.540000e+00 4.481502e+03 8.093187e+03
3.550000e+00 4.481877e+03 8.082067e+03
3.560000e+00 4.482252e+03 8.070947e+03
3.570000e+00 4.482627e+03 8.059827e+03
3.580000e+00 4.483002e+03 8.048707e+03
3.590000e+00 4.483376e+03 8.037588e+03
3.600000e+00 4.483751e+03 8.026468e+03
3.610000e+00 4.484126e+03 8.015348e+03
3.620000e+00 4.484501e+03 8.004228e+03
3.630000e+00 4.484876e+03 7.993108e+03
3.640000e+00 4.485251e+03 7.981989e+03
3.650000e+00 4.485626e+03 7.970869e+03
3.660000e+00 4.486001e+03 7.959749e+03
3.670000e+00 4.486376e+03 7.948629e+03
3.680000e+00 4.486750e+03 7.937509e+03
3.690000e+00 4.487125e+03 7.926390e+03
3.700000e+00 4.487500e+03 7.915270e+03
3.710000e+00 4.487875e+03 7.904150e+03
3.720000e+00 4.488250e+03 7.893030e+03
3.730000e+00 4.488625e+03 7.881910e+03
3.740000e+00 4.489000e+03 7.870791e+03
3.750000e+00 4.489437e+03 7.861554e+03
3.760000e+00 4.489962e+03 7.855027e+03
3.770000e+00 4.490488e+03 7.848501e+03
3.780000e+00 4.491014e+03 7.841974e+03
3.790000e+00 4.491540e+03 7.835447e+03
3.800000e+00 4.492066e+03 7.828921e+03
3.810000e+00 4.492591e+03 7.822394e+03
3.820000e+00 4.493117e+03 7.815867e+03
3.830000e+00 4.493643e+03 7.809340e+03
3.840000e+00 4.494169e+03 7.802814e+03
3.850000e+00 4.494695e+03 7.796287e+03
3.860000e+00 4.495220e+03 7.789760e+03
3.870000e+00 4.495746e+03 7.783234e+03
3.880000e+00 4.496272e+03 7.776707e+03
3.890000e+00 4.496798e+03 7.770180e+03
3.900000e+00 4.497324e+03 7.763654e+03
3.910000e+00 4.497849e+03 7.757127e+03
3.920000e+00 4.498375e+03 7.750600e+03
3.930000e+00 4.498901e+03 7.744073e+03
3.940000e+00 4.499427e+03 7.737547e+03
3.950000e+00 4.499953e+03 7.731020e+03
3.960000e+00 4.500478e+03 7.724493e+03
3.970000e+00 4.501004e+03 7.717967e+03
3.980000e+00 4.501530e+03 7.711440e+03
3.990000e+00 4.502056e+03 7.704913e+03
4.000000e+00 4.502582e+03 7.698387e+03
4.010000e+00 4.503107e+03 7.691860e+03
4.020000e+00 4.503633e+03 7.685333e+03
4.030000e+00 4.504159e+03 7.678807e+03
4.040000e+00 4.504685e+03 7.672280e+03
4.050000e+00 4.505211e+03 7.665753e+03
4.060000e+00 4.505736e+03 7.659226e+03
4.070000e+00 4.506262e+03 7.652700e+03
4.080000e+00 4.506788e+03 7.646173e+03
4.090000e+00 4.507314e+03 7.639646e+03
4.100000e+00 4.507840e+03 7.633120e+03
4.110000e+00 4.508365e+03 7.626593e+03
4.120000e+00 4.508891e+03 7.620066e+03
4.130000e+00 4.509417e+03 7.613540e+03
4.140000e+00 4.509943e+03 7.607013e+03
4.150000e+00 4.510469e+03 7.600486e+03
4.160000e+00 4.510994e+03 7.593959e+03
4.170000e+00 4.511520e+03 7.587433e+03
4.180000e+00 4.512046e+03 7.580906e+03
4.190000e+00 4.512572e+03 7.574379e+03
4.200000e+00 4.513098e+03 7.567853e+03
4.210000e+00 4.513623e+03 7.561326e+03
4.220000e+00 4.515653e+03 7.556080e+03
4.230000e+00 4.518726e+03 7.551724e+03
4.240000e+00 4.521800e+03 7.547368e+03
4.250000e+00 4.524874e+03 7.543013e+03
4.260000e+00 4.527948e+03 7.538657e+03
4.270000e+00 4.531021e+03 7.534301e+03
4.280000e+00 4.534095e+03 7.529945e+03
4.290000e+00 4.537169e+03 7.525589e+03
4.300000e+00 4.540243e+03 7.521233e+03
4.310000e+00 4.543316e+03 7.516878e+03
4.320000e+00 4.546390e+03 7.512522e+03
4.330000e+00 4.549464e+03 7.508166e+03
4.340000e+00 4.552538e+03 7.503810e+03
4.350000e+00 4.555611e+03 7.499454e+03
4.360000e+00 4.558685e+03 7.495098e+03
4.370000e+00 4.561759e+03 7.490743e+03
4.380000e+00 4.564833e+03 7.486387e+03
4.390000e+00 4.567906e+03 7.482031e+03
4.400000e+00 4.570980e+03 7.477675e+03
4.410000e+00 4.574054e+03 7.473319e+03
4.420000e+00 4.577128e+03 7.468963e+03
4.430000e+00 4.580201e+03 7.464608e+03
4.440000e+00 4.583275e+03 7.460252e+03
4.450000e+00 4.586349e+03 7.455896e+03
4.460000e+00 4.589423e+03 7.451540e+03
4.470000e+00 4.592496e+03 7.447184e+03
4.480000e+00 4.595570e+03 7.442828e+03
4.490000e+00 4.598644e+03 7.438473e+03
4.500000e+00 4.601718e+03 7.434117e+03
4.510000e+00 4.604791e+03 7.429761e+03
4.520000e+00 4.607865e+03 7.425405e+03
4.530000e+00 4.610939e+03 7.421049e+03
4.540000e+00 4.614013e+03 7.416693e+03
4.550000e+00 4.617086e+03 7.412338e+03
4.560000e+00 4.620160e+03 7.407982e+03
4.570000e+00 4.623234e+03 7.403626e+03
4.580000e+00 4.626308e+03 7.399270e+03
4.590000e+00 4.629381e+03 7.394914e+03
4.600000e+00 4.632455e+03 7.390558e+03
4.610000e+00 4.635529e+03 7.386203e+03
4.620000e+00 4.638603e+03 7.381847e+03
4.630000e+00 4.641676e+03 7.377491e+03
4.640000e+00 4.644750e+03 7.373135e+03
4.650000e+00 4.647824e+03 7.368779e+03
4.660000e+00 4.650898e+03 7.364424e+03
4.670000e+00 4.653971e+03 7.360068e+03
4.680000e+00 4.657045e+03 7.355712e+03
4.690000e+00 4.662041e+03 7.350863e+03
4.700000e+00 4.667610e+03 7.345867e+03
4.710000e+00 4.673180e+03 7.340871e+03
4.720000e+00 4.678750e+03 7.335874e+03
4.730000e+00 4.684320e+03 7.330878e+03
4.740000e+00 4.689890e+03 7.325882e+03
4.750000e+00 4.695459e+03 7.320886e+03
4.760000e+00 4.701029e+03 7.315890e+03
4.770000e+00 4.706599e+03 7.310894e+03
4.780000e+00 4.712169e+03 7.305898e+03
4.790000e+00 4.717738e+03 7.300901e+03
4.800000e+00 4.723308e+03 7.295905e+03
4.810000e+00 4.728878e+03 7.290909e+03
4.820000e+00 4.734448e+03 7.285913e+03
4.830000e+00 4.740017e+03 7.280917e+03
4.840000e+00 4.745587e+03 7.275921e+03
4.850000e+00 4.751157e+03 7.270924e+03
4.860000e+00 4.756727e+03 7.265928e+03
4.870000e+00 4.762296e+03 7.260932e+03
4.880000e+00 4.767866e+03 7.255936e+03
4.890000e+00 4.773436e+03 7.250940e+03
4.900000e+00 4.779006e+03 7.245944e+03
4.910000e+00 4.784576e+03 7.240948e+03
4.920000e+00 4.790145e+03 7.235951e+03
4.930000e+00 4.795715e+03 7.230955e+03
4.940000e+00 4.801285e+03 7.225959e+03
4.950000e+00 4.806855e+03 7.220963e+03
4.960000e+00 4.812424e+03 7.215967e+03
4.970000e+00 4.817994e+03 7.210971e+03
4.980000e+00 4.823564e+03 7.205974e+03
4.990000e+00 4.829134e+03 7.200978e+03
5.000000e+00 4.834703e+03 7.195982e+03
5.010000e+00 4.840273e+03 7.190986e+03
5.020000e+00 4.845843e+03 7.185990e+03
5.030000e+00 4.851413e+03 7.180994e+03
5.040000e+00 4.856982e+03 7.175997e+03
5.050000e+00 4.862552e+03 7.171001e+03
5.060000e+00 4.868122e+03 7.166005e+03
5.070000e+00 4.873692e+03 7.161009e+03
5.080000e+00 4.879261e+03 7.156013e+03
5.090000e+00 4.884831e+03 7.151017e+03
5.100000e+00 4.890401e+03 7.146021e+03
5.110000e+00 4.895971e+03 7.141024e+03
5.120000e+00 4.901541e+03 7.136028e+03
5.130000e+00 4.907110e+03 7.131032e+03
5.140000e+00 4.912680e+03 7.126036e+03
5.150000e+00 4.918250e+03 7.121040e+03
5.160000e+00 4.924550e+03 7.114009e+03
5.170000e+00 4.930897e+03 7.106848e+03
5.180000e+00 4.937244e+03 7.099687e+03
5.190000e+00 4.943591e+03 7.092525e+03
5.200000e+00 4.949938e+03 7.085364e+03
5.210000e+00 4.956285e+03 7.078203e+03
5.220000e+00 4.962632e+03 7.071042e+03
5.230000e+00 4.968979e+03 7.063881e+03
5.240000e+00 4.975326e+03 7.056720e+03
5.250000e+00 4.981673e+03 7.049559e+03
5.260000e+00 4.988020e+03 7.042398e+03
5.270000e+00 4.994367e+03 7.035237e+03
5.280000e+00 5.000714e+03 7.028076e+03
5.290000e+00 5.007061e+03 7.020915e+03
5.300000e+00 5.013408e+03 7.013754e+03
5.310000e+00 5.019755e+03 7.006593e+03
5.320000e+00 5.026102e+03 6.999432e+03
5.330000e+00 5.032449e+03 6.992271e+03
5.340000e+00 5.038796e+03 6.985110e+03
5.350000e+00 5.045143e+03 6.977949e+03
5.360000e+00 5.051489e+03 6.970788e+03
5.370000e+00 5.057836e+03 6.963627e+03
5.380000e+00 5.064183e+03 6.956466e+03
5.390000e+00 5.070530e+03 6.949305e+03
5.400000e+00 5.076877e+03 6.942144e+03
5.410000e+00 5.083224e+03 6.934983e+03
5.420000e+00 5.089571e+03 6.927822e+03
5.430000e+00 5.095918e+03 6.920660e+03
5.440000e+00 5.102265e+03 6.913499e+03
5.450000e+00 5.108612e+03 6.906338e+03
5.460000e+00 5.114959e+03 6.899177e+03
5.470000e+00 5.121306e+03 6.892016e+03
5.480000e+00 5.127653e+03 6.884855e+03
5.490000e+00 5.134000e+03 6.877694e+03
5.500000e+00 5.140347e+03 6.870533e+03
5.510000e+00 5.146694e+03 6.863372e+03
5.520000e+00 5.153041e+03 6.856211e+03
5.530000e+00 5.159388e+03 6.849050e+03
5.540000e+00 5.165735e+03 6.841889e+03
5.550000e+00 5.172082e+03 6.834728e+03
5.560000e+00 5.178429e+03 6.827567e+03
5.570000e+00 5.184776e+03 6.820406e+03
5.580000e+00 5.191123e+03 6.813245e+03
5.590000e+00 5.197470e+03 6.806084e+03
5.600000e+00 5.203817e+03 6.798923e+03
5.610000e+00 5.210164e+03 6.791762e+03
5.620000e+00 5.216390e+03 6.784370e+03
5.630000e+00 5.221733e+03 6.775288e+03
5.640000e+00 5.227075e+03 6.766205e+03
5.650000e+00 5.232418e+03 6.757123e+03
5.660000e+00 5.237760e+03 6.748041e+03
5.670000e+00 5.243103e+03 6.738958e+03
5.680000e+00 5.248446e+03 6.729876e+03
5.690000e+00 5.253788e+03 6.720793e+03
5.700000e+00 5.259131e+03 6.711711e+03
5.710000e+00 5.264473e+03 6.702629e+03
5.720000e+00 5.269816e+03 6.693546e+03
5.730000e+00 5.275159e+03 6.684464e+03
5.740000e+00 5.280501e+03 6.675381e+03
5.750000e+00 5.285844e+03 6.666299e+03
5.760000e+00 5.291186e+03 6.657217e+03
5.770000e+00 5.296529e+03 6.648134e+03
5.780000e+00 5.301872e+03 6.639052e+03
5.790000e+00 5.307214e+03 6.629969e+03
5.800000e+00 5.312557e+03 6.620887e+03
