# Freq(GHz) Re(Z) Im(Z)
5.100000e-01 -3.806135e+04 -4.199229e+04
5.200000e-01 -3.774004e+04 -4.167091e+04
5.300000e-01 -3.741873e+04 -4.134954e+04
5.400000e-01 -3.709742e+04 -4.102816e+04
5.500000e-01 -3.677611e+04 -4.070679e+04
5.600000e-01 -3.645480e+04 -4.038541e+04
5.700000e-01 -3.613349e+04 -4.006404e+04
5.800000e-01 -3.581218e+04 -3.974266e+04
5.900000e-01 -3.549087e+04 -3.942129e+04
6.000000e-01 -3.516956e+04 -3.909991e+04
6.100000e-01 -3.484825e+04 -3.877854e+04
6.200000e-01 -3.452694e+04 -3.845716e+04
6.300000e-01 -3.420563e+04 -3.813579e+04
6.400000e-01 -3.396917e+04 -3.789929e+04
6.500000e-01 -3.374169e+04 -3.767177e+04
6.600000e-01 -3.351421e+04 -3.744426e+04
6.700000e-01 -3.328673e+04 -3.721675e+04
6.800000e-01 -3.305925e+04 -3.698923e+04
6.900000e-01 -3.283178e+04 -3.676172e+04
7.000000e-01 -3.260430e+04 -3.653421e+04
7.100000e-01 -3.237682e+04 -3.630669e+04
7.200000e-01 -3.214934e+04 -3.607918e+04
7.300000e-01 -3.192186e+04 -3.585167e+04
7.400000e-01 -3.169438e+04 -3.562415e+04
7.500000e-01 -3.146690e+04 -3.539664e+04
7.600000e-01 -3.123943e+04 -3.516913e+04
7.700000e-01 -3.101195e+04 -3.494161e+04
7.800000e-01 -3.078447e+04 -3.471410e+04
7.900000e-01 -3.055699e+04 -3.448659e+04
8.000000e-01 -3.036719e+04 -3.429676e+04
8.100000e-01 -3.020614e+04 -3.413570e+04
8.200000e-01 -3.004510e+04 -3.397463e+04
8.300000e-01 -2.988405e+04 -3.381357e+04
8.400000e-01 -2.972300e+04 -3.365250e+04
8.500000e-01 -2.956195e+04 -3.349144e+04
8.600000e-01 -2.940091e+04 -3.333037e+04
8.700000e-01 -2.923986e+04 -3.316931e+04
8.800000e-01 -2.907881e+04 -3.300824e+04
8.900000e-01 -2.891776e+04 -3.284718e+04
9.000000e-01 -2.875671e+04 -3.268611e+04
9.100000e-01 -2.859567e+04 -3.252505e+04
9.200000e-01 -2.843462e+04 -3.236399e+04
9.300000e-01 -2.827357e+04 -3.220292e+04
9.400000e-01 -2.811252e+04 -3.204186e+04
9.500000e-01 -2.795148e+04 -3.188079e+04
9.600000e-01 -2.779043e+04 -3.171973e+04
9.700000e-01 -2.762938e+04 -3.155866e+04
9.800000e-01 -2.746833e+04 -3.139760e+04
9.900000e-01 -2.730729e+04 -3.123653e+04
1.000000e+00 -2.714629e+04 -3.107553e+04
1.010000e+00 -2.703222e+04 -3.096145e+04
1.020000e+00 -2.691821e+04 -3.084742e+04
1.030000e+00 -2.680419e+04 -3.073340e+04
1.040000e+00 -2.669017e+04 -3.061938e+04
1.050000e+00 -2.657616e+04 -3.050536e+04
1.060000e+00 -2.646214e+04 -3.039133e+04
1.070000e+00 -2.634812e+04 -3.027731e+04
1.080000e+00 -2.623411e+04 -3.016329e+04
1.090000e+00 -2.612009e+04 -3.004927e+04
1.100000e+00 -2.600608e+04 -2.993524e+04
1.110000e+00 -2.589206e+04 -2.982122e+04
1.120000e+00 -2.577804e+04 -2.970720e+04
1.130000e+00 -2.566403e+04 -2.959318e+04
1.140000e+00 -2.555001e+04 -2.947915e+04
1.150000e+00 -2.543599e+04 -2.936513e+04
1.160000e+00 -2.532198e+04 -2.925111e+04
1.170000e+00 -2.520796e+04 -2.913709e+04
1.180000e+00 -2.509395e+04 -2.902306e+04
1.190000e+00 -2.497993e+04 -2.890904e+04
1.200000e+00 -2.486591e+04 -2.879502e+04
1.210000e+00 -2.475190e+04 -2.868100e+04
1.220000e+00 -2.463788e+04 -2.856697e+04
1.230000e+00 -2.452386e+04 -2.845295e+04
1.240000e+00 -2.440985e+04 -2.833893e+04
1.250000e+00 -2.429583e+04 -2.822491e+04
1.260000e+00 -2.418539e+04 -2.811446e+04
1.270000e+00 -2.410467e+04 -2.803374e+04
1.280000e+00 -2.402395e+04 -2.795302e+04
1.290000e+00 -2.394323e+04 -2.787230e+04
1.300000e+00 -2.386252e+04 -2.779158e+04
1.310000e+00 -2.378180e+04 -2.771086e+04
1.320000e+00 -2.370108e+04 -2.763014e+04
1.330000e+00 -2.362036e+04 -2.754942e+04
1.340000e+00 -2.353964e+04 -2.746870e+04
1.350000e+00 -2.345892e+04 -2.738799e+04
1.360000e+00 -2.337820e+04 -2.730727e+04
1.370000e+00 -2.329748e+04 -2.722655e+04
1.380000e+00 -2.321676e+04 -2.714583e+04
1.390000e+00 -2.313604e+04 -2.706511e+04
1.400000e+00 -2.305532e+04 -2.698439e+04
1.410000e+00 -2.297460e+04 -2.690367e+04
1.420000e+00 -2.289388e+04 -2.682295e+04
1.430000e+00 -2.281316e+04 -2.674223e+04
1.440000e+00 -2.273244e+04 -2.666151e+04
1.450000e+00 -2.265172e+04 -2.658079e+04
1.460000e+00 -2.257100e+04 -2.650007e+04
1.470000e+00 -2.249028e+04 -2.641935e+04
1.480000e+00 -2.240957e+04 -2.633863e+04
1.490000e+00 -2.232885e+04 -2.625791e+04
1.500000e+00 -2.224813e+04 -2.617719e+04
1.510000e+00 -2.216741e+04 -2.609647e+04
1.520000e+00 -2.208669e+04 -2.601575e+04
1.530000e+00 -2.200597e+04 -2.593503e+04
1.540000e+00 -2.192525e+04 -2.585431e+04
1.550000e+00 -2.184453e+04 -2.577359e+04
1.560000e+00 -2.176381e+04 -2.569287e+04
1.570000e+00 -2.168309e+04 -2.561215e+04
1.580000e+00 -2.160237e+04 -2.553143e+04
1.590000e+00 -2.153369e+04 -2.546276e+04
1.600000e+00 -2.147654e+04 -2.540561e+04
1.610000e+00 -2.141940e+04 -2.534847e+04
1.620000e+00 -2.136225e+04 -2.529133e+04
1.630000e+00 -2.130511e+04 -2.523418e+04
1.640000e+00 -2.124796e+04 -2.517704e+04
1.650000e+00 -2.119081e+04 -2.511990e+04
1.660000e+00 -2.113367e+04 -2.506275e+04
1.670000e+00 -2.107652e+04 -2.500561e+04
1.680000e+00 -2.101937e+04 -2.494847e+04
1.690000e+00 -2.096223e+04 -2.489133e+04
1.700000e+00 -2.090508e+04 -2.483418e+04
1.710000e+00 -2.084794e+04 -2.477704e+04
1.720000e+00 -2.079079e+04 -2.471990e+04
1.730000e+00 -2.073364e+04 -2.466275e+04
1.740000e+00 -2.067650e+04 -2.460561e+04
1.750000e+00 -2.061935e+04 -2.454847e+04
1.760000e+00 -2.056221e+04 -2.449132e+04
1.770000e+00 -2.050506e+04 -2.443418e+04
1.780000e+00 -2.044791e+04 -2.437704e+04
1.790000e+00 -2.039077e+04 -2.431990e+04
1.800000e+00 -2.033362e+04 -2.426275e+04
1.810000e+00 -2.027647e+04 -2.420561e+04
1.820000e+00 -2.021933e+04 -2.414847e+04
1.830000e+00 -2.016218e+04 -2.409132e+04
1.840000e+00 -2.010504e+04 -2.403418e+04
1.850000e+00 -2.004789e+04 -2.397704e+04
1.860000e+00 -1.999074e+04 -2.391989e+04
1.870000e+00 -1.993360e+04 -2.386275e+04
1.880000e+00 -1.987645e+04 -2.380561e+04
1.890000e+00 -1.981931e+04 -2.374847e+04
1.900000e+00 -1.976216e+04 -2.369132e+04
1.910000e+00 -1.970501e+04 -2.363418e+04
1.920000e+00 -1.964787e+04 -2.357704e+04
1.930000e+00 -1.959072e+04 -2.351989e+04
1.940000e+00 -1.953357e+04 -2.346275e+04
1.950000e+00 -1.947643e+04 -2.340561e+04
1.960000e+00 -1.941928e+04 -2.334846e+04
1.970000e+00 -1.936214e+04 -2.329132e+04
1.980000e+00 -1.930499e+04 -2.323418e+04
1.990000e+00 -1.924784e+04 -2.317704e+04
2.000000e+00 -1.919860e+04 -2.312780e+04
2.010000e+00 -1.915815e+04 -2.308735e+04
2.020000e+00 -1.911769e+04 -2.304690e+04
2.030000e+00 -1.907723e+04 -2.300644e+04
2.040000e+00 -1.903678e+04 -2.296599e+04
2.050000e+00 -1.899632e+04 -2.292554e+04
2.060000e+00 -1.895586e+04 -2.288509e+04
2.070000e+00 -1.891541e+04 -2.284464e+04
2.080000e+00 -1.887495e+04 -2.280418e+04
2.090000e+00 -1.883449e+04 -2.276373e+04
2.100000e+00 -1.879404e+04 -2.272328e+04
2.110000e+00 -1.875358e+04 -2.268283e+04
2.120000e+00 -1.871312e+04 -2.264237e+04
2.130000e+00 -1.867266e+04 -2.260192e+04
2.140000e+00 -1.863221e+04 -2.256147e+04
2.150000e+00 -1.859175e+04 -2.252102e+04
2.160000e+00 -1.855129e+04 -2.248057e+04
2.170000e+00 -1.851084e+04 -2.244011e+04
2.180000e+00 -1.847038e+04 -2.239966e+04
2.190000e+00 -1.842992e+04 -2.235921e+04
2.200000e+00 -1.838947e+04 -2.231876e+04
2.210000e+00 -1.834901e+04 -2.227830e+04
2.220000e+00 -1.830855e+04 -2.223785e+04
2.230000e+00 -1.826809e+04 -2.219740e+04
2.240000e+00 -1.822764e+04 -2.215695e+04
2.250000e+00 -1.818718e+04 -2.211650e+04
2.260000e+00 -1.814672e+04 -2.207604e+04
2.270000e+00 -1.810627e+04 -2.203559e+04
2.280000e+00 -1.806581e+04 -2.199514e+04
2.290000e+00 -1.802535e+04 -2.195469e+04
2.300000e+00 -1.798490e+04 -2.191424e+04
2.310000e+00 -1.794444e+04 -2.187378e+04
2.320000e+00 -1.790398e+04 -2.183333e+04
2.330000e+00 -1.786353e+04 -2.179288e+04
2.340000e+00 -1.782307e+04 -2.175243e+04
2.350000e+00 -1.778261e+04 -2.171197e+04
2.360000e+00 -1.774215e+04 -2.167152e+04
2.370000e+00 -1.770170e+04 -2.163107e+04
2.380000e+00 -1.766124e+04 -2.159062e+04
2.390000e+00 -1.762078e+04 -2.155017e+04
2.400000e+00 -1.758033e+04 -2.150971e+04
2.410000e+00 -1.753987e+04 -2.146926e+04
2.420000e+00 -1.749941e+04 -2.142881e+04
2.430000e+00 -1.745896e+04 -2.138836e+04
2.440000e+00 -1.741850e+04 -2.134790e+04
2.450000e+00 -1.737804e+04 -2.130745e+04
2.460000e+00 -1.733759e+04 -2.126700e+04
2.470000e+00 -1.729713e+04 -2.122655e+04
2.480000e+00 -1.725667e+04 -2.118610e+04
2.490000e+00 -1.721621e+04 -2.114564e+04
2.500000e+00 -1.717576e+04 -2.110519e+04
2.510000e+00 -1.713530e+04 -2.106474e+04
2.520000e+00 -1.710443e+04 -2.103387e+04
2.530000e+00 -1.707579e+04 -2.100524e+04
2.540000e+00 -1.704715e+04 -2.097660e+04
2.550000e+00 -1.701851e+04 -2.094797e+04
2.560000e+00 -1.698986e+04 -2.091933e+04
2.570000e+00 -1.696122e+04 -2.089069e+04
2.580000e+00 -1.693258e+04 -2.086206e+04
2.590000e+00 -1.690394e+04 -2.083342e+04
2.600000e+00 -1.687530e+04 -2.080479e+04
2.610000e+00 -1.684666e+04 -2.077615e+04
2.620000e+00 -1.681802e+04 -2.074751e+04
2.630000e+00 -1.678937e+04 -2.071888e+04
2.640000e+00 -1.676073e+04 -2.069024e+04
2.650000e+00 -1.673209e+04 -2.066161e+04
2.660000e+00 -1.670345e+04 -2.063297e+04
2.670000e+00 -1.667481e+04 -2.060433e+04
2.680000e+00 -1.664617e+04 -2.057570e+04
2.690000e+00 -1.661753e+04 -2.054706e+04
2.700000e+00 -1.658888e+04 -2.051843e+04
2.710000e+00 -1.656024e+04 -2.048979e+04
2.720000e+00 -1.653160e+04 -2.046115e+04
2.730000e+00 -1.650296e+04 -2.043252e+04
2.740000e+00 -1.647432e+04 -2.040388e+04
2.750000e+00 -1.644568e+04 -2.037525e+04
2.760000e+00 -1.641704e+04 -2.034661e+04
2.770000e+00 -1.638839e+04 -2.031797e+04
2.780000e+00 -1.635975e+04 -2.028934e+04
2.790000e+00 -1.633111e+04 -2.026070e+04
2.800000e+00 -1.630247e+04 -2.023207e+04
2.810000e+00 -1.627383e+04 -2.020343e+04
2.820000e+00 -1.624519e+04 -2.017479e+04
2.830000e+00 -1.621655e+04 -2.014616e+04
2.840000e+00 -1.618790e+04 -2.011752e+04
2.850000e+00 -1.615926e+04 -2.008888e+04
2.860000e+00 -1.613062e+04 -2.006025e+04
2.870000e+00 -1.610198e+04 -2.003161e+04
2.880000e+00 -1.607334e+04 -2.000298e+04
2.890000e+00 -1.604470e+04 -1.997434e+04
2.900000e+00 -1.601606e+04 -1.994570e+04
2.910000e+00 -1.598741e+04 -1.991707e+04
2.920000e+00 -1.595877e+04 -1.988843e+04
2.930000e+00 -1.593013e+04 -1.985980e+04
2.940000e+00 -1.590149e+04 -1.983116e+04
2.950000e+00 -1.587285e+04 -1.980252e+04
2.960000e+00 -1.584421e+04 -1.977389e+04
2.970000e+00 -1.581557e+04 -1.974525e+04
2.980000e+00 -1.578693e+04 -1.971662e+04
2.990000e+00 -1.575828e+04 -1.968798e+04
3.000000e+00 -1.572964e+04 -1.965934e+04
3.010000e+00 -1.570100e+04 -1.963071e+04
3.020000e+00 -1.567236e+04 -1.960207e+04
3.030000e+00 -1.564372e+04 -1.957344e+04
3.040000e+00 -1.561508e+04 -1.954480e+04
3.050000e+00 -1.558644e+04 -1.951616e+04
3.060000e+00 -1.555779e+04 -1.948753e+04
3.070000e+00 -1.552915e+04 -1.945889e+04
3.080000e+00 -1.550051e+04 -1.943026e+04
3.090000e+00 -1.547187e+04 -1.940162e+04
3.100000e+00 -1.544323e+04 -1.937298e+04
3.110000e+00 -1.541459e+04 -1.934435e+04
3.120000e+00 -1.538595e+04 -1.931571e+04
3.130000e+00 -1.535730e+04 -1.928708e+04
3.140000e+00 -1.532866e+04 -1.925844e+04
3.150000e+00 -1.530002e+04 -1.922980e+04
3.160000e+00 -1.527138e+04 -1.920117e+04
3.170000e+00 -1.524920e+04 -1.917899e+04
3.180000e+00 -1.522892e+04 -1.915872e+04
3.190000e+00 -1.520865e+04 -1.913845e+04
3.200000e+00 -1.518837e+04 -1.911818e+04
3.210000e+00 -1.516809e+04 -1.909791e+04
3.220000e+00 -1.514782e+04 -1.907764e+04
3.230000e+00 -1.512754e+04 -1.905737e+04
3.240000e+00 -1.510726e+04 -1.903709e+04
3.250000e+00 -1.508699e+04 -1.901682e+04
3.260000e+00 -1.506671e+04 -1.899655e+04
3.270000e+00 -1.504643e+04 -1.897628e+04
3.280000e+00 -1.502616e+04 -1.895601e+04
3.290000e+00 -1.500588e+04 -1.893574e+04
3.300000e+00 -1.498561e+04 -1.891547e+04
3.310000e+00 -1.496533e+04 -1.889520e+04
3.320000e+00 -1.494505e+04 -1.887493e+04
3.330000e+00 -1.492478e+04 -1.885466e+04
3.340000e+00 -1.490450e+04 -1.883439e+04
3.350000e+00 -1.488422e+04 -1.881411e+04
3.360000e+00 -1.486395e+04 -1.879384e+04
3.370000e+00 -1.484367e+04 -1.877357e+04
3.380000e+00 -1.482340e+04 -1.875330e+04
3.390000e+00 -1.480312e+04 -1.873303e+04
3.400000e+00 -1.478284e+04 -1.871276e+04
3.410000e+00 -1.476257e+04 -1.869249e+04
3.420000e+00 -1.474229e+04 -1.867222e+04
3.430000e+00 -1.472201e+04 -1.865195e+04
3.440000e+00 -1.470174e+04 -1.863168e+04
3.450000e+00 -1.468146e+04 -1.861140e+04
3.460000e+00 -1.466119e+04 -1.859113e+04
3.470000e+00 -1.464091e+04 -1.857086e+04
3.480000e+00 -1.462063e+04 -1.855059e+04
3.490000e+00 -1.460036e+04 -1.853032e+04
3.500000e+00 -1.458008e+04 -1.851005e+04
3.510000e+00 -1.455980e+04 -1.848978e+04
3.520000e+00 -1.453953e+04 -1.846951e+04
3.530000e+00 -1.451925e+04 -1.844924e+04
3.540000e+00 -1.449897e+04 -1.842897e+04
3.550000e+00 -1.447870e+04 -1.840870e+04
3.560000e+00 -1.445842e+04 -1.838842e+04
3.570000e+00 -1.443815e+04 -1.836815e+04
3.580000e+00 -1.441787e+04 -1.834788e+04
3.590000e+00 -1.439759e+04 -1.832761e+04
3.600000e+00 -1.437732e+04 -1.830734e+04
3.610000e+00 -1.435704e+04 -1.828707e+04
3.620000e+00 -1.433676e+04 -1.826680e+04
3.630000e+00 -1.431649e+04 -1.824653e+04
3.640000e+00 -1.429621e+04 -1.822626e+04
3.650000e+00 -1.427594e+04 -1.820599e+04
3.660000e+00 -1.425566e+04 -1.818572e+04
3.670000e+00 -1.423538e+04 -1.816544e+04
3.680000e+00 -1.421511e+04 -1.814517e+04
3.690000e+00 -1.419483e+04 -1.812490e+04
3.700000e+00 -1.417455e+04 -1.810463e+04
3.710000e+00 -1.415428e+04 -1.808436e+04
3.720000e+00 -1.413400e+04 -1.806409e+04
3.730000e+00 -1.411373e+04 -1.804382e+04
3.740000e+00 -1.409345e+04 -1.802355e+04
3.750000e+00 -1.407317e+04 -1.800328e+04
3.760000e+00 -1.405290e+04 -1.798301e+04
3.770000e+00 -1.403262e+04 -1.796273e+04
3.780000e+00 -1.401234e+04 -1.794246e+04
3.790000e+00 -1.399207e+04 -1.792219e+04
3.800000e+00 -1.397179e+04 -1.790192e+04
3.810000e+00 -1.395151e+04 -1.788165e+04
3.820000e+00 -1.393124e+04 -1.786138e+04
3.830000e+00 -1.391096e+04 -1.784111e+04
3.840000e+00 -1.389069e+04 -1.782084e+04
3.850000e+00 -1.387041e+04 -1.780057e+04
3.860000e+00 -1.385013e+04 -1.778030e+04
3.870000e+00 -1.382986e+04 -1.776003e+04
3.880000e+00 -1.380958e+04 -1.773975e+04
3.890000e+00 -1.378930e+04 -1.771948e+04
3.900000e+00 -1.376903e+04 -1.769921e+04
3.910000e+00 -1.374875e+04 -1.767894e+04
3.920000e+00 -1.372848e+04 -1.765867e+04
3.930000e+00 -1.370820e+04 -1.763840e+04
3.940000e+00 -1.368792e+04 -1.761813e+04
3.950000e+00 -1.366765e+04 -1.759786e+04
3.960000e+00 -1.364737e+04 -1.757759e+04
3.970000e+00 -1.362709e+04 -1.755732e+04
3.980000e+00 -1.360682e+04 -1.753705e+04
3.990000e+00 -1.359183e+04 -1.752206e+04
4.000000e+00 -1.357747e+04 -1.750771e+04
4.010000e+00 -1.356312e+04 -1.749336e+04
4.020000e+00 -1.354877e+04 -1.747901e+04
4.030000e+00 -1.353441e+04 -1.746467e+04
4.040000e+00 -1.352006e+04 -1.745032e+04
4.050000e+00 -1.350571e+04 -1.743597e+04
4.060000e+00 -1.349135e+04 -1.742162e+04
4.070000e+00 -1.347700e+04 -1.740727e+04
4.080000e+00 -1.346264e+04 -1.739292e+04
4.090000e+00 -1.344829e+04 -1.737857e+04
4.100000e+00 -1.343394e+04 -1.736422e+04
4.110000e+00 -1.341958e+04 -1.734987e+04
4.120000e+00 -1.340523e+04 -1.733553e+04
4.130000e+00 -1.339087e+04 -1.732118e+04
4.140000e+00 -1.337652e+04 -1.730683e+04
4.150000e+00 -1.336217e+04 -1.729248e+04
4.160000e+00 -1.334781e+04 -1.727813e+04
4.170000e+00 -1.333346e+04 -1.726378e+04
4.180000e+00 -1.331910e+04 -1.724943e+04
4.190000e+00 -1.330475e+04 -1.723508e+04
4.200000e+00 -1.329040e+04 -1.722073e+04
4.210000e+00 -1.327604e+04 -1.720639e+04
4.220000e+00 -1.326169e+04 -1.719204e+04
4.230000e+00 -1.324733e+04 -1.717769e+04
4.240000e+00 -1.323298e+04 -1.716334e+04
4.250000e+00 -1.321863e+04 -1.714899e+04
4.260000e+00 -1.320427e+04 -1.713464e+04
4.270000e+00 -1.318992e+04 -1.712029e+04
4.280000e+00 -1.317556e+04 -1.710594e+04
4.290000e+00 -1.316121e+04 -1.709159e+04
4.300000e+00 -1.314686e+04 -1.707725e+04
4.310000e+00 -1.313250e+04 -1.706290e+04
4.320000e+00 -1.311815e+04 -1.704855e+04
4.330000e+00 -1.310379e+04 -1.703420e+04
4.340000e+00 -1.308944e+04 -1.701985e+04
4.350000e+00 -1.307509e+04 -1.700550e+04
4.360000e+00 -1.306073e+04 -1.699115e+04
4.370000e+00 -1.304638e+04 -1.697680e+04
4.380000e+00 -1.303202e+04 -1.696245e+04
4.390000e+00 -1.301767e+04 -1.694810e+04
4.400000e+00 -1.300332e+04 -1.693376e+04
4.410000e+00 -1.298896e+04 -1.691941e+04
4.420000e+00 -1.297461e+04 -1.690506e+04
4.430000e+00 -1.296025e+04 -1.689071e+04
4.440000e+00 -1.294590e+04 -1.687636e+04
4.450000e+00 -1.293155e+04 -1.686201e+04
4.460000e+00 -1.291719e+04 -1.684766e+04
4.470000e+00 -1.290284e+04 -1.683331e+04
4.480000e+00 -1.288848e+04 -1.681896e+04
4.490000e+00 -1.287413e+04 -1.680462e+04
4.500000e+00 -1.285978e+04 -1.679027e+04
4.510000e+00 -1.284542e+04 -1.677592e+04
4.520000e+00 -1.283107e+04 -1.676157e+04
4.530000e+00 -1.281672e+04 -1.674722e+04
4.540000e+00 -1.280236e+04 -1.673287e+04
4.550000e+00 -1.278801e+04 -1.671852e+04
4.560000e+00 -1.277365e+04 -1.670417e+04
4.570000e+00 -1.275930e+04 -1.668982e+04
4.580000e+00 -1.274495e+04 -1.667548e+04
4.590000e+00 -1.273059e+04 -1.666113e+04
4.600000e+00 -1.271624e+04 -1.664678e+04
4.610000e+00 -1.270188e+04 -1.663243e+04
4.620000e+00 -1.268753e+04 -1.661808e+04
4.630000e+00 -1.267318e+04 -1.660373e+04
4.640000e+00 -1.265882e+04 -1.658938e+04
4.650000e+00 -1.264447e+04 -1.657503e+04
4.660000e+00 -1.263011e+04 -1.656068e+04
4.670000e+00 -1.261576e+04 -1.654634e+04
4.680000e+00 -1.260141e+04 -1.653199e+04
4.690000e+00 -1.258705e+04 -1.651764e+04
4.700000e+00 -1.257270e+04 -1.650329e+04
4.710000e+00 -1.255834e+04 -1.648894e+04
4.720000e+00 -1.254399e+04 -1.647459e+04
4.730000e+00 -1.252964e+04 -1.646024e+04
4.740000e+00 -1.251528e+04 -1.644589e+04
4.750000e+00 -1.250093e+04 -1.643154e+04
4.760000e+00 -1.248657e+04 -1.641719e+04
4.770000e+00 -1.247222e+04 -1.640285e+04
4.780000e+00 -1.245787e+04 -1.638850e+04
4.790000e+00 -1.244351e+04 -1.637415e+04
4.800000e+00 -1.242916e+04 -1.635980e+04
4.810000e+00 -1.241480e+04 -1.634545e+04
4.820000e+00 -1.240045e+04 -1.633110e+04
4.830000e+00 -1.238610e+04 -1.631675e+04
4.840000e+00 -1.237174e+04 -1.630240e+04
4.850000e+00 -1.235739e+04 -1.628805e+04
4.860000e+00 -1.234303e+04 -1.627371e+04
4.870000e+00 -1.232868e+04 -1.625936e+04
4.880000e+00 -1.231433e+04 -1.624501e+04
4.890000e+00 -1.229997e+04 -1.623066e+04
4.900000e+00 -1.228562e+04 -1.621631e+04
4.910000e+00 -1.227126e+04 -1.620196e+04
4.920000e+00 -1.225691e+04 -1.618761e+04
4.930000e+00 -1.224256e+04 -1.617326e+04
4.940000e+00 -1.222820e+04 -1.615891e+04
4.950000e+00 -1.221385e+04 -1.614457e+04
4.960000e+00 -1.219949e+04 -1.613022e+04
4.970000e+00 -1.218514e+04 -1.611587e+04
4.980000e+00 -1.217079e+04 -1.610152e+04
4.990000e+00 -1.215643e+04 -1.608717e+04
5.000000e+00 -1.214208e+04 -1.607282e+04
5.010000e+00 -1.212772e+04 -1.605847e+04
5.020000e+00 -1.211678e+04 -1.604753e+04
5.030000e+00 -1.210662e+04 -1.603737e+04
5.040000e+00 -1.209646e+04 -1.602722e+04
5.050000e+00 -1.208630e+04 -1.601706e+04
5.060000e+00 -1.207613e+04 -1.600690e+04
5.070000e+00 -1.206597e+04 -1.599675e+04
5.080000e+00 -1.205581e+04 -1.598659e+04
5.090000e+00 -1.204565e+04 -1.597644e+04
5.100000e+00 -1.203549e+04 -1.596628e+04
5.110000e+00 -1.202533e+04 -1.595612e+04
5.120000e+00 -1.201517e+04 -1.594597e+04
5.130000e+00 -1.200501e+04 -1.593581e+04
5.140000e+00 -1.199485e+04 -1.592565e+04
5.150000e+00 -1.198469e+04 -1.591550e+04
5.160000e+00 -1.197452e+04 -1.590534e+04
5.170000e+00 -1.196436e+04 -1.589518e+04
5.180000e+00 -1.195420e+04 -1.588503e+04
5.190000e+00 -1.194404e+04 -1.587487e+04
5.200000e+00 -1.193388e+04 -1.586471e+04
5.210000e+00 -1.192372e+04 -1.585456e+04
5.220000e+00 -1.191356e+04 -1.584440e+04
5.230000e+00 -1.190340e+04 -1.583425e+04
5.240000e+00 -1.189324e+04 -1.582409e+04
5.250000e+00 -1.188308e+04 -1.581393e+04
5.260000e+00 -1.187291e+04 -1.580378e+04
5.270000e+00 -1.186275e+04 -1.579362e+04
5.280000e+00 -1.185259e+04 -1.578346e+04
5.290000e+00 -1.184243e+04 -1.577331e+04
5.300000e+00 -1.183227e+04 -1.576315e+04
5.310000e+00 -1.182211e+04 -1.575299e+04
5.320000e+00 -1.181195e+04 -1.574284e+04
5.330000e+00 -1.180179e+04 -1.573268e+04
5.340000e+00 -1.179163e+04 -1.572252e+04
5.350000e+00 -1.178147e+04 -1.571237e+04
