# Freq(GHz) Re(Z) Im(Z)
2.800000e+00 1.557633e+03 -6.539814e+02
2.810000e+00 1.514201e+03 -6.685005e+02
2.820000e+00 1.470466e+03 -6.816944e+02
2.830000e+00 1.426472e+03 -6.935587e+02
2.840000e+00 1.382260e+03 -7.040906e+02
2.850000e+00 1.337872e+03 -7.132762e+02
2.860000e+00 1.293341e+03 -7.209695e+02
2.870000e+00 1.248730e+03 -7.273306e+02
2.880000e+00 1.204081e+03 -7.323627e+02
2.890000e+00 1.159435e+03 -7.360704e+02
2.900000e+00 1.114834e+03 -7.384596e+02
2.910000e+00 1.070324e+03 -7.394948e+02
2.920000e+00 1.025959e+03 -7.391049e+02
2.930000e+00 9.817699e+02 -7.374248e+02
2.940000e+00 9.377973e+02 -7.344663e+02
2.950000e+00 8.940802e+02 -7.302421e+02
2.960000e+00 8.506570e+02 -7.247665e+02
2.970000e+00 8.075867e+02 -7.179860e+02
2.980000e+00 7.649184e+02 -7.099020e+02
2.990000e+00 7.226640e+02 -7.006206e+02
3.000000e+00 6.808594e+02 -6.901612e+02
3.010000e+00 6.395394e+02 -6.785441e+02
3.020000e+00 5.987379e+02 -6.657908e+02
3.030000e+00 5.585352e+02 -6.518365e+02
3.040000e+00 5.189504e+02 -6.367445e+02
3.050000e+00 4.799878e+02 -6.205927e+02
3.060000e+00 4.416775e+02 -6.034068e+02
3.070000e+00 4.040488e+02 -5.852135e+02
3.080000e+00 3.671297e+02 -5.660401e+02
3.090000e+00 3.310265e+02 -5.458192e+02
3.100000e+00 2.957093e+02 -5.246596e+02
3.110000e+00 2.611849e+02 -5.026141e+02
3.120000e+00 2.274767e+02 -4.797135e+02
3.130000e+00 1.946070e+02 -4.559892e+02
3.140000e+00 1.625968e+02 -4.314730e+02
3.150000e+00 1.315806e+02 -4.061048e+02
3.160000e+00 1.014670e+02 -3.800177e+02
3.170000e+00 7.227272e+01 -3.532455e+02
3.180000e+00 4.401369e+01 -3.258223e+02
3.190000e+00 1.670464e+01 -2.977824e+02
3.200000e+00 -9.618197e+00 -2.691481e+02
3.210000e+00 -3.486171e+01 -2.399147e+02
3.220000e+00 -5.911641e+01 -2.101777e+02
3.230000e+00 -8.237295e+01 -1.799726e+02
3.240000e+00 -1.046233e+02 -1.493351e+02
3.250000e+00 -1.258605e+02 -1.183007e+02
3.260000e+00 -1.460310e+02 -8.689007e+01
3.270000e+00 -1.650952e+02 -5.513353e+01
3.280000e+00 -1.831329e+02 -2.309541e+01
3.290000e+00 -2.001426e+02 9.188735e+00
3.300000e+00 -2.161242e+02 4.168349e+01
3.310000e+00 -2.310784e+02 7.435365e+01
3.320000e+00 -2.449353e+02 1.071716e+02
3.330000e+00 -2.577126e+02 1.400951e+02
3.340000e+00 -2.694740e+02 1.730822e+02
3.350000e+00 -2.802254e+02 2.060989e+02
3.360000e+00 -2.899740e+02 2.391118e+02
3.370000e+00 -2.987279e+02 2.720878e+02
3.380000e+00 -3.064045e+02 3.049845e+02
3.390000e+00 -3.130758e+02 3.377699e+02
3.400000e+00 -3.187865e+02 3.704151e+02
3.410000e+00 -3.235494e+02 4.028894e+02
3.420000e+00 -3.273782e+02 4.351627e+02
3.430000e+00 -3.302876e+02 4.672054e+02
3.440000e+00 -3.321885e+02 4.989549e+02
3.450000e+00 -3.331973e+02 5.304082e+02
3.460000e+00 -3.333404e+02 5.615409e+02
3.470000e+00 -3.326364e+02 5.923267e+02
3.480000e+00 -3.311046e+02 6.227401e+02
3.490000e+00 -3.287541e+02 6.527507e+02
3.500000e+00 -3.255297e+02 6.822893e+02
3.510000e+00 -3.215447e+02 7.113792e+02
3.520000e+00 -3.168215e+02 7.399987e+02
3.530000e+00 -3.113830e+02 7.681270e+02
3.540000e+00 -3.052527e+02 7.957443e+02
