# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]	Wxquad [V/pC.mm]	Wyquad [V/pC.mm]
6.909999999999999e-01	1.675754384989000e+00	3.579642357660000e-01	1.471645172399000e+00	4.711743671167000e+00	-4.711743671167000e+00
6.919999999999999e-01	1.288792602285000e+00	3.567510535700000e-01	1.473893967974000e+00	4.712550513614000e+00	-4.712550513614000e+00
6.929999999999999e-01	9.042085113697000e-01	3.555129793713000e-01	1.476056581562000e+00	4.713157754141000e+00	-4.713157754141000e+00
6.940000000000000e-01	5.220017102262000e-01	3.542506022006000e-01	1.478133817398000e+00	4.713566665991000e+00	-4.713566665991000e+00
6.950000000000000e-01	1.421717080744000e-01	3.529645056949000e-01	1.480126480537000e+00	4.713778521580000e+00	-4.713778521580000e+00
6.960000000000000e-01	-2.352820739746000e-01	3.516552680848000e-01	1.482035376736000e+00	4.713794592438000e+00	-4.713794592438000e+00
6.970000000000000e-01	-6.103603022651000e-01	3.503234621828000e-01	1.483861312324000e+00	4.713616149165000e+00	-4.713616149165000e+00
6.980000000000000e-01	-9.830637299461999e-01	3.489696553734000e-01	1.485605094080000e+00	4.713244461376000e+00	-4.713244461376000e+00
6.990000000000000e-01	-1.353393196323000e+00	3.475944096039000e-01	1.487267529112000e+00	4.712680797657000e+00	-4.712680797657000e+00
7.000000000000000e-01	-1.721349626208000e+00	3.461982813763000e-01	1.488849424736000e+00	4.711926425511000e+00	-4.711926425511000e+00
7.010000000000000e-01	-2.086934029281000e+00	3.447818217403000e-01	1.490351588359000e+00	4.710982611316000e+00	-4.710982611316000e+00
7.020000000000000e-01	-2.450147499441000e+00	3.433455762871000e-01	1.491774827360000e+00	4.709850620274000e+00	-4.709850620274000e+00
7.030000000000000e-01	-2.810991214170000e+00	3.418900851450000e-01	1.493119948978000e+00	4.708531716368000e+00	-4.708531716368000e+00
7.040000000000000e-01	-3.169466433892000e+00	3.404158829750000e-01	1.494387760194000e+00	4.707027162310000e+00	-4.707027162310000e+00
7.050000000000000e-01	-3.525574501341000e+00	3.389234989681000e-01	1.495579067622000e+00	4.705338219504000e+00	-4.705338219504000e+00
7.060000000000000e-01	-3.879316840923000e+00	3.374134568435000e-01	1.496694677397000e+00	4.703466147995000e+00	-4.703466147995000e+00
7.070000000000000e-01	-4.230694958084000e+00	3.358862748473000e-01	1.497735395064000e+00	4.701412206430000e+00	-4.701412206430000e+00
7.080000000000000e-01	-4.579710438684000e+00	3.343424657528000e-01	1.498702025475000e+00	4.699177652009000e+00	-4.699177652009000e+00
7.090000000000000e-01	-4.926364948368000e+00	3.327825368613000e-01	1.499595372678000e+00	4.696763740449000e+00	-4.696763740449000e+00
7.100000000000000e-01	-5.270660231939000e+00	3.312069900042000e-01	1.500416239814000e+00	4.694171725935000e+00	-4.694171725935000e+00
7.110000000000000e-01	-5.612598112736000e+00	3.296163215454000e-01	1.501165429016000e+00	4.691402861085000e+00	-4.691402861085000e+00
7.120000000000000e-01	-5.952180492014000e+00	3.280110223852000e-01	1.501843741305000e+00	4.688458396903000e+00	-4.688458396903000e+00
7.130000000000000e-01	-6.289409348324000e+00	3.263915779650000e-01	1.502451976491000e+00	4.685339582744000e+00	-4.685339582744000e+00
7.140000000000000e-01	-6.624286736896000e+00	3.247584682723000e-01	1.502990933074000e+00	4.682047666270000e+00	-4.682047666270000e+00
7.150000000000000e-01	-6.956814789024000e+00	3.231121678473000e-01	1.503461408146000e+00	4.678583893414000e+00	-4.678583893414000e+00
7.160000000000000e-01	-7.286995711458000e+00	3.214531457901000e-01	1.503864197298000e+00	4.674949508338000e+00	-4.674949508338000e+00
7.170000000000000e-01	-7.614831785786000e+00	3.197818657683000e-01	1.504200094524000e+00	4.671145753398000e+00	-4.671145753398000e+00
7.180000000000000e-01	-7.940325367833000e+00	3.180987860257000e-01	1.504469892129000e+00	4.667173869105000e+00	-4.667173869105000e+00
7.190000000000000e-01	-8.263478887052001e+00	3.164043593924000e-01	1.504674380639000e+00	4.663035094085000e+00	-4.663035094085000e+00
7.200000000000000e-01	-8.584294845920001e+00	3.146990332943000e-01	1.504814348709000e+00	4.658730665050000e+00	-4.658730665050000e+00
7.210000000000000e-01	-8.902775819338000e+00	3.129832497648000e-01	1.504890583038000e+00	4.654261816754000e+00	-4.654261816754000e+00
7.220000000000000e-01	-9.218924454030001e+00	3.112574454563000e-01	1.504903868278000e+00	4.649629781962000e+00	-4.649629781962000e+00
7.230000000000000e-01	-9.532743467947000e+00	3.095220516529000e-01	1.504854986953000e+00	4.644835791412000e+00	-4.644835791412000e+00
7.240000000000000e-01	-9.844235649671999e+00	3.077774942836000e-01	1.504744719376000e+00	4.639881073785000e+00	-4.639881073785000e+00
7.250000000000000e-01	-1.015340385783000e+01	3.060241939361000e-01	1.504573843561000e+00	4.634766855665000e+00	-4.634766855665000e+00
7.260000000000000e-01	-1.046025102048000e+01	3.042625658718000e-01	1.504343135149000e+00	4.629494361511000e+00	-4.629494361511000e+00
7.270000000000000e-01	-1.076478013455000e+01	3.024930200411000e-01	1.504053367321000e+00	4.624064813621000e+00	-4.624064813621000e+00
7.280000000000000e-01	-1.106699426525000e+01	3.007159610992000e-01	1.503705310731000e+00	4.618479432099000e+00	-4.618479432099000e+00
7.290000000000000e-01	-1.136689654547000e+01	2.989317884227000e-01	1.503299733416000e+00	4.612739434825000e+00	-4.612739434825000e+00
7.300000000000000e-01	-1.166449017521000e+01	2.971408961275000e-01	1.502837400734000e+00	4.606846037422000e+00	-4.606846037422000e+00
7.310000000000000e-01	-1.195977842098000e+01	2.953436730859000e-01	1.502319075280000e+00	4.600800453223000e+00	-4.600800453223000e+00
7.320000000000000e-01	-1.225276461526000e+01	2.935405029460000e-01	1.501745516820000e+00	4.594603893246000e+00	-4.594603893246000e+00
7.330000000000000e-01	-1.254345215589000e+01	2.917317641501000e-01	1.501117482217000e+00	4.588257566156000e+00	-4.588257566156000e+00
7.340000000000000e-01	-1.283184450552000e+01	2.899178299549000e-01	1.500435725364000e+00	4.581762678242000e+00	-4.581762678242000e+00
7.350000000000000e-01	-1.311794519103000e+01	2.880990684516000e-01	1.499700997114000e+00	4.575120433383000e+00	-4.575120433383000e+00
7.360000000000000e-01	-1.340175780295000e+01	2.862758425869000e-01	1.498914045213000e+00	4.568332033021000e+00	-4.568332033021000e+00
7.370000000000000e-01	-1.368328599491000e+01	2.844485101843000e-01	1.498075614237000e+00	4.561398676133000e+00	-4.561398676133000e+00
7.380000000000000e-01	-1.396253348305000e+01	2.826174239661000e-01	1.497186445525000e+00	4.554321559202000e+00	-4.554321559202000e+00
7.390000000000000e-01	-1.423950404550000e+01	2.807829315760000e-01	1.496247277117000e+00	4.547101876186000e+00	-4.547101876186000e+00
7.400000000000000e-01	-1.451420152179000e+01	2.789453756017000e-01	1.495258843697000e+00	4.539740818499000e+00	-4.539740818499000e+00
7.410000000000000e-01	-1.478662981227000e+01	2.771050935990000e-01	1.494221876526000e+00	4.532239574975000e+00	-4.532239574975000e+00
7.420000000000000e-01	-1.505679287762000e+01	2.752624181150000e-01	1.493137103389000e+00	4.524599331847000e+00	-4.524599331847000e+00
7.430000000000000e-01	-1.532469473822000e+01	2.734176767133000e-01	1.492005248534000e+00	4.516821272718000e+00	-4.516821272718000e+00
7.440000000000000e-01	-1.559033947366000e+01	2.715711919984000e-01	1.490827032619000e+00	4.508906578540000e+00	-4.508906578540000e+00
7.450000000000000e-01	-1.585373122214000e+01	2.697232816413000e-01	1.489603172655000e+00	4.500856427580000e+00	-4.500856427580000e+00
7.460000000000000e-01	-1.611487417997000e+01	2.678742584051000e-01	1.488334381953000e+00	4.492671995405000e+00	-4.492671995405000e+00
7.470000000000000e-01	-1.637377260097000e+01	2.660244301715000e-01	1.487021370073000e+00	4.484354454849000e+00	-4.484354454849000e+00
7.480000000000000e-01	-1.663043079599000e+01	2.641740999672000e-01	1.485664842772000e+00	4.475904975993000e+00	-4.475904975993000e+00
7.490000000000000e-01	-1.688485313231000e+01	2.623235659910000e-01	1.484265501955000e+00	4.467324726143000e+00	-4.467324726143000e+00
7.500000000000000e-01	-1.713704403313000e+01	2.604731216414000e-01	1.482824045626000e+00	4.458614869800000e+00	-4.458614869800000e+00
7.510000000000000e-01	-1.738700797704000e+01	2.586230555439000e-01	1.481341167842000e+00	4.449776568643000e+00	-4.449776568643000e+00
7.520000000000000e-01	-1.763474949746000e+01	2.567736515801000e-01	1.479817558665000e+00	4.440810981504000e+00	-4.440810981504000e+00
7.530000000000000e-01	-1.788027318213000e+01	2.549251889153000e-01	1.478253904121000e+00	4.431719264342000e+00	-4.431719264342000e+00
7.540000000000000e-01	-1.812358367256000e+01	2.530779420280000e-01	1.476650886152000e+00	4.422502570229000e+00	-4.422502570229000e+00
7.550000000000000e-01	-1.836468566350000e+01	2.512321807389000e-01	1.475009182576000e+00	4.413162049319000e+00	-4.413162049319000e+00
7.560000000000000e-01	-1.860358390246000e+01	2.493881702404000e-01	1.473329467049000e+00	4.403698848833000e+00	-4.403698848833000e+00
7.570000000000000e-01	-1.884028318911000e+01	2.475461711269000e-01	1.471612409020000e+00	4.394114113035000e+00	-4.394114113035000e+00
7.580000000000000e-01	-1.907478837481000e+01	2.457064394243000e-01	1.469858673694000e+00	4.384408983211000e+00	-4.384408983211000e+00
7.590000000000000e-01	-1.930710436207000e+01	2.438692266211000e-01	1.468068921997000e+00	4.374584597652000e+00	-4.374584597652000e+00
7.600000000000000e-01	-1.953723610406000e+01	2.420347796988000e-01	1.466243810535000e+00	4.364642091627000e+00	-4.364642091627000e+00
7.610000000000000e-01	-1.976518860403000e+01	2.402033411632000e-01	1.464383991566000e+00	4.354582597369000e+00	-4.354582597369000e+00
7.620000000000000e-01	-1.999096691486000e+01	2.383751490755000e-01	1.462490112957000e+00	4.344407244054000e+00	-4.344407244054000e+00
7.630000000000000e-01	-2.021457613851000e+01	2.365504370839000e-01	1.460562818157000e+00	4.334117157779000e+00	-4.334117157779000e+00
7.640000000000000e-01	-2.043602142555000e+01	2.347294344558000e-01	1.458602746166000e+00	4.323713461547000e+00	-4.323713461547000e+00
7.650000000000000e-01	-2.065530797459000e+01	2.329123661090000e-01	1.456610531500000e+00	4.313197275246000e+00	-4.313197275246000e+00
7.660000000000000e-01	-2.087244103182000e+01	2.310994526450000e-01	1.454586804163000e+00	4.302569715629000e+00	-4.302569715629000e+00
7.670000000000000e-01	-2.108742589050000e+01	2.292909103808000e-01	1.452532189620000e+00	4.291831896300000e+00	-4.291831896300000e+00
7.680000000000000e-01	-2.130026789044000e+01	2.274869513817000e-01	1.450447308769000e+00	4.280984927692000e+00	-4.280984927692000e+00
7.690000000000000e-01	-2.151097241751000e+01	2.256877834946000e-01	1.448332777914000e+00	4.270029917053000e+00	-4.270029917053000e+00
7.700000000000000e-01	-2.171954490315000e+01	2.238936103806000e-01	1.446189208739000e+00	4.258967968425000e+00	-4.258967968425000e+00
7.710000000000000e-01	-2.192599082387000e+01	2.221046315487000e-01	1.444017208286000e+00	4.247800182629000e+00	-4.247800182629000e+00
7.720000000000000e-01	-2.213031570073000e+01	2.203210423890000e-01	1.441817378930000e+00	4.236527657248000e+00	-4.236527657248000e+00
7.730000000000000e-01	-2.233252509890000e+01	2.185430342064000e-01	1.439590318357000e+00	4.225151486613000e+00	-4.225151486613000e+00
7.740000000000000e-01	-2.253262462711000e+01	2.167707942543000e-01	1.437336619543000e+00	4.213672761779000e+00	-4.213672761779000e+00
7.750000000000000e-01	-2.273061993720000e+01	2.150045057688000e-01	1.435056870734000e+00	4.202092570519000e+00	-4.202092570519000e+00
7.760000000000000e-01	-2.292651672364000e+01	2.132443480023000e-01	1.432751655428000e+00	4.190411997300000e+00	-4.190411997300000e+00
7.770000000000000e-01	-2.312032072300000e+01	2.114904962583000e-01	1.430421552354000e+00	4.178632123273000e+00	-4.178632123273000e+00
7.780000000000000e-01	-2.331203771353000e+01	2.097431219250000e-01	1.428067135456000e+00	4.166754026253000e+00	-4.166754026253000e+00
7.790000000000000e-01	-2.350167351462000e+01	2.080023925106000e-01	1.425688973879000e+00	4.154778780709000e+00	-4.154778780709000e+00
7.800000000000000e-01	-2.368923398637000e+01	2.062684716769000e-01	1.423287631950000e+00	4.142707457744000e+00	-4.142707457744000e+00
7.810000000000000e-01	-2.387472502908000e+01	2.045415192748000e-01	1.420863669167000e+00	4.130541125087000e+00	-4.130541125087000e+00
7.820000000000000e-01	-2.405815258278000e+01	2.028216913783000e-01	1.418417640181000e+00	4.118280847069000e+00	-4.118280847069000e+00
7.830000000000000e-01	-2.423952262679000e+01	2.011091403200000e-01	1.415950094791000e+00	4.105927684620000e+00	-4.105927684620000e+00
7.840000000000000e-01	-2.441884117920000e+01	1.994040147255000e-01	1.413461577924000e+00	4.093482695247000e+00	-4.093482695247000e+00
7.850000000000000e-01	-2.459611429644000e+01	1.977064595485000e-01	1.410952629629000e+00	4.080946933023000e+00	-4.080946933023000e+00
7.860000000000000e-01	-2.477134807279000e+01	1.960166161059000e-01	1.408423785067000e+00	4.068321448575000e+00	-4.068321448575000e+00
7.870000000000000e-01	-2.494454863993000e+01	1.943346221130000e-01	1.405875574501000e+00	4.055607289068000e+00	-4.055607289068000e+00
7.880000000000000e-01	-2.511572216647000e+01	1.926606117182000e-01	1.403308523288000e+00	4.042805498195000e+00	-4.042805498195000e+00
7.890000000000000e-01	-2.528487485749000e+01	1.909947155388000e-01	1.400723151873000e+00	4.029917116160000e+00	-4.029917116160000e+00
7.900000000000000e-01	-2.545201295409000e+01	1.893370606955000e-01	1.398119975781000e+00	4.016943179671000e+00	-4.016943179671000e+00
7.910000000000000e-01	-2.561714273291000e+01	1.876877708482000e-01	1.395499505611000e+00	4.003884721922000e+00	-4.003884721922000e+00
7.920000000000000e-01	-2.578027050569000e+01	1.860469662312000e-01	1.392862247035000e+00	3.990742772587000e+00	-3.990742772587000e+00
7.930000000000000e-01	-2.594140261882000e+01	1.844147636880000e-01	1.390208700788000e+00	3.977518357801000e+00	-3.977518357801000e+00
7.940000000000000e-01	-2.610054545290000e+01	1.827912767072000e-01	1.387539362672000e+00	3.964212500154000e+00	-3.964212500154000e+00
7.950000000000000e-01	-2.625770542225000e+01	1.811766154573000e-01	1.384854723548000e+00	3.950826218676000e+00	-3.950826218676000e+00
7.960000000000000e-01	-2.641288897450000e+01	1.795708868223000e-01	1.382155269337000e+00	3.937360528827000e+00	-3.937360528827000e+00
7.970000000000000e-01	-2.656610259013000e+01	1.779741944368000e-01	1.379441481018000e+00	3.923816442488000e+00	-3.923816442488000e+00
7.980000000000000e-01	-2.671735278202000e+01	1.763866387213000e-01	1.376713834630000e+00	3.910194967945000e+00	-3.910194967945000e+00
7.990000000000000e-01	-2.686664609503000e+01	1.748083169174000e-01	1.373972801271000e+00	3.896497109882000e+00	-3.896497109882000e+00
8.000000000000000e-01	-2.701398910553000e+01	1.732393231232000e-01	1.371218847099000e+00	3.882723869369000e+00	-3.882723869369000e+00
8.010000000000000e-01	-2.715938842098000e+01	1.716797483281000e-01	1.368452433338000e+00	3.868876243852000e+00	-3.868876243852000e+00
8.020000000000000e-01	-2.730285067952000e+01	1.701296804483000e-01	1.365674016274000e+00	3.854955227144000e+00	-3.854955227144000e+00
8.030000000000000e-01	-2.744438254947000e+01	1.685892043615000e-01	1.362884047267000e+00	3.840961809412000e+00	-3.840961809412000e+00
8.040000000000000e-01	-2.758399072894000e+01	1.670584019424000e-01	1.360082972748000e+00	3.826896977170000e+00	-3.826896977170000e+00
8.050000000000000e-01	-2.772168194541000e+01	1.655373520973000e-01	1.357271234229000e+00	3.812761713267000e+00	-3.812761713267000e+00
8.060000000000000e-01	-2.785746295527000e+01	1.640261307992000e-01	1.354449268305000e+00	3.798556996880000e+00	-3.798556996880000e+00
8.070000000000001e-01	-2.799134054342000e+01	1.625248111227000e-01	1.351617506664000e+00	3.784283803502000e+00	-3.784283803502000e+00
8.080000000000001e-01	-2.812332152282000e+01	1.610334632786000e-01	1.348776376092000e+00	3.769943104935000e+00	-3.769943104935000e+00
8.090000000000001e-01	-2.825341273409000e+01	1.595521546488000e-01	1.345926298480000e+00	3.755535869279000e+00	-3.755535869279000e+00
8.100000000000001e-01	-2.838162104507000e+01	1.580809498207000e-01	1.343067690834000e+00	3.741063060925000e+00	-3.741063060925000e+00
8.110000000000001e-01	-2.850795335041000e+01	1.566199106222000e-01	1.340200965281000e+00	3.726525640547000e+00	-3.726525640547000e+00
8.120000000000001e-01	-2.863241657115000e+01	1.551690961555000e-01	1.337326529084000e+00	3.711924565089000e+00	-3.711924565089000e+00
8.129999999999999e-01	-2.875501765430000e+01	1.537285628321000e-01	1.334444784647000e+00	3.697260787762000e+00	-3.697260787762000e+00
8.139999999999999e-01	-2.887576357245000e+01	1.522983644065000e-01	1.331556129527000e+00	3.682535258034000e+00	-3.682535258034000e+00
8.149999999999999e-01	-2.899466132330000e+01	1.508785520111000e-01	1.328660956446000e+00	3.667748921620000e+00	-3.667748921620000e+00
8.159999999999999e-01	-2.911171792933000e+01	1.494691741893000e-01	1.325759653305000e+00	3.652902720476000e+00	-3.652902720476000e+00
8.169999999999999e-01	-2.922694043732000e+01	1.480702769302000e-01	1.322852603191000e+00	3.637997592791000e+00	-3.637997592791000e+00
8.179999999999999e-01	-2.934033591798000e+01	1.466819037022000e-01	1.319940184394000e+00	3.623034472982000e+00	-3.623034472982000e+00
8.190000000000000e-01	-2.945191146555000e+01	1.453040954866000e-01	1.317022770422000e+00	3.608014291680000e+00	-3.608014291680000e+00
8.200000000000000e-01	-2.956167419735000e+01	1.439368908113000e-01	1.314100730011000e+00	3.592937975730000e+00	-3.592937975730000e+00
8.210000000000000e-01	-2.966963125345000e+01	1.425803257843000e-01	1.311174427141000e+00	3.577806448179000e+00	-3.577806448179000e+00
8.220000000000000e-01	-2.977578979621000e+01	1.412344341269000e-01	1.308244221053000e+00	3.562620628272000e+00	-3.562620628272000e+00
8.230000000000000e-01	-2.988015700991000e+01	1.398992472070000e-01	1.305310466263000e+00	3.547381431444000e+00	-3.547381431444000e+00
8.240000000000000e-01	-2.998274010036000e+01	1.385747940721000e-01	1.302373512577000e+00	3.532089769312000e+00	-3.532089769312000e+00
8.250000000000000e-01	-3.008354629447000e+01	1.372611014822000e-01	1.299433705111000e+00	3.516746549672000e+00	-3.516746549672000e+00
8.260000000000000e-01	-3.018258283991000e+01	1.359581939428000e-01	1.296491384305000e+00	3.501352676489000e+00	-3.501352676489000e+00
8.270000000000000e-01	-3.027985700466000e+01	1.346660937371000e-01	1.293546885943000e+00	3.485909049894000e+00	-3.485909049894000e+00
8.280000000000000e-01	-3.037537607670000e+01	1.333848209589000e-01	1.290600541167000e+00	3.470416566175000e+00	-3.470416566175000e+00
8.290000000000000e-01	-3.046914736352000e+01	1.321143935447000e-01	1.287652676501000e+00	3.454876117772000e+00	-3.454876117772000e+00
8.300000000000000e-01	-3.056117819184000e+01	1.308548273057000e-01	1.284703613866000e+00	3.439288593274000e+00	-3.439288593274000e+00
8.310000000000000e-01	-3.065147590714000e+01	1.296061359603000e-01	1.281753670601000e+00	3.423654877409000e+00	-3.423654877409000e+00
8.320000000000000e-01	-3.074004787334000e+01	1.283683311656000e-01	1.278803159481000e+00	3.407975851040000e+00	-3.407975851040000e+00
8.330000000000000e-01	-3.082690147238000e+01	1.271414225489000e-01	1.275852388739000e+00	3.392252391164000e+00	-3.392252391164000e+00
8.340000000000000e-01	-3.091204410388000e+01	1.259254177396000e-01	1.272901662088000e+00	3.376485370898000e+00	-3.376485370898000e+00
8.350000000000000e-01	-3.099548318470000e+01	1.247203224003000e-01	1.269951278736000e+00	3.360675659481000e+00	-3.360675659481000e+00
8.360000000000000e-01	-3.107722614865000e+01	1.235261402581000e-01	1.267001533415000e+00	3.344824122269000e+00	-3.344824122269000e+00
8.370000000000000e-01	-3.115728044605000e+01	1.223428731353000e-01	1.264052716397000e+00	3.328931620725000e+00	-3.328931620725000e+00
8.380000000000000e-01	-3.123565354340000e+01	1.211705209807000e-01	1.261105113519000e+00	3.312999012419000e+00	-3.312999012419000e+00
8.390000000000000e-01	-3.131235292296000e+01	1.200090818996000e-01	1.258159006205000e+00	3.297027151022000e+00	-3.297027151022000e+00
8.400000000000000e-01	-3.138738608246000e+01	1.188585521848000e-01	1.255214671487000e+00	3.281016886300000e+00	-3.281016886300000e+00
8.410000000000000e-01	-3.146076053466000e+01	1.177189263466000e-01	1.252272382031000e+00	3.264969064113000e+00	-3.264969064113000e+00
8.420000000000000e-01	-3.153248380702000e+01	1.165901971427000e-01	1.249332406159000e+00	3.248884526408000e+00	-3.248884526408000e+00
8.430000000000000e-01	-3.160256344135000e+01	1.154723556084000e-01	1.246395007872000e+00	3.232764111216000e+00	-3.232764111216000e+00
8.440000000000000e-01	-3.167100699342000e+01	1.143653910861000e-01	1.243460446876000e+00	3.216608652649000e+00	-3.216608652649000e+00
8.450000000000000e-01	-3.173782203262000e+01	1.132692912549000e-01	1.240528978605000e+00	3.200418980893000e+00	-3.200418980893000e+00
8.460000000000000e-01	-3.180301614158000e+01	1.121840421598000e-01	1.237600854246000e+00	3.184195922210000e+00	-3.184195922210000e+00
8.470000000000000e-01	-3.186659691587000e+01	1.111096282406000e-01	1.234676320765000e+00	3.167940298928000e+00	-3.167940298928000e+00
8.480000000000000e-01	-3.192857196358000e+01	1.100460323612000e-01	1.231755620932000e+00	3.151652929443000e+00	-3.151652929443000e+00
8.490000000000000e-01	-3.198894890501000e+01	1.089932358382000e-01	1.228838993343000e+00	3.135334628212000e+00	-3.135334628212000e+00
8.500000000000000e-01	-3.204773537229000e+01	1.079512184690000e-01	1.225926672454000e+00	3.118986205752000e+00	-3.118986205752000e+00
8.510000000000000e-01	-3.210493900908000e+01	1.069199585606000e-01	1.223018888597000e+00	3.102608468637000e+00	-3.102608468637000e+00
8.520000000000000e-01	-3.216056747017000e+01	1.058994329573000e-01	1.220115868015000e+00	3.086202219491000e+00	-3.086202219491000e+00
8.530000000000000e-01	-3.221462842116000e+01	1.048896170688000e-01	1.217217832884000e+00	3.069768256993000e+00	-3.069768256993000e+00
8.540000000000000e-01	-3.226712953813000e+01	1.038904848977000e-01	1.214325001340000e+00	3.053307375867000e+00	-3.053307375867000e+00
8.550000000000000e-01	-3.231807850726000e+01	1.029020090671000e-01	1.211437587509000e+00	3.036820366884000e+00	-3.036820366884000e+00
8.560000000000000e-01	-3.236748302455000e+01	1.019241608478000e-01	1.208555801531000e+00	3.020308016857000e+00	-3.020308016857000e+00
8.570000000000000e-01	-3.241535079540000e+01	1.009569101851000e-01	1.205679849587000e+00	3.003771108639000e+00	-3.003771108639000e+00
8.580000000000000e-01	-3.246168953437000e+01	1.000002257260000e-01	1.202809933933000e+00	2.987210421122000e+00	-2.987210421122000e+00
8.590000000000000e-01	-3.250650696475000e+01	9.905407484544000e-02	1.199946252919000e+00	2.970626729236000e+00	-2.970626729236000e+00
8.600000000000000e-01	-3.254981081832000e+01	9.811842367301001e-02	1.197089001023000e+00	2.954020803943000e+00	-2.954020803943000e+00
8.610000000000000e-01	-3.259160883493000e+01	9.719323711880000e-02	1.194238368879000e+00	2.937393412239000e+00	-2.937393412239000e+00
8.620000000000000e-01	-3.263190876224000e+01	9.627847889952000e-02	1.191394543304000e+00	2.920745317151000e+00	-2.920745317151000e+00
8.630000000000000e-01	-3.267071835537000e+01	9.537411156419000e-02	1.188557707324000e+00	2.904077277733000e+00	-2.904077277733000e+00
8.640000000000000e-01	-3.270804537654000e+01	9.448009651963001e-02	1.185728040209000e+00	2.887390049069000e+00	-2.887390049069000e+00
8.650000000000000e-01	-3.274389759482000e+01	9.359639405577000e-02	1.182905717496000e+00	2.870684382270000e+00	-2.870684382270000e+00
8.660000000000000e-01	-3.277828278572000e+01	9.272296337065999e-02	1.180090911024000e+00	2.853961024469000e+00	-2.853961024469000e+00
8.670000000000000e-01	-3.281120873095000e+01	9.185976259540000e-02	1.177283788957000e+00	2.837220718827000e+00	-2.837220718827000e+00
8.680000000000000e-01	-3.284268321805000e+01	9.100674881864999e-02	1.174484515817000e+00	2.820464204524000e+00	-2.820464204524000e+00
8.690000000000000e-01	-3.287271404009000e+01	9.016387811109999e-02	1.171693252513000e+00	2.803692216765000e+00	-2.803692216765000e+00
8.700000000000000e-01	-3.290130899535000e+01	8.933110554961000e-02	1.168910156371000e+00	2.786905486774000e+00	-2.786905486774000e+00
8.710000000000000e-01	-3.292847588701000e+01	8.850838524118000e-02	1.166135381162000e+00	2.770104741798000e+00	-2.770104741798000e+00
8.720000000000000e-01	-3.295422252284000e+01	8.769567034660999e-02	1.163369077133000e+00	2.753290705102000e+00	-2.753290705102000e+00
8.730000000000000e-01	-3.297855671489000e+01	8.689291310406000e-02	1.160611391040000e+00	2.736464095971000e+00	-2.736464095971000e+00
8.740000000000000e-01	-3.300148627918000e+01	8.610006485230000e-02	1.157862466170000e+00	2.719625629709000e+00	-2.719625629709000e+00
8.750000000000000e-01	-3.302301903538000e+01	8.531707605372001e-02	1.155122442379000e+00	2.702776017639000e+00	-2.702776017639000e+00
8.760000000000000e-01	-3.304316280652000e+01	8.454389631720000e-02	1.152391456121000e+00	2.685915967103000e+00	-2.685915967103000e+00
8.770000000000000e-01	-3.306192541870000e+01	8.378047442066000e-02	1.149669640473000e+00	2.669046181461000e+00	-2.669046181461000e+00
8.780000000000000e-01	-3.307931470075000e+01	8.302675833345000e-02	1.146957125171000e+00	2.652167360092000e+00	-2.652167360092000e+00
8.790000000000000e-01	-3.309533848396000e+01	8.228269523844001e-02	1.144254036638000e+00	2.635280198394000e+00	-2.635280198394000e+00
8.800000000000000e-01	-3.311000460178000e+01	8.154823155401000e-02	1.141560498017000e+00	2.618385387786000e+00	-2.618385387786000e+00
8.810000000000000e-01	-3.312332088951000e+01	8.082331295566000e-02	1.138876629196000e+00	2.601483615703000e+00	-2.601483615703000e+00
8.820000000000000e-01	-3.313529518402000e+01	8.010788439748000e-02	1.136202546844000e+00	2.584575565602000e+00	-2.584575565602000e+00
8.830000000000000e-01	-3.314593532344000e+01	7.940189013344000e-02	1.133538364441000e+00	2.567661916963000e+00	-2.567661916963000e+00
8.840000000000000e-01	-3.315524914688000e+01	7.870527373829000e-02	1.130884192305000e+00	2.550743345284000e+00	-2.550743345284000e+00
8.850000000000000e-01	-3.316324449414000e+01	7.801797812843000e-02	1.128240137627000e+00	2.533820522087000e+00	-2.533820522087000e+00
8.860000000000000e-01	-3.316992920542000e+01	7.733994558240000e-02	1.125606304500000e+00	2.516894114917000e+00	-2.516894114917000e+00
8.870000000000000e-01	-3.317531112103000e+01	7.667111776123001e-02	1.122982793948000e+00	2.499964787343000e+00	-2.499964787343000e+00
8.880000000000000e-01	-3.317939808113000e+01	7.601143572853000e-02	1.120369703960000e+00	2.483033198960000e+00	-2.483033198960000e+00
8.890000000000000e-01	-3.318219792539000e+01	7.536083997034999e-02	1.117767129520000e+00	2.466100005390000e+00	-2.466100005390000e+00
8.900000000000000e-01	-3.318371849278000e+01	7.471927041485001e-02	1.115175162635000e+00	2.449165858283000e+00	-2.449165858283000e+00
8.910000000000000e-01	-3.318396762122000e+01	7.408666645169000e-02	1.112593892369000e+00	2.432231405317000e+00	-2.432231405317000e+00
8.920000000000000e-01	-3.318295314738000e+01	7.346296695125000e-02	1.110023404874000e+00	2.415297290202000e+00	-2.415297290202000e+00
8.930000000000000e-01	-3.318068290632000e+01	7.284811028356999e-02	1.107463783417000e+00	2.398364152683000e+00	-2.398364152683000e+00
8.940000000000000e-01	-3.317716473129000e+01	7.224203433715000e-02	1.104915108416000e+00	2.381432628536000e+00	-2.381432628536000e+00
