# This wake function is calculated with resonator para. from eigenmode solver.
# "s [mm]"	"Wake potential [V/pC/m]"
2.316463292658531969e+01	6.769889141844075420e-01
2.320464092818563984e+01	6.781316441792542005e-01
2.324464892978595643e+01	6.792742375750918660e-01
2.328465693138627657e+01	6.804166941417985059e-01
2.332466493298659671e+01	6.815590136492787332e-01
2.336467293458691330e+01	6.827011958674655823e-01
2.340468093618724055e+01	6.838432405663198432e-01
2.344468893778755714e+01	6.849851475158288405e-01
2.348469693938787728e+01	6.861269164860096526e-01
2.352470494098819742e+01	6.872685472469055590e-01
2.356471294258851756e+01	6.884100395685883722e-01
2.360472094418883771e+01	6.895513932211582153e-01
2.364472894578915785e+01	6.906926079747425229e-01
2.368473694738947799e+01	6.918336835994972622e-01
2.372474494898979458e+01	6.929746198656063783e-01
2.376475295059012183e+01	6.941154165432820156e-01
2.380476095219043842e+01	6.952560734027640743e-01
2.384476895379075856e+01	6.963965902143213205e-01
2.388477695539107870e+01	6.975369667482502756e-01
2.392478495699139529e+01	6.986772027748762159e-01
2.396479295859171543e+01	6.998172980645525065e-01
2.400480096019203913e+01	7.009572523876610450e-01
2.404480896179235927e+01	7.020970655146119288e-01
2.408481696339267586e+01	7.032367372158441210e-01
2.412482496499299955e+01	7.043762672618252285e-01
2.416483296659331970e+01	7.055156554230510579e-01
2.420484096819363984e+01	7.066549014700460596e-01
2.424484896979395998e+01	7.077940051733639937e-01
2.428485697139427657e+01	7.089329663035863760e-01
2.432486497299459671e+01	7.100717846313246984e-01
2.436487297459492041e+01	7.112104599272182082e-01
2.440488097619524055e+01	7.123489919619356847e-01
2.444488897779555714e+01	7.134873805061744401e-01
2.448489697939588083e+01	7.146256253306612072e-01
2.452490498099619742e+01	7.157637262061512518e-01
2.456491298259651757e+01	7.169016829034291494e-01
2.460492098419684126e+01	7.180394951933091185e-01
2.464492898579715785e+01	7.191771628466331334e-01
2.468493698739747799e+01	7.203146856342736992e-01
2.472494498899779813e+01	7.214520633271320760e-01
2.476495299059811828e+01	7.225892956961387226e-01
2.480496099219843842e+01	7.237263825122536298e-01
2.484496899379876211e+01	7.248633235464665425e-01
2.488497699539907870e+01	7.260001185697952941e-01
2.492498499699939885e+01	7.271367673532890263e-01
2.496499299859972254e+01	7.282732696680248585e-01
2.500500100020003913e+01	7.294096252851105522e-01
2.504500900180036282e+01	7.305458339756829567e-01
2.508501700340067941e+01	7.316818955109085643e-01
2.512502500500099956e+01	7.328178096619836213e-01
2.516503300660132325e+01	7.339535762001346830e-01
2.520504100820164339e+01	7.350891948966171707e-01
2.524504900980195998e+01	7.362246655227170367e-01
2.528505701140228012e+01	7.373599878497502091e-01
2.532506501300260027e+01	7.384951616490615933e-01
2.536507301460291686e+01	7.396301866920272916e-01
2.540508101620324410e+01	7.407650627500530494e-01
2.544508901780356069e+01	7.418997895945742549e-01
2.548509701940388084e+01	7.430343669970566056e-01
2.552510502100420098e+01	7.441687947289966631e-01
2.556511302260452112e+01	7.453030725619201879e-01
2.560512102420484126e+01	7.464372002673838047e-01
2.564512902580516140e+01	7.475711776169744471e-01
2.568513702740548155e+01	7.487050043823089140e-01
2.572514502900579814e+01	7.498386803350353125e-01
2.576515303060612538e+01	7.509722052468313924e-01
2.580516103220644197e+01	7.521055788894055461e-01
2.584516903380676212e+01	7.532388010344968077e-01
2.588517703540708226e+01	7.543718714538752979e-01
2.592518503700739885e+01	7.555047899193407801e-01
2.596519303860771899e+01	7.566375562027246593e-01
2.600520104020804268e+01	7.577701700758883163e-01
2.604520904180836283e+01	7.589026313107241073e-01
2.608521704340867942e+01	7.600349396791560297e-01
2.612522504500900311e+01	7.611670949531372798e-01
2.616523304660932325e+01	7.622990969046536947e-01
2.620524104820964340e+01	7.634309453057210870e-01
2.624524904980996354e+01	7.645626399283864671e-01
2.628525705141028013e+01	7.656941805447274874e-01
2.632526505301060027e+01	7.668255669268541075e-01
2.636527305461092396e+01	7.679567988469062634e-01
2.640528105621124411e+01	7.690878760770551992e-01
2.644528905781156070e+01	7.702187983895040224e-01
2.648529705941188439e+01	7.713495655564868159e-01
2.652530506101220098e+01	7.724801773502685265e-01
2.656531306261252112e+01	7.736106335431464087e-01
2.660532106421284482e+01	7.747409339074483592e-01
2.664532906581316141e+01	7.758710782155335828e-01
2.668533706741348155e+01	7.770010662397938139e-01
2.672534506901380169e+01	7.781308977526515402e-01
2.676535307061412183e+01	7.792605725265608907e-01
2.680536107221444198e+01	7.803900903340076356e-01
2.684536907381476567e+01	7.815194509475099638e-01
2.688537707541508226e+01	7.826486541396167063e-01
2.692538507701539885e+01	7.837776996829092235e-01
2.696539307861572610e+01	7.849065873500004065e-01
2.700540108021604269e+01	7.860353169135351203e-01
2.704540908181636283e+01	7.871638881461902049e-01
2.708541708341668297e+01	7.882923008206744742e-01
2.712542508501700311e+01	7.894205547097283837e-01
2.716543308661731970e+01	7.905486495861249185e-01
2.720544108821764695e+01	7.916765852226689271e-01
2.724544908981796354e+01	7.928043613921977872e-01
2.728545709141828013e+01	7.939319778675804073e-01
2.732546509301860382e+01	7.950594344217185583e-01
2.736547309461892041e+01	7.961867308275457633e-01
2.740548109621924411e+01	7.973138668580284083e-01
2.744548909781956425e+01	7.984408422861651866e-01
2.748549709941988439e+01	7.995676568849865440e-01
2.752550510102020098e+01	8.006943104275562328e-01
2.756551310262052823e+01	8.018208026869703131e-01
2.760552110422084482e+01	8.029471334363570412e-01
2.764552910582116141e+01	8.040733024488775360e-01
2.768553710742148510e+01	8.051993094977257792e-01
2.772554510902180169e+01	8.063251543561280599e-01
2.776555311062212184e+01	8.074508367973439737e-01
2.780556111222244553e+01	8.085763565946650910e-01
2.784556911382276567e+01	8.097017135214166217e-01
2.788557711542308581e+01	8.108269073509560831e-01
2.792558511702340240e+01	8.119519378566741885e-01
2.796559311862372255e+01	8.130768048119945135e-01
2.800560112022404624e+01	8.142015079903741626e-01
2.804560912182436638e+01	8.153260471653022146e-01
2.808561712342468297e+01	8.164504221103022763e-01
2.812562512502500667e+01	8.175746325989299290e-01
2.816563312662532326e+01	8.186986784047743937e-01
2.820564112822564695e+01	8.198225593014580870e-01
2.824564912982596709e+01	8.209462750626373984e-01
2.828565713142628368e+01	8.220698254620005807e-01
2.832566513302660383e+01	8.231932102732708589e-01
2.836567313462692752e+01	8.243164292702037654e-01
2.840568113622724766e+01	8.254394822265889164e-01
2.844568913782756425e+01	8.265623689162490129e-01
2.848569713942788795e+01	8.276850891130408394e-01
2.852570514102820454e+01	8.288076425908544875e-01
2.856571314262852468e+01	8.299300291236137994e-01
2.860572114422884837e+01	8.310522484852761460e-01
2.864572914582916496e+01	8.321743004498328711e-01
2.868573714742948511e+01	8.332961847913089581e-01
2.872574514902980525e+01	8.344179012837634746e-01
2.876575315063012539e+01	8.355394497012890165e-01
2.880576115223044553e+01	8.366608298180123748e-01
2.884576915383076923e+01	8.377820414080943134e-01
2.888577715543108582e+01	8.389030842457295689e-01
2.892578515703140596e+01	8.400239581051471838e-01
2.896579315863172965e+01	8.411446627606096182e-01
2.900580116023204624e+01	8.422651979864144156e-01
2.904580916183236639e+01	8.433855635568925369e-01
2.908581716343268653e+01	8.445057592464100260e-01
2.912582516503300667e+01	8.456257848293661228e-01
2.916583316663332326e+01	8.467456400801955940e-01
2.920584116823365051e+01	8.478653247733667353e-01
2.924584916983396710e+01	8.489848386833824812e-01
2.928585717143428369e+01	8.501041815847806271e-01
2.932586517303460738e+01	8.512233532521332746e-01
2.936587317463492397e+01	8.523423534600466089e-01
2.940588117623524766e+01	8.534611819831624535e-01
2.944588917783556781e+01	8.545798385961563826e-01
2.948589717943588795e+01	8.556983230737390533e-01
2.952590518103620454e+01	8.568166351906558731e-01
2.956591318263652823e+01	8.579347747216871101e-01
2.960592118423684838e+01	8.590527414416474494e-01
2.964592918583716497e+01	8.601705351253871035e-01
2.968593718743748866e+01	8.612881555477912565e-01
2.972594518903780525e+01	8.624056024837791767e-01
2.976595319063812539e+01	8.635228757083058815e-01
2.980596119223844909e+01	8.646399749963614711e-01
2.984596919383876923e+01	8.657569001229705741e-01
2.988597719543908582e+01	8.668736508631941229e-01
2.992598519703940951e+01	8.679902269921270230e-01
2.996599319863972610e+01	8.691066282849000402e-01
3.000600120024004624e+01	8.702228545166795781e-01
3.004600920184036994e+01	8.713389054626664576e-01
3.008601720344068653e+01	8.724547808980976926e-01
3.012602520504100667e+01	8.735704805982452692e-01
3.016603320664132681e+01	8.746860043384169225e-01
3.020604120824165051e+01	8.758013518939559150e-01
3.024604920984196710e+01	8.769165230402410360e-01
3.028605721144228724e+01	8.780315175526866023e-01
3.032606521304260738e+01	8.791463352067424575e-01
3.036607321464292397e+01	8.802609757778945276e-01
3.040608121624325122e+01	8.813754390416645990e-01
3.044608921784356781e+01	8.824897247736092076e-01
3.048609721944388795e+01	8.836038327493224154e-01
3.052610522104420809e+01	8.847177627444325898e-01
3.056611322264452824e+01	8.858315145346049579e-01
3.060612122424484838e+01	8.869450878955403850e-01
3.064612922584516852e+01	8.880584826029761514e-01
3.068613722744548866e+01	8.891716984326849538e-01
3.072614522904580880e+01	8.902847351604762371e-01
3.076615323064612895e+01	8.913975925621948626e-01
3.080616123224644909e+01	8.925102704137229948e-01
3.084616923384677278e+01	8.936227684909783253e-01
3.088617723544708937e+01	8.947350865699140732e-01
3.092618523704740952e+01	8.958472244265218709e-01
3.096619323864773321e+01	8.969591818368279901e-01
3.100620124024804980e+01	8.980709585768955616e-01
3.104620924184836994e+01	8.991825544228244649e-01
3.108621724344869008e+01	9.002939691507512165e-01
3.112622524504901023e+01	9.014052025368481935e-01
3.116623324664932682e+01	9.025162543573251872e-01
3.120624124824965406e+01	9.036271243884280713e-01
3.124624924984997065e+01	9.047378124064399119e-01
3.128625725145028724e+01	9.058483181876801904e-01
3.132626525305061449e+01	9.069586415085050257e-01
3.136627325465093108e+01	9.080687821453077291e-01
3.140628125625125122e+01	9.091787398745184712e-01
3.144628925785156781e+01	9.102885144726042821e-01
3.148629725945189506e+01	9.113981057160689403e-01
3.152630526105221165e+01	9.125075133814537498e-01
3.156631326265253179e+01	9.136167372453367630e-01
3.160632126425284838e+01	9.147257770843327807e-01
3.164632926585316497e+01	9.158346326750945732e-01
3.168633726745349222e+01	9.169433037943115483e-01
3.172634526905380881e+01	9.180517902187103063e-01
3.176635327065412895e+01	9.191600917250553060e-01
3.180636127225445264e+01	9.202682080901474215e-01
3.184636927385477279e+01	9.213761390908260518e-01
3.188637727545508938e+01	9.224838845039669000e-01
3.192638527705541662e+01	9.235914441064843050e-01
3.196639327865573321e+01	9.246988176753285771e-01
3.200640128025604980e+01	9.258060049874892172e-01
3.204640928185636994e+01	9.269130058199924749e-01
3.208641728345669719e+01	9.280198199499022360e-01
3.212642528505701023e+01	9.291264471543203562e-01
3.216643328665733037e+01	9.302328872103859947e-01
3.220644128825765051e+01	9.313391398952768352e-01
3.224644928985797065e+01	9.324452049862076430e-01
3.228645729145829080e+01	9.335510822604315972e-01
3.232646529305861094e+01	9.346567714952396244e-01
3.236647329465893108e+01	9.357622724679603987e-01
3.240648129625925122e+01	9.368675849559608970e-01
3.244648929785957137e+01	9.379727087366457328e-01
3.248649729945989151e+01	9.390776435874585992e-01
3.252650530106021876e+01	9.401823892858801601e-01
3.256651330266053179e+01	9.412869456094298259e-01
3.260652130426085193e+01	9.423913123356651989e-01
3.264652930586117208e+01	9.434954892421821837e-01
3.268653730746149222e+01	9.445994761066149881e-01
3.272654530906181236e+01	9.457032727066363442e-01
3.276655331066213250e+01	9.468068788199571761e-01
3.280656131226245265e+01	9.479102942243268215e-01
3.284656931386276568e+01	9.490135186975332537e-01
3.288657731546309293e+01	9.501165520174030821e-01
3.292658531706341307e+01	9.512193939618009964e-01
3.296659331866373321e+01	9.523220443086315434e-01
3.300660132026405336e+01	9.534245028358367957e-01
3.304660932186437350e+01	9.545267693213974614e-01
3.308661732346469364e+01	9.556288435433338835e-01
3.312662532506501378e+01	9.567307252797049300e-01
3.316663332666533393e+01	9.578324143086077713e-01
3.320664132826565407e+01	9.589339104081793241e-01
3.324664932986597421e+01	9.600352133565952517e-01
3.328665733146629435e+01	9.611363229320692980e-01
3.332666533306661449e+01	9.622372389128556192e-01
3.336667333466693464e+01	9.633379610772465629e-01
3.340668133626724767e+01	9.644384892035741119e-01
3.344668933786756782e+01	9.655388230702088848e-01
3.348669733946789506e+01	9.666389624555609128e-01
3.352670534106821520e+01	9.677389071380801955e-01
3.356671334266852824e+01	9.688386568962548129e-01
3.360672134426885549e+01	9.699382115086132572e-01
3.364672934586917563e+01	9.710375707537227674e-01
3.368673734746949577e+01	9.721367344101904395e-01
3.372674534906981592e+01	9.732357022566626714e-01
3.376675335067013606e+01	9.743344740718250518e-01
3.380676135227045620e+01	9.754330496344038037e-01
3.384676935387076924e+01	9.765314287231633417e-01
3.388677735547108938e+01	9.776296111169090475e-01
3.392678535707141663e+01	9.787275965944852718e-01
3.396679335867173677e+01	9.798253849347761113e-01
3.400680136027204981e+01	9.809229759167060747e-01
3.404680936187237705e+01	9.820203693192387506e-01
3.408681736347269720e+01	9.831175649213779177e-01
3.412682536507301023e+01	9.842145625021677668e-01
3.416683336667333748e+01	9.853113618406916796e-01
3.420684136827365762e+01	9.864079627160737829e-01
3.424684936987397776e+01	9.875043649074773944e-01
3.428685737147429791e+01	9.886005681941069101e-01
3.432686537307461805e+01	9.896965723552065830e-01
3.436687337467493819e+01	9.907923771700603011e-01
3.440688137627525123e+01	9.918879824179930305e-01
3.444688937787557137e+01	9.929833878783692613e-01
3.448689737947589151e+01	9.940785933305945621e-01
3.452690538107621876e+01	9.951735985541145801e-01
3.456691338267653180e+01	9.962684033284150420e-01
3.460692138427685194e+01	9.973630074330224193e-01
3.464692938587717919e+01	9.984574106475041511e-01
3.468693738747749222e+01	9.995516127514673110e-01
3.472694538907781237e+01	1.000645613524560495e+00
3.476695339067813961e+01	1.001739412746472269e+00
3.480696139227845975e+01	1.002833010196932051e+00
3.484696939387877279e+01	1.003926405655710230e+00
3.488697739547910004e+01	1.005019598902618272e+00
3.492698539707942018e+01	1.006112589717507388e+00
3.496699339867974032e+01	1.007205377880270536e+00
3.500700140028005336e+01	1.008297963170841749e+00
3.504700940188037350e+01	1.009390345369194808e+00
3.508701740348070075e+01	1.010482524255346570e+00
3.512702540508101379e+01	1.011574499609352751e+00
3.516703340668133393e+01	1.012666271211311253e+00
3.520704140828166118e+01	1.013757838841361281e+00
3.524704940988197421e+01	1.014849202279682450e+00
3.528705741148229436e+01	1.015940361306496786e+00
