# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]	Wxquad [V/pC.mm]	Wyquad [V/pC.mm]
1.975633423040000e-01	-2.161240548038376e+02	1.380570388536940e+00	-3.551105887503551e-01	-5.529533279527499e-01	7.912522250747166e-01
1.975766848678000e-01	-2.161177797662206e+02	1.380334495672612e+00	-3.557771117724465e-01	-5.529454183690976e-01	7.912449521113056e-01
1.975900274316000e-01	-2.161115040653036e+02	1.380098609975284e+00	-3.564436270825372e-01	-5.529375092917455e-01	7.912376796541948e-01
1.976033699954000e-01	-2.161052274198687e+02	1.379862731374957e+00	-3.571101347566283e-01	-5.529296007158934e-01	7.912304076985840e-01
1.976167125592000e-01	-2.160989496450974e+02	1.379626983910324e+00	-3.577758800772210e-01	-5.529217555648864e-01	7.912234585241837e-01
1.976300551230000e-01	-2.160926710255654e+02	1.379392092722995e+00	-3.584364527133161e-01	-5.529143415378341e-01	7.912187152997712e-01
1.976433976868000e-01	-2.160864679454081e+02	1.379157316706409e+00	-3.590969843550466e-01	-5.529069282581816e-01	7.912139728227587e-01
1.976567402506000e-01	-2.160822527159937e+02	1.378925235160455e+00	-3.597567507367787e-01	-5.528995151940291e-01	7.912092305612463e-01
1.976700828144000e-01	-2.160780366230613e+02	1.378693160332502e+00	-3.604165098875096e-01	-5.528921026046767e-01	7.912044887745336e-01
1.976834253782000e-01	-2.160738163788488e+02	1.378461092145548e+00	-3.610762618932413e-01	-5.528846904844242e-01	7.911997474569212e-01
1.976967679420000e-01	-2.160695932104684e+02	1.378229030516595e+00	-3.617360068409730e-01	-5.528772788275718e-01	7.911950066027088e-01
1.977101105058000e-01	-2.160653668363229e+02	1.377996975364641e+00	-3.623957448197053e-01	-5.528698676282192e-01	7.911902662059962e-01
1.977234530697000e-01	-2.160611369692361e+02	1.377764926605379e+00	-3.630554759219173e-01	-5.528624568806416e-01	7.911855262610787e-01
1.977367956335000e-01	-2.160569033312877e+02	1.377532884155425e+00	-3.637152002306494e-01	-5.528550465788892e-01	7.911807867619661e-01
1.977501381973000e-01	-2.160526664862242e+02	1.377300847929472e+00	-3.643749178433815e-01	-5.528476367168367e-01	7.911760477025537e-01
1.977634807611000e-01	-2.160484225647232e+02	1.377068862718443e+00	-3.650346331449599e-01	-5.528402150704069e-01	7.911712633320752e-01
1.977768233249000e-01	-2.160442588065902e+02	1.376837015735741e+00	-3.656943163372357e-01	-5.528327848955923e-01	7.911664458582014e-01
1.977901658887000e-01	-2.160424374572505e+02	1.376607879523485e+00	-3.663532099661980e-01	-5.528253551418776e-01	7.911616288054276e-01
1.978035084525000e-01	-2.160406101171438e+02	1.376378749840228e+00	-3.670120965691604e-01	-5.528179258493627e-01	7.911568122138538e-01
1.978168510163000e-01	-2.160387781496780e+02	1.376149625295971e+00	-3.676709776431231e-01	-5.528104969200480e-01	7.911519959854800e-01
1.978301935801000e-01	-2.160369407652959e+02	1.375921040293724e+00	-3.683275210014121e-01	-5.528032998249118e-01	7.911477954105246e-01
1.978435361439000e-01	-2.160350976859252e+02	1.375692989428467e+00	-3.689817499373761e-01	-5.527963322555969e-01	7.911442043629500e-01
1.978568787077000e-01	-2.160332483302834e+02	1.375464944062209e+00	-3.696359729553417e-01	-5.527893650748819e-01	7.911406137039754e-01
1.978702212715000e-01	-2.160313924264107e+02	1.375236904099952e+00	-3.702901901593064e-01	-5.527823982758667e-01	7.911370234267009e-01
1.978835638354000e-01	-2.160295297041309e+02	1.375008869443415e+00	-3.709444016557129e-01	-5.527754318518299e-01	7.911334335244297e-01
1.978969063992000e-01	-2.160276598951332e+02	1.374780840000158e+00	-3.715986075406773e-01	-5.527684657960149e-01	7.911298439903551e-01
1.979102489630000e-01	-2.160258620491261e+02	1.374552909586787e+00	-3.722527801243166e-01	-5.527615001014998e-01	7.911262548175805e-01
1.979235915268000e-01	-2.160263515290859e+02	1.374327701592836e+00	-3.729061430205163e-01	-5.527545347613848e-01	7.911226659992059e-01
1.979369340906000e-01	-2.160268331294006e+02	1.374102498514886e+00	-3.735595006257159e-01	-5.527475697685698e-01	7.911190775281313e-01
1.979502766544000e-01	-2.160273065902234e+02	1.373877300253935e+00	-3.742128530479146e-01	-5.527406051160547e-01	7.911154893973568e-01
1.979636192182000e-01	-2.160277716434861e+02	1.373652106709984e+00	-3.748662003951141e-01	-5.527336407967397e-01	7.911119015997821e-01
1.979769617820000e-01	-2.160282280552479e+02	1.373426917781034e+00	-3.755195427743142e-01	-5.527266768036246e-01	7.911083141284075e-01
1.979903043458000e-01	-2.160286748367836e+02	1.373201731731083e+00	-3.761728820575136e-01	-5.527197130138096e-01	7.911047268603330e-01
1.980036469096000e-01	-2.160291186878717e+02	1.372976321765403e+00	-3.768263352462028e-01	-5.527127496500946e-01	7.911011400183583e-01
1.980169894734000e-01	-2.160295650532017e+02	1.372750304777243e+00	-3.774801038833482e-01	-5.527057865908797e-01	7.910975534808838e-01
1.980303320372000e-01	-2.160300017750747e+02	1.372524290886084e+00	-3.781338691884945e-01	-5.526988237504645e-01	7.910939671622091e-01
1.980436746010000e-01	-2.160305051564321e+02	1.372299527561706e+00	-3.787834126239778e-01	-5.526921732837289e-01	7.910901679139819e-01
1.980570171649000e-01	-2.160333423808675e+02	1.372077658933633e+00	-3.794315414969682e-01	-5.526855666565944e-01	7.910863391718091e-01
1.980703597287000e-01	-2.160361692478770e+02	1.371855794201794e+00	-3.800796661745625e-01	-5.526789603047791e-01	7.910825107049347e-01
1.980837022925000e-01	-2.160389862262996e+02	1.371633933261955e+00	-3.807277867721574e-01	-5.526723542206640e-01	7.910786825057603e-01
1.980970448563000e-01	-2.160417917171000e+02	1.371412076008115e+00	-3.813759034027527e-01	-5.526657483971487e-01	7.910748545671858e-01
1.981103874201000e-01	-2.160445854474885e+02	1.371190222336276e+00	-3.820240161783479e-01	-5.526591428266334e-01	7.910710268816115e-01
1.981237299839000e-01	-2.160473686326430e+02	1.370968376099437e+00	-3.826721209519415e-01	-5.526525377815181e-01	7.910671997214370e-01
1.981370725477000e-01	-2.160501403490245e+02	1.370746529286598e+00	-3.833202263475372e-01	-5.526459326956029e-01	7.910633725204627e-01
1.981504151115000e-01	-2.160529003829949e+02	1.370524685740758e+00	-3.839683282271321e-01	-5.526393278404876e-01	7.910595455502881e-01
1.981637576753000e-01	-2.160556498061345e+02	1.370302845356919e+00	-3.846164267037268e-01	-5.526327232087723e-01	7.910557188035137e-01
1.981771002391000e-01	-2.160584680749951e+02	1.370081091049538e+00	-3.852644962443488e-01	-5.526261187932571e-01	7.910518922729393e-01
1.981904428029000e-01	-2.160639868920244e+02	1.369862079869345e+00	-3.859117161492926e-01	-5.526195145862418e-01	7.910480659508649e-01
1.982037853667000e-01	-2.160694907089932e+02	1.369643107290297e+00	-3.865589380677384e-01	-5.526128909190893e-01	7.910441778736405e-01
1.982171279305000e-01	-2.160749765407305e+02	1.369424155786911e+00	-3.872061596370768e-01	-5.526062573647548e-01	7.910402582233700e-01
1.982304704944000e-01	-2.160804561985906e+02	1.369205206922313e+00	-3.878533783698051e-01	-5.525996239969010e-01	7.910363387596006e-01
1.982438130582000e-01	-2.160859203214719e+02	1.368986672188611e+00	-3.884989606001616e-01	-5.525930448556722e-01	7.910321239743590e-01
1.982571556220000e-01	-2.160913717570741e+02	1.368769358373224e+00	-3.891397035825049e-01	-5.525866258888577e-01	7.910270345576893e-01
1.982704981858000e-01	-2.160968098154983e+02	1.368552046875837e+00	-3.897804440718475e-01	-5.525802070857430e-01	7.910219453047196e-01
1.982838407496000e-01	-2.161022343293625e+02	1.368334737615450e+00	-3.904211821521906e-01	-5.525737884407285e-01	7.910168562098500e-01
1.982971833134000e-01	-2.161076451390718e+02	1.368117430479064e+00	-3.910619179475325e-01	-5.525673699457139e-01	7.910117672649803e-01
1.983105258772000e-01	-2.161131041758824e+02	1.367900202863134e+00	-3.917026271233253e-01	-5.525609515935993e-01	7.910066784630108e-01
1.983238684410000e-01	-2.161207525533227e+02	1.367685727514731e+00	-3.923424667547730e-01	-5.525545333771847e-01	7.910015897967411e-01
1.983372110048000e-01	-2.161283867878441e+02	1.367471253985329e+00	-3.929823044282206e-01	-5.525481152892702e-01	7.909965012589715e-01
1.983505535686000e-01	-2.161360067337154e+02	1.367256782175926e+00	-3.936221402506678e-01	-5.525416973229555e-01	7.909914128428017e-01
1.983638961324000e-01	-2.161436122587008e+02	1.367042311986524e+00	-3.942619743301142e-01	-5.525352794710410e-01	7.909863245410322e-01
1.983772386962000e-01	-2.161512032362830e+02	1.366827843318122e+00	-3.949018067715623e-01	-5.525288617266264e-01	7.909812363467625e-01
1.983905812601000e-01	-2.161587795458032e+02	1.366613376179541e+00	-3.955416375703438e-01	-5.525224440903940e-01	7.909761482606851e-01
1.984039238239000e-01	-2.161663410723406e+02	1.366398910265138e+00	-3.961814670497916e-01	-5.525160265404794e-01	7.909710602609153e-01
1.984172663877000e-01	-2.161738877071569e+02	1.366184445849736e+00	-3.968212949152377e-01	-5.525096090964647e-01	7.909659723670458e-01
1.984306089515000e-01	-2.161814193511702e+02	1.365969982306334e+00	-3.974611218426855e-01	-5.525031917141502e-01	7.909608845348760e-01
1.984439515153000e-01	-2.161889927848965e+02	1.365755591743080e+00	-3.981009244906247e-01	-5.524967744053356e-01	7.909557967762065e-01
1.984572940791000e-01	-2.161987401233408e+02	1.365545086712874e+00	-3.987345084436395e-01	-5.524904232880675e-01	7.909500424295285e-01
1.984706366429000e-01	-2.162084603207116e+02	1.365335250298741e+00	-3.993649279007332e-01	-5.524841114846728e-01	7.909438923983595e-01
1.984839792067000e-01	-2.162181712866913e+02	1.365125414648607e+00	-3.999953465338275e-01	-5.524777997352782e-01	7.909377424211905e-01
1.984973217705000e-01	-2.162278644124412e+02	1.364915579673474e+00	-4.006257644419214e-01	-5.524714880334836e-01	7.909315924916216e-01
1.985106643343000e-01	-2.162375469068909e+02	1.364705745290340e+00	-4.012561817140154e-01	-5.524651763735889e-01	7.909254426039527e-01
1.985240068981000e-01	-2.162472114374027e+02	1.364495911400206e+00	-4.018865984551079e-01	-5.524588647483942e-01	7.909192927509837e-01
1.985373494619000e-01	-2.162568603766115e+02	1.364286077922072e+00	-4.025170147512020e-01	-5.524525531524996e-01	7.909131429273147e-01
1.985506920257000e-01	-2.162664936790893e+02	1.364076244771939e+00	-4.031474306952963e-01	-5.524462415797049e-01	7.909069931267458e-01
1.985640345896000e-01	-2.162761113073836e+02	1.363866411865660e+00	-4.037778463806537e-01	-5.524399300240933e-01	7.909008433433611e-01
1.985773771534000e-01	-2.162857631325153e+02	1.363656645465304e+00	-4.044082400931484e-01	-5.524336184800986e-01	7.908946935715921e-01
1.985907197172000e-01	-2.162974816854691e+02	1.363449647398070e+00	-4.050377243473234e-01	-5.524273069418040e-01	7.908885438055232e-01
1.986040622810000e-01	-2.163091844188178e+02	1.363242649333837e+00	-4.056672085984974e-01	-5.524209954037094e-01	7.908823940396543e-01
1.986174048448000e-01	-2.163208713889045e+02	1.363035651195603e+00	-4.062966929286714e-01	-5.524146838604147e-01	7.908762442685853e-01
1.986307474086000e-01	-2.163325425913303e+02	1.362828652907370e+00	-4.069261774208452e-01	-5.524083723066200e-01	7.908700944870164e-01
1.986440899724000e-01	-2.163441957871251e+02	1.362621656188734e+00	-4.075556544361846e-01	-5.524020537962937e-01	7.908638832175652e-01
1.986574325362000e-01	-2.163558325610791e+02	1.362414664109339e+00	-4.081851055537848e-01	-5.523957330751207e-01	7.908576508571961e-01
1.986707751000000e-01	-2.163674511700024e+02	1.362209396620361e+00	-4.088051470425643e-01	-5.523894860012920e-01	7.908514032130527e-01
1.986841176638000e-01	-2.163790575647306e+02	1.362004128696383e+00	-4.094251889993434e-01	-5.523832388967632e-01	7.908451555382092e-01
1.986974602276000e-01	-2.163906518442159e+02	1.361798860270405e+00	-4.100452314981226e-01	-5.523769917566345e-01	7.908389078277659e-01
1.987108027914000e-01	-2.164022691803555e+02	1.361593651992856e+00	-4.106652542603901e-01	-5.523707445764058e-01	7.908326600772224e-01
1.987241453553000e-01	-2.164158028879833e+02	1.361391217174182e+00	-4.112843495036410e-01	-5.523644972180605e-01	7.908264121485624e-01
1.987374879191000e-01	-2.164293210397498e+02	1.361188783517598e+00	-4.119034434927131e-01	-5.523582499419317e-01	7.908201643021191e-01
1.987508304829000e-01	-2.164428236938581e+02	1.360986349094013e+00	-4.125225383077841e-01	-5.523520026115030e-01	7.908139164013758e-01
1.987641730467000e-01	-2.164563109154675e+02	1.360783913860428e+00	-4.131416339938572e-01	-5.523457552238742e-01	7.908076684434323e-01
1.987775156105000e-01	-2.164697827767879e+02	1.360581477762843e+00	-4.137607306109291e-01	-5.523395077752454e-01	7.908014204244889e-01
1.987908581743000e-01	-2.164832392382903e+02	1.360379040746259e+00	-4.143798282150015e-01	-5.523332602616167e-01	7.907951723405455e-01
1.988042007381000e-01	-2.164966806251557e+02	1.360176602760674e+00	-4.149989268630735e-01	-5.523270126795881e-01	7.907889241882020e-01
1.988175433019000e-01	-2.165101069106331e+02	1.359974163758089e+00	-4.156180266041447e-01	-5.523207650256592e-01	7.907826759639587e-01
1.988308858657000e-01	-2.165235181950844e+02	1.359771723692504e+00	-4.162371274912166e-01	-5.523145172966305e-01	7.907764276646153e-01
1.988442284295000e-01	-2.165369485279006e+02	1.359569337585272e+00	-4.168562107512321e-01	-5.523082694893018e-01	7.907701792869718e-01
1.988575709933000e-01	-2.165520735211452e+02	1.359369733217471e+00	-4.174743442067820e-01	-5.523020216007729e-01	7.907639308281285e-01
1.988709135571000e-01	-2.165671843975674e+02	1.359170668842326e+00	-4.180890119909513e-01	-5.522958273840105e-01	7.907582047197260e-01
1.988842561209000e-01	-2.165822816366450e+02	1.358972495657524e+00	-4.186979640465068e-01	-5.522897217246817e-01	7.907533400260816e-01
1.988975986848000e-01	-2.165973644812181e+02	1.358774323239667e+00	-4.193069152811650e-01	-5.522836161195374e-01	7.907484753866312e-01
1.989109412486000e-01	-2.166124330730827e+02	1.358576147495866e+00	-4.199158700897206e-01	-5.522775102795086e-01	7.907436105122869e-01
1.989242838124000e-01	-2.166274875611943e+02	1.358377970429065e+00	-4.205248263242749e-01	-5.522714043458797e-01	7.907387455443426e-01
1.989376263762000e-01	-2.166425281011978e+02	1.358179792010263e+00	-4.211337840118304e-01	-5.522652983168509e-01	7.907338804809984e-01
1.989509689400000e-01	-2.166575549064695e+02	1.357981612215462e+00	-4.217427431823861e-01	-5.522591921904220e-01	7.907290153202540e-01
1.989643115038000e-01	-2.166725680424511e+02	1.357783431020661e+00	-4.223517038569417e-01	-5.522530859652932e-01	7.907241500608096e-01
1.989776540676000e-01	-2.166875979364114e+02	1.357585297804485e+00	-4.229606488475015e-01	-5.522469796397643e-01	7.907192847009654e-01
1.989909966314000e-01	-2.167043195904748e+02	1.357389952130251e+00	-4.235686235979618e-01	-5.522408732128354e-01	7.907144192397211e-01
1.990043391952000e-01	-2.167210281748940e+02	1.357194605007014e+00	-4.241765999084252e-01	-5.522347666835067e-01	7.907095536760768e-01
1.990176817590000e-01	-2.167377232318013e+02	1.356999256418771e+00	-4.247845777958921e-01	-5.522286600505778e-01	7.907046880088324e-01
1.990310243228000e-01	-2.167544068080966e+02	1.356803906357527e+00	-4.253925572663590e-01	-5.522225533137489e-01	7.906998222376881e-01
1.990443668866000e-01	-2.167710761532649e+02	1.356608554816284e+00	-4.260005383298252e-01	-5.522164464723202e-01	7.906949563619438e-01
1.990577094504000e-01	-2.167877357090403e+02	1.356413202237040e+00	-4.266085205122920e-01	-5.522103395574913e-01	7.906900904127995e-01
1.990710520143000e-01	-2.168043820050802e+02	1.356217847721761e+00	-4.272165047798541e-01	-5.522042325059470e-01	7.906852243269491e-01
1.990843945781000e-01	-2.168210157508942e+02	1.356023304043593e+00	-4.278185655576463e-01	-5.521983460125102e-01	7.906821171380504e-01
1.990977371419000e-01	-2.168376379584902e+02	1.355829026406218e+00	-4.284186805256568e-01	-5.521925299411208e-01	7.906795928370070e-01
1.991110797057000e-01	-2.168542674144832e+02	1.355634791010168e+00	-4.290187815535436e-01	-5.521867137657314e-01	7.906770684319634e-01
1.991244222695000e-01	-2.168720734460409e+02	1.355443348395451e+00	-4.296178916933794e-01	-5.521808974868420e-01	7.906745439234200e-01
1.991377648333000e-01	-2.168898686410887e+02	1.355251904329733e+00	-4.302170033952153e-01	-5.521750811054524e-01	7.906720193123764e-01
1.991511073971000e-01	-2.169076532556074e+02	1.355060458828016e+00	-4.308161166420505e-01	-5.521692646225631e-01	7.906694945998328e-01
1.991644499609000e-01	-2.169254275511922e+02	1.354869011908299e+00	-4.314152314158851e-01	-5.521634480394737e-01	7.906669697870894e-01
1.991777925247000e-01	-2.169431788111930e+02	1.354677563589581e+00	-4.320143476947209e-01	-5.521576313576841e-01	7.906644448756458e-01
1.991911350885000e-01	-2.169609462841067e+02	1.354486113896864e+00	-4.326134654515569e-01	-5.521518145786948e-01	7.906619198670023e-01
1.992044776523000e-01	-2.169786912693205e+02	1.354294662855146e+00	-4.332125846603923e-01	-5.521459977044053e-01	7.906593947630589e-01
1.992178202161000e-01	-2.169964270146372e+02	1.354103210494429e+00	-4.338117052892269e-01	-5.521401807369160e-01	7.906568695659154e-01
1.992311627800000e-01	-2.170141538293155e+02	1.353911756844705e+00	-4.344108273070917e-01	-5.521343636785132e-01	7.906543442778832e-01
1.992445053438000e-01	-2.170318854770882e+02	1.353720339962562e+00	-4.350099369076252e-01	-5.521285465314237e-01	7.906518189011398e-01
1.992578479076000e-01	-2.170506004187041e+02	1.353531720557780e+00	-4.356080347478347e-01	-5.521227292985342e-01	7.906492934385962e-01
1.992711904714000e-01	-2.170693073233388e+02	1.353343099975999e+00	-4.362061338530438e-01	-5.521169119824448e-01	7.906467678928527e-01
1.992845330352000e-01	-2.170880066810367e+02	1.353154577660084e+00	-4.368034829374495e-01	-5.521111447769766e-01	7.906445542066501e-01
1.992978755990000e-01	-2.171066999119445e+02	1.352966750047193e+00	-4.373955744692020e-01	-5.521057288311648e-01	7.906445240382312e-01
1.993112181628000e-01	-2.171253860392653e+02	1.352778921395302e+00	-4.379876671189539e-01	-5.521003128120530e-01	7.906444937965121e-01
1.993245607266000e-01	-2.171440653829410e+02	1.352591091754411e+00	-4.385797608317046e-01	-5.520948967230412e-01	7.906444634848933e-01
1.993379032904000e-01	-2.171627382669738e+02	1.352403261180520e+00	-4.391718555504566e-01	-5.520894805681295e-01	7.906444331073743e-01
1.993512458542000e-01	-2.171814050192816e+02	1.352215429728630e+00	-4.397639512132090e-01	-5.520840643511177e-01	7.906444026677554e-01
1.993645884180000e-01	-2.172000659715664e+02	1.352027597457739e+00	-4.403560477569610e-01	-5.520786480763058e-01	7.906443721703365e-01
1.993779309818000e-01	-2.172187314343152e+02	1.351839796752192e+00	-4.409481331923622e-01	-5.520732317480941e-01	7.906443416195176e-01
1.993912735456000e-01	-2.172383284423669e+02	1.351654797673876e+00	-4.415391857704067e-01	-5.520678153709823e-01	7.906443110197985e-01
1.994046161095000e-01	-2.172579195112648e+02	1.351469797969603e+00	-4.421302390244212e-01	-5.520623989497602e-01	7.906442803760098e-01
1.994179586733000e-01	-2.172775065586126e+02	1.351284797711288e+00	-4.427212928714659e-01	-5.520569824893484e-01	7.906442496929907e-01
1.994313012371000e-01	-2.172970893757714e+02	1.351099796970972e+00	-4.433123472365116e-01	-5.520515659948366e-01	7.906442189758719e-01
1.994446438009000e-01	-2.173166685247071e+02	1.350914795824657e+00	-4.439034020395556e-01	-5.520461494716249e-01	7.906441882300530e-01
1.994579863647000e-01	-2.173362442893189e+02	1.350729794348341e+00	-4.444944571976012e-01	-5.520407329251131e-01	7.906441574609340e-01
1.994713289285000e-01	-2.173558170302277e+02	1.350544792623026e+00	-4.450855126236469e-01	-5.520353163610012e-01	7.906441266742150e-01
1.994846714923000e-01	-2.173753871068574e+02	1.350359790730710e+00	-4.456765682286922e-01	-5.520298997851895e-01	7.906440958757961e-01
1.994980140561000e-01	-2.173949555525558e+02	1.350175190996639e+00	-4.462648751259016e-01	-5.520247230210470e-01	7.906449055179977e-01
1.995113566199000e-01	-2.174145261916016e+02	1.349991020134054e+00	-4.468504232067623e-01	-5.520197860757750e-01	7.906465556102776e-01
1.995246991837000e-01	-2.174344886241076e+02	1.349809696217515e+00	-4.474349212673107e-01	-5.520148723903423e-01	7.906481989509142e-01
1.995380417475000e-01	-2.174544492957498e+02	1.349628373183502e+00	-4.480194230450871e-01	-5.520099606991162e-01	7.906498414304448e-01
1.995513843113000e-01	-2.174744092977460e+02	1.349447050432489e+00	-4.486039245178625e-01	-5.520050490277901e-01	7.906514839298753e-01
1.995647268752000e-01	-2.174943684841172e+02	1.349265728060546e+00	-4.491884255855563e-01	-5.520001373833576e-01	7.906531264562485e-01
1.995780694390000e-01	-2.175143277427684e+02	1.349084406168533e+00	-4.497729261333327e-01	-5.519952257728316e-01	7.906547690164789e-01
1.995914120028000e-01	-2.175342872744976e+02	1.348903084857521e+00	-4.503574260561086e-01	-5.519903142033055e-01	7.906564116177095e-01
1.996047545666000e-01	-2.175542474530878e+02	1.348721764231508e+00	-4.509419252428845e-01	-5.519854026821795e-01	7.906580542673400e-01
1.996180971304000e-01	-2.175742086531150e+02	1.348540444395496e+00	-4.515264235786592e-01	-5.519804912168534e-01	7.906596969727705e-01
1.996314396942000e-01	-2.175941712306611e+02	1.348359125456483e+00	-4.521109209484351e-01	-5.519755798149274e-01	7.906613397416011e-01
1.996447822580000e-01	-2.176141419568607e+02	1.348177828458106e+00	-4.526954092225245e-01	-5.519706684842013e-01	7.906629825816317e-01
1.996581248218000e-01	-2.176349648079721e+02	1.347999339681514e+00	-4.532788218592154e-01	-5.519657572326753e-01	7.906646255008621e-01
1.996714673856000e-01	-2.176557901771974e+02	1.347820852137922e+00	-4.538622331679060e-01	-5.519608460682492e-01	7.906662685071927e-01
1.996848099494000e-01	-2.176766184525967e+02	1.347642365944331e+00	-4.544456430255973e-01	-5.519559349991232e-01	7.906679116088232e-01
1.996981525132000e-01	-2.176974500039391e+02	1.347463881216739e+00	-4.550290513052881e-01	-5.519510240335971e-01	7.906695548140537e-01
1.997114950770000e-01	-2.177182862839832e+02	1.347286322634151e+00	-4.556069922838675e-01	-5.519465367948068e-01	7.906716594027874e-01
1.997248376408000e-01	-2.177391267439416e+02	1.347108897839558e+00	-4.561841506195625e-01	-5.519421101936284e-01	7.906738300087175e-01
1.997381802047000e-01	-2.177599716040204e+02	1.346931485523065e+00	-4.567612955311210e-01	-5.519376844740470e-01	7.906760014962942e-01
1.997515227685000e-01	-2.177808212369408e+02	1.346754064715473e+00	-4.573384495758162e-01	-5.519332581545687e-01	7.906781723839245e-01
1.997648653323000e-01	-2.178016760147861e+02	1.346576645991880e+00	-4.579156013795110e-01	-5.519288319821903e-01	7.906803434186546e-01
1.997782078961000e-01	-2.178225369415122e+02	1.346399244727320e+00	-4.584927448614133e-01	-5.519244059660120e-01	7.906825146095848e-01
1.997915504599000e-01	-2.178435204103675e+02	1.346224654065235e+00	-4.590687911033750e-01	-5.519199801150336e-01	7.906846859657148e-01
1.998048930237000e-01	-2.178645100964278e+02	1.346050065872150e+00	-4.596448346883371e-01	-5.519155544385552e-01	7.906868574963452e-01
1.998182355875000e-01	-2.178855063016122e+02	1.345875480279065e+00	-4.602208754763001e-01	-5.519111289457769e-01	7.906890292106753e-01
1.998315781513000e-01	-2.179065096213285e+02	1.345700897419980e+00	-4.607969133212627e-01	-5.519067036460985e-01	7.906912011181054e-01
1.998449207151000e-01	-2.179275202845068e+02	1.345526317427896e+00	-4.613729480822244e-01	-5.519022785489200e-01	7.906933732280357e-01
1.998582632789000e-01	-2.179485386504751e+02	1.345351740437811e+00	-4.619489796121866e-01	-5.518978536639417e-01	7.906955455501659e-01
1.998716058427000e-01	-2.179695650760754e+02	1.345177166586726e+00	-4.625250077641496e-01	-5.518934290007634e-01	7.906977180940959e-01
1.998849484065000e-01	-2.179905999154948e+02	1.345002596010642e+00	-4.631010323921118e-01	-5.518890045688850e-01	7.906998908693261e-01
1.998982909703000e-01	-2.180116435200962e+02	1.344828028849556e+00	-4.636770533460746e-01	-5.518845803783067e-01	7.907020638858564e-01
1.999116335342000e-01	-2.180326961959753e+02	1.344653828102025e+00	-4.642511226827497e-01	-5.518802670686466e-01	7.907041619537152e-01
1.999249760980000e-01	-2.180536568825349e+02	1.344483499493854e+00	-4.648182411139748e-01	-5.518762859113119e-01	7.907060346821454e-01
1.999383186618000e-01	-2.180746273625105e+02	1.344313174717683e+00	-4.653853554192006e-01	-5.518723050246772e-01	7.907079076812759e-01
1.999516612256000e-01	-2.180956095973602e+02	1.344142853917512e+00	-4.659524654484258e-01	-5.518683244189425e-01	7.907097809613063e-01
1.999650037894000e-01	-2.181165956748636e+02	1.343972607393394e+00	-4.665195945602565e-01	-5.518643466538208e-01	7.907116499472107e-01
1.999783463532000e-01	-2.181375941581419e+02	1.343802365329001e+00	-4.670867191573563e-01	-5.518603691968937e-01	7.907135192208979e-01
1.999916889170000e-01	-2.181586027835521e+02	1.343632127664609e+00	-4.676538390184555e-01	-5.518563920508668e-01	7.907153888054852e-01
2.000050314808000e-01	-2.181796238076387e+02	1.343461203214085e+00	-4.682213214724947e-01	-5.518524152259398e-01	7.907172587111725e-01
2.000183740446000e-01	-2.182006563185685e+02	1.343289141496741e+00	-4.687894058959127e-01	-5.518484387322128e-01	7.907191289480598e-01
2.000317166084000e-01	-2.182217011002993e+02	1.343117084611397e+00	-4.693574851203326e-01	-5.518444625797858e-01	7.907209995262471e-01
2.000450591722000e-01	-2.182427584383305e+02	1.342945036638726e+00	-4.699255573991646e-01	-5.518404867789588e-01	7.907228704560344e-01
2.000584017360000e-01	-2.182639421578127e+02	1.342775801912655e+00	-4.704924891384112e-01	-5.518365113398318e-01	7.907247417475217e-01
2.000717442999000e-01	-2.182851390647294e+02	1.342606572448745e+00	-4.710594152164450e-01	-5.518325362726053e-01	7.907266134109534e-01
2.000850868637000e-01	-2.183063501311127e+02	1.342437348394675e+00	-4.716263354726910e-01	-5.518285615874784e-01	7.907284854564407e-01
2.000984294275000e-01	-2.183275736598059e+02	1.342268129891605e+00	-4.721932497539372e-01	-5.518245872945513e-01	7.907303578941279e-01
2.001117719913000e-01	-2.183488111779081e+02	1.342098917084535e+00	-4.727601579061839e-01	-5.518206134040243e-01	7.907322307342153e-01
2.001251145551000e-01	-2.183700636043231e+02	1.341930754113894e+00	-4.733213357840428e-01	-5.518168903188005e-01	7.907339595071200e-01
2.001384571189000e-01	-2.183913309439124e+02	1.341763224083823e+00	-4.738790722182945e-01	-5.518133179316014e-01	7.907356020536074e-01
2.001517996827000e-01	-2.184126129750866e+02	1.341595699628752e+00	-4.744368026525471e-01	-5.518097459384020e-01	7.907372449940948e-01
2.001651422465000e-01	-2.184339099597738e+02	1.341428181440681e+00	-4.749945263427993e-01	-5.518061743880028e-01	7.907388883773823e-01
2.001784848103000e-01	-2.184552221698081e+02	1.341260669662609e+00	-4.755522431350515e-01	-5.518026032904035e-01	7.907405322134698e-01
2.001918273741000e-01	-2.184762153877404e+02	1.341095967900757e+00	-4.761087992215842e-01	-5.517990326557044e-01	7.907421765124573e-01
2.002051699379000e-01	-2.184972241078524e+02	1.340931274514344e+00	-4.766653474143643e-01	-5.517954624937051e-01	7.907438212841447e-01
2.002185125017000e-01	-2.185182515679164e+02	1.340766587958930e+00	-4.772218882571445e-01	-5.517918928144059e-01	7.907454665385322e-01
2.002318550655000e-01	-2.185392895999034e+02	1.340601908373516e+00	-4.777784215979246e-01	-5.517883236276067e-01	7.907471122854197e-01
