# time [s]	Wlong [V/C]	Wxdip [V/C.m]	Wydip [V/C.m]	Wxquad [V/C.m]	Wyquad [V/C.m]
3.750728112046001e-10	6.575710783692839e+12	1.967625134778205e+15	4.311252737032194e+15	-4.992843214586823e+14	7.262843028321146e+14
3.750861537684000e-10	6.572138782852944e+12	1.967789132763730e+15	4.311354591772320e+15	-4.992774881321376e+14	7.262610988762039e+14
3.750994963322000e-10	6.568498254389033e+12	1.967953136529255e+15	4.311456452732448e+15	-4.992706552139730e+14	7.262378953286734e+14
3.751128388960000e-10	6.564982501218142e+12	1.968117146134779e+15	4.311558319977575e+15	-4.992638227084182e+14	7.262146921937529e+14
3.751261814598000e-10	6.561397673401243e+12	1.968281161638304e+15	4.311660193570700e+15	-4.992569906196435e+14	7.261914894756122e+14
3.751395240236001e-10	6.557935191477110e+12	1.968445170568344e+15	4.311762212742412e+15	-4.992501589516788e+14	7.261682871782818e+14
3.751528665875000e-10	6.554678544934669e+12	1.968609164793916e+15	4.311864468490304e+15	-4.992433277084248e+14	7.261450853055391e+14
3.751662091513000e-10	6.551416528187181e+12	1.968773165085090e+15	4.311966730764249e+15	-4.992364968938100e+14	7.261218838615586e+14
3.751795517151000e-10	6.548148872330700e+12	1.968937171494264e+15	4.312068999623193e+15	-4.992296665115352e+14	7.260986828499180e+14
3.751928942789000e-10	6.544876574882058e+12	1.969101183331903e+15	4.312171243248751e+15	-4.992228526191432e+14	7.260754227788089e+14
3.752062368427000e-10	6.541598375868797e+12	1.969265200710974e+15	4.312273464397774e+15	-4.992160538587977e+14	7.260521086969582e+14
3.752195794065000e-10	6.538313519513514e+12	1.969429224360046e+15	4.312375692293800e+15	-4.992092555414122e+14	7.260287950580675e+14
3.752329219703000e-10	6.535021970237248e+12	1.969593254325117e+15	4.312477926987824e+15	-4.992024576703466e+14	7.260054818654968e+14
3.752462645341000e-10	6.531722956867790e+12	1.969757349789927e+15	4.312580319567181e+15	-4.991957191029812e+14	7.259822013527438e+14
3.752596070979000e-10	6.528417363886512e+12	1.969921512553999e+15	4.312682915674204e+15	-4.991890673051555e+14	7.259589676734129e+14
3.752729496617000e-10	6.525432109305965e+12	1.970085684111884e+15	4.312785681838348e+15	-4.991824179440398e+14	7.259357364307921e+14
3.752862922255000e-10	6.522985760208397e+12	1.970249819318273e+15	4.312888676683260e+15	-4.991757690417742e+14	7.259125056470214e+14
3.752996347893001e-10	6.520532654585816e+12	1.970413961060664e+15	4.312991678561174e+15	-4.991691206012786e+14	7.258892753250206e+14
3.753129773532000e-10	6.518068953910852e+12	1.970578109378452e+15	4.313094687514040e+15	-4.991624726252350e+14	7.258660454673476e+14
3.753263199170000e-10	6.515598018690281e+12	1.970742264307841e+15	4.313197703582954e+15	-4.991558251164694e+14	7.258428160770768e+14
3.753396624808000e-10	6.513118404812715e+12	1.970906425888231e+15	4.313300726807864e+15	-4.991491780775738e+14	7.258195871566760e+14
3.753530050446000e-10	6.510629881152131e+12	1.971070594154621e+15	4.313403757227776e+15	-4.991425315110781e+14	7.257963587086754e+14
3.753663476084000e-10	6.508132352477564e+12	1.971234769142011e+15	4.313506794880692e+15	-4.991358854194524e+14	7.257731307355445e+14
3.753796901722000e-10	6.505625115602979e+12	1.971398950884401e+15	4.313609839802604e+15	-4.991292398050768e+14	7.257499032396638e+14
3.753930327360000e-10	6.503108559238414e+12	1.971563139414791e+15	4.313712892027518e+15	-4.991225946702412e+14	7.257266762233230e+14
3.754063752998000e-10	6.500736964406120e+12	1.971727296102786e+15	4.313816078359300e+15	-4.991159500171555e+14	7.257034496887321e+14
3.754197178636000e-10	6.498613339491054e+12	1.971891394599141e+15	4.313919485250456e+15	-4.991093058466700e+14	7.256802236367414e+14
3.754330604274000e-10	6.496480130640999e+12	1.972055499994495e+15	4.314022899562614e+15	-4.991026621634943e+14	7.256569980720606e+14
3.754464029912000e-10	6.494336469758933e+12	1.972219612294850e+15	4.314126321306770e+15	-4.990960189682787e+14	7.256337729953399e+14
3.754597455550000e-10	6.492182197533774e+12	1.972383685897309e+15	4.314228689075352e+15	-4.990896012480292e+14	7.256114245904981e+14
3.754730881188000e-10	6.490017079735719e+12	1.972547753212663e+15	4.314330756170508e+15	-4.990832493384234e+14	7.255893310553868e+14
3.754864306827000e-10	6.487840905473372e+12	1.972711827513414e+15	4.314432830783612e+15	-4.990768979222818e+14	7.255672380136214e+14
3.754997732465001e-10	6.485653481393309e+12	1.972875908821769e+15	4.314534912937769e+15	-4.990705470013959e+14	7.255451454672299e+14
3.755131158103000e-10	6.483454618230250e+12	1.973039997163124e+15	4.314637002658926e+15	-4.990641965773701e+14	7.255230534176984e+14
3.755264583741000e-10	6.481244130953198e+12	1.973204092558478e+15	4.314739099972084e+15	-4.990578466517742e+14	7.255009618665970e+14
3.755398009379000e-10	6.478929241032215e+12	1.973368143605059e+15	4.314841325546714e+15	-4.990514972261185e+14	7.254788708154354e+14
3.755531435017000e-10	6.476438931170526e+12	1.973532114512444e+15	4.314943763413842e+15	-4.990451483018527e+14	7.254567802656640e+14
3.755664860655001e-10	6.473938189181820e+12	1.973696092535829e+15	4.315046208938969e+15	-4.990387998803469e+14	7.254346902186524e+14
3.755798286293000e-10	6.471425126308128e+12	1.973860077695214e+15	4.315148662141094e+15	-4.990324519629510e+14	7.254126006757508e+14
3.755931711931000e-10	6.468899579485435e+12	1.974024070006598e+15	4.315251123041222e+15	-4.990261045509052e+14	7.253905116381994e+14
3.756065137569000e-10	6.466361390203727e+12	1.974188069486983e+15	4.315353591655348e+15	-4.990197576454194e+14	7.253684231072080e+14
3.756198563207000e-10	6.463810404565035e+12	1.974352076154367e+15	4.315456068003477e+15	-4.990134112476435e+14	7.253463350839264e+14
3.756331988845000e-10	6.461246982588219e+12	1.974516109864917e+15	4.315558539340666e+15	-4.990070793677065e+14	7.253241626476928e+14
3.756465414484000e-10	6.458670801329719e+12	1.974680163685840e+15	4.315661010153339e+15	-4.990007570996056e+14	7.253019355452331e+14
3.756598840122000e-10	6.456081377012558e+12	1.974844163679086e+15	4.315763013550654e+15	-4.989944812586199e+14	7.252799443429790e+14
3.756732265760000e-10	6.453757119732463e+12	1.975007760943504e+15	4.315862446514900e+15	-4.989884661251144e+14	7.252592875432334e+14
3.756865691398000e-10	6.451896049978027e+12	1.975171255984894e+15	4.315962083325778e+15	-4.989824515042189e+14	7.252386312560975e+14
3.756999117036000e-10	6.450021359925582e+12	1.975334758293285e+15	4.316061727956654e+15	-4.989764373967633e+14	7.252179754824018e+14
3.757132542674000e-10	6.448132929263148e+12	1.975498267879675e+15	4.316161380419532e+15	-4.989704238035177e+14	7.251973202229161e+14
3.757265968312001e-10	6.446230642312701e+12	1.975661784755066e+15	4.316261040724408e+15	-4.989644107252121e+14	7.251766654783704e+14
3.757399393950000e-10	6.444314388485269e+12	1.975825308927456e+15	4.316360708883286e+15	-4.989583981625066e+14	7.251560112494246e+14
3.757532819588000e-10	6.442384062231828e+12	1.975988840406846e+15	4.316460384905163e+15	-4.989523861160511e+14	7.251353575367289e+14
3.757666245226000e-10	6.440439563523385e+12	1.976152379201237e+15	4.316560068798040e+15	-4.989463745864055e+14	7.251147043408431e+14
3.757799670864000e-10	6.438480796770950e+12	1.976315925317627e+15	4.316659760569918e+15	-4.989403635741200e+14	7.250940516623175e+14
3.757933096502001e-10	6.436507671671507e+12	1.976479478764018e+15	4.316759460229795e+15	-4.989343530796744e+14	7.250733995016318e+14
3.758066522140000e-10	6.434746490913748e+12	1.976642963204614e+15	4.316859276349973e+15	-4.989283431035088e+14	7.250527478592259e+14
3.758199947779000e-10	6.433361472281478e+12	1.976806323241812e+15	4.316959287726866e+15	-4.989223336459899e+14	7.250320967353571e+14
3.758333373417000e-10	6.431961879255110e+12	1.976969690623620e+15	4.317059307008832e+15	-4.989163247075444e+14	7.250114461306715e+14
3.758466799055000e-10	6.430547593775743e+12	1.977133065356429e+15	4.317159334200797e+15	-4.989103162884588e+14	7.249907960453456e+14
3.758600224693000e-10	6.429118575449382e+12	1.977296447444236e+15	4.317259369307761e+15	-4.989043083889932e+14	7.249701464796401e+14
3.758733650331000e-10	6.427674613870523e+12	1.977459501563173e+15	4.317357288818876e+15	-4.988983881674842e+14	7.249501129165118e+14
3.758867075969000e-10	6.426215669254154e+12	1.977622259648982e+15	4.317453294962845e+15	-4.988925473238986e+14	7.249306367426854e+14
3.759000501607000e-10	6.424741829070792e+12	1.977785024880790e+15	4.317549308796814e+15	-4.988867069851730e+14	7.249111610737189e+14
3.759133927245000e-10	6.423253050043428e+12	1.977947797689597e+15	4.317645330783780e+15	-4.988808671817273e+14	7.248916859400324e+14
3.759267352883000e-10	6.421749293457057e+12	1.978110577862406e+15	4.317741360695748e+15	-4.988750278986316e+14	7.248722113266959e+14
3.759400778521000e-10	6.420223918786231e+12	1.978273276913594e+15	4.317837501145230e+15	-4.988691891358960e+14	7.248527372337195e+14
3.759534204159001e-10	6.418672004141631e+12	1.978435829302906e+15	4.317933828133506e+15	-4.988633508935103e+14	7.248332636610929e+14
3.759667629797000e-10	6.417105027906037e+12	1.978598389057217e+15	4.318030163045782e+15	-4.988575131714246e+14	7.248137906087664e+14
3.759801055435000e-10	6.415522972548442e+12	1.978760956173528e+15	4.318126505881058e+15	-4.988516759695290e+14	7.247943180766300e+14
3.759934481074000e-10	6.413928074562809e+12	1.978923530652222e+15	4.318222856638233e+15	-4.988458392876612e+14	7.247748460644191e+14
3.760067906712000e-10	6.412320943604210e+12	1.979086112487534e+15	4.318319215313509e+15	-4.988400031257055e+14	7.247553745722228e+14
3.760201332350000e-10	6.410693599377614e+12	1.979248701678845e+15	4.318415581902786e+15	-4.988341674834099e+14	7.247359035996862e+14
3.760334757988000e-10	6.409051157539023e+12	1.979411298221156e+15	4.318511956403060e+15	-4.988283323605342e+14	7.247164331465696e+14
3.760468183626000e-10	6.407386262127420e+12	1.979573902111467e+15	4.318608338810336e+15	-4.988224977567686e+14	7.246969632125631e+14
3.760601609264000e-10	6.405713657282828e+12	1.979736513343778e+15	4.318704729118612e+15	-4.988166636717929e+14	7.246774937973468e+14
3.760735034902000e-10	6.404007132685960e+12	1.979899061356131e+15	4.318801240293884e+15	-4.988108428443968e+14	7.246579256760915e+14
3.760868460540000e-10	6.402252230149784e+12	1.980060878942065e+15	4.318894785754032e+15	-4.988049404309344e+14	7.246384935892485e+14
3.761001886178000e-10	6.400482247494379e+12	1.980222639980869e+15	4.318987989008985e+15	-4.987990287767493e+14	7.246190820266898e+14
3.761135311816000e-10	6.398697263052972e+12	1.980384408336674e+15	4.319081200139936e+15	-4.987931176396042e+14	7.245996709811710e+14
3.761268737454000e-10	6.396897384761566e+12	1.980546184003477e+15	4.319174419136888e+15	-4.987872070189491e+14	7.245802604521422e+14
3.761402163092000e-10	6.395082623770160e+12	1.980707966972282e+15	4.319267645991840e+15	-4.987812969142140e+14	7.245608504390334e+14
3.761535588731000e-10	6.393253029972328e+12	1.980869757235463e+15	4.319360880695667e+15	-4.987753873247363e+14	7.245414409410808e+14
3.761669014369000e-10	6.391408668534922e+12	1.981031554781267e+15	4.319454123237620e+15	-4.987694782499211e+14	7.245220319578920e+14
3.761802440007000e-10	6.389554426565515e+12	1.981193359602071e+15	4.319547373605572e+15	-4.987635696890361e+14	7.245026234886332e+14
3.761935865645001e-10	6.387675836696105e+12	1.981355171685875e+15	4.319640631790524e+15	-4.987576616413310e+14	7.244832155325544e+14
3.762069291283000e-10	6.385799321967388e+12	1.981516878884883e+15	4.319733988659940e+15	-4.987517541060059e+14	7.244638080888556e+14
3.762202716921000e-10	6.383929207144812e+12	1.981678394722414e+15	4.319827514272736e+15	-4.987458470822307e+14	7.244444011567070e+14
3.762336142559000e-10	6.382044674229222e+12	1.981839917788946e+15	4.319921047663532e+15	-4.987399405691156e+14	7.244249947352181e+14
3.762469568197000e-10	6.380145798715641e+12	1.982001448069477e+15	4.320014588818328e+15	-4.987340345657506e+14	7.244055888234794e+14
3.762602993835000e-10	6.378232670408060e+12	1.982162985551007e+15	4.320108137722124e+15	-4.987281290711554e+14	7.243861834205106e+14
3.762736419473000e-10	6.376305384051473e+12	1.982324530219539e+15	4.320201694358922e+15	-4.987222240843203e+14	7.243667785253018e+14
3.762869845111000e-10	6.374363875649548e+12	1.982485975580757e+15	4.320294743037042e+15	-4.987162166184392e+14	7.243471410262860e+14
3.763003270749000e-10	6.372407981991962e+12	1.982647147376289e+15	4.320386439891838e+15	-4.987099381478644e+14	7.243268894633378e+14
3.763136696387000e-10	6.370438243158379e+12	1.982808326311820e+15	4.320478144429635e+15	-4.987036601817095e+14	7.243066384048096e+14
3.763270122026000e-10	6.368454772927606e+12	1.982969512370723e+15	4.320569856632298e+15	-4.986973827187292e+14	7.242863878493511e+14
3.763403547664000e-10	6.366499277317993e+12	1.983130581896139e+15	4.320661661584086e+15	-4.986911057577244e+14	7.242661377959729e+14
3.763536973302001e-10	6.364604588455414e+12	1.983291437627543e+15	4.320753626201842e+15	-4.986848292973695e+14	7.242458882432446e+14
3.763670398940000e-10	6.362696180174846e+12	1.983452300426947e+15	4.320845598424598e+15	-4.986785533362946e+14	7.242256391897964e+14
3.763803824578000e-10	6.360775220843272e+12	1.983613170272351e+15	4.320937578229354e+15	-4.986722778730898e+14	7.242053906342182e+14
3.763937250216000e-10	6.358869020886693e+12	1.983774047143755e+15	4.321029565595112e+15	-4.986660029062949e+14	7.241851425750501e+14
3.764070675854000e-10	6.356893557918124e+12	1.983934931020159e+15	4.321121560498866e+15	-4.986597284343801e+14	7.241648950107619e+14
3.764204101492001e-10	6.354933426674546e+12	1.984095821878564e+15	4.321213562915624e+15	-4.986534544557852e+14	7.241446479397936e+14
3.764337527130000e-10	6.352960639602979e+12	1.984256719696967e+15	4.321305572821380e+15	-4.986471809688703e+14	7.241244013605054e+14
3.764470952768000e-10	6.350975351158404e+12	1.984417624450371e+15	4.321397590191135e+15	-4.986409079719755e+14	7.241041552712372e+14
3.764604378406000e-10	6.348977720089828e+12	1.984578536113776e+15	4.321489614996892e+15	-4.986346354633406e+14	7.240839096702290e+14
3.764737804044000e-10	6.346807429775524e+12	1.984739319746653e+15	4.321581726605162e+15	-4.986283634411758e+14	7.240636645556908e+14
3.764871229682001e-10	6.344301084307136e+12	1.984899867098598e+15	4.321673988671874e+15	-4.986220919036309e+14	7.240434199257725e+14
3.765004655321000e-10	6.341791664239750e+12	1.985060418788914e+15	4.321766270572417e+15	-4.986154654317977e+14	7.240222411537572e+14
3.765138080959001e-10	6.339270299341810e+12	1.985220999912976e+15	4.321858579148241e+15	-4.986086610980985e+14	7.240004659327755e+14
3.765271506597000e-10	6.336737453346958e+12	1.985381594810564e+15	4.321950898705038e+15	-4.986018610456423e+14	7.239786638733749e+14
3.765404932235000e-10	6.334193436093105e+12	1.985542196449152e+15	4.322043225515836e+15	-4.985950614694961e+14	7.239568622902841e+14
3.765538357873000e-10	6.331638169343246e+12	1.985702804802741e+15	4.322135559553634e+15	-4.985882623677999e+14	7.239350611816432e+14
3.765671783511000e-10	6.329071978471396e+12	1.985863419840328e+15	4.322227900783434e+15	-4.985814637383236e+14	7.239132605452228e+14
3.765805209149001e-10	6.326494934576538e+12	1.986024041529918e+15	4.322320249170230e+15	-4.985746655787974e+14	7.238914603787520e+14
3.765938634787000e-10	6.323907486863690e+12	1.986184669837506e+15	4.322412604680027e+15	-4.985678678868712e+14	7.238696606798812e+14
3.766072060425000e-10	6.321114504379813e+12	1.986345158753936e+15	4.322505041020976e+15	-4.985610706601350e+14	7.238478614462006e+14
3.766205486063000e-10	6.317956102871646e+12	1.986505388844571e+15	4.322597618473942e+15	-4.985542738961188e+14	7.238260626752398e+14
3.766338911701000e-10	6.314787888914484e+12	1.986665625449206e+15	4.322690202935907e+15	-4.985474775922525e+14	7.238042643644291e+14
3.766472337339001e-10	6.311609983345314e+12	1.986825868528841e+15	4.322782794366872e+15	-4.985406817459562e+14	7.237824665111884e+14
3.766605762978000e-10	6.308422595904144e+12	1.986986118048839e+15	4.322875392725706e+15	-4.985338863544905e+14	7.237606691126659e+14
3.766739188616000e-10	6.305225946737974e+12	1.987146373967474e+15	4.322967997971672e+15	-4.985270914151943e+14	7.237388721664251e+14
3.766872614254000e-10	6.302020259258812e+12	1.987306636245109e+15	4.323060610059636e+15	-4.985202969252081e+14	7.237170756694944e+14
3.767006039892000e-10	6.298805746918982e+12	1.987466912152227e+15	4.323153258385516e+15	-4.985134896158817e+14	7.236952460101846e+14
3.767139465530000e-10	6.295582136418820e+12	1.987627479505861e+15	4.323247061628480e+15	-4.985061653469958e+14	7.236721059551549e+14
