# time [s]	Wlong [V/C]	Wxdip [V/C.m]	Wydip [V/C.m]	Wxquad [V/C.m]	Wyquad [V/C.m]
3.582211531152000e-10	1.651904036431395e+14	1.850059585622493e+15	4.181099187779798e+15	-5.011257956900419e+14	7.293624778202331e+14
3.582344956790000e-10	1.651797762437879e+14	1.850039012954241e+15	4.181195725133946e+15	-5.011276289628982e+14	7.293718549557628e+14
3.582478382428000e-10	1.651691563902173e+14	1.850018441520988e+15	4.181292263816094e+15	-5.011294623229645e+14	7.293812321785024e+14
3.582611808066000e-10	1.651585441337897e+14	1.849997871419736e+15	4.181388803933242e+15	-5.011312957772008e+14	7.293906094954119e+14
3.582745233704000e-10	1.651479395035741e+14	1.849977302749484e+15	4.181485345589388e+15	-5.011331293325471e+14	7.293999869134315e+14
3.582878659342000e-10	1.651373425265015e+14	1.849956735608231e+15	4.181581888891537e+15	-5.011349629958734e+14	7.294093644394311e+14
3.583012084980000e-10	1.651267532274188e+14	1.849936170091979e+15	4.181678433941684e+15	-5.011367967740596e+14	7.294187420802908e+14
3.583145510619001e-10	1.651161716289720e+14	1.849915606992754e+15	4.181774981593750e+15	-5.011386307229924e+14	7.294281198919535e+14
3.583278936257000e-10	1.651051052685154e+14	1.849896353340643e+15	4.181872276911527e+15	-5.011404647506388e+14	7.294374977822731e+14
3.583412361895000e-10	1.650937560765279e+14	1.849877873535708e+15	4.181970014713690e+15	-5.011422989134749e+14	7.294468758077825e+14
3.583545787533000e-10	1.650824144865695e+14	1.849859393242858e+15	4.182067754356865e+15	-5.011441443048477e+14	7.294562753440422e+14
3.583679213171000e-10	1.650710820965741e+14	1.849840867627925e+15	4.182165490182028e+15	-5.011462004988938e+14	7.294660810519615e+14
3.583812638809001e-10	1.650597520769935e+14	1.849822344207991e+15	4.182263228370192e+15	-5.011482568480600e+14	7.294758869150008e+14
3.583946064447000e-10	1.650484354287281e+14	1.849803823077056e+15	4.182360969020354e+15	-5.011503133588961e+14	7.294856929397101e+14
3.584079490085000e-10	1.650371262476426e+14	1.849785304326123e+15	4.182458712232518e+15	-5.011523700379021e+14	7.294954991325894e+14
3.584212915723000e-10	1.650258248780940e+14	1.849766788047189e+15	4.182556458103683e+15	-5.011544268915082e+14	7.295053055000689e+14
3.584346341361000e-10	1.650145363593186e+14	1.849748274329255e+15	4.182654206730845e+15	-5.011564839261143e+14	7.295151120485481e+14
3.584479766999000e-10	1.650032505793631e+14	1.849729763262321e+15	4.182751958212009e+15	-5.011585411480305e+14	7.295249187843375e+14
3.584613192637000e-10	1.649917913230259e+14	1.849712570845724e+15	4.182850459512185e+15	-5.011605985635467e+14	7.295347257137266e+14
3.584746618275000e-10	1.649802319982857e+14	1.849696164335562e+15	4.182949408307962e+15	-5.011626561788527e+14	7.295445328429060e+14
3.584880043914000e-10	1.649686804885343e+14	1.849679760741458e+15	4.183048360241677e+15	-5.011647140001371e+14	7.295543401781218e+14
3.585013469552000e-10	1.649571372489943e+14	1.849663367371361e+15	4.183147328432628e+15	-5.011667610608999e+14	7.295641607327522e+14
3.585146895190000e-10	1.649456027498657e+14	1.849646991803015e+15	4.183246326484808e+15	-5.011687859896822e+14	7.295740080004460e+14
3.585280320828000e-10	1.649340760479250e+14	1.849630619404671e+15	4.183345327947987e+15	-5.011708111424642e+14	7.295838554921396e+14
3.585413746466000e-10	1.649225571169574e+14	1.849614250259326e+15	4.183444332912167e+15	-5.011728365251363e+14	7.295937032137234e+14
3.585547172104000e-10	1.649110459799828e+14	1.849597884450981e+15	4.183543341466345e+15	-5.011748621435084e+14	7.296035511710070e+14
3.585680597742000e-10	1.648995431067844e+14	1.849581443900052e+15	4.183641925182910e+15	-5.011769616707402e+14	7.296140170470040e+14
3.585814023380000e-10	1.648880486601282e+14	1.849564901098720e+15	4.183739932902052e+15	-5.011791611134722e+14	7.296253188569151e+14
3.585947449018000e-10	1.648763968089662e+14	1.849549684914990e+15	4.183838691621616e+15	-5.011813608089342e+14	7.296366209195561e+14
3.586080874656001e-10	1.648646535606479e+14	1.849535266465721e+15	4.183937902706336e+15	-5.011835607626661e+14	7.296479232404675e+14
3.586214300294000e-10	1.648529180115644e+14	1.849520851749452e+15	4.184037117809054e+15	-5.011857609801280e+14	7.296592258251085e+14
3.586347725932000e-10	1.648411901418621e+14	1.849506440842183e+15	4.184136337009772e+15	-5.011879614667201e+14	7.296705286788796e+14
3.586481151571000e-10	1.648294699301877e+14	1.849492033818987e+15	4.184235560392427e+15	-5.011901622277712e+14	7.296818318071781e+14
3.586614577209000e-10	1.648177629949463e+14	1.849477630753718e+15	4.184334788033144e+15	-5.011923632684732e+14	7.296931352150591e+14
3.586748002847000e-10	1.648060523898850e+14	1.849463231721449e+15	4.184434020011862e+15	-5.011945645940051e+14	7.297044389077702e+14
3.586881428485000e-10	1.647943540612176e+14	1.849448836791180e+15	4.184533256406580e+15	-5.011967662094671e+14	7.297157428904114e+14
3.587014854123000e-10	1.647826642441053e+14	1.849434446036912e+15	4.184632497294297e+15	-5.011989681198591e+14	7.297270471679824e+14
3.587148279761000e-10	1.647709819600400e+14	1.849420059525643e+15	4.184731742748014e+15	-5.012011703301210e+14	7.297383517454236e+14
3.587281705399000e-10	1.647590559202965e+14	1.849407007054718e+15	4.184831740147050e+15	-5.012033728451029e+14	7.297496566275846e+14
3.587415131037000e-10	1.647469862101420e+14	1.849394763888060e+15	4.184932194624774e+15	-5.012055756695950e+14	7.297609618192558e+14
3.587548556675000e-10	1.647349229935334e+14	1.849382525168403e+15	4.185032653888500e+15	-5.012077788082869e+14	7.297722673251269e+14
3.587681982313000e-10	1.647228671894208e+14	1.849370290961746e+15	4.185133118008224e+15	-5.012099822658089e+14	7.297835731498279e+14
3.587815407951000e-10	1.647108195815691e+14	1.849357824917295e+15	4.185232126551065e+15	-5.012122500170896e+14	7.297962439489820e+14
3.587948833589000e-10	1.646987795571531e+14	1.849345294875625e+15	4.185330716064829e+15	-5.012145366684415e+14	7.298093112688436e+14
3.588082259227000e-10	1.646867468448241e+14	1.849332769535956e+15	4.185429310638594e+15	-5.012168236520235e+14	7.298223789209352e+14
3.588215684866000e-10	1.646747214093349e+14	1.849320248960372e+15	4.185527910340290e+15	-5.012191109721652e+14	7.298354469096675e+14
3.588349110504000e-10	1.646627055382260e+14	1.849307733206703e+15	4.185626515230056e+15	-5.012213986330372e+14	7.298485152390490e+14
3.588482536142000e-10	1.646506922248960e+14	1.849295222336033e+15	4.185725125373818e+15	-5.012236866388391e+14	7.298615839133605e+14
3.588615961780000e-10	1.646385653377749e+14	1.849284052370868e+15	4.185824488165931e+15	-5.012259749936211e+14	7.298746529366522e+14
3.588749387418000e-10	1.646263704487474e+14	1.849273703012686e+15	4.185924312582970e+15	-5.012282637014029e+14	7.298877223129439e+14
3.588882813056000e-10	1.646141833134318e+14	1.849263358706503e+15	4.186024142436006e+15	-5.012305527660949e+14	7.299007920461455e+14
3.589016238694000e-10	1.646020025674122e+14	1.849253019507320e+15	4.186123977785046e+15	-5.012328421915469e+14	7.299138621401069e+14
3.589149664332000e-10	1.645898263939017e+14	1.849242685466137e+15	4.186223818685085e+15	-5.012351319815188e+14	7.299269325985885e+14
3.589283089970000e-10	1.645776620091492e+14	1.849232356636954e+15	4.186323665193122e+15	-5.012374221397008e+14	7.299400034252801e+14
3.589416515608000e-10	1.645655022534750e+14	1.849222035956541e+15	4.186423518783856e+15	-5.012397213097570e+14	7.299530920738719e+14
3.589549941246000e-10	1.645533505615032e+14	1.849211725945433e+15	4.186523381462129e+15	-5.012420332089838e+14	7.299662059576576e+14
3.589683366884000e-10	1.645412065247425e+14	1.849201421296325e+15	4.186623249911401e+15	-5.012443454870306e+14	7.299793202202634e+14
3.589816792523000e-10	1.645290690524491e+14	1.849191042378214e+15	4.186722637467086e+15	-5.012466458268258e+14	7.299925783739874e+14
3.589950218161000e-10	1.645168234066367e+14	1.849181559157024e+15	4.186820020049346e+15	-5.012488767350128e+14	7.300066501403325e+14
3.590083643799001e-10	1.645045131388149e+14	1.849172907570521e+15	4.186917868634112e+15	-5.012511080319695e+14	7.300207222954476e+14
3.590217069437000e-10	1.644922095631102e+14	1.849164261531019e+15	4.187015723187878e+15	-5.012533397208664e+14	7.300347948425028e+14
3.590350495075000e-10	1.644799126045414e+14	1.849155621083517e+15	4.187113583758644e+15	-5.012555718048033e+14	7.300488677845980e+14
3.590483920713000e-10	1.644676222544516e+14	1.849146986270015e+15	4.187211450392408e+15	-5.012578042867901e+14	7.300629411247430e+14
3.590617346351000e-10	1.644553384587909e+14	1.849138368219512e+15	4.187309335065173e+15	-5.012600379531670e+14	7.300770156492782e+14
3.590750771989000e-10	1.644430611751411e+14	1.849129744869010e+15	4.187407214033938e+15	-5.012622712450339e+14	7.300910897993034e+14
3.590884197627000e-10	1.644307903611133e+14	1.849121127273508e+15	4.187505099196704e+15	-5.012645049435607e+14	7.301051643559885e+14
3.591017623265000e-10	1.644185259743925e+14	1.849112515474006e+15	4.187602990594468e+15	-5.012667390515076e+14	7.301192393220938e+14
3.591151048903000e-10	1.644062679727757e+14	1.849103909506503e+15	4.187700888269234e+15	-5.012689735715443e+14	7.301333147002889e+14
3.591284474541000e-10	1.643939180565910e+14	1.849096656517835e+15	4.187799539283944e+15	-5.012712085063012e+14	7.301473904932040e+14
3.591417900179000e-10	1.643815134288245e+14	1.849090245919741e+15	4.187898660516799e+15	-5.012734438582980e+14	7.301614667033591e+14
3.591551325818000e-10	1.643691150604858e+14	1.849083841261779e+15	4.187997788142592e+15	-5.012756796300642e+14	7.301755433333725e+14
3.591684751456001e-10	1.643567228997852e+14	1.849077442579686e+15	4.188096922197448e+15	-5.012779158239512e+14	7.301896203854176e+14
3.591818177094000e-10	1.643443369266958e+14	1.849071049905593e+15	4.188196062717304e+15	-5.012801524423480e+14	7.302036978619728e+14
3.591951602732000e-10	1.643319576306019e+14	1.849064324248590e+15	4.188293408783953e+15	-5.012822630007318e+14	7.302174517951500e+14
3.592085028370000e-10	1.643195849195814e+14	1.849057297927498e+15	4.188389131938812e+15	-5.012842595469488e+14	7.302309130395258e+14
3.592218454008000e-10	1.643072182643398e+14	1.849050277709405e+15	4.188484861661670e+15	-5.012862565243458e+14	7.302443747150812e+14
3.592351879646001e-10	1.642948576252633e+14	1.849043265161312e+15	4.188580599637530e+15	-5.012882540436228e+14	7.302578369325168e+14
3.592485305284000e-10	1.642825029383169e+14	1.849036257224219e+15	4.188676342575388e+15	-5.012902518887598e+14	7.302712994758124e+14
3.592618730922000e-10	1.642702742703086e+14	1.849030607491637e+15	4.188772838860946e+15	-5.012922501712368e+14	7.302847624564478e+14
3.592752156560000e-10	1.642581273243898e+14	1.849025810633846e+15	4.188869809426964e+15	-5.012942488929938e+14	7.302982258763635e+14
3.592885582198000e-10	1.642459860160249e+14	1.849021020021054e+15	4.188966786710982e+15	-5.012962480559008e+14	7.303116897374289e+14
3.593019007836001e-10	1.642338504952041e+14	1.849016235677263e+15	4.189063770742999e+15	-5.012982476617878e+14	7.303251540414746e+14
3.593152433474000e-10	1.642217231589602e+14	1.849011457628472e+15	4.189160761548017e+15	-5.013002477124248e+14	7.303386187902701e+14
3.593285859113000e-10	1.642095968223886e+14	1.849006685898823e+15	4.189257759153952e+15	-5.013022482095494e+14	7.303520839856392e+14
3.593419284751000e-10	1.641974785804418e+14	1.849001920512032e+15	4.189354763584970e+15	-5.013042491547763e+14	7.303655496290246e+14
3.593552710389000e-10	1.641853660217930e+14	1.848997161490241e+15	4.189451774864989e+15	-5.013062505497334e+14	7.303790157221404e+14
3.593686136027000e-10	1.641732591125551e+14	1.848992408856449e+15	4.189548793019006e+15	-5.013082523960004e+14	7.303924822665660e+14
3.593819561665000e-10	1.641611586382157e+14	1.848987659922412e+15	4.189645805637027e+15	-5.013102737403483e+14	7.304059572694990e+14
3.593952987303001e-10	1.641493932076100e+14	1.848984271149530e+15	4.189743558833398e+15	-5.013123147889366e+14	7.304194408184454e+14
3.594086412941000e-10	1.641378417930713e+14	1.848981181574294e+15	4.189839503516224e+15	-5.013140395738742e+14	7.304309472459990e+14
3.594219838579000e-10	1.641262960065256e+14	1.848978035810999e+15	4.189935201076756e+15	-5.013157296241827e+14	7.304422343957068e+14
3.594353264217000e-10	1.641147557108640e+14	1.848974896534704e+15	4.190030905618286e+15	-5.013174201328613e+14	7.304535220037846e+14
3.594486689855000e-10	1.641032208766823e+14	1.848971763765408e+15	4.190126617160816e+15	-5.013191111012098e+14	7.304648100715325e+14
3.594620115493001e-10	1.640916914753746e+14	1.848968637519113e+15	4.190222335723347e+15	-5.013208025304384e+14	7.304760986001604e+14
3.594753541131000e-10	1.640801674791499e+14	1.848965517812818e+15	4.190318061322877e+15	-5.013224944217569e+14	7.304873875908781e+14
3.594886966770000e-10	1.640686488609525e+14	1.848962404663677e+15	4.190413793979316e+15	-5.013241867763308e+14	7.304986770449232e+14
3.595020392408000e-10	1.640571111756169e+14	1.848959298086382e+15	4.190509533706846e+15	-5.013258795952091e+14	7.305099669632010e+14
3.595153818046000e-10	1.640456272715102e+14	1.848956198095086e+15	4.190605280523378e+15	-5.013275728794877e+14	7.305212573468789e+14
3.595287243684000e-10	1.640341913186372e+14	1.848954465194356e+15	4.190701780088232e+15	-5.013292666301863e+14	7.305325481969766e+14
3.595420669322000e-10	1.640228024852785e+14	1.848953605361884e+15	4.190798761651972e+15	-5.013309608482948e+14	7.305438395144845e+14
3.595554094960000e-10	1.640114189078568e+14	1.848952752159411e+15	4.190895750348714e+15	-5.013326555347534e+14	7.305551313003424e+14
3.595687520598000e-10	1.640000405645122e+14	1.848951905597939e+15	4.190992746192454e+15	-5.013343506904718e+14	7.305664235554602e+14
3.595820946236000e-10	1.639886674342465e+14	1.848951065690467e+15	4.191089749196196e+15	-5.013360463163304e+14	7.305777162807181e+14
3.595954371874000e-10	1.639772994969338e+14	1.848950232448994e+15	4.191186759373936e+15	-5.013377424131489e+14	7.305890094769360e+14
3.596087797512000e-10	1.639659370284075e+14	1.848949268782367e+15	4.191283510978314e+15	-5.013393381002249e+14	7.305994853483715e+14
3.596221223150001e-10	1.639545794672808e+14	1.848947950346894e+15	4.191379569139056e+15	-5.013406682971836e+14	7.306078056648915e+14
3.596354648788000e-10	1.639432291012812e+14	1.848946638609422e+15	4.191475634506797e+15	-5.013419989674124e+14	7.306161264546811e+14
3.596488074426000e-10	1.639318828249855e+14	1.848945333580950e+15	4.191571707093539e+15	-5.013433301115912e+14	7.306244477184210e+14
3.596621500065000e-10	1.639208255162875e+14	1.848945399329076e+15	4.191668531854566e+15	-5.013446617304225e+14	7.306327694568655e+14
3.596754925703000e-10	1.639099556077581e+14	1.848946347867159e+15	4.191765842290996e+15	-5.013459938244813e+14	7.306410916704855e+14
3.596888351341000e-10	1.638990907753609e+14	1.848947303140241e+15	4.191863159975428e+15	-5.013473263943899e+14	7.306494143599551e+14
3.597021776979001e-10	1.638882306641936e+14	1.848948265156324e+15	4.191960484915860e+15	-5.013486594407088e+14	7.306577375258351e+14
3.597155202617000e-10	1.638773759428464e+14	1.848949233923406e+15	4.192057817121291e+15	-5.013499929639975e+14	7.306660611686849e+14
3.597288628255000e-10	1.638665262601472e+14	1.848950209459489e+15	4.192155156610722e+15	-5.013513269655263e+14	7.306743852897746e+14
3.597422053893000e-10	1.638556816051949e+14	1.848951191749571e+15	4.192252503367154e+15	-5.013526614442251e+14	7.306827098880345e+14
3.597555479531000e-10	1.638448423176746e+14	1.848952181070653e+15	4.192349857689585e+15	-5.013539964196838e+14	7.306910349830542e+14
3.597688905169000e-10	1.638340076906044e+14	1.848953176915736e+15	4.192447219034016e+15	-5.013553318561026e+14	7.306993605390340e+14
3.597822330807000e-10	1.638231780631561e+14	1.848954179543818e+15	4.192544587675448e+15	-5.013566677717315e+14	7.307076865742239e+14
3.597955756445000e-10	1.638127942978857e+14	1.848956556148160e+15	4.192642707745684e+15	-5.013580041669302e+14	7.307160130889836e+14
3.598089182083000e-10	1.638027010515356e+14	1.848959825020097e+15	4.192741317065037e+15	-5.013593410420289e+14	7.307243400836434e+14
3.598222607722000e-10	1.637926144695229e+14	1.848962892252803e+15	4.192840181519010e+15	-5.013604965852338e+14	7.307310613789860e+14
3.598356033360000e-10	1.637825339384356e+14	1.848965852988345e+15	4.192939184899348e+15	-5.013615541969888e+14	7.307369167694908e+14
3.598489458998000e-10	1.637724583743735e+14	1.848968820529887e+15	4.193038195601686e+15	-5.013626122894840e+14	7.307427726407355e+14
3.598622884636001e-10	1.637623877727623e+14	1.848971794878429e+15	4.193137213630024e+15	-5.013636708629591e+14	7.307486289929604e+14
3.598756310274000e-10	1.637523221296191e+14	1.848974776036971e+15	4.193236238986362e+15	-5.013647299176241e+14	7.307544858263751e+14
3.598889735912000e-10	1.637422614415259e+14	1.848977764009513e+15	4.193335271674700e+15	-5.013657894536393e+14	7.307603431411399e+14
3.599023161550000e-10	1.637322057056037e+14	1.848980758797055e+15	4.193434311696038e+15	-5.013668494711744e+14	7.307662009374248e+14
3.599156587188000e-10	1.637221549194805e+14	1.848983760401598e+15	4.193533359054375e+15	-5.013679099703396e+14	7.307720592153395e+14
3.599290012826001e-10	1.637127518905981e+14	1.848988138702348e+15	4.193633156932972e+15	-5.013689709512446e+14	7.307779179749944e+14
3.599423438464000e-10	1.637037734857779e+14	1.848993418502160e+15	4.193733447530506e+15	-5.013700324139598e+14	7.307837772164590e+14
3.599556864102000e-10	1.636948003196386e+14	1.848998705121972e+15	4.193833745467039e+15	-5.013710943585448e+14	7.307896369397939e+14
3.599690289740000e-10	1.636858319020373e+14	1.849003998562784e+15	4.193934050743574e+15	-5.013721567850199e+14	7.307954971450186e+14
3.599823715378000e-10	1.636768685282060e+14	1.849009298824596e+15	4.194034363360106e+15	-5.013732196933950e+14	7.308013578321435e+14
3.599957141017000e-10	1.636679100491898e+14	1.849014605906624e+15	4.194134683315580e+15	-5.013742830836705e+14	7.308072190012045e+14
3.600090566655000e-10	1.636589185991913e+14	1.849019985262862e+15	4.194235232300004e+15	-5.013753469557556e+14	7.308130806520394e+14
3.600223992293001e-10	1.636499141823317e+14	1.849025398110952e+15	4.194335911770807e+15	-5.013764086956436e+14	7.308189213748932e+14
3.600357417931000e-10	1.636409158569933e+14	1.849030649919752e+15	4.194437309938843e+15	-5.013773689653988e+14	7.308239275411585e+14
3.600490843569000e-10	1.636319225870499e+14	1.849035908544551e+15	4.194538715441882e+15	-5.013783297167139e+14	7.308289341889839e+14
3.600624269207000e-10	1.636235693079375e+14	1.849042546110122e+15	4.194640870403320e+15	-5.013792909494391e+14	7.308339413182194e+14
3.600757694845000e-10	1.636156392456936e+14	1.849050094161743e+15	4.194743521454181e+15	-5.013802526634142e+14	7.308389489287046e+14
3.600891120483001e-10	1.636077141392268e+14	1.849057649022365e+15	4.194846179832042e+15	-5.013812148584394e+14	7.308439570202400e+14
3.601024546121000e-10	1.635997939815640e+14	1.849065210688986e+15	4.194948845532904e+15	-5.013821775343146e+14	7.308489655926252e+14
3.601157971759000e-10	1.635918787765532e+14	1.849072779158607e+15	4.195051518553764e+15	-5.013831406907998e+14	7.308539746456208e+14
3.601291397397000e-10	1.635839685252453e+14	1.849080354426229e+15	4.195154198891626e+15	-5.013841043276349e+14	7.308589841789660e+14
3.601424823035000e-10	1.635760632283995e+14	1.849087936487851e+15	4.195256886540484e+15	-5.013850684445301e+14	7.308639941923714e+14
3.601558248673001e-10	1.635681628870946e+14	1.849095525340472e+15	4.195359581496345e+15	-5.013860330411754e+14	7.308690046855268e+14
3.601691674312000e-10	1.635602675016414e+14	1.849103120979326e+15	4.195462283755164e+15	-5.013869981172601e+14	7.308740156581519e+14
3.601825099950000e-10	1.635523770724535e+14	1.849110723397947e+15	4.195564993309026e+15	-5.013879636723852e+14	7.308790271097874e+14
3.601958525588000e-10	1.635448800113936e+14	1.849119706531999e+15	4.195668451105808e+15	-5.013889297061804e+14	7.308840390400928e+14
3.602091951226000e-10	1.635376458561376e+14	1.849129608887166e+15	4.195772408261852e+15	-5.013898962182456e+14	7.308890514486680e+14
3.602225376864000e-10	1.635304166558795e+14	1.849139518006333e+15	4.195876372695899e+15	-5.013908632081508e+14	7.308940643350834e+14
3.602358802502000e-10	1.635231929305993e+14	1.849149365018791e+15	4.195980236881400e+15	-5.013918648638251e+14	7.308995113098314e+14
3.602492228140001e-10	1.635159749391782e+14	1.849159115483958e+15	4.196083947050444e+15	-5.013929182793602e+14	7.309056091825160e+14
3.602625653778000e-10	1.635087629380638e+14	1.849168872209816e+15	4.196187676244756e+15	-5.013939452158930e+14	7.309116969220084e+14
3.602759079416000e-10	1.635015564071488e+14	1.849178635419093e+15	4.196291418595024e+15	-5.013949590712948e+14	7.309177798009675e+14
3.602892505054000e-10	1.634943548196118e+14	1.849188405355370e+15	4.196395168185292e+15	-5.013959734019666e+14	7.309238631551966e+14
3.603025930692000e-10	1.634871581525958e+14	1.849198182010647e+15	4.196498925004558e+15	-5.013969882073484e+14	7.309299469841358e+14
3.603159356330001e-10	1.634799665469887e+14	1.849207965375924e+15	4.196602689044827e+15	-5.013980034868103e+14	7.309360312871549e+14
3.603292781969001e-10	1.634736044725423e+14	1.849219130757451e+15	4.196707199955568e+15	-5.013990192397421e+14	7.309421160636819e+14
3.603426207607000e-10	1.634678002762187e+14	1.849231223841591e+15	4.196812213395427e+15	-5.014000354654239e+14	7.309482013129209e+14
3.603559633245000e-10	1.634620004815950e+14	1.849243323606731e+15	4.196917234025286e+15	-5.014010521631758e+14	7.309542870342301e+14
3.603693058883000e-10	1.634562055930653e+14	1.849255430043871e+15	4.197022261834146e+15	-5.014020693322976e+14	7.309603732269092e+14
3.603826484521000e-10	1.634504156012367e+14	1.849267543142011e+15	4.197127296811005e+15	-5.014030869720094e+14	7.309664598901782e+14
3.603959910159000e-10	1.634446299489250e+14	1.849279662890151e+15	4.197232338942862e+15	-5.014041050815612e+14	7.309725470232872e+14
3.604093335797000e-10	1.634388497112203e+14	1.849291789276292e+15	4.197337388218722e+15	-5.014051236601230e+14	7.309786346254066e+14
3.604226761435000e-10	1.634330743355758e+14	1.849303922288432e+15	4.197442444625582e+15	-5.014061427068649e+14	7.309847226957056e+14
3.604360187073000e-10	1.634273038081440e+14	1.849316061915572e+15	4.197547508149441e+15	-5.014071622209168e+14	7.309908112333148e+14
3.604493612711000e-10	1.634215391995499e+14	1.849328012720140e+15	4.197650922140931e+15	-5.014083546155708e+14	7.309987567612764e+14
3.604627038349000e-10	1.634165801789513e+14	1.849341289633638e+15	4.197754600508645e+15	-5.014095975319325e+14	7.310072417507939e+14
3.604760463987001e-10	1.634121665030764e+14	1.849355502464165e+15	4.197858784467944e+15	-5.014108409128342e+14	7.310157272048514e+14
3.604893889625000e-10	1.634077576071784e+14	1.849369721855692e+15	4.197962975488242e+15	-5.014120847572758e+14	7.310242131224489e+14
3.605027315264000e-10	1.634033534707032e+14	1.849383947793500e+15	4.198067173553510e+15	-5.014133290642792e+14	7.310326995026624e+14
3.605160740902000e-10	1.633989540717343e+14	1.849398180263027e+15	4.198171378646808e+15	-5.014145738327409e+14	7.310411863442800e+14
3.605294166540000e-10	1.633945593867132e+14	1.849412419249554e+15	4.198275590752108e+15	-5.014158190616026e+14	7.310496736462976e+14
3.605427592178000e-10	1.633901912210363e+14	1.849426664736081e+15	4.198379809852408e+15	-5.014170647497542e+14	7.310581614076050e+14
3.605561017816001e-10	1.633857840565263e+14	1.849440916707608e+15	4.198484035930705e+15	-5.014183108960459e+14	7.310666496270528e+14
3.605694443454000e-10	1.633814033562744e+14	1.849455175147136e+15	4.198588268969002e+15	-5.014195574993077e+14	7.310751383034701e+14
3.605827869092000e-10	1.633770272597044e+14	1.849469440036663e+15	4.198692508949302e+15	-5.014208045583093e+14	7.310836274356278e+14
3.605961294730000e-10	1.633733285759308e+14	1.849485088124815e+15	4.198797492577308e+15	-5.014220520718310e+14	7.310921170223052e+14
3.606094720368000e-10	1.633700927142386e+14	1.849501680069255e+15	4.198902984745692e+15	-5.014233000385727e+14	7.311006070622028e+14
3.606228146006000e-10	1.633668610638466e+14	1.849518278410694e+15	4.199008483798074e+15	-5.014245484572344e+14	7.311090975540204e+14
3.606361571644000e-10	1.633636340245455e+14	1.849534883129134e+15	4.199113989711459e+15	-5.014257973264661e+14	7.311175884964079e+14
3.606494997282000e-10	1.633604116229444e+14	1.849551431229288e+15	4.199218913993513e+15	-5.014270846105174e+14	7.311264427926516e+14
3.606628422920000e-10	1.633571948053643e+14	1.849567628802728e+15	4.199320510368898e+15	-5.014285874838790e+14	7.311373540239678e+14
3.606761848559000e-10	1.633539710962955e+14	1.849583832693462e+15	4.199422113542232e+15	-5.014300908035741e+14	7.311482657016875e+14
3.606895274197000e-10	1.633507741495774e+14	1.849600042879903e+15	4.199523723489618e+15	-5.014315945680555e+14	7.311591778241235e+14
3.607028699835000e-10	1.633475712412181e+14	1.849616276095639e+15	4.199625372504276e+15	-5.014330860844372e+14	7.311700958482302e+14
3.607162125473001e-10	1.633443728741691e+14	1.849632521167847e+15	4.199727039052480e+15	-5.014345737984169e+14	7.311810161393964e+14
3.607295551111000e-10	1.633418052011702e+14	1.849650149314090e+15	4.199829447390462e+15	-5.014360619525064e+14	7.311919368706725e+14
3.607428976749000e-10	1.633396717917163e+14	1.849668728969867e+15	4.199932367097594e+15	-5.014375505450561e+14	7.312028580404086e+14
3.607562402387000e-10	1.633375424192785e+14	1.849687314807644e+15	4.200035293456726e+15	-5.014390395743858e+14	7.312137796469249e+14
3.607695828025000e-10	1.633354170266736e+14	1.849705906803421e+15	4.200138226442858e+15	-5.014405290387853e+14	7.312247016885110e+14
3.607829253663001e-10	1.633332955528597e+14	1.849724504932198e+15	4.200241166027990e+15	-5.014420189364849e+14	7.312356241633972e+14
3.607962679301000e-10	1.633311779349578e+14	1.849743109167975e+15	4.200344112185121e+15	-5.014435092656845e+14	7.312465470697835e+14
3.608096104939000e-10	1.633290641076450e+14	1.849761719485752e+15	4.200447064886254e+15	-5.014450000245441e+14	7.312574704058295e+14
3.608229530577000e-10	1.633269540032471e+14	1.849780332809529e+15	4.200550020823384e+15	-5.014464909958537e+14	7.312683939543259e+14
3.608362956216000e-10	1.633248475517064e+14	1.849798955179619e+15	4.200652986494474e+15	-5.014479826062266e+14	7.312793181419560e+14
3.608496381854000e-10	1.633227446804894e+14	1.849817583548396e+15	4.200755958620607e+15	-5.014494746404562e+14	7.312902427533722e+14
3.608629807492000e-10	1.633213616952976e+14	1.849837319202112e+15	4.200857197554561e+15	-5.014510567142063e+14	7.313017774903090e+14
3.608763233130001e-10	1.633204782370611e+14	1.849857764744581e+15	4.200956713108085e+15	-5.014527202909459e+14	7.313138642874344e+14
3.608896658768000e-10	1.633195981268375e+14	1.849878216200051e+15	4.201056235023609e+15	-5.014543842854153e+14	7.313259515022898e+14
3.609030084406001e-10	1.633187212821770e+14	1.849898673537520e+15	4.201155763269133e+15	-5.014560486954748e+14	7.313380391327352e+14
3.609163510044000e-10	1.633178476180925e+14	1.849919136726990e+15	4.201255297811656e+15	-5.014577135189442e+14	7.313501271765905e+14
3.609296935682000e-10	1.633169770470980e+14	1.849939605735459e+15	4.201354838616180e+15	-5.014593787536038e+14	7.313622156316360e+14
3.609430361320001e-10	1.633161094789264e+14	1.849960080531929e+15	4.201454385649702e+15	-5.014610443971833e+14	7.313743044956014e+14
3.609563786958000e-10	1.633152448210459e+14	1.849980561083398e+15	4.201553938875225e+15	-5.014627104473528e+14	7.313863937661569e+14
3.609697212596000e-10	1.633143829781164e+14	1.850001047355867e+15	4.201653498257748e+15	-5.014643769017522e+14	7.313984834409422e+14
