# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
9.7400000e+03    2.2518219e+06    2.8803804e+06
9.7500000e+03    2.2508357e+06    2.8784906e+06
9.7600000e+03    2.2498496e+06    2.8766008e+06
9.7700000e+03    2.2488634e+06    2.8747111e+06
9.7800000e+03    2.2478772e+06    2.8728213e+06
9.7900000e+03    2.2468910e+06    2.8709315e+06
9.8000000e+03    2.2459048e+06    2.8690418e+06
9.8100000e+03    2.2449187e+06    2.8671520e+06
9.8200000e+03    2.2439325e+06    2.8652622e+06
9.8300000e+03    2.2429463e+06    2.8633724e+06
9.8400000e+03    2.2419601e+06    2.8614827e+06
9.8500000e+03    2.2409739e+06    2.8595929e+06
9.8600000e+03    2.2399877e+06    2.8577031e+06
9.8700000e+03    2.2390016e+06    2.8558133e+06
9.8800000e+03    2.2380154e+06    2.8539236e+06
9.8900000e+03    2.2370292e+06    2.8520338e+06
9.9000000e+03    2.2360430e+06    2.8501440e+06
9.9100000e+03    2.2350568e+06    2.8482542e+06
9.9200000e+03    2.2340706e+06    2.8463645e+06
9.9300000e+03    2.2330845e+06    2.8444747e+06
9.9400000e+03    2.2320983e+06    2.8425849e+06
9.9500000e+03    2.2311121e+06    2.8406951e+06
9.9600000e+03    2.2301259e+06    2.8388054e+06
9.9700000e+03    2.2291397e+06    2.8369156e+06
9.9800000e+03    2.2281536e+06    2.8350258e+06
9.9900000e+03    2.2271674e+06    2.8331361e+06
1.0000000e+04    2.2261812e+06    2.8312463e+06
1.0010000e+04    2.2251950e+06    2.8293565e+06
1.0020000e+04    2.2242088e+06    2.8274667e+06
1.0030000e+04    2.2232226e+06    2.8255770e+06
1.0040000e+04    2.2222365e+06    2.8236872e+06
1.0050000e+04    2.2212503e+06    2.8217974e+06
1.0060000e+04    2.2202641e+06    2.8199076e+06
1.0070000e+04    2.2192779e+06    2.8180179e+06
1.0080000e+04    2.2182917e+06    2.8161281e+06
1.0090000e+04    2.2173055e+06    2.8142383e+06
1.0100000e+04    2.2163194e+06    2.8123485e+06
1.0110000e+04    2.2153332e+06    2.8104588e+06
1.0120000e+04    2.2143470e+06    2.8085690e+06
1.0130000e+04    2.2133608e+06    2.8066792e+06
1.0140000e+04    2.2123746e+06    2.8047894e+06
1.0150000e+04    2.2113884e+06    2.8028997e+06
1.0160000e+04    2.2104023e+06    2.8010099e+06
1.0170000e+04    2.2094161e+06    2.7991201e+06
1.0180000e+04    2.2084299e+06    2.7972304e+06
1.0190000e+04    2.2074437e+06    2.7953406e+06
1.0200000e+04    2.2064575e+06    2.7934508e+06
1.0210000e+04    2.2054714e+06    2.7915610e+06
1.0220000e+04    2.2044852e+06    2.7896713e+06
1.0230000e+04    2.2034990e+06    2.7877815e+06
1.0240000e+04    2.2025128e+06    2.7858917e+06
1.0250000e+04    2.2015266e+06    2.7840019e+06
1.0260000e+04    2.2005404e+06    2.7821122e+06
1.0270000e+04    2.1995543e+06    2.7802224e+06
1.0280000e+04    2.1985681e+06    2.7783326e+06
1.0290000e+04    2.1975819e+06    2.7764428e+06
1.0300000e+04    2.1965957e+06    2.7745531e+06
1.0310000e+04    2.1956095e+06    2.7726633e+06
1.0320000e+04    2.1946233e+06    2.7707735e+06
1.0330000e+04    2.1936372e+06    2.7688838e+06
1.0340000e+04    2.1926510e+06    2.7669940e+06
1.0350000e+04    2.1916648e+06    2.7651042e+06
1.0360000e+04    2.1906786e+06    2.7632144e+06
1.0370000e+04    2.1896924e+06    2.7613247e+06
1.0380000e+04    2.1887062e+06    2.7594349e+06
1.0390000e+04    2.1877201e+06    2.7575451e+06
1.0400000e+04    2.1867339e+06    2.7556553e+06
1.0410000e+04    2.1857477e+06    2.7537656e+06
1.0420000e+04    2.1847615e+06    2.7518758e+06
1.0430000e+04    2.1837753e+06    2.7499860e+06
1.0440000e+04    2.1827892e+06    2.7480962e+06
1.0450000e+04    2.1818030e+06    2.7462065e+06
1.0460000e+04    2.1808168e+06    2.7443167e+06
1.0470000e+04    2.1798306e+06    2.7424269e+06
1.0480000e+04    2.1788444e+06    2.7405371e+06
1.0490000e+04    2.1778582e+06    2.7386474e+06
1.0500000e+04    2.1768721e+06    2.7367576e+06
1.0510000e+04    2.1758859e+06    2.7348678e+06
1.0520000e+04    2.1748997e+06    2.7329781e+06
1.0530000e+04    2.1739135e+06    2.7310883e+06
1.0540000e+04    2.1729273e+06    2.7291985e+06
1.0550000e+04    2.1719411e+06    2.7273087e+06
1.0560000e+04    2.1709550e+06    2.7254190e+06
1.0570000e+04    2.1702647e+06    2.7242735e+06
1.0580000e+04    2.1696957e+06    2.7234331e+06
1.0590000e+04    2.1691267e+06    2.7225927e+06
1.0600000e+04    2.1685577e+06    2.7217523e+06
1.0610000e+04    2.1679887e+06    2.7209118e+06
1.0620000e+04    2.1674197e+06    2.7200714e+06
1.0630000e+04    2.1668507e+06    2.7192310e+06
1.0640000e+04    2.1662816e+06    2.7183905e+06
1.0650000e+04    2.1657126e+06    2.7175501e+06
1.0660000e+04    2.1651436e+06    2.7167097e+06
1.0670000e+04    2.1645746e+06    2.7158692e+06
1.0680000e+04    2.1640056e+06    2.7150288e+06
1.0690000e+04    2.1634366e+06    2.7141884e+06
1.0700000e+04    2.1628676e+06    2.7133480e+06
1.0710000e+04    2.1622986e+06    2.7125075e+06
1.0720000e+04    2.1617296e+06    2.7116671e+06
1.0730000e+04    2.1611606e+06    2.7108267e+06
1.0740000e+04    2.1605916e+06    2.7099862e+06
1.0750000e+04    2.1600225e+06    2.7091458e+06
1.0760000e+04    2.1594535e+06    2.7083054e+06
1.0770000e+04    2.1588845e+06    2.7074649e+06
1.0780000e+04    2.1583155e+06    2.7066245e+06
1.0790000e+04    2.1577465e+06    2.7057841e+06
1.0800000e+04    2.1571775e+06    2.7049437e+06
1.0810000e+04    2.1566085e+06    2.7041032e+06
1.0820000e+04    2.1560395e+06    2.7032628e+06
1.0830000e+04    2.1554705e+06    2.7024224e+06
1.0840000e+04    2.1549015e+06    2.7015819e+06
1.0850000e+04    2.1543324e+06    2.7007415e+06
1.0860000e+04    2.1537634e+06    2.6999011e+06
1.0870000e+04    2.1531944e+06    2.6990606e+06
1.0880000e+04    2.1526254e+06    2.6982202e+06
1.0890000e+04    2.1520564e+06    2.6973798e+06
1.0900000e+04    2.1514874e+06    2.6965394e+06
1.0910000e+04    2.1509184e+06    2.6956989e+06
1.0920000e+04    2.1503494e+06    2.6948585e+06
1.0930000e+04    2.1497804e+06    2.6940181e+06
1.0940000e+04    2.1492114e+06    2.6931776e+06
1.0950000e+04    2.1486424e+06    2.6923372e+06
1.0960000e+04    2.1480733e+06    2.6914968e+06
1.0970000e+04    2.1475043e+06    2.6906563e+06
1.0980000e+04    2.1469353e+06    2.6898159e+06
1.0990000e+04    2.1463663e+06    2.6889755e+06
1.1000000e+04    2.1457973e+06    2.6881351e+06
1.1010000e+04    2.1452283e+06    2.6872946e+06
1.1020000e+04    2.1446593e+06    2.6864542e+06
1.1030000e+04    2.1440903e+06    2.6856138e+06
1.1040000e+04    2.1435213e+06    2.6847733e+06
1.1050000e+04    2.1429523e+06    2.6839329e+06
1.1060000e+04    2.1423833e+06    2.6830925e+06
1.1070000e+04    2.1418142e+06    2.6822520e+06
1.1080000e+04    2.1412452e+06    2.6814116e+06
1.1090000e+04    2.1406762e+06    2.6805712e+06
1.1100000e+04    2.1401072e+06    2.6797308e+06
1.1110000e+04    2.1395382e+06    2.6788903e+06
1.1120000e+04    2.1389692e+06    2.6780499e+06
1.1130000e+04    2.1384002e+06    2.6772095e+06
1.1140000e+04    2.1378312e+06    2.6763690e+06
1.1150000e+04    2.1372622e+06    2.6755286e+06
1.1160000e+04    2.1366932e+06    2.6746882e+06
1.1170000e+04    2.1361242e+06    2.6738477e+06
1.1180000e+04    2.1355551e+06    2.6730073e+06
1.1190000e+04    2.1349861e+06    2.6721669e+06
1.1200000e+04    2.1344171e+06    2.6713264e+06
1.1210000e+04    2.1338481e+06    2.6704860e+06
1.1220000e+04    2.1332791e+06    2.6696456e+06
1.1230000e+04    2.1327101e+06    2.6688052e+06
1.1240000e+04    2.1321411e+06    2.6679647e+06
1.1250000e+04    2.1315721e+06    2.6671243e+06
1.1260000e+04    2.1310031e+06    2.6662839e+06
1.1270000e+04    2.1304341e+06    2.6654434e+06
1.1280000e+04    2.1298651e+06    2.6646030e+06
1.1290000e+04    2.1292960e+06    2.6637626e+06
1.1300000e+04    2.1287270e+06    2.6629221e+06
1.1310000e+04    2.1281580e+06    2.6620817e+06
1.1320000e+04    2.1275890e+06    2.6612413e+06
1.1330000e+04    2.1270200e+06    2.6604009e+06
1.1340000e+04    2.1264510e+06    2.6595604e+06
1.1350000e+04    2.1258820e+06    2.6587200e+06
1.1360000e+04    2.1253130e+06    2.6578796e+06
1.1370000e+04    2.1247440e+06    2.6570391e+06
1.1380000e+04    2.1241750e+06    2.6561987e+06
1.1390000e+04    2.1236060e+06    2.6553583e+06
1.1400000e+04    2.1230369e+06    2.6545178e+06
1.1410000e+04    2.1224679e+06    2.6536774e+06
1.1420000e+04    2.1218989e+06    2.6528370e+06
1.1430000e+04    2.1213299e+06    2.6519966e+06
1.1440000e+04    2.1207609e+06    2.6511561e+06
1.1450000e+04    2.1201919e+06    2.6503157e+06
1.1460000e+04    2.1196229e+06    2.6494753e+06
1.1470000e+04    2.1190539e+06    2.6486348e+06
1.1480000e+04    2.1184849e+06    2.6477944e+06
1.1490000e+04    2.1179159e+06    2.6469540e+06
1.1500000e+04    2.1173468e+06    2.6461135e+06
1.1510000e+04    2.1167778e+06    2.6452731e+06
1.1520000e+04    2.1162088e+06    2.6444327e+06
1.1530000e+04    2.1156398e+06    2.6435923e+06
1.1540000e+04    2.1150708e+06    2.6427518e+06
1.1550000e+04    2.1145018e+06    2.6419114e+06
1.1560000e+04    2.1139328e+06    2.6410710e+06
1.1570000e+04    2.1133638e+06    2.6402305e+06
1.1580000e+04    2.1127948e+06    2.6393901e+06
1.1590000e+04    2.1122258e+06    2.6385497e+06
1.1600000e+04    2.1116568e+06    2.6377092e+06
1.1610000e+04    2.1110877e+06    2.6368688e+06
1.1620000e+04    2.1105187e+06    2.6360284e+06
1.1630000e+04    2.1099497e+06    2.6351880e+06
1.1640000e+04    2.1093807e+06    2.6343475e+06
1.1650000e+04    2.1088117e+06    2.6335071e+06
1.1660000e+04    2.1082427e+06    2.6326667e+06
1.1670000e+04    2.1076737e+06    2.6318262e+06
1.1680000e+04    2.1071047e+06    2.6309858e+06
1.1690000e+04    2.1065357e+06    2.6301454e+06
1.1700000e+04    2.1059667e+06    2.6293049e+06
1.1710000e+04    2.1053977e+06    2.6284645e+06
1.1720000e+04    2.1048286e+06    2.6276241e+06
1.1730000e+04    2.1042596e+06    2.6267837e+06
1.1740000e+04    2.1036906e+06    2.6259432e+06
1.1750000e+04    2.1031216e+06    2.6251028e+06
1.1760000e+04    2.1025526e+06    2.6242624e+06
1.1770000e+04    2.1019836e+06    2.6234219e+06
1.1780000e+04    2.1014146e+06    2.6225815e+06
1.1790000e+04    2.1008456e+06    2.6217411e+06
1.1800000e+04    2.1002766e+06    2.6209006e+06
1.1810000e+04    2.0997076e+06    2.6200602e+06
1.1820000e+04    2.0991386e+06    2.6192198e+06
1.1830000e+04    2.0985695e+06    2.6183794e+06
1.1840000e+04    2.0980005e+06    2.6175389e+06
1.1850000e+04    2.0974315e+06    2.6166985e+06
1.1860000e+04    2.0968625e+06    2.6158581e+06
1.1870000e+04    2.0962935e+06    2.6150176e+06
1.1880000e+04    2.0957245e+06    2.6141772e+06
1.1890000e+04    2.0951555e+06    2.6133368e+06
1.1900000e+04    2.0945865e+06    2.6124963e+06
1.1910000e+04    2.0940175e+06    2.6116559e+06
1.1920000e+04    2.0934485e+06    2.6108155e+06
1.1930000e+04    2.0928795e+06    2.6099751e+06
1.1940000e+04    2.0923104e+06    2.6091346e+06
1.1950000e+04    2.0917414e+06    2.6082942e+06
1.1960000e+04    2.0911724e+06    2.6074538e+06
1.1970000e+04    2.0906034e+06    2.6066133e+06
1.1980000e+04    2.0900344e+06    2.6057729e+06
1.1990000e+04    2.0894654e+06    2.6049325e+06
1.2000000e+04    2.0888964e+06    2.6040920e+06
1.2010000e+04    2.0883274e+06    2.6032516e+06
1.2020000e+04    2.0877584e+06    2.6024112e+06
1.2030000e+04    2.0871894e+06    2.6015707e+06
1.2040000e+04    2.0866204e+06    2.6007303e+06
1.2050000e+04    2.0860513e+06    2.5998899e+06
1.2060000e+04    2.0854823e+06    2.5990495e+06
1.2070000e+04    2.0849133e+06    2.5982090e+06
1.2080000e+04    2.0843443e+06    2.5973686e+06
1.2090000e+04    2.0837753e+06    2.5965282e+06
1.2100000e+04    2.0832063e+06    2.5956877e+06
1.2110000e+04    2.0826373e+06    2.5948473e+06
1.2120000e+04    2.0820683e+06    2.5940069e+06
1.2130000e+04    2.0814993e+06    2.5931664e+06
1.2140000e+04    2.0809303e+06    2.5923260e+06
1.2150000e+04    2.0803612e+06    2.5914856e+06
1.2160000e+04    2.0797922e+06    2.5906452e+06
1.2170000e+04    2.0792232e+06    2.5898047e+06
1.2180000e+04    2.0786542e+06    2.5889643e+06
1.2190000e+04    2.0780852e+06    2.5881239e+06
1.2200000e+04    2.0775162e+06    2.5872834e+06
1.2210000e+04    2.0769472e+06    2.5864430e+06
1.2220000e+04    2.0763782e+06    2.5856026e+06
1.2230000e+04    2.0758092e+06    2.5847621e+06
1.2240000e+04    2.0752402e+06    2.5839217e+06
1.2250000e+04    2.0746712e+06    2.5830813e+06
1.2260000e+04    2.0741021e+06    2.5822409e+06
1.2270000e+04    2.0735331e+06    2.5814004e+06
1.2280000e+04    2.0729641e+06    2.5805600e+06
1.2290000e+04    2.0723951e+06    2.5797196e+06
1.2300000e+04    2.0718261e+06    2.5788791e+06
1.2310000e+04    2.0712571e+06    2.5780387e+06
1.2320000e+04    2.0706881e+06    2.5771983e+06
1.2330000e+04    2.0701191e+06    2.5763578e+06
1.2340000e+04    2.0695501e+06    2.5755174e+06
1.2350000e+04    2.0689811e+06    2.5746770e+06
1.2360000e+04    2.0684121e+06    2.5738366e+06
1.2370000e+04    2.0678430e+06    2.5729961e+06
1.2380000e+04    2.0672740e+06    2.5721557e+06
1.2390000e+04    2.0667050e+06    2.5713153e+06
1.2400000e+04    2.0661360e+06    2.5704748e+06
1.2410000e+04    2.0655670e+06    2.5696344e+06
1.2420000e+04    2.0649980e+06    2.5687940e+06
1.2430000e+04    2.0644290e+06    2.5679535e+06
1.2440000e+04    2.0638600e+06    2.5671131e+06
1.2450000e+04    2.0632910e+06    2.5662727e+06
1.2460000e+04    2.0627220e+06    2.5654323e+06
1.2470000e+04    2.0621530e+06    2.5645918e+06
1.2480000e+04    2.0615839e+06    2.5637514e+06
1.2490000e+04    2.0610149e+06    2.5629110e+06
1.2500000e+04    2.0604459e+06    2.5620705e+06
1.2510000e+04    2.0598769e+06    2.5612301e+06
1.2520000e+04    2.0593079e+06    2.5603897e+06
1.2530000e+04    2.0587389e+06    2.5595492e+06
1.2540000e+04    2.0581699e+06    2.5587088e+06
1.2550000e+04    2.0576009e+06    2.5578684e+06
1.2560000e+04    2.0570319e+06    2.5570280e+06
1.2570000e+04    2.0564629e+06    2.5561875e+06
1.2580000e+04    2.0558939e+06    2.5553471e+06
1.2590000e+04    2.0553248e+06    2.5545067e+06
1.2600000e+04    2.0547558e+06    2.5536662e+06
1.2610000e+04    2.0541868e+06    2.5528258e+06
1.2620000e+04    2.0536178e+06    2.5519854e+06
1.2630000e+04    2.0530488e+06    2.5511449e+06
1.2640000e+04    2.0524798e+06    2.5503045e+06
1.2650000e+04    2.0519108e+06    2.5494641e+06
1.2660000e+04    2.0513418e+06    2.5486237e+06
1.2670000e+04    2.0507728e+06    2.5477832e+06
1.2680000e+04    2.0502038e+06    2.5469428e+06
1.2690000e+04    2.0496348e+06    2.5461024e+06
1.2700000e+04    2.0490657e+06    2.5452619e+06
1.2710000e+04    2.0484967e+06    2.5444215e+06
1.2720000e+04    2.0479277e+06    2.5435811e+06
1.2730000e+04    2.0473587e+06    2.5427406e+06
1.2740000e+04    2.0467897e+06    2.5419002e+06
1.2750000e+04    2.0462207e+06    2.5410598e+06
1.2760000e+04    2.0456517e+06    2.5402194e+06
1.2770000e+04    2.0450827e+06    2.5393789e+06
1.2780000e+04    2.0445137e+06    2.5385385e+06
1.2790000e+04    2.0439447e+06    2.5376981e+06
1.2800000e+04    2.0433756e+06    2.5368576e+06
1.2810000e+04    2.0428066e+06    2.5360172e+06
1.2820000e+04    2.0422376e+06    2.5351768e+06
1.2830000e+04    2.0416686e+06    2.5343363e+06
1.2840000e+04    2.0410996e+06    2.5334959e+06
1.2850000e+04    2.0405306e+06    2.5326555e+06
1.2860000e+04    2.0399616e+06    2.5318151e+06
1.2870000e+04    2.0393926e+06    2.5309746e+06
1.2880000e+04    2.0388236e+06    2.5301342e+06
1.2890000e+04    2.0382546e+06    2.5292938e+06
1.2900000e+04    2.0376856e+06    2.5284533e+06
1.2910000e+04    2.0371165e+06    2.5276129e+06
1.2920000e+04    2.0365475e+06    2.5267725e+06
1.2930000e+04    2.0359785e+06    2.5259320e+06
1.2940000e+04    2.0354095e+06    2.5250916e+06
1.2950000e+04    2.0348405e+06    2.5242512e+06
1.2960000e+04    2.0342715e+06    2.5234107e+06
1.2970000e+04    2.0337025e+06    2.5225703e+06
1.2980000e+04    2.0331335e+06    2.5217299e+06
1.2990000e+04    2.0325645e+06    2.5208895e+06
1.3000000e+04    2.0319955e+06    2.5200490e+06
1.3010000e+04    2.0314265e+06    2.5192086e+06
1.3020000e+04    2.0308574e+06    2.5183682e+06
1.3030000e+04    2.0302884e+06    2.5175277e+06
1.3040000e+04    2.0297194e+06    2.5166873e+06
1.3050000e+04    2.0291504e+06    2.5158469e+06
1.3060000e+04    2.0285814e+06    2.5150064e+06
1.3070000e+04    2.0280124e+06    2.5141660e+06
1.3080000e+04    2.0274434e+06    2.5133256e+06
1.3090000e+04    2.0268744e+06    2.5124852e+06
1.3100000e+04    2.0263054e+06    2.5116447e+06
1.3110000e+04    2.0257364e+06    2.5108043e+06
1.3120000e+04    2.0251674e+06    2.5099639e+06
1.3130000e+04    2.0245983e+06    2.5091234e+06
1.3140000e+04    2.0240293e+06    2.5082830e+06
1.3150000e+04    2.0234603e+06    2.5074426e+06
1.3160000e+04    2.0228913e+06    2.5066021e+06
1.3170000e+04    2.0223223e+06    2.5057617e+06
1.3180000e+04    2.0217533e+06    2.5049213e+06
1.3190000e+04    2.0211843e+06    2.5040809e+06
1.3200000e+04    2.0206153e+06    2.5032404e+06
1.3210000e+04    2.0200463e+06    2.5024000e+06
1.3220000e+04    2.0194773e+06    2.5015596e+06
1.3230000e+04    2.0189083e+06    2.5007191e+06
1.3240000e+04    2.0183392e+06    2.4998787e+06
1.3250000e+04    2.0177702e+06    2.4990383e+06
1.3260000e+04    2.0172012e+06    2.4981978e+06
1.3270000e+04    2.0166322e+06    2.4973574e+06
1.3280000e+04    2.0160632e+06    2.4965170e+06
1.3290000e+04    2.0154942e+06    2.4956766e+06
1.3300000e+04    2.0149252e+06    2.4948361e+06
1.3310000e+04    2.0143562e+06    2.4939957e+06
1.3320000e+04    2.0137872e+06    2.4931553e+06
1.3330000e+04    2.0132182e+06    2.4923148e+06
1.3340000e+04    2.0126492e+06    2.4914744e+06
1.3350000e+04    2.0120801e+06    2.4906340e+06
1.3360000e+04    2.0115111e+06    2.4897935e+06
1.3370000e+04    2.0109421e+06    2.4889531e+06
1.3380000e+04    2.0103731e+06    2.4881127e+06
1.3390000e+04    2.0098041e+06    2.4872723e+06
1.3400000e+04    2.0092351e+06    2.4864318e+06
1.3410000e+04    2.0086661e+06    2.4855914e+06
1.3420000e+04    2.0080971e+06    2.4847510e+06
1.3430000e+04    2.0075281e+06    2.4839105e+06
1.3440000e+04    2.0069591e+06    2.4830701e+06
1.3450000e+04    2.0063901e+06    2.4822297e+06
1.3460000e+04    2.0058210e+06    2.4813892e+06
1.3470000e+04    2.0052520e+06    2.4805488e+06
1.3480000e+04    2.0046830e+06    2.4797084e+06
1.3490000e+04    2.0041140e+06    2.4788680e+06
1.3500000e+04    2.0035450e+06    2.4780275e+06
1.3510000e+04    2.0029760e+06    2.4771871e+06
1.3520000e+04    2.0024070e+06    2.4763467e+06
1.3530000e+04    2.0018380e+06    2.4755062e+06
1.3540000e+04    2.0012690e+06    2.4746658e+06
1.3550000e+04    2.0007000e+06    2.4738254e+06
1.3560000e+04    2.0001309e+06    2.4729849e+06
1.3570000e+04    1.9995619e+06    2.4721445e+06
1.3580000e+04    1.9989929e+06    2.4713041e+06
1.3590000e+04    1.9984239e+06    2.4704637e+06
1.3600000e+04    1.9978549e+06    2.4696232e+06
1.3610000e+04    1.9972859e+06    2.4687828e+06
1.3620000e+04    1.9967169e+06    2.4679424e+06
1.3630000e+04    1.9961479e+06    2.4671019e+06
1.3640000e+04    1.9955789e+06    2.4662615e+06
1.3650000e+04    1.9950099e+06    2.4654211e+06
1.3660000e+04    1.9944409e+06    2.4645806e+06
1.3670000e+04    1.9938718e+06    2.4637402e+06
1.3680000e+04    1.9933028e+06    2.4628998e+06
1.3690000e+04    1.9927338e+06    2.4620594e+06
1.3700000e+04    1.9921648e+06    2.4612189e+06
1.3710000e+04    1.9915958e+06    2.4603785e+06
1.3720000e+04    1.9910268e+06    2.4595381e+06
1.3730000e+04    1.9904578e+06    2.4586976e+06
1.3740000e+04    1.9898888e+06    2.4578572e+06
1.3750000e+04    1.9893198e+06    2.4570168e+06
1.3760000e+04    1.9887508e+06    2.4561763e+06
1.3770000e+04    1.9881818e+06    2.4553359e+06
1.3780000e+04    1.9876127e+06    2.4544955e+06
1.3790000e+04    1.9870437e+06    2.4536551e+06
1.3800000e+04    1.9864747e+06    2.4528146e+06
1.3810000e+04    1.9859057e+06    2.4519742e+06
1.3820000e+04    1.9853367e+06    2.4511338e+06
1.3830000e+04    1.9847677e+06    2.4502933e+06
1.3840000e+04    1.9841987e+06    2.4494529e+06
1.3850000e+04    1.9836297e+06    2.4486125e+06
1.3860000e+04    1.9830607e+06    2.4477720e+06
1.3870000e+04    1.9824917e+06    2.4469316e+06
1.3880000e+04    1.9819227e+06    2.4460912e+06
1.3890000e+04    1.9813536e+06    2.4452507e+06
1.3900000e+04    1.9807846e+06    2.4444103e+06
1.3910000e+04    1.9802156e+06    2.4435699e+06
1.3920000e+04    1.9796466e+06    2.4427295e+06
1.3930000e+04    1.9790776e+06    2.4418890e+06
1.3940000e+04    1.9785086e+06    2.4410486e+06
1.3950000e+04    1.9779396e+06    2.4402082e+06
1.3960000e+04    1.9773706e+06    2.4393677e+06
1.3970000e+04    1.9768016e+06    2.4385273e+06
1.3980000e+04    1.9762326e+06    2.4376869e+06
1.3990000e+04    1.9756636e+06    2.4368464e+06
1.4000000e+04    1.9750945e+06    2.4360060e+06
1.4010000e+04    1.9745255e+06    2.4351656e+06
1.4020000e+04    1.9739565e+06    2.4343252e+06
1.4030000e+04    1.9733875e+06    2.4334847e+06
1.4040000e+04    1.9728185e+06    2.4326443e+06
1.4050000e+04    1.9722495e+06    2.4318039e+06
1.4060000e+04    1.9716805e+06    2.4309634e+06
1.4070000e+04    1.9711115e+06    2.4301230e+06
1.4080000e+04    1.9705425e+06    2.4292826e+06
1.4090000e+04    1.9699735e+06    2.4284421e+06
1.4100000e+04    1.9694045e+06    2.4276017e+06
1.4110000e+04    1.9688354e+06    2.4267613e+06
1.4120000e+04    1.9682664e+06    2.4259209e+06
1.4130000e+04    1.9676974e+06    2.4250804e+06
1.4140000e+04    1.9671284e+06    2.4242400e+06
1.4150000e+04    1.9665594e+06    2.4233996e+06
1.4160000e+04    1.9659904e+06    2.4225591e+06
1.4170000e+04    1.9654214e+06    2.4217187e+06
1.4180000e+04    1.9648524e+06    2.4208783e+06
1.4190000e+04    1.9642834e+06    2.4200378e+06
1.4200000e+04    1.9637144e+06    2.4191974e+06
1.4210000e+04    1.9631453e+06    2.4183570e+06
1.4220000e+04    1.9625763e+06    2.4175166e+06
1.4230000e+04    1.9620073e+06    2.4166761e+06
1.4240000e+04    1.9614383e+06    2.4158357e+06
1.4250000e+04    1.9608693e+06    2.4149953e+06
1.4260000e+04    1.9603003e+06    2.4141548e+06
1.4270000e+04    1.9597313e+06    2.4133144e+06
1.4280000e+04    1.9591623e+06    2.4124740e+06
1.4290000e+04    1.9585933e+06    2.4116335e+06
1.4300000e+04    1.9580243e+06    2.4107931e+06
1.4310000e+04    1.9574553e+06    2.4099527e+06
1.4320000e+04    1.9568862e+06    2.4091123e+06
1.4330000e+04    1.9563172e+06    2.4082718e+06
1.4340000e+04    1.9557482e+06    2.4074314e+06
1.4350000e+04    1.9551792e+06    2.4065910e+06
1.4360000e+04    1.9546102e+06    2.4057505e+06
1.4370000e+04    1.9540412e+06    2.4049101e+06
1.4380000e+04    1.9534722e+06    2.4040697e+06
1.4390000e+04    1.9529032e+06    2.4032292e+06
1.4400000e+04    1.9523342e+06    2.4023888e+06
1.4410000e+04    1.9517652e+06    2.4015484e+06
1.4420000e+04    1.9511962e+06    2.4007080e+06
1.4430000e+04    1.9506271e+06    2.3998675e+06
1.4440000e+04    1.9500581e+06    2.3990271e+06
1.4450000e+04    1.9494891e+06    2.3981867e+06
1.4460000e+04    1.9489201e+06    2.3973462e+06
1.4470000e+04    1.9483511e+06    2.3965058e+06
1.4480000e+04    1.9477821e+06    2.3956654e+06
1.4490000e+04    1.9472131e+06    2.3948249e+06
1.4500000e+04    1.9466441e+06    2.3939845e+06
1.4510000e+04    1.9460751e+06    2.3931441e+06
1.4520000e+04    1.9455061e+06    2.3923037e+06
1.4530000e+04    1.9449371e+06    2.3914632e+06
1.4540000e+04    1.9443680e+06    2.3906228e+06
1.4550000e+04    1.9437990e+06    2.3897824e+06
1.4560000e+04    1.9432300e+06    2.3889419e+06
1.4570000e+04    1.9426610e+06    2.3881015e+06
1.4580000e+04    1.9420920e+06    2.3872611e+06
1.4590000e+04    1.9415230e+06    2.3864206e+06
1.4600000e+04    1.9409540e+06    2.3855802e+06
1.4610000e+04    1.9403850e+06    2.3847398e+06
1.4620000e+04    1.9398160e+06    2.3838994e+06
1.4630000e+04    1.9392470e+06    2.3830589e+06
1.4640000e+04    1.9386780e+06    2.3822185e+06
1.4650000e+04    1.9381089e+06    2.3813781e+06
1.4660000e+04    1.9375399e+06    2.3805376e+06
1.4670000e+04    1.9369709e+06    2.3796972e+06
1.4680000e+04    1.9364019e+06    2.3788568e+06
1.4690000e+04    1.9358329e+06    2.3780163e+06
1.4700000e+04    1.9352639e+06    2.3771759e+06
1.4710000e+04    1.9346949e+06    2.3763355e+06
1.4720000e+04    1.9341259e+06    2.3754951e+06
1.4730000e+04    1.9335569e+06    2.3746546e+06
1.4740000e+04    1.9329879e+06    2.3738142e+06
1.4750000e+04    1.9324189e+06    2.3729738e+06
1.4760000e+04    1.9318498e+06    2.3721333e+06
1.4770000e+04    1.9312808e+06    2.3712929e+06
1.4780000e+04    1.9307118e+06    2.3704525e+06
1.4790000e+04    1.9301428e+06    2.3696120e+06
1.4800000e+04    1.9295738e+06    2.3687716e+06
1.4810000e+04    1.9290048e+06    2.3679312e+06
1.4820000e+04    1.9284358e+06    2.3670907e+06
1.4830000e+04    1.9278668e+06    2.3662503e+06
1.4840000e+04    1.9272978e+06    2.3654099e+06
1.4850000e+04    1.9267288e+06    2.3645695e+06
1.4860000e+04    1.9261597e+06    2.3637290e+06
1.4870000e+04    1.9255907e+06    2.3628886e+06
1.4880000e+04    1.9250217e+06    2.3620482e+06
1.4890000e+04    1.9244527e+06    2.3612077e+06
1.4900000e+04    1.9238837e+06    2.3603673e+06
