# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
1.2400000e+00    -4.3335711e+03    -4.3379810e+03
1.2500000e+00    -4.3179814e+03    -4.3223627e+03
1.2600000e+00    -4.3023917e+03    -4.3067444e+03
1.2700000e+00    -4.2868019e+03    -4.2911262e+03
1.2800000e+00    -4.2712122e+03    -4.2755079e+03
1.2900000e+00    -4.2556225e+03    -4.2598896e+03
1.3000000e+00    -4.2400328e+03    -4.2442713e+03
1.3100000e+00    -4.2244431e+03    -4.2286531e+03
1.3200000e+00    -4.2088534e+03    -4.2130348e+03
1.3300000e+00    -4.1932637e+03    -4.1974165e+03
1.3400000e+00    -4.1776740e+03    -4.1817983e+03
1.3500000e+00    -4.1620843e+03    -4.1661800e+03
1.3600000e+00    -4.1464946e+03    -4.1505617e+03
1.3700000e+00    -4.1309049e+03    -4.1349434e+03
1.3800000e+00    -4.1153152e+03    -4.1193252e+03
1.3900000e+00    -4.0997255e+03    -4.1037069e+03
1.4000000e+00    -4.0841358e+03    -4.0880886e+03
1.4100000e+00    -4.0685461e+03    -4.0724703e+03
1.4200000e+00    -4.0529564e+03    -4.0568521e+03
1.4300000e+00    -4.0373666e+03    -4.0412338e+03
1.4400000e+00    -4.0217769e+03    -4.0256155e+03
1.4500000e+00    -4.0061872e+03    -4.0099972e+03
1.4600000e+00    -3.9905975e+03    -3.9943790e+03
1.4700000e+00    -3.9750078e+03    -3.9787607e+03
1.4800000e+00    -3.9594181e+03    -3.9631424e+03
1.4900000e+00    -3.9438284e+03    -3.9475242e+03
1.5000000e+00    -3.9282387e+03    -3.9319059e+03
1.5100000e+00    -3.9126490e+03    -3.9162876e+03
1.5200000e+00    -3.8970593e+03    -3.9006693e+03
1.5300000e+00    -3.8814696e+03    -3.8850511e+03
1.5400000e+00    -3.8658799e+03    -3.8694328e+03
1.5500000e+00    -3.8502902e+03    -3.8538145e+03
1.5600000e+00    -3.8347005e+03    -3.8381962e+03
1.5700000e+00    -3.8191108e+03    -3.8225780e+03
1.5800000e+00    -3.8035211e+03    -3.8069597e+03
1.5900000e+00    -3.7879313e+03    -3.7913414e+03
1.6000000e+00    -3.7723416e+03    -3.7757232e+03
1.6100000e+00    -3.7567519e+03    -3.7601049e+03
1.6200000e+00    -3.7411622e+03    -3.7444866e+03
1.6300000e+00    -3.7255725e+03    -3.7288683e+03
1.6400000e+00    -3.7099828e+03    -3.7132501e+03
1.6500000e+00    -3.6943931e+03    -3.6976318e+03
1.6600000e+00    -3.6788034e+03    -3.6820135e+03
1.6700000e+00    -3.6632137e+03    -3.6663952e+03
1.6800000e+00    -3.6476240e+03    -3.6507770e+03
1.6900000e+00    -3.6320343e+03    -3.6351587e+03
1.7000000e+00    -3.6164446e+03    -3.6195404e+03
1.7100000e+00    -3.6008549e+03    -3.6039221e+03
1.7200000e+00    -3.5852652e+03    -3.5883039e+03
1.7300000e+00    -3.5760160e+03    -3.5790383e+03
1.7400000e+00    -3.5712342e+03    -3.5742487e+03
1.7500000e+00    -3.5662776e+03    -3.5692841e+03
1.7600000e+00    -3.5612776e+03    -3.5642762e+03
1.7700000e+00    -3.5562646e+03    -3.5592551e+03
1.7800000e+00    -3.5509769e+03    -3.5539592e+03
1.7900000e+00    -3.5456121e+03    -3.5485860e+03
1.8000000e+00    -3.5400012e+03    -3.5429665e+03
1.8100000e+00    -3.5342083e+03    -3.5371649e+03
1.8200000e+00    -3.5280182e+03    -3.5309657e+03
1.8300000e+00    -3.5217794e+03    -3.5247177e+03
1.8400000e+00    -3.5154892e+03    -3.5184182e+03
1.8500000e+00    -3.5091989e+03    -3.5121187e+03
1.8600000e+00    -3.5029087e+03    -3.5058193e+03
1.8700000e+00    -3.4966185e+03    -3.4995198e+03
1.8800000e+00    -3.4903282e+03    -3.4932204e+03
1.8900000e+00    -3.4840380e+03    -3.4869209e+03
1.9000000e+00    -3.4777478e+03    -3.4806214e+03
1.9100000e+00    -3.4714575e+03    -3.4743220e+03
1.9200000e+00    -3.4651673e+03    -3.4680225e+03
1.9300000e+00    -3.4588771e+03    -3.4617231e+03
1.9400000e+00    -3.4525868e+03    -3.4554236e+03
1.9500000e+00    -3.4462966e+03    -3.4491241e+03
1.9600000e+00    -3.4399620e+03    -3.4427803e+03
1.9700000e+00    -3.4335800e+03    -3.4363889e+03
1.9800000e+00    -3.4271980e+03    -3.4299976e+03
1.9900000e+00    -3.4208159e+03    -3.4236063e+03
2.0000000e+00    -3.4143989e+03    -3.4171799e+03
2.0100000e+00    -3.4079172e+03    -3.4106889e+03
2.0200000e+00    -3.4014355e+03    -3.4041978e+03
2.0300000e+00    -3.3948715e+03    -3.3976243e+03
2.0400000e+00    -3.3882825e+03    -3.3910258e+03
2.0500000e+00    -3.3815880e+03    -3.3843218e+03
2.0600000e+00    -3.3748935e+03    -3.3776177e+03
2.0700000e+00    -3.3681990e+03    -3.3709136e+03
2.0800000e+00    -3.3615045e+03    -3.3642096e+03
2.0900000e+00    -3.3548100e+03    -3.3575055e+03
2.1000000e+00    -3.3481155e+03    -3.3508014e+03
2.1100000e+00    -3.3414210e+03    -3.3440974e+03
2.1200000e+00    -3.3347265e+03    -3.3373933e+03
2.1300000e+00    -3.3280320e+03    -3.3306892e+03
2.1400000e+00    -3.3213375e+03    -3.3239852e+03
2.1500000e+00    -3.3146430e+03    -3.3172811e+03
2.1600000e+00    -3.3079485e+03    -3.3105771e+03
2.1700000e+00    -3.3012540e+03    -3.3038730e+03
2.1800000e+00    -3.2945595e+03    -3.2971689e+03
2.1900000e+00    -3.2877352e+03    -3.2903350e+03
2.2000000e+00    -3.2808905e+03    -3.2834806e+03
2.2100000e+00    -3.2740457e+03    -3.2766261e+03
2.2200000e+00    -3.2672009e+03    -3.2697716e+03
2.2300000e+00    -3.2603174e+03    -3.2628784e+03
2.2400000e+00    -3.2533094e+03    -3.2558607e+03
2.2500000e+00    -3.2463014e+03    -3.2488429e+03
2.2600000e+00    -3.2392328e+03    -3.2417645e+03
2.2700000e+00    -3.2320493e+03    -3.2345710e+03
2.2800000e+00    -3.2248025e+03    -3.2273142e+03
2.2900000e+00    -3.2174461e+03    -3.2199478e+03
2.3000000e+00    -3.2100897e+03    -3.2125814e+03
2.3100000e+00    -3.2027334e+03    -3.2052149e+03
2.3200000e+00    -3.1953770e+03    -3.1978485e+03
2.3300000e+00    -3.1880206e+03    -3.1904821e+03
2.3400000e+00    -3.1806643e+03    -3.1831157e+03
2.3500000e+00    -3.1733079e+03    -3.1757492e+03
2.3600000e+00    -3.1659515e+03    -3.1683828e+03
2.3700000e+00    -3.1585952e+03    -3.1610164e+03
2.3800000e+00    -3.1512388e+03    -3.1536500e+03
2.3900000e+00    -3.1438824e+03    -3.1462835e+03
2.4000000e+00    -3.1365261e+03    -3.1389171e+03
2.4100000e+00    -3.1291697e+03    -3.1315507e+03
2.4200000e+00    -3.1218133e+03    -3.1241843e+03
2.4300000e+00    -3.1144570e+03    -3.1168178e+03
2.4400000e+00    -3.1071006e+03    -3.1094514e+03
2.4500000e+00    -3.0997442e+03    -3.1020850e+03
2.4600000e+00    -3.0923879e+03    -3.0947186e+03
2.4700000e+00    -3.0850315e+03    -3.0873521e+03
2.4800000e+00    -3.0776751e+03    -3.0799857e+03
2.4900000e+00    -3.0703188e+03    -3.0726193e+03
2.5000000e+00    -3.0629624e+03    -3.0652529e+03
2.5100000e+00    -3.0556060e+03    -3.0578864e+03
2.5200000e+00    -3.0482497e+03    -3.0505200e+03
2.5300000e+00    -3.0408933e+03    -3.0431536e+03
2.5400000e+00    -3.0335369e+03    -3.0357872e+03
2.5500000e+00    -3.0261806e+03    -3.0284207e+03
2.5600000e+00    -3.0188242e+03    -3.0210543e+03
2.5700000e+00    -3.0114678e+03    -3.0136879e+03
2.5800000e+00    -3.0041115e+03    -3.0063215e+03
2.5900000e+00    -2.9967551e+03    -2.9989550e+03
2.6000000e+00    -2.9893987e+03    -2.9915886e+03
2.6100000e+00    -2.9820424e+03    -2.9842222e+03
2.6200000e+00    -2.9746860e+03    -2.9768558e+03
2.6300000e+00    -2.9673296e+03    -2.9694893e+03
2.6400000e+00    -2.9599733e+03    -2.9621229e+03
2.6500000e+00    -2.9526169e+03    -2.9547565e+03
2.6600000e+00    -2.9452605e+03    -2.9473901e+03
2.6700000e+00    -2.9379042e+03    -2.9400236e+03
2.6800000e+00    -2.9305478e+03    -2.9326572e+03
2.6900000e+00    -2.9231914e+03    -2.9252908e+03
2.7000000e+00    -2.9158351e+03    -2.9179244e+03
2.7100000e+00    -2.9084787e+03    -2.9105579e+03
2.7200000e+00    -2.9011223e+03    -2.9031915e+03
2.7300000e+00    -2.8937660e+03    -2.8958251e+03
2.7400000e+00    -2.8864096e+03    -2.8884587e+03
2.7500000e+00    -2.8790532e+03    -2.8810922e+03
2.7600000e+00    -2.8716969e+03    -2.8737258e+03
2.7700000e+00    -2.8643405e+03    -2.8663594e+03
2.7800000e+00    -2.8569841e+03    -2.8589930e+03
2.7900000e+00    -2.8496278e+03    -2.8516265e+03
2.8000000e+00    -2.8422714e+03    -2.8442601e+03
2.8100000e+00    -2.8349150e+03    -2.8368937e+03
2.8200000e+00    -2.8275587e+03    -2.8295273e+03
2.8300000e+00    -2.8202023e+03    -2.8221608e+03
2.8400000e+00    -2.8128459e+03    -2.8147944e+03
2.8500000e+00    -2.8054896e+03    -2.8074280e+03
2.8600000e+00    -2.7981332e+03    -2.8000616e+03
2.8700000e+00    -2.7907768e+03    -2.7926952e+03
2.8800000e+00    -2.7834205e+03    -2.7853287e+03
2.8900000e+00    -2.7760641e+03    -2.7779623e+03
2.9000000e+00    -2.7687077e+03    -2.7705959e+03
2.9100000e+00    -2.7613514e+03    -2.7632295e+03
2.9200000e+00    -2.7539950e+03    -2.7558630e+03
2.9300000e+00    -2.7466387e+03    -2.7484966e+03
2.9400000e+00    -2.7401148e+03    -2.7419640e+03
2.9500000e+00    -2.7356770e+03    -2.7375207e+03
2.9600000e+00    -2.7312762e+03    -2.7331144e+03
2.9700000e+00    -2.7270674e+03    -2.7289005e+03
2.9800000e+00    -2.7231765e+03    -2.7250047e+03
2.9900000e+00    -2.7192855e+03    -2.7211090e+03
3.0000000e+00    -2.7153945e+03    -2.7172132e+03
3.0100000e+00    -2.7115035e+03    -2.7133175e+03
3.0200000e+00    -2.7076125e+03    -2.7094217e+03
3.0300000e+00    -2.7037216e+03    -2.7055260e+03
3.0400000e+00    -2.6998306e+03    -2.7016302e+03
3.0500000e+00    -2.6959396e+03    -2.6977345e+03
3.0600000e+00    -2.6920486e+03    -2.6938387e+03
3.0700000e+00    -2.6881576e+03    -2.6899430e+03
3.0800000e+00    -2.6842666e+03    -2.6860472e+03
3.0900000e+00    -2.6803130e+03    -2.6820888e+03
3.1000000e+00    -2.6762744e+03    -2.6780453e+03
3.1100000e+00    -2.6722357e+03    -2.6740018e+03
3.1200000e+00    -2.6681970e+03    -2.6699582e+03
3.1300000e+00    -2.6641584e+03    -2.6659147e+03
3.1400000e+00    -2.6601197e+03    -2.6618712e+03
3.1500000e+00    -2.6560811e+03    -2.6578277e+03
3.1600000e+00    -2.6519124e+03    -2.6536541e+03
3.1700000e+00    -2.6477135e+03    -2.6494502e+03
3.1800000e+00    -2.6435145e+03    -2.6452463e+03
3.1900000e+00    -2.6393156e+03    -2.6410424e+03
3.2000000e+00    -2.6350001e+03    -2.6367218e+03
3.2100000e+00    -2.6306287e+03    -2.6323454e+03
3.2200000e+00    -2.6262574e+03    -2.6279690e+03
3.2300000e+00    -2.6217424e+03    -2.6234488e+03
3.2400000e+00    -2.6172013e+03    -2.6189025e+03
3.2500000e+00    -2.6126602e+03    -2.6143562e+03
3.2600000e+00    -2.6081191e+03    -2.6098100e+03
3.2700000e+00    -2.6035780e+03    -2.6052637e+03
3.2800000e+00    -2.5990369e+03    -2.6007174e+03
3.2900000e+00    -2.5944958e+03    -2.5961711e+03
3.3000000e+00    -2.5899547e+03    -2.5916248e+03
3.3100000e+00    -2.5854136e+03    -2.5870785e+03
3.3200000e+00    -2.5812657e+03    -2.5829260e+03
3.3300000e+00    -2.5775685e+03    -2.5792247e+03
3.3400000e+00    -2.5738713e+03    -2.5755234e+03
3.3500000e+00    -2.5701741e+03    -2.5718222e+03
3.3600000e+00    -2.5664770e+03    -2.5681209e+03
3.3700000e+00    -2.5627798e+03    -2.5644196e+03
3.3800000e+00    -2.5590826e+03    -2.5607184e+03
3.3900000e+00    -2.5553854e+03    -2.5570171e+03
3.4000000e+00    -2.5516882e+03    -2.5533158e+03
3.4100000e+00    -2.5479910e+03    -2.5496146e+03
3.4200000e+00    -2.5442938e+03    -2.5459133e+03
3.4300000e+00    -2.5405966e+03    -2.5422120e+03
3.4400000e+00    -2.5368994e+03    -2.5385108e+03
3.4500000e+00    -2.5332022e+03    -2.5348095e+03
3.4600000e+00    -2.5295050e+03    -2.5311082e+03
3.4700000e+00    -2.5258078e+03    -2.5274070e+03
3.4800000e+00    -2.5221106e+03    -2.5237057e+03
3.4900000e+00    -2.5184135e+03    -2.5200044e+03
3.5000000e+00    -2.5147163e+03    -2.5163032e+03
3.5100000e+00    -2.5110191e+03    -2.5126019e+03
3.5200000e+00    -2.5073219e+03    -2.5089006e+03
3.5300000e+00    -2.5036247e+03    -2.5051993e+03
3.5400000e+00    -2.4999275e+03    -2.5014981e+03
3.5500000e+00    -2.4962303e+03    -2.4977968e+03
3.5600000e+00    -2.4925331e+03    -2.4940955e+03
3.5700000e+00    -2.4888359e+03    -2.4903943e+03
3.5800000e+00    -2.4851387e+03    -2.4866930e+03
3.5900000e+00    -2.4814415e+03    -2.4829917e+03
3.6000000e+00    -2.4777443e+03    -2.4792905e+03
3.6100000e+00    -2.4740472e+03    -2.4755892e+03
3.6200000e+00    -2.4703500e+03    -2.4718879e+03
3.6300000e+00    -2.4666528e+03    -2.4681867e+03
3.6400000e+00    -2.4629556e+03    -2.4644854e+03
3.6500000e+00    -2.4592584e+03    -2.4607841e+03
3.6600000e+00    -2.4555612e+03    -2.4570829e+03
3.6700000e+00    -2.4518640e+03    -2.4533816e+03
3.6800000e+00    -2.4481668e+03    -2.4496803e+03
3.6900000e+00    -2.4444696e+03    -2.4459791e+03
3.7000000e+00    -2.4407724e+03    -2.4422778e+03
3.7100000e+00    -2.4377060e+03    -2.4392080e+03
3.7200000e+00    -2.4353854e+03    -2.4368851e+03
3.7300000e+00    -2.4330649e+03    -2.4345621e+03
3.7400000e+00    -2.4307444e+03    -2.4322391e+03
3.7500000e+00    -2.4284238e+03    -2.4299161e+03
3.7600000e+00    -2.4261033e+03    -2.4275931e+03
3.7700000e+00    -2.4237827e+03    -2.4252702e+03
3.7800000e+00    -2.4214622e+03    -2.4229472e+03
3.7900000e+00    -2.4191417e+03    -2.4206242e+03
3.8000000e+00    -2.4168211e+03    -2.4183012e+03
3.8100000e+00    -2.4145006e+03    -2.4159783e+03
3.8200000e+00    -2.4121800e+03    -2.4136553e+03
3.8300000e+00    -2.4098595e+03    -2.4113323e+03
3.8400000e+00    -2.4075390e+03    -2.4090093e+03
3.8500000e+00    -2.4052184e+03    -2.4066864e+03
3.8600000e+00    -2.4028979e+03    -2.4043634e+03
3.8700000e+00    -2.4005773e+03    -2.4020404e+03
3.8800000e+00    -2.3982568e+03    -2.3997174e+03
3.8900000e+00    -2.3959363e+03    -2.3973945e+03
3.9000000e+00    -2.3936157e+03    -2.3950715e+03
3.9100000e+00    -2.3912952e+03    -2.3927485e+03
3.9200000e+00    -2.3889746e+03    -2.3904255e+03
3.9300000e+00    -2.3866541e+03    -2.3881026e+03
3.9400000e+00    -2.3843336e+03    -2.3857796e+03
3.9500000e+00    -2.3820130e+03    -2.3834566e+03
3.9600000e+00    -2.3796925e+03    -2.3811336e+03
3.9700000e+00    -2.3773719e+03    -2.3788107e+03
3.9800000e+00    -2.3750514e+03    -2.3764877e+03
3.9900000e+00    -2.3727309e+03    -2.3741647e+03
4.0000000e+00    -2.3704103e+03    -2.3718417e+03
4.0100000e+00    -2.3680898e+03    -2.3695188e+03
4.0200000e+00    -2.3657692e+03    -2.3671958e+03
4.0300000e+00    -2.3634487e+03    -2.3648728e+03
4.0400000e+00    -2.3611282e+03    -2.3625498e+03
4.0500000e+00    -2.3588076e+03    -2.3602268e+03
4.0600000e+00    -2.3564871e+03    -2.3579039e+03
4.0700000e+00    -2.3541665e+03    -2.3555809e+03
4.0800000e+00    -2.3518460e+03    -2.3532579e+03
4.0900000e+00    -2.3495255e+03    -2.3509349e+03
4.1000000e+00    -2.3472049e+03    -2.3486120e+03
4.1100000e+00    -2.3448844e+03    -2.3462890e+03
4.1200000e+00    -2.3425638e+03    -2.3439660e+03
4.1300000e+00    -2.3402433e+03    -2.3416430e+03
4.1400000e+00    -2.3379228e+03    -2.3393201e+03
4.1500000e+00    -2.3356022e+03    -2.3369971e+03
4.1600000e+00    -2.3332817e+03    -2.3346741e+03
4.1700000e+00    -2.3309611e+03    -2.3323511e+03
4.1800000e+00    -2.3286406e+03    -2.3300282e+03
4.1900000e+00    -2.3263201e+03    -2.3277052e+03
4.2000000e+00    -2.3239995e+03    -2.3253822e+03
4.2100000e+00    -2.3216790e+03    -2.3230592e+03
4.2200000e+00    -2.3193584e+03    -2.3207363e+03
4.2300000e+00    -2.3170379e+03    -2.3184133e+03
4.2400000e+00    -2.3147174e+03    -2.3160903e+03
4.2500000e+00    -2.3123968e+03    -2.3137673e+03
4.2600000e+00    -2.3100763e+03    -2.3114444e+03
4.2700000e+00    -2.3077557e+03    -2.3091214e+03
4.2800000e+00    -2.3054352e+03    -2.3067984e+03
4.2900000e+00    -2.3031147e+03    -2.3044754e+03
4.3000000e+00    -2.3007941e+03    -2.3021525e+03
4.3100000e+00    -2.2984736e+03    -2.2998295e+03
4.3200000e+00    -2.2961530e+03    -2.2975065e+03
4.3300000e+00    -2.2938325e+03    -2.2951835e+03
4.3400000e+00    -2.2915120e+03    -2.2928605e+03
4.3500000e+00    -2.2891914e+03    -2.2905376e+03
4.3600000e+00    -2.2868709e+03    -2.2882146e+03
4.3700000e+00    -2.2845066e+03    -2.2858479e+03
4.3800000e+00    -2.2820968e+03    -2.2834356e+03
4.3900000e+00    -2.2796870e+03    -2.2810233e+03
4.4000000e+00    -2.2772771e+03    -2.2786110e+03
4.4100000e+00    -2.2748673e+03    -2.2761987e+03
4.4200000e+00    -2.2724575e+03    -2.2737864e+03
4.4300000e+00    -2.2700477e+03    -2.2713740e+03
4.4400000e+00    -2.2676379e+03    -2.2689617e+03
4.4500000e+00    -2.2652280e+03    -2.2665494e+03
4.4600000e+00    -2.2628147e+03    -2.2641336e+03
4.4700000e+00    -2.2603080e+03    -2.2616244e+03
4.4800000e+00    -2.2578013e+03    -2.2591151e+03
4.4900000e+00    -2.2552946e+03    -2.2566059e+03
4.5000000e+00    -2.2527879e+03    -2.2540967e+03
4.5100000e+00    -2.2502811e+03    -2.2515874e+03
4.5200000e+00    -2.2477615e+03    -2.2490652e+03
4.5300000e+00    -2.2451506e+03    -2.2464517e+03
4.5400000e+00    -2.2425397e+03    -2.2438382e+03
4.5500000e+00    -2.2399288e+03    -2.2412248e+03
4.5600000e+00    -2.2373099e+03    -2.2386033e+03
4.5700000e+00    -2.2345965e+03    -2.2358872e+03
4.5800000e+00    -2.2318830e+03    -2.2331711e+03
4.5900000e+00    -2.2291696e+03    -2.2304550e+03
4.6000000e+00    -2.2264561e+03    -2.2277389e+03
4.6100000e+00    -2.2237427e+03    -2.2250229e+03
4.6200000e+00    -2.2210292e+03    -2.2223068e+03
4.6300000e+00    -2.2183158e+03    -2.2195907e+03
4.6400000e+00    -2.2156024e+03    -2.2168746e+03
4.6500000e+00    -2.2128889e+03    -2.2141585e+03
4.6600000e+00    -2.2101755e+03    -2.2114424e+03
4.6700000e+00    -2.2074620e+03    -2.2087263e+03
4.6800000e+00    -2.2047486e+03    -2.2060102e+03
4.6900000e+00    -2.2020351e+03    -2.2032942e+03
4.7000000e+00    -2.1993217e+03    -2.2005781e+03
4.7100000e+00    -2.1966082e+03    -2.1978620e+03
4.7200000e+00    -2.1938948e+03    -2.1951459e+03
4.7300000e+00    -2.1911813e+03    -2.1924298e+03
4.7400000e+00    -2.1884679e+03    -2.1897137e+03
4.7500000e+00    -2.1857545e+03    -2.1869976e+03
4.7600000e+00    -2.1830410e+03    -2.1842815e+03
4.7700000e+00    -2.1803276e+03    -2.1815655e+03
4.7800000e+00    -2.1776141e+03    -2.1788494e+03
4.7900000e+00    -2.1749007e+03    -2.1761333e+03
