# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
2.7400000e+00    5.0131188e+00    5.0183009e+00
2.7500000e+00    5.0222436e+00    5.0274229e+00
2.7600000e+00    5.0313683e+00    5.0365448e+00
2.7700000e+00    5.0404931e+00    5.0456668e+00
2.7800000e+00    5.0496179e+00    5.0547888e+00
2.7900000e+00    5.0587426e+00    5.0639108e+00
2.8000000e+00    5.0678674e+00    5.0730328e+00
2.8100000e+00    5.0769922e+00    5.0821548e+00
2.8200000e+00    5.0861169e+00    5.0912768e+00
2.8300000e+00    5.0952417e+00    5.1003988e+00
2.8400000e+00    5.1043665e+00    5.1095208e+00
2.8500000e+00    5.1134912e+00    5.1186427e+00
2.8600000e+00    5.1226160e+00    5.1277647e+00
2.8700000e+00    5.1317408e+00    5.1368867e+00
2.8800000e+00    5.1408655e+00    5.1460087e+00
2.8900000e+00    5.1499903e+00    5.1551307e+00
2.9000000e+00    5.1591151e+00    5.1642527e+00
2.9100000e+00    5.1681890e+00    5.1733238e+00
2.9200000e+00    5.1772403e+00    5.1823724e+00
2.9300000e+00    5.1862739e+00    5.1914031e+00
2.9400000e+00    5.1952142e+00    5.2003407e+00
2.9500000e+00    5.2041546e+00    5.2092782e+00
2.9600000e+00    5.2130949e+00    5.2182157e+00
2.9700000e+00    5.2220353e+00    5.2271533e+00
2.9800000e+00    5.2309756e+00    5.2360908e+00
2.9900000e+00    5.2398524e+00    5.2449647e+00
3.0000000e+00    5.2483847e+00    5.2534940e+00
3.0100000e+00    5.2569170e+00    5.2620232e+00
3.0200000e+00    5.2654493e+00    5.2705525e+00
3.0300000e+00    5.2739817e+00    5.2790818e+00
3.0400000e+00    5.2825140e+00    5.2876110e+00
3.0500000e+00    5.2910463e+00    5.2961403e+00
3.0600000e+00    5.2995786e+00    5.3046696e+00
3.0700000e+00    5.3081110e+00    5.3131988e+00
3.0800000e+00    5.3166433e+00    5.3217281e+00
3.0900000e+00    5.3251756e+00    5.3302574e+00
3.1000000e+00    5.3337080e+00    5.3387866e+00
3.1100000e+00    5.3422403e+00    5.3473159e+00
3.1200000e+00    5.3507726e+00    5.3558452e+00
3.1300000e+00    5.3592852e+00    5.3643546e+00
3.1400000e+00    5.3677972e+00    5.3728636e+00
3.1500000e+00    5.3763092e+00    5.3813725e+00
3.1600000e+00    5.3848213e+00    5.3898815e+00
3.1700000e+00    5.3933333e+00    5.3983905e+00
3.1800000e+00    5.4018454e+00    5.4068994e+00
3.1900000e+00    5.4103574e+00    5.4154084e+00
3.2000000e+00    5.4188694e+00    5.4239173e+00
3.2100000e+00    5.4273815e+00    5.4324263e+00
3.2200000e+00    5.4358935e+00    5.4409352e+00
3.2300000e+00    5.4444055e+00    5.4494442e+00
3.2400000e+00    5.4529176e+00    5.4579532e+00
3.2500000e+00    5.4614296e+00    5.4664621e+00
3.2600000e+00    5.4699417e+00    5.4749711e+00
3.2700000e+00    5.4784537e+00    5.4834800e+00
3.2800000e+00    5.4869657e+00    5.4919890e+00
3.2900000e+00    5.4954778e+00    5.5004979e+00
3.3000000e+00    5.5039898e+00    5.5090069e+00
3.3100000e+00    5.5125019e+00    5.5175159e+00
3.3200000e+00    5.5210139e+00    5.5260248e+00
3.3300000e+00    5.5295259e+00    5.5345338e+00
3.3400000e+00    5.5379785e+00    5.5429831e+00
3.3500000e+00    5.5463530e+00    5.5513544e+00
3.3600000e+00    5.5547256e+00    5.5597237e+00
3.3700000e+00    5.5630945e+00    5.5680893e+00
3.3800000e+00    5.5714368e+00    5.5764282e+00
3.3900000e+00    5.5797791e+00    5.5847672e+00
3.4000000e+00    5.5881214e+00    5.5931061e+00
3.4100000e+00    5.5964637e+00    5.6014451e+00
3.4200000e+00    5.6048060e+00    5.6097840e+00
3.4300000e+00    5.6131484e+00    5.6181230e+00
3.4400000e+00    5.6214610e+00    5.6264323e+00
3.4500000e+00    5.6297166e+00    5.6346845e+00
3.4600000e+00    5.6379723e+00    5.6429368e+00
3.4700000e+00    5.6462279e+00    5.6511891e+00
3.4800000e+00    5.6544836e+00    5.6594413e+00
3.4900000e+00    5.6627392e+00    5.6676936e+00
3.5000000e+00    5.6709948e+00    5.6759459e+00
3.5100000e+00    5.6792505e+00    5.6841981e+00
3.5200000e+00    5.6875061e+00    5.6924504e+00
3.5300000e+00    5.6957618e+00    5.7007027e+00
3.5400000e+00    5.7038386e+00    5.7087759e+00
3.5500000e+00    5.7118797e+00    5.7168133e+00
3.5600000e+00    5.7199208e+00    5.7248508e+00
3.5700000e+00    5.7279619e+00    5.7328882e+00
3.5800000e+00    5.7360030e+00    5.7409256e+00
3.5900000e+00    5.7440441e+00    5.7489631e+00
3.6000000e+00    5.7520852e+00    5.7570005e+00
3.6100000e+00    5.7601263e+00    5.7650379e+00
3.6200000e+00    5.7681674e+00    5.7730754e+00
3.6300000e+00    5.7762085e+00    5.7811128e+00
3.6400000e+00    5.7842496e+00    5.7891502e+00
3.6500000e+00    5.7922907e+00    5.7971877e+00
3.6600000e+00    5.8003318e+00    5.8052251e+00
3.6700000e+00    5.8083729e+00    5.8132625e+00
3.6800000e+00    5.8164140e+00    5.8213000e+00
3.6900000e+00    5.8244551e+00    5.8293374e+00
3.7000000e+00    5.8324962e+00    5.8373748e+00
3.7100000e+00    5.8405373e+00    5.8454123e+00
3.7200000e+00    5.8485784e+00    5.8534497e+00
3.7300000e+00    5.8566195e+00    5.8614871e+00
3.7400000e+00    5.8646606e+00    5.8695246e+00
3.7500000e+00    5.8727017e+00    5.8775620e+00
3.7600000e+00    5.8807428e+00    5.8855994e+00
3.7700000e+00    5.8887673e+00    5.8936203e+00
3.7800000e+00    5.8967546e+00    5.9016038e+00
3.7900000e+00    5.9047419e+00    5.9095873e+00
3.8000000e+00    5.9127292e+00    5.9175708e+00
3.8100000e+00    5.9206849e+00    5.9255227e+00
3.8200000e+00    5.9286081e+00    5.9334421e+00
3.8300000e+00    5.9365314e+00    5.9413615e+00
3.8400000e+00    5.9444546e+00    5.9492809e+00
3.8500000e+00    5.9523564e+00    5.9571789e+00
3.8600000e+00    5.9602069e+00    5.9650257e+00
3.8700000e+00    5.9680575e+00    5.9728724e+00
3.8800000e+00    5.9759080e+00    5.9807191e+00
3.8900000e+00    5.9837585e+00    5.9885658e+00
3.9000000e+00    5.9916090e+00    5.9964125e+00
3.9100000e+00    5.9994596e+00    6.0042592e+00
3.9200000e+00    6.0073101e+00    6.0121059e+00
3.9300000e+00    6.0150698e+00    6.0198617e+00
3.9400000e+00    6.0226533e+00    6.0274411e+00
3.9500000e+00    6.0302368e+00    6.0350206e+00
3.9600000e+00    6.0378204e+00    6.0426001e+00
3.9700000e+00    6.0454039e+00    6.0501796e+00
3.9800000e+00    6.0529874e+00    6.0577590e+00
3.9900000e+00    6.0605709e+00    6.0653385e+00
4.0000000e+00    6.0681545e+00    6.0729180e+00
4.0100000e+00    6.0757380e+00    6.0804974e+00
4.0200000e+00    6.0833215e+00    6.0880769e+00
4.0300000e+00    6.0909024e+00    6.0956537e+00
4.0400000e+00    6.0984401e+00    6.1031873e+00
4.0500000e+00    6.1059777e+00    6.1107209e+00
4.0600000e+00    6.1135146e+00    6.1182537e+00
4.0700000e+00    6.1210513e+00    6.1257864e+00
4.0800000e+00    6.1285782e+00    6.1333092e+00
4.0900000e+00    6.1361052e+00    6.1408321e+00
4.1000000e+00    6.1436321e+00    6.1483550e+00
4.1100000e+00    6.1511591e+00    6.1558779e+00
4.1200000e+00    6.1586860e+00    6.1634007e+00
4.1300000e+00    6.1662130e+00    6.1709236e+00
4.1400000e+00    6.1737399e+00    6.1784465e+00
4.1500000e+00    6.1812669e+00    6.1859694e+00
4.1600000e+00    6.1887938e+00    6.1934923e+00
4.1700000e+00    6.1963208e+00    6.2010151e+00
4.1800000e+00    6.2038477e+00    6.2085380e+00
4.1900000e+00    6.2113747e+00    6.2160609e+00
4.2000000e+00    6.2189017e+00    6.2235838e+00
4.2100000e+00    6.2264286e+00    6.2311066e+00
4.2200000e+00    6.2338701e+00    6.2385438e+00
4.2300000e+00    6.2412913e+00    6.2459606e+00
4.2400000e+00    6.2487125e+00    6.2533774e+00
4.2500000e+00    6.2561337e+00    6.2607942e+00
4.2600000e+00    6.2635549e+00    6.2682110e+00
4.2700000e+00    6.2709761e+00    6.2756278e+00
4.2800000e+00    6.2783973e+00    6.2830446e+00
4.2900000e+00    6.2858185e+00    6.2904614e+00
4.3000000e+00    6.2932398e+00    6.2978782e+00
4.3100000e+00    6.3006610e+00    6.3052950e+00
4.3200000e+00    6.3080822e+00    6.3127118e+00
4.3300000e+00    6.3155034e+00    6.3201286e+00
4.3400000e+00    6.3229011e+00    6.3275219e+00
4.3500000e+00    6.3302731e+00    6.3348895e+00
4.3600000e+00    6.3376449e+00    6.3422568e+00
4.3700000e+00    6.3450160e+00    6.3496236e+00
4.3800000e+00    6.3523859e+00    6.3569890e+00
4.3900000e+00    6.3597464e+00    6.3643451e+00
4.4000000e+00    6.3671069e+00    6.3717011e+00
4.4100000e+00    6.3744647e+00    6.3790545e+00
4.4200000e+00    6.3817702e+00    6.3863555e+00
4.4300000e+00    6.3890680e+00    6.3936488e+00
4.4400000e+00    6.3963658e+00    6.4009422e+00
4.4500000e+00    6.4036636e+00    6.4082355e+00
4.4600000e+00    6.4109614e+00    6.4155288e+00
4.4700000e+00    6.4182592e+00    6.4228221e+00
4.4800000e+00    6.4255570e+00    6.4301155e+00
4.4900000e+00    6.4328548e+00    6.4374088e+00
4.5000000e+00    6.4401526e+00    6.4447021e+00
4.5100000e+00    6.4472995e+00    6.4518444e+00
4.5200000e+00    6.4543593e+00    6.4588996e+00
4.5300000e+00    6.4614152e+00    6.4659507e+00
4.5400000e+00    6.4684710e+00    6.4730018e+00
4.5500000e+00    6.4755268e+00    6.4800530e+00
4.5600000e+00    6.4825709e+00    6.4870924e+00
4.5700000e+00    6.4896088e+00    6.4941256e+00
4.5800000e+00    6.4966467e+00    6.5011588e+00
4.5900000e+00    6.5036846e+00    6.5081920e+00
4.6000000e+00    6.5107224e+00    6.5152252e+00
4.6100000e+00    6.5177603e+00    6.5222584e+00
4.6200000e+00    6.5247982e+00    6.5292915e+00
4.6300000e+00    6.5317998e+00    6.5362884e+00
4.6400000e+00    6.5387423e+00    6.5432260e+00
4.6500000e+00    6.5456846e+00    6.5501634e+00
4.6600000e+00    6.5526235e+00    6.5570975e+00
4.6700000e+00    6.5595625e+00    6.5640316e+00
4.6800000e+00    6.5664722e+00    6.5709364e+00
4.6900000e+00    6.5733704e+00    6.5778297e+00
4.7000000e+00    6.5802687e+00    6.5847230e+00
4.7100000e+00    6.5871670e+00    6.5916163e+00
4.7200000e+00    6.5940653e+00    6.5985097e+00
4.7300000e+00    6.6009635e+00    6.6054030e+00
4.7400000e+00    6.6078618e+00    6.6122963e+00
4.7500000e+00    6.6147601e+00    6.6191896e+00
4.7600000e+00    6.6216584e+00    6.6260830e+00
4.7700000e+00    6.6285567e+00    6.6329763e+00
4.7800000e+00    6.6354549e+00    6.6398696e+00
4.7900000e+00    6.6423532e+00    6.6467629e+00
4.8000000e+00    6.6492515e+00    6.6536563e+00
4.8100000e+00    6.6561498e+00    6.6605496e+00
4.8200000e+00    6.6630480e+00    6.6674429e+00
4.8300000e+00    6.6699463e+00    6.6743362e+00
4.8400000e+00    6.6768446e+00    6.6812296e+00
4.8500000e+00    6.6837429e+00    6.6881229e+00
4.8600000e+00    6.6906412e+00    6.6950162e+00
4.8700000e+00    6.6975394e+00    6.7019095e+00
4.8800000e+00    6.7044377e+00    6.7088029e+00
4.8900000e+00    6.7113360e+00    6.7156962e+00
4.9000000e+00    6.7182343e+00    6.7225895e+00
4.9100000e+00    6.7251140e+00    6.7294643e+00
4.9200000e+00    6.7319931e+00    6.7363384e+00
4.9300000e+00    6.7388721e+00    6.7432124e+00
4.9400000e+00    6.7457511e+00    6.7500865e+00
4.9500000e+00    6.7526302e+00    6.7569606e+00
4.9600000e+00    6.7595092e+00    6.7638347e+00
4.9700000e+00    6.7663882e+00    6.7707087e+00
4.9800000e+00    6.7732673e+00    6.7775828e+00
4.9900000e+00    6.7801387e+00    6.7844493e+00
5.0000000e+00    6.7869893e+00    6.7912949e+00
5.0100000e+00    6.7938398e+00    6.7981404e+00
5.0200000e+00    6.8006895e+00    6.8049852e+00
5.0300000e+00    6.8075390e+00    6.8118297e+00
5.0400000e+00    6.8143857e+00    6.8186714e+00
5.0500000e+00    6.8212230e+00    6.8255037e+00
5.0600000e+00    6.8280346e+00    6.8323103e+00
5.0700000e+00    6.8348297e+00    6.8391004e+00
5.0800000e+00    6.8416247e+00    6.8458904e+00
5.0900000e+00    6.8484197e+00    6.8526804e+00
5.1000000e+00    6.8551958e+00    6.8594515e+00
5.1100000e+00    6.8619555e+00    6.8662062e+00
5.1200000e+00    6.8687153e+00    6.8729609e+00
5.1300000e+00    6.8754750e+00    6.8797157e+00
5.1400000e+00    6.8822348e+00    6.8864704e+00
