# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
6.0000000e-01    1.0059035e+05    1.0151607e+05
6.1000000e-01    9.9751187e+04    1.0065995e+05
6.2000000e-01    9.8925441e+04    9.9817684e+04
6.3000000e-01    9.8104339e+04    9.8980093e+04
6.4000000e-01    9.7331114e+04    9.8191178e+04
6.5000000e-01    9.6621293e+04    9.7467396e+04
6.6000000e-01    9.5911471e+04    9.6743614e+04
6.7000000e-01    9.5210538e+04    9.6028785e+04
6.8000000e-01    9.4535390e+04    9.5340394e+04
6.9000000e-01    9.3916676e+04    9.4710192e+04
7.0000000e-01    9.3302948e+04    9.4085003e+04
7.1000000e-01    9.2689220e+04    9.3459814e+04
7.2000000e-01    9.2075493e+04    9.2834625e+04
7.3000000e-01    9.1461765e+04    9.2209436e+04
7.4000000e-01    9.0848037e+04    9.1584248e+04
7.5000000e-01    9.0234309e+04    9.0959059e+04
7.6000000e-01    8.9623240e+04    9.0336541e+04
7.7000000e-01    8.9018843e+04    8.9720723e+04
7.8000000e-01    8.8427700e+04    8.9118248e+04
7.9000000e-01    8.7857967e+04    8.8537702e+04
8.0000000e-01    8.7358610e+04    8.8029662e+04
8.1000000e-01    8.6859723e+04    8.7522096e+04
8.2000000e-01    8.6363448e+04    8.7017154e+04
8.3000000e-01    8.5867451e+04    8.6512492e+04
8.4000000e-01    8.5371455e+04    8.6007830e+04
8.5000000e-01    8.4875458e+04    8.5503168e+04
8.6000000e-01    8.4379462e+04    8.4998506e+04
8.7000000e-01    8.3888857e+04    8.4499335e+04
8.8000000e-01    8.3400957e+04    8.4002920e+04
8.9000000e-01    8.2913057e+04    8.3506505e+04
9.0000000e-01    8.2426335e+04    8.3011274e+04
9.1000000e-01    8.1953428e+04    8.2529947e+04
9.2000000e-01    8.1501230e+04    8.2069908e+04
9.3000000e-01    8.1098456e+04    8.1660650e+04
9.4000000e-01    8.0699039e+04    8.1254765e+04
9.5000000e-01    8.0299623e+04    8.0848881e+04
9.6000000e-01    7.9900206e+04    8.0442997e+04
9.7000000e-01    7.9500789e+04    8.0037112e+04
9.8000000e-01    7.9101372e+04    7.9631228e+04
9.9000000e-01    7.8701955e+04    7.9225343e+04
1.0000000e+00    7.8302538e+04    7.8819459e+04
1.0100000e+00    7.7903121e+04    7.8413575e+04
1.0200000e+00    7.7503704e+04    7.8007690e+04
1.0300000e+00    7.7104288e+04    7.7601806e+04
1.0400000e+00    7.6704957e+04    7.7196008e+04
1.0500000e+00    7.6310764e+04    7.6795377e+04
1.0600000e+00    7.5923868e+04    7.6402084e+04
1.0700000e+00    7.5554106e+04    7.6026371e+04
1.0800000e+00    7.5222200e+04    7.5689495e+04
1.0900000e+00    7.4890293e+04    7.5352620e+04
1.1000000e+00    7.4559920e+04    7.5017285e+04
1.1100000e+00    7.4230156e+04    7.4682563e+04
1.1200000e+00    7.3900393e+04    7.4347841e+04
1.1300000e+00    7.3570630e+04    7.4013118e+04
1.1400000e+00    7.3240867e+04    7.3678396e+04
1.1500000e+00    7.2920600e+04    7.3353285e+04
1.1600000e+00    7.2609245e+04    7.3037193e+04
1.1700000e+00    7.2300636e+04    7.2723893e+04
1.1800000e+00    7.1994459e+04    7.2413067e+04
1.1900000e+00    7.1688283e+04    7.2102240e+04
1.2000000e+00    7.1382107e+04    7.1791414e+04
1.2100000e+00    7.1075931e+04    7.1480587e+04
1.2200000e+00    7.0773859e+04    7.1173887e+04
1.2300000e+00    7.0481300e+04    7.0876749e+04
1.2400000e+00    7.0188741e+04    7.0579612e+04
1.2500000e+00    6.9934482e+04    7.0321695e+04
1.2600000e+00    6.9688251e+04    7.0071952e+04
1.2700000e+00    6.9442541e+04    6.9822733e+04
1.2800000e+00    6.9196831e+04    6.9573514e+04
1.2900000e+00    6.8951121e+04    6.9324295e+04
1.3000000e+00    6.8705412e+04    6.9075076e+04
1.3100000e+00    6.8459702e+04    6.8825857e+04
1.3200000e+00    6.8213992e+04    6.8576638e+04
1.3300000e+00    6.7968282e+04    6.8327419e+04
1.3400000e+00    6.7722573e+04    6.8078200e+04
1.3500000e+00    6.7476863e+04    6.7828981e+04
1.3600000e+00    6.7231153e+04    6.7579762e+04
1.3700000e+00    6.6985444e+04    6.7330543e+04
1.3800000e+00    6.6741723e+04    6.7083322e+04
1.3900000e+00    6.6499706e+04    6.6837810e+04
1.4000000e+00    6.6257689e+04    6.6592298e+04
1.4100000e+00    6.6015672e+04    6.6346786e+04
1.4200000e+00    6.5773655e+04    6.6101274e+04
1.4300000e+00    6.5531638e+04    6.5855762e+04
1.4400000e+00    6.5289621e+04    6.5610250e+04
1.4500000e+00    6.5068020e+04    6.5385609e+04
1.4600000e+00    6.4861047e+04    6.5175921e+04
1.4700000e+00    6.4654073e+04    6.4966233e+04
1.4800000e+00    6.4447809e+04    6.4757257e+04
1.4900000e+00    6.4242409e+04    6.4549149e+04
1.5000000e+00    6.4037009e+04    6.4341041e+04
1.5100000e+00    6.3831609e+04    6.4132933e+04
1.5200000e+00    6.3626209e+04    6.3924825e+04
1.5300000e+00    6.3420809e+04    6.3716717e+04
1.5400000e+00    6.3215409e+04    6.3508609e+04
1.5500000e+00    6.3010009e+04    6.3300501e+04
1.5600000e+00    6.2804609e+04    6.3092392e+04
1.5700000e+00    6.2599210e+04    6.2884284e+04
1.5800000e+00    6.2396591e+04    6.2679000e+04
1.5900000e+00    6.2194368e+04    6.2474118e+04
1.6000000e+00    6.1992146e+04    6.2269235e+04
1.6100000e+00    6.1789923e+04    6.2064353e+04
1.6200000e+00    6.1587700e+04    6.1859471e+04
1.6300000e+00    6.1385478e+04    6.1654588e+04
1.6400000e+00    6.1183255e+04    6.1449706e+04
1.6500000e+00    6.0984617e+04    6.1248425e+04
1.6600000e+00    6.0794563e+04    6.1055768e+04
1.6700000e+00    6.0604508e+04    6.0863110e+04
1.6800000e+00    6.0414454e+04    6.0670453e+04
1.6900000e+00    6.0251734e+04    6.0505693e+04
1.7000000e+00    6.0091453e+04    6.0343395e+04
1.7100000e+00    5.9931173e+04    6.0181096e+04
1.7200000e+00    5.9770892e+04    6.0018798e+04
1.7300000e+00    5.9610612e+04    5.9856499e+04
1.7400000e+00    5.9450331e+04    5.9694201e+04
1.7500000e+00    5.9290051e+04    5.9531902e+04
1.7600000e+00    5.9129854e+04    5.9369688e+04
1.7700000e+00    5.8969727e+04    5.9207544e+04
1.7800000e+00    5.8809623e+04    5.9045422e+04
1.7900000e+00    5.8649524e+04    5.8883305e+04
1.8000000e+00    5.8489424e+04    5.8721188e+04
1.8100000e+00    5.8329324e+04    5.8559071e+04
1.8200000e+00    5.8169225e+04    5.8396954e+04
1.8300000e+00    5.8009125e+04    5.8234837e+04
1.8400000e+00    5.7849026e+04    5.8072720e+04
1.8500000e+00    5.7688926e+04    5.7910603e+04
1.8600000e+00    5.7528827e+04    5.7748487e+04
1.8700000e+00    5.7368727e+04    5.7586370e+04
1.8800000e+00    5.7208628e+04    5.7424253e+04
1.8900000e+00    5.7048528e+04    5.7262136e+04
1.9000000e+00    5.6888428e+04    5.7100019e+04
1.9100000e+00    5.6728329e+04    5.6937902e+04
1.9200000e+00    5.6568229e+04    5.6775785e+04
1.9300000e+00    5.6408130e+04    5.6613668e+04
1.9400000e+00    5.6248030e+04    5.6451551e+04
1.9500000e+00    5.6087931e+04    5.6289434e+04
1.9600000e+00    5.5943711e+04    5.6143465e+04
1.9700000e+00    5.5813609e+04    5.6011858e+04
1.9800000e+00    5.5683523e+04    5.5880267e+04
1.9900000e+00    5.5553466e+04    5.5748705e+04
2.0000000e+00    5.5423621e+04    5.5617356e+04
2.0100000e+00    5.5293979e+04    5.5486211e+04
2.0200000e+00    5.5164338e+04    5.5355067e+04
2.0300000e+00    5.5034697e+04    5.5223922e+04
2.0400000e+00    5.4905055e+04    5.5092778e+04
2.0500000e+00    5.4775414e+04    5.4961633e+04
2.0600000e+00    5.4646129e+04    5.4830850e+04
2.0700000e+00    5.4518480e+04    5.4701726e+04
2.0800000e+00    5.4390831e+04    5.4572602e+04
2.0900000e+00    5.4263181e+04    5.4443478e+04
2.1000000e+00    5.4135532e+04    5.4314353e+04
2.1100000e+00    5.4007883e+04    5.4185229e+04
2.1200000e+00    5.3880233e+04    5.4056105e+04
2.1300000e+00    5.3752584e+04    5.3926981e+04
2.1400000e+00    5.3624935e+04    5.3797856e+04
2.1500000e+00    5.3497285e+04    5.3668732e+04
2.1600000e+00    5.3369636e+04    5.3539608e+04
2.1700000e+00    5.3241987e+04    5.3410484e+04
2.1800000e+00    5.3114337e+04    5.3281359e+04
2.1900000e+00    5.2986688e+04    5.3152235e+04
2.2000000e+00    5.2859038e+04    5.3023111e+04
2.2100000e+00    5.2731422e+04    5.2894020e+04
2.2200000e+00    5.2604422e+04    5.2765548e+04
2.2300000e+00    5.2478640e+04    5.2638299e+04
2.2400000e+00    5.2359615e+04    5.2517833e+04
2.2500000e+00    5.2240589e+04    5.2397368e+04
2.2600000e+00    5.2121563e+04    5.2276902e+04
2.2700000e+00    5.2002537e+04    5.2156437e+04
2.2800000e+00    5.1896880e+04    5.2049572e+04
2.2900000e+00    5.1801866e+04    5.1953536e+04
2.3000000e+00    5.1706852e+04    5.1857499e+04
2.3100000e+00    5.1611838e+04    5.1761463e+04
2.3200000e+00    5.1516824e+04    5.1665427e+04
2.3300000e+00    5.1421810e+04    5.1569391e+04
2.3400000e+00    5.1326797e+04    5.1473354e+04
2.3500000e+00    5.1231783e+04    5.1377318e+04
2.3600000e+00    5.1137766e+04    5.1282283e+04
2.3700000e+00    5.1044283e+04    5.1187784e+04
2.3800000e+00    5.0950800e+04    5.1093284e+04
2.3900000e+00    5.0857317e+04    5.0998785e+04
2.4000000e+00    5.0763833e+04    5.0904285e+04
2.4100000e+00    5.0670350e+04    5.0809786e+04
2.4200000e+00    5.0576867e+04    5.0715286e+04
2.4300000e+00    5.0483384e+04    5.0620786e+04
2.4400000e+00    5.0389901e+04    5.0526287e+04
2.4500000e+00    5.0296418e+04    5.0431787e+04
2.4600000e+00    5.0202934e+04    5.0337288e+04
2.4700000e+00    5.0109451e+04    5.0242788e+04
2.4800000e+00    5.0015968e+04    5.0148289e+04
2.4900000e+00    4.9922485e+04    5.0053789e+04
2.5000000e+00    4.9829002e+04    4.9959290e+04
2.5100000e+00    4.9735519e+04    4.9864790e+04
2.5200000e+00    4.9642035e+04    4.9770291e+04
2.5300000e+00    4.9548600e+04    4.9675840e+04
2.5400000e+00    4.9455676e+04    4.9581901e+04
2.5500000e+00    4.9362752e+04    4.9487963e+04
2.5600000e+00    4.9269828e+04    4.9394025e+04
2.5700000e+00    4.9176904e+04    4.9300086e+04
2.5800000e+00    4.9083979e+04    4.9206148e+04
2.5900000e+00    4.8991055e+04    4.9112210e+04
2.6000000e+00    4.8898131e+04    4.9018271e+04
2.6100000e+00    4.8805207e+04    4.8924333e+04
2.6200000e+00    4.8712326e+04    4.8830438e+04
2.6300000e+00    4.8619661e+04    4.8736760e+04
2.6400000e+00    4.8526996e+04    4.8643082e+04
2.6500000e+00    4.8434332e+04    4.8549404e+04
2.6600000e+00    4.8341667e+04    4.8455726e+04
2.6700000e+00    4.8249002e+04    4.8362048e+04
2.6800000e+00    4.8156337e+04    4.8268370e+04
2.6900000e+00    4.8063673e+04    4.8174692e+04
2.7000000e+00    4.7971528e+04    4.8081541e+04
2.7100000e+00    4.7880193e+04    4.7989211e+04
2.7200000e+00    4.7788859e+04    4.7896882e+04
2.7300000e+00    4.7697524e+04    4.7804552e+04
2.7400000e+00    4.7606190e+04    4.7712222e+04
2.7500000e+00    4.7514855e+04    4.7619893e+04
2.7600000e+00    4.7423520e+04    4.7527563e+04
2.7700000e+00    4.7332186e+04    4.7435233e+04
2.7800000e+00    4.7240851e+04    4.7342904e+04
2.7900000e+00    4.7149517e+04    4.7250574e+04
2.8000000e+00    4.7058182e+04    4.7158244e+04
2.8100000e+00    4.6966848e+04    4.7065915e+04
2.8200000e+00    4.6875513e+04    4.6973585e+04
2.8300000e+00    4.6784178e+04    4.6881255e+04
2.8400000e+00    4.6692844e+04    4.6788926e+04
2.8500000e+00    4.6601509e+04    4.6696596e+04
2.8600000e+00    4.6510175e+04    4.6604266e+04
2.8700000e+00    4.6418840e+04    4.6511937e+04
2.8800000e+00    4.6327506e+04    4.6419607e+04
2.8900000e+00    4.6236171e+04    4.6327277e+04
2.9000000e+00    4.6144837e+04    4.6234948e+04
2.9100000e+00    4.6054024e+04    4.6143142e+04
2.9200000e+00    4.5963442e+04    4.6051568e+04
2.9300000e+00    4.5873603e+04    4.5960740e+04
2.9400000e+00    4.5787649e+04    4.5873810e+04
2.9500000e+00    4.5701695e+04    4.5786881e+04
2.9600000e+00    4.5615741e+04    4.5699952e+04
2.9700000e+00    4.5529788e+04    4.5613022e+04
2.9800000e+00    4.5443834e+04    4.5526093e+04
2.9900000e+00    4.5361222e+04    4.5442557e+04
3.0000000e+00    4.5296710e+04    4.5377402e+04
3.0100000e+00    4.5232198e+04    4.5312246e+04
3.0200000e+00    4.5167685e+04    4.5247091e+04
3.0300000e+00    4.5103173e+04    4.5181936e+04
3.0400000e+00    4.5038661e+04    4.5116780e+04
3.0500000e+00    4.4974149e+04    4.5051625e+04
3.0600000e+00    4.4909637e+04    4.4986469e+04
3.0700000e+00    4.4845124e+04    4.4921314e+04
3.0800000e+00    4.4780612e+04    4.4856159e+04
3.0900000e+00    4.4716100e+04    4.4791003e+04
3.1000000e+00    4.4651588e+04    4.4725848e+04
3.1100000e+00    4.4587076e+04    4.4660692e+04
3.1200000e+00    4.4522563e+04    4.4595537e+04
3.1300000e+00    4.4458121e+04    4.4530451e+04
3.1400000e+00    4.4393680e+04    4.4465368e+04
3.1500000e+00    4.4329239e+04    4.4400284e+04
3.1600000e+00    4.4264798e+04    4.4335200e+04
3.1700000e+00    4.4200357e+04    4.4270116e+04
3.1800000e+00    4.4135916e+04    4.4205032e+04
3.1900000e+00    4.4071475e+04    4.4139948e+04
3.2000000e+00    4.4007034e+04    4.4074865e+04
3.2100000e+00    4.3942593e+04    4.4009781e+04
3.2200000e+00    4.3878152e+04    4.3944697e+04
3.2300000e+00    4.3813711e+04    4.3879613e+04
3.2400000e+00    4.3749270e+04    4.3814529e+04
3.2500000e+00    4.3684829e+04    4.3749445e+04
3.2600000e+00    4.3620388e+04    4.3684361e+04
3.2700000e+00    4.3555947e+04    4.3619278e+04
3.2800000e+00    4.3491506e+04    4.3554194e+04
3.2900000e+00    4.3427065e+04    4.3489110e+04
3.3000000e+00    4.3362624e+04    4.3424026e+04
3.3100000e+00    4.3298183e+04    4.3358942e+04
3.3200000e+00    4.3233742e+04    4.3293858e+04
3.3300000e+00    4.3169301e+04    4.3228775e+04
3.3400000e+00    4.3105743e+04    4.3164584e+04
3.3500000e+00    4.3043344e+04    4.3101566e+04
3.3600000e+00    4.2980969e+04    4.3038571e+04
3.3700000e+00    4.2918639e+04    4.2975621e+04
3.3800000e+00    4.2856622e+04    4.2912989e+04
3.3900000e+00    4.2794605e+04    4.2850357e+04
3.4000000e+00    4.2732589e+04    4.2787725e+04
3.4100000e+00    4.2670572e+04    4.2725093e+04
3.4200000e+00    4.2608555e+04    4.2662461e+04
3.4300000e+00    4.2546538e+04    4.2599829e+04
3.4400000e+00    4.2484581e+04    4.2537256e+04
3.4500000e+00    4.2422737e+04    4.2474797e+04
3.4600000e+00    4.2360893e+04    4.2412338e+04
3.4700000e+00    4.2299048e+04    4.2349879e+04
3.4800000e+00    4.2237204e+04    4.2287420e+04
3.4900000e+00    4.2175360e+04    4.2224961e+04
3.5000000e+00    4.2113516e+04    4.2162502e+04
3.5100000e+00    4.2051672e+04    4.2100043e+04
3.5200000e+00    4.1989828e+04    4.2037584e+04
3.5300000e+00    4.1927984e+04    4.1975125e+04
3.5400000e+00    4.1866880e+04    4.1913416e+04
3.5500000e+00    4.1805924e+04    4.1851857e+04
3.5600000e+00    4.1744968e+04    4.1790298e+04
3.5700000e+00    4.1684012e+04    4.1728739e+04
3.5800000e+00    4.1623056e+04    4.1667180e+04
3.5900000e+00    4.1562099e+04    4.1605621e+04
3.6000000e+00    4.1501143e+04    4.1544062e+04
3.6100000e+00    4.1440187e+04    4.1482503e+04
3.6200000e+00    4.1379231e+04    4.1420944e+04
3.6300000e+00    4.1318275e+04    4.1359385e+04
3.6400000e+00    4.1257319e+04    4.1297826e+04
3.6500000e+00    4.1196363e+04    4.1236267e+04
3.6600000e+00    4.1135407e+04    4.1174708e+04
3.6700000e+00    4.1074451e+04    4.1113148e+04
3.6800000e+00    4.1013495e+04    4.1051589e+04
3.6900000e+00    4.0952539e+04    4.0990030e+04
3.7000000e+00    4.0891583e+04    4.0928471e+04
3.7100000e+00    4.0830627e+04    4.0866912e+04
3.7200000e+00    4.0769671e+04    4.0805353e+04
3.7300000e+00    4.0708715e+04    4.0743794e+04
3.7400000e+00    4.0647759e+04    4.0682235e+04
3.7500000e+00    4.0586803e+04    4.0620676e+04
3.7600000e+00    4.0525847e+04    4.0559117e+04
3.7700000e+00    4.0465072e+04    4.0497742e+04
3.7800000e+00    4.0404706e+04    4.0436779e+04
3.7900000e+00    4.0344339e+04    4.0375817e+04
3.8000000e+00    4.0283973e+04    4.0314855e+04
3.8100000e+00    4.0223854e+04    4.0254141e+04
3.8200000e+00    4.0163989e+04    4.0193682e+04
3.8300000e+00    4.0104124e+04    4.0133224e+04
3.8400000e+00    4.0044260e+04    4.0072765e+04
3.8500000e+00    3.9985102e+04    4.0013017e+04
3.8600000e+00    3.9927646e+04    3.9954974e+04
3.8700000e+00    3.9870189e+04    3.9896931e+04
3.8800000e+00    3.9812733e+04    3.9838888e+04
3.8900000e+00    3.9755276e+04    3.9780845e+04
3.9000000e+00    3.9697820e+04    3.9722802e+04
3.9100000e+00    3.9640363e+04    3.9664760e+04
3.9200000e+00    3.9582906e+04    3.9606717e+04
3.9300000e+00    3.9529249e+04    3.9552525e+04
3.9400000e+00    3.9482961e+04    3.9505805e+04
3.9500000e+00    3.9436673e+04    3.9459084e+04
3.9600000e+00    3.9390385e+04    3.9412364e+04
3.9700000e+00    3.9344097e+04    3.9365644e+04
3.9800000e+00    3.9297808e+04    3.9318923e+04
3.9900000e+00    3.9251520e+04    3.9272203e+04
4.0000000e+00    3.9205232e+04    3.9225482e+04
4.0100000e+00    3.9158944e+04    3.9178762e+04
4.0200000e+00    3.9112656e+04    3.9132041e+04
4.0300000e+00    3.9066391e+04    3.9085345e+04
4.0400000e+00    3.9020509e+04    3.9039031e+04
4.0500000e+00    3.8974626e+04    3.8992718e+04
4.0600000e+00    3.8928750e+04    3.8946411e+04
4.0700000e+00    3.8882874e+04    3.8900105e+04
4.0800000e+00    3.8837067e+04    3.8853867e+04
4.0900000e+00    3.8791260e+04    3.8807630e+04
4.1000000e+00    3.8745453e+04    3.8761393e+04
4.1100000e+00    3.8699646e+04    3.8715156e+04
4.1200000e+00    3.8653839e+04    3.8668918e+04
4.1300000e+00    3.8608032e+04    3.8622681e+04
4.1400000e+00    3.8562225e+04    3.8576444e+04
4.1500000e+00    3.8516418e+04    3.8530206e+04
4.1600000e+00    3.8470611e+04    3.8483969e+04
4.1700000e+00    3.8424804e+04    3.8437732e+04
4.1800000e+00    3.8378997e+04    3.8391495e+04
4.1900000e+00    3.8333190e+04    3.8345257e+04
4.2000000e+00    3.8287383e+04    3.8299020e+04
4.2100000e+00    3.8241576e+04    3.8252783e+04
4.2200000e+00    3.8196545e+04    3.8207332e+04
4.2300000e+00    3.8151699e+04    3.8162067e+04
4.2400000e+00    3.8106854e+04    3.8116803e+04
4.2500000e+00    3.8062008e+04    3.8071539e+04
4.2600000e+00    3.8017162e+04    3.8026275e+04
4.2700000e+00    3.7972316e+04    3.7981011e+04
4.2800000e+00    3.7927470e+04    3.7935746e+04
4.2900000e+00    3.7882624e+04    3.7890482e+04
4.3000000e+00    3.7837778e+04    3.7845218e+04
4.3100000e+00    3.7792932e+04    3.7799954e+04
4.3200000e+00    3.7748087e+04    3.7754690e+04
4.3300000e+00    3.7703241e+04    3.7709426e+04
4.3400000e+00    3.7658465e+04    3.7664232e+04
4.3500000e+00    3.7613767e+04    3.7619116e+04
4.3600000e+00    3.7569070e+04    3.7574001e+04
4.3700000e+00    3.7524374e+04    3.7528888e+04
4.3800000e+00    3.7479681e+04    3.7483778e+04
4.3900000e+00    3.7435011e+04    3.7438690e+04
4.4000000e+00    3.7390341e+04    3.7393602e+04
4.4100000e+00    3.7345746e+04    3.7348590e+04
4.4200000e+00    3.7302348e+04    3.7304778e+04
4.4300000e+00    3.7258970e+04    3.7260986e+04
4.4400000e+00    3.7215591e+04    3.7217194e+04
4.4500000e+00    3.7172213e+04    3.7173402e+04
4.4600000e+00    3.7128835e+04    3.7129609e+04
4.4700000e+00    3.7085456e+04    3.7085817e+04
4.4800000e+00    3.7042078e+04    3.7042025e+04
4.4900000e+00    3.6998699e+04    3.6998233e+04
4.5000000e+00    3.6955321e+04    3.6954441e+04
4.5100000e+00    3.6917200e+04    3.6915972e+04
4.5200000e+00    3.6879727e+04    3.6878158e+04
4.5300000e+00    3.6842260e+04    3.6840351e+04
4.5400000e+00    3.6804794e+04    3.6802543e+04
4.5500000e+00    3.6767327e+04    3.6764736e+04
4.5600000e+00    3.6729936e+04    3.6727005e+04
4.5700000e+00    3.6692587e+04    3.6689315e+04
4.5800000e+00    3.6655237e+04    3.6651625e+04
4.5900000e+00    3.6617887e+04    3.6613935e+04
4.6000000e+00    3.6580537e+04    3.6576245e+04
4.6100000e+00    3.6543187e+04    3.6538555e+04
4.6200000e+00    3.6505837e+04    3.6500865e+04
4.6300000e+00    3.6468612e+04    3.6463301e+04
4.6400000e+00    3.6431591e+04    3.6425944e+04
4.6500000e+00    3.6394570e+04    3.6388587e+04
4.6600000e+00    3.6357559e+04    3.6351241e+04
4.6700000e+00    3.6320548e+04    3.6313894e+04
4.6800000e+00    3.6283626e+04    3.6276637e+04
4.6900000e+00    3.6246738e+04    3.6239415e+04
4.7000000e+00    3.6209849e+04    3.6202193e+04
4.7100000e+00    3.6172961e+04    3.6164971e+04
4.7200000e+00    3.6136073e+04    3.6127748e+04
4.7300000e+00    3.6099185e+04    3.6090526e+04
4.7400000e+00    3.6062296e+04    3.6053304e+04
4.7500000e+00    3.6025408e+04    3.6016082e+04
4.7600000e+00    3.5988520e+04    3.5978859e+04
4.7700000e+00    3.5951632e+04    3.5941637e+04
4.7800000e+00    3.5914743e+04    3.5904415e+04
4.7900000e+00    3.5877855e+04    3.5867192e+04
4.8000000e+00    3.5840967e+04    3.5829970e+04
4.8100000e+00    3.5804078e+04    3.5792748e+04
4.8200000e+00    3.5767190e+04    3.5755526e+04
4.8300000e+00    3.5730302e+04    3.5718303e+04
4.8400000e+00    3.5693414e+04    3.5681081e+04
4.8500000e+00    3.5656525e+04    3.5643859e+04
4.8600000e+00    3.5619637e+04    3.5606636e+04
4.8700000e+00    3.5582749e+04    3.5569414e+04
4.8800000e+00    3.5545860e+04    3.5532192e+04
4.8900000e+00    3.5508972e+04    3.5494970e+04
4.9000000e+00    3.5472084e+04    3.5457747e+04
4.9100000e+00    3.5435237e+04    3.5420566e+04
4.9200000e+00    3.5398391e+04    3.5383387e+04
4.9300000e+00    3.5361545e+04    3.5346207e+04
4.9400000e+00    3.5324699e+04    3.5309028e+04
4.9500000e+00    3.5287854e+04    3.5271848e+04
4.9600000e+00    3.5251008e+04    3.5234669e+04
4.9700000e+00    3.5214162e+04    3.5197489e+04
4.9800000e+00    3.5177317e+04    3.5160310e+04
4.9900000e+00    3.5140520e+04    3.5123180e+04
5.0000000e+00    3.5103860e+04    3.5086186e+04
5.0100000e+00    3.5067199e+04    3.5049193e+04
5.0200000e+00    3.5030543e+04    3.5012204e+04
5.0300000e+00    3.4993889e+04    3.4975217e+04
5.0400000e+00    3.4957250e+04    3.4938246e+04
5.0500000e+00    3.4920665e+04    3.4901328e+04
5.0600000e+00    3.4884698e+04    3.4865030e+04
5.0700000e+00    3.4849131e+04    3.4829133e+04
5.0800000e+00    3.4813564e+04    3.4793235e+04
5.0900000e+00    3.4777996e+04    3.4757338e+04
5.1000000e+00    3.4742531e+04    3.4721544e+04
5.1100000e+00    3.4707154e+04    3.4685838e+04
5.1200000e+00    3.4671776e+04    3.4650131e+04
5.1300000e+00    3.4636399e+04    3.4614425e+04
5.1400000e+00    3.4601022e+04    3.4578719e+04
