# f (GHz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
8.9000000e-01    -6.3540827e+04    -6.4152086e+04
9.0000000e-01    -6.3159001e+04    -6.3762728e+04
9.1000000e-01    -6.2790992e+04    -6.3387272e+04
9.2000000e-01    -6.2443691e+04    -6.3033105e+04
9.3000000e-01    -6.2143918e+04    -6.2727814e+04
9.4000000e-01    -6.1842466e+04    -6.2420837e+04
9.5000000e-01    -6.1541014e+04    -6.2113860e+04
9.6000000e-01    -6.1239563e+04    -6.1806883e+04
9.7000000e-01    -6.0938111e+04    -6.1499906e+04
9.8000000e-01    -6.0636659e+04    -6.1192929e+04
9.9000000e-01    -6.0335207e+04    -6.0885952e+04
1.0000000e+00    -6.0033755e+04    -6.0578975e+04
1.0100000e+00    -5.9732303e+04    -6.0271997e+04
1.0200000e+00    -5.9430851e+04    -5.9965020e+04
1.0300000e+00    -5.9129400e+04    -5.9658043e+04
1.0400000e+00    -5.8827905e+04    -5.9351023e+04
1.0500000e+00    -5.8530828e+04    -5.9048449e+04
1.0600000e+00    -5.8241048e+04    -5.8753212e+04
1.0700000e+00    -5.7968402e+04    -5.8475555e+04
1.0800000e+00    -5.7733612e+04    -5.8236737e+04
1.0900000e+00    -5.7498821e+04    -5.7997918e+04
1.1000000e+00    -5.7264651e+04    -5.7759723e+04
1.1100000e+00    -5.7030391e+04    -5.7521439e+04
1.1200000e+00    -5.6796132e+04    -5.7283154e+04
1.1300000e+00    -5.6561872e+04    -5.7044870e+04
1.1400000e+00    -5.6327612e+04    -5.6806585e+04
1.1500000e+00    -5.6088601e+04    -5.6563505e+04
1.1600000e+00    -5.5845130e+04    -5.6315923e+04
1.1700000e+00    -5.5600285e+04    -5.6066947e+04
1.1800000e+00    -5.5354223e+04    -5.5816737e+04
1.1900000e+00    -5.5108161e+04    -5.5566526e+04
1.2000000e+00    -5.4862098e+04    -5.5316316e+04
1.2100000e+00    -5.4616036e+04    -5.5066106e+04
1.2200000e+00    -5.4374079e+04    -5.4820022e+04
1.2300000e+00    -5.4141634e+04    -5.4583501e+04
1.2400000e+00    -5.3909190e+04    -5.4346980e+04
1.2500000e+00    -5.3715044e+04    -5.4149679e+04
1.2600000e+00    -5.3525288e+04    -5.3956897e+04
1.2700000e+00    -5.3335270e+04    -5.3763854e+04
1.2800000e+00    -5.3145253e+04    -5.3570810e+04
1.2900000e+00    -5.2955235e+04    -5.3377767e+04
1.3000000e+00    -5.2765218e+04    -5.3184723e+04
1.3100000e+00    -5.2575200e+04    -5.2991680e+04
1.3200000e+00    -5.2385183e+04    -5.2798636e+04
1.3300000e+00    -5.2195165e+04    -5.2605592e+04
1.3400000e+00    -5.2005147e+04    -5.2412549e+04
1.3500000e+00    -5.1815130e+04    -5.2219505e+04
1.3600000e+00    -5.1625112e+04    -5.2026462e+04
1.3700000e+00    -5.1435095e+04    -5.1833418e+04
1.3800000e+00    -5.1244082e+04    -5.1639377e+04
1.3900000e+00    -5.1052218e+04    -5.1444482e+04
1.4000000e+00    -5.0860353e+04    -5.1249586e+04
1.4100000e+00    -5.0668489e+04    -5.1054691e+04
1.4200000e+00    -5.0476624e+04    -5.0859796e+04
1.4300000e+00    -5.0284759e+04    -5.0664900e+04
1.4400000e+00    -5.0092895e+04    -5.0470005e+04
1.4500000e+00    -4.9921446e+04    -5.0295980e+04
1.4600000e+00    -4.9764626e+04    -5.0136909e+04
1.4700000e+00    -4.9607805e+04    -4.9977838e+04
1.4800000e+00    -4.9451087e+04    -4.9818871e+04
1.4900000e+00    -4.9294500e+04    -4.9660034e+04
1.5000000e+00    -4.9137912e+04    -4.9501198e+04
1.5100000e+00    -4.8981325e+04    -4.9342362e+04
1.5200000e+00    -4.8824738e+04    -4.9183526e+04
1.5300000e+00    -4.8668150e+04    -4.9024690e+04
1.5400000e+00    -4.8511563e+04    -4.8865854e+04
1.5500000e+00    -4.8354976e+04    -4.8707018e+04
1.5600000e+00    -4.8198388e+04    -4.8548182e+04
1.5700000e+00    -4.8041801e+04    -4.8389346e+04
1.5800000e+00    -4.7883822e+04    -4.8229100e+04
1.5900000e+00    -4.7725644e+04    -4.8068655e+04
1.6000000e+00    -4.7567467e+04    -4.7908209e+04
1.6100000e+00    -4.7409290e+04    -4.7747763e+04
1.6200000e+00    -4.7251112e+04    -4.7587317e+04
1.6300000e+00    -4.7092935e+04    -4.7426871e+04
1.6400000e+00    -4.6934758e+04    -4.7266425e+04
1.6500000e+00    -4.6780165e+04    -4.7109581e+04
1.6600000e+00    -4.6634156e+04    -4.6961360e+04
1.6700000e+00    -4.6488146e+04    -4.6813139e+04
1.6800000e+00    -4.6342137e+04    -4.6664918e+04
1.6900000e+00    -4.6223418e+04    -4.6544551e+04
1.7000000e+00    -4.6104476e+04    -4.6423971e+04
1.7100000e+00    -4.5985534e+04    -4.6303392e+04
1.7200000e+00    -4.5866592e+04    -4.6182812e+04
1.7300000e+00    -4.5747650e+04    -4.6062233e+04
1.7400000e+00    -4.5628708e+04    -4.5941653e+04
1.7500000e+00    -4.5509766e+04    -4.5821074e+04
1.7600000e+00    -4.5390782e+04    -4.5700452e+04
1.7700000e+00    -4.5271763e+04    -4.5579796e+04
1.7800000e+00    -4.5152733e+04    -4.5459128e+04
1.7900000e+00    -4.5033700e+04    -4.5338458e+04
1.8000000e+00    -4.4914668e+04    -4.5217788e+04
1.8100000e+00    -4.4795635e+04    -4.5097118e+04
1.8200000e+00    -4.4676603e+04    -4.4976448e+04
1.8300000e+00    -4.4557570e+04    -4.4855777e+04
1.8400000e+00    -4.4438538e+04    -4.4735107e+04
1.8500000e+00    -4.4319505e+04    -4.4614437e+04
1.8600000e+00    -4.4200473e+04    -4.4493767e+04
1.8700000e+00    -4.4081440e+04    -4.4373097e+04
1.8800000e+00    -4.3962408e+04    -4.4252427e+04
1.8900000e+00    -4.3843375e+04    -4.4131757e+04
1.9000000e+00    -4.3724343e+04    -4.4011087e+04
1.9100000e+00    -4.3605310e+04    -4.3890417e+04
1.9200000e+00    -4.3486277e+04    -4.3769747e+04
1.9300000e+00    -4.3367245e+04    -4.3649076e+04
1.9400000e+00    -4.3248212e+04    -4.3528406e+04
1.9500000e+00    -4.3129180e+04    -4.3407736e+04
1.9600000e+00    -4.3019321e+04    -4.3296442e+04
1.9700000e+00    -4.2918766e+04    -4.3194649e+04
1.9800000e+00    -4.2818204e+04    -4.3092848e+04
1.9900000e+00    -4.2717627e+04    -4.2991033e+04
2.0000000e+00    -4.2617261e+04    -4.2889430e+04
2.0100000e+00    -4.2517100e+04    -4.2788032e+04
2.0200000e+00    -4.2416938e+04    -4.2686634e+04
2.0300000e+00    -4.2316777e+04    -4.2585235e+04
2.0400000e+00    -4.2216615e+04    -4.2483837e+04
2.0500000e+00    -4.2116454e+04    -4.2382439e+04
2.0600000e+00    -4.2016114e+04    -4.2280860e+04
2.0700000e+00    -4.1914955e+04    -4.2178454e+04
2.0800000e+00    -4.1813797e+04    -4.2076048e+04
2.0900000e+00    -4.1712638e+04    -4.1973643e+04
2.1000000e+00    -4.1611480e+04    -4.1871237e+04
2.1100000e+00    -4.1510321e+04    -4.1768831e+04
2.1200000e+00    -4.1409163e+04    -4.1666425e+04
2.1300000e+00    -4.1308004e+04    -4.1564019e+04
2.1400000e+00    -4.1206846e+04    -4.1461613e+04
2.1500000e+00    -4.1105687e+04    -4.1359207e+04
2.1600000e+00    -4.1004529e+04    -4.1256801e+04
2.1700000e+00    -4.0903371e+04    -4.1154395e+04
2.1800000e+00    -4.0802212e+04    -4.1051989e+04
2.1900000e+00    -4.0701054e+04    -4.0949583e+04
2.2000000e+00    -4.0599895e+04    -4.0847177e+04
2.2100000e+00    -4.0498720e+04    -4.0744755e+04
2.2200000e+00    -4.0397237e+04    -4.0642023e+04
2.2300000e+00    -4.0296143e+04    -4.0539683e+04
2.2400000e+00    -4.0201806e+04    -4.0444127e+04
2.2500000e+00    -4.0107468e+04    -4.0348570e+04
2.2600000e+00    -4.0013131e+04    -4.0253014e+04
2.2700000e+00    -3.9918794e+04    -4.0157457e+04
2.2800000e+00    -3.9837825e+04    -4.0075502e+04
2.2900000e+00    -3.9767500e+04    -4.0004375e+04
2.3000000e+00    -3.9697175e+04    -3.9933248e+04
2.3100000e+00    -3.9626849e+04    -3.9862121e+04
2.3200000e+00    -3.9556524e+04    -3.9790994e+04
2.3300000e+00    -3.9486199e+04    -3.9719867e+04
2.3400000e+00    -3.9415873e+04    -3.9648740e+04
2.3500000e+00    -3.9345548e+04    -3.9577613e+04
2.3600000e+00    -3.9274724e+04    -3.9505986e+04
2.3700000e+00    -3.9203633e+04    -3.9434092e+04
2.3800000e+00    -3.9132542e+04    -3.9362198e+04
2.3900000e+00    -3.9061450e+04    -3.9290303e+04
2.4000000e+00    -3.8990359e+04    -3.9218409e+04
2.4100000e+00    -3.8919268e+04    -3.9146515e+04
2.4200000e+00    -3.8848177e+04    -3.9074621e+04
2.4300000e+00    -3.8777086e+04    -3.9002726e+04
2.4400000e+00    -3.8705995e+04    -3.8930832e+04
2.4500000e+00    -3.8634904e+04    -3.8858938e+04
2.4600000e+00    -3.8563813e+04    -3.8787043e+04
2.4700000e+00    -3.8492722e+04    -3.8715149e+04
2.4800000e+00    -3.8421631e+04    -3.8643255e+04
2.4900000e+00    -3.8350539e+04    -3.8571361e+04
2.5000000e+00    -3.8279448e+04    -3.8499466e+04
2.5100000e+00    -3.8208357e+04    -3.8427572e+04
2.5200000e+00    -3.8137266e+04    -3.8355678e+04
2.5300000e+00    -3.8066151e+04    -3.8283759e+04
2.5400000e+00    -3.7994780e+04    -3.8211585e+04
2.5500000e+00    -3.7923409e+04    -3.8139410e+04
2.5600000e+00    -3.7852039e+04    -3.8067236e+04
2.5700000e+00    -3.7780668e+04    -3.7995061e+04
2.5800000e+00    -3.7709297e+04    -3.7922887e+04
2.5900000e+00    -3.7637926e+04    -3.7850712e+04
2.6000000e+00    -3.7566556e+04    -3.7778538e+04
2.6100000e+00    -3.7495185e+04    -3.7706363e+04
2.6200000e+00    -3.7423857e+04    -3.7634232e+04
2.6300000e+00    -3.7352746e+04    -3.7562318e+04
2.6400000e+00    -3.7281635e+04    -3.7490404e+04
2.6500000e+00    -3.7210524e+04    -3.7418490e+04
2.6600000e+00    -3.7139412e+04    -3.7346575e+04
2.6700000e+00    -3.7068301e+04    -3.7274661e+04
2.6800000e+00    -3.6997190e+04    -3.7202747e+04
2.6900000e+00    -3.6926078e+04    -3.7130833e+04
2.7000000e+00    -3.6854707e+04    -3.7058656e+04
2.7100000e+00    -3.6782930e+04    -3.6986069e+04
2.7200000e+00    -3.6711152e+04    -3.6913483e+04
2.7300000e+00    -3.6639375e+04    -3.6840896e+04
2.7400000e+00    -3.6567598e+04    -3.6768310e+04
2.7500000e+00    -3.6495821e+04    -3.6695724e+04
2.7600000e+00    -3.6424044e+04    -3.6623137e+04
2.7700000e+00    -3.6352266e+04    -3.6550551e+04
2.7800000e+00    -3.6280489e+04    -3.6477964e+04
2.7900000e+00    -3.6208712e+04    -3.6405378e+04
2.8000000e+00    -3.6136935e+04    -3.6332792e+04
2.8100000e+00    -3.6065158e+04    -3.6260205e+04
2.8200000e+00    -3.5993380e+04    -3.6187619e+04
2.8300000e+00    -3.5921603e+04    -3.6115032e+04
2.8400000e+00    -3.5849826e+04    -3.6042446e+04
2.8500000e+00    -3.5778049e+04    -3.5969859e+04
2.8600000e+00    -3.5706271e+04    -3.5897273e+04
2.8700000e+00    -3.5634494e+04    -3.5824687e+04
2.8800000e+00    -3.5562717e+04    -3.5752100e+04
2.8900000e+00    -3.5490940e+04    -3.5679514e+04
2.9000000e+00    -3.5419163e+04    -3.5606927e+04
2.9100000e+00    -3.5347124e+04    -3.5534079e+04
2.9200000e+00    -3.5274971e+04    -3.5461116e+04
2.9300000e+00    -3.5203560e+04    -3.5388897e+04
2.9400000e+00    -3.5136035e+04    -3.5320578e+04
2.9500000e+00    -3.5068510e+04    -3.5252259e+04
2.9600000e+00    -3.5000984e+04    -3.5183940e+04
2.9700000e+00    -3.4933459e+04    -3.5115621e+04
2.9800000e+00    -3.4865934e+04    -3.5047302e+04
2.9900000e+00    -3.4801750e+04    -3.4982376e+04
3.0000000e+00    -3.4755666e+04    -3.4935831e+04
3.0100000e+00    -3.4709583e+04    -3.4889285e+04
3.0200000e+00    -3.4663499e+04    -3.4842740e+04
3.0300000e+00    -3.4617415e+04    -3.4796195e+04
3.0400000e+00    -3.4571332e+04    -3.4749650e+04
3.0500000e+00    -3.4525248e+04    -3.4703105e+04
3.0600000e+00    -3.4479164e+04    -3.4656560e+04
3.0700000e+00    -3.4433080e+04    -3.4610014e+04
3.0800000e+00    -3.4386997e+04    -3.4563469e+04
3.0900000e+00    -3.4340913e+04    -3.4516924e+04
3.1000000e+00    -3.4294829e+04    -3.4470379e+04
3.1100000e+00    -3.4248745e+04    -3.4423834e+04
3.1200000e+00    -3.4202662e+04    -3.4377288e+04
3.1300000e+00    -3.4156543e+04    -3.4330709e+04
3.1400000e+00    -3.4110424e+04    -3.4284128e+04
3.1500000e+00    -3.4064304e+04    -3.4237547e+04
3.1600000e+00    -3.4018185e+04    -3.4190966e+04
3.1700000e+00    -3.3972066e+04    -3.4144385e+04
3.1800000e+00    -3.3925946e+04    -3.4097804e+04
3.1900000e+00    -3.3879827e+04    -3.4051224e+04
3.2000000e+00    -3.3833708e+04    -3.4004643e+04
3.2100000e+00    -3.3787588e+04    -3.3958062e+04
3.2200000e+00    -3.3741469e+04    -3.3911481e+04
3.2300000e+00    -3.3695349e+04    -3.3864900e+04
3.2400000e+00    -3.3649230e+04    -3.3818319e+04
3.2500000e+00    -3.3603111e+04    -3.3771738e+04
3.2600000e+00    -3.3556991e+04    -3.3725158e+04
3.2700000e+00    -3.3510872e+04    -3.3678577e+04
3.2800000e+00    -3.3464753e+04    -3.3631996e+04
3.2900000e+00    -3.3418633e+04    -3.3585415e+04
3.3000000e+00    -3.3372514e+04    -3.3538834e+04
3.3100000e+00    -3.3326394e+04    -3.3492253e+04
3.3200000e+00    -3.3280275e+04    -3.3445673e+04
3.3300000e+00    -3.3234156e+04    -3.3399092e+04
3.3400000e+00    -3.3187594e+04    -3.3352066e+04
3.3500000e+00    -3.3140452e+04    -3.3304456e+04
3.3600000e+00    -3.3093298e+04    -3.3256835e+04
3.3700000e+00    -3.3046121e+04    -3.3209191e+04
3.3800000e+00    -3.2998788e+04    -3.3161389e+04
3.3900000e+00    -3.2951454e+04    -3.3113587e+04
3.4000000e+00    -3.2904121e+04    -3.3065785e+04
3.4100000e+00    -3.2856787e+04    -3.3017984e+04
3.4200000e+00    -3.2809454e+04    -3.2970182e+04
3.4300000e+00    -3.2762120e+04    -3.2922380e+04
3.4400000e+00    -3.2714846e+04    -3.2874637e+04
3.4500000e+00    -3.2667685e+04    -3.2827008e+04
3.4600000e+00    -3.2620524e+04    -3.2779380e+04
3.4700000e+00    -3.2573363e+04    -3.2731751e+04
3.4800000e+00    -3.2526202e+04    -3.2684122e+04
3.4900000e+00    -3.2479042e+04    -3.2636493e+04
3.5000000e+00    -3.2431881e+04    -3.2588864e+04
3.5100000e+00    -3.2384720e+04    -3.2541236e+04
3.5200000e+00    -3.2337559e+04    -3.2493607e+04
3.5300000e+00    -3.2290398e+04    -3.2445978e+04
3.5400000e+00    -3.2242866e+04    -3.2397976e+04
3.5500000e+00    -3.2195261e+04    -3.2349899e+04
3.5600000e+00    -3.2147655e+04    -3.2301821e+04
3.5700000e+00    -3.2100050e+04    -3.2253744e+04
3.5800000e+00    -3.2052444e+04    -3.2205667e+04
3.5900000e+00    -3.2004839e+04    -3.2157590e+04
3.6000000e+00    -3.1957233e+04    -3.2109513e+04
3.6100000e+00    -3.1909627e+04    -3.2061436e+04
3.6200000e+00    -3.1862022e+04    -3.2013359e+04
3.6300000e+00    -3.1814416e+04    -3.1965281e+04
3.6400000e+00    -3.1766811e+04    -3.1917204e+04
3.6500000e+00    -3.1719205e+04    -3.1869127e+04
3.6600000e+00    -3.1671599e+04    -3.1821050e+04
3.6700000e+00    -3.1623994e+04    -3.1772973e+04
3.6800000e+00    -3.1576388e+04    -3.1724896e+04
3.6900000e+00    -3.1528783e+04    -3.1676819e+04
3.7000000e+00    -3.1481177e+04    -3.1628741e+04
3.7100000e+00    -3.1433571e+04    -3.1580664e+04
3.7200000e+00    -3.1385966e+04    -3.1532587e+04
3.7300000e+00    -3.1338360e+04    -3.1484510e+04
3.7400000e+00    -3.1290755e+04    -3.1436433e+04
3.7500000e+00    -3.1243149e+04    -3.1388356e+04
3.7600000e+00    -3.1195543e+04    -3.1340279e+04
3.7700000e+00    -3.1147847e+04    -3.1292110e+04
3.7800000e+00    -3.1099946e+04    -3.1243736e+04
3.7900000e+00    -3.1052045e+04    -3.1195362e+04
3.8000000e+00    -3.1004144e+04    -3.1146988e+04
3.8100000e+00    -3.0956119e+04    -3.1098490e+04
3.8200000e+00    -3.0907967e+04    -3.1049864e+04
3.8300000e+00    -3.0859815e+04    -3.1001239e+04
3.8400000e+00    -3.0811663e+04    -3.0952613e+04
3.8500000e+00    -3.0764219e+04    -3.0904698e+04
3.8600000e+00    -3.0718475e+04    -3.0858488e+04
3.8700000e+00    -3.0672731e+04    -3.0812278e+04
3.8800000e+00    -3.0626987e+04    -3.0766068e+04
3.8900000e+00    -3.0581244e+04    -3.0719858e+04
3.9000000e+00    -3.0535500e+04    -3.0673649e+04
3.9100000e+00    -3.0489756e+04    -3.0627439e+04
3.9200000e+00    -3.0444012e+04    -3.0581229e+04
3.9300000e+00    -3.0402067e+04    -3.0538870e+04
3.9400000e+00    -3.0367492e+04    -3.0503983e+04
3.9500000e+00    -3.0332917e+04    -3.0469096e+04
3.9600000e+00    -3.0298342e+04    -3.0434208e+04
3.9700000e+00    -3.0263766e+04    -3.0399321e+04
3.9800000e+00    -3.0229191e+04    -3.0364433e+04
3.9900000e+00    -3.0194616e+04    -3.0329546e+04
4.0000000e+00    -3.0160040e+04    -3.0294658e+04
4.0100000e+00    -3.0125465e+04    -3.0259771e+04
4.0200000e+00    -3.0090890e+04    -3.0224884e+04
4.0300000e+00    -3.0056302e+04    -3.0189984e+04
4.0400000e+00    -3.0021524e+04    -3.0154894e+04
4.0500000e+00    -2.9986746e+04    -3.0119803e+04
4.0600000e+00    -2.9951965e+04    -3.0084709e+04
4.0700000e+00    -2.9917183e+04    -3.0049615e+04
4.0800000e+00    -2.9882367e+04    -3.0014487e+04
4.0900000e+00    -2.9847551e+04    -2.9979358e+04
4.1000000e+00    -2.9812735e+04    -2.9944229e+04
4.1100000e+00    -2.9777919e+04    -2.9909101e+04
4.1200000e+00    -2.9743103e+04    -2.9873972e+04
4.1300000e+00    -2.9708287e+04    -2.9838844e+04
4.1400000e+00    -2.9673471e+04    -2.9803715e+04
4.1500000e+00    -2.9638655e+04    -2.9768587e+04
4.1600000e+00    -2.9603839e+04    -2.9733458e+04
4.1700000e+00    -2.9569022e+04    -2.9698330e+04
4.1800000e+00    -2.9534206e+04    -2.9663201e+04
4.1900000e+00    -2.9499390e+04    -2.9628073e+04
4.2000000e+00    -2.9464574e+04    -2.9592944e+04
4.2100000e+00    -2.9429758e+04    -2.9557815e+04
4.2200000e+00    -2.9394553e+04    -2.9522296e+04
4.2300000e+00    -2.9359255e+04    -2.9486684e+04
4.2400000e+00    -2.9323958e+04    -2.9451071e+04
4.2500000e+00    -2.9288660e+04    -2.9415459e+04
4.2600000e+00    -2.9253362e+04    -2.9379846e+04
4.2700000e+00    -2.9218064e+04    -2.9344234e+04
4.2800000e+00    -2.9182767e+04    -2.9308622e+04
4.2900000e+00    -2.9147469e+04    -2.9273009e+04
4.3000000e+00    -2.9112171e+04    -2.9237397e+04
4.3100000e+00    -2.9076873e+04    -2.9201784e+04
4.3200000e+00    -2.9041576e+04    -2.9166172e+04
4.3300000e+00    -2.9006278e+04    -2.9130559e+04
4.3400000e+00    -2.8970945e+04    -2.9094912e+04
4.3500000e+00    -2.8935573e+04    -2.9059225e+04
4.3600000e+00    -2.8900201e+04    -2.9023538e+04
4.3700000e+00    -2.8864828e+04    -2.8987851e+04
4.3800000e+00    -2.8829454e+04    -2.8952162e+04
4.3900000e+00    -2.8794068e+04    -2.8916461e+04
4.4000000e+00    -2.8758683e+04    -2.8880761e+04
4.4100000e+00    -2.8723373e+04    -2.8845137e+04
4.4200000e+00    -2.8689224e+04    -2.8810677e+04
4.4300000e+00    -2.8655066e+04    -2.8776207e+04
4.4400000e+00    -2.8620908e+04    -2.8741738e+04
4.4500000e+00    -2.8586750e+04    -2.8707269e+04
4.4600000e+00    -2.8552592e+04    -2.8672799e+04
4.4700000e+00    -2.8518434e+04    -2.8638330e+04
4.4800000e+00    -2.8484276e+04    -2.8603860e+04
4.4900000e+00    -2.8450118e+04    -2.8569391e+04
4.5000000e+00    -2.8415960e+04    -2.8534922e+04
4.5100000e+00    -2.8387059e+04    -2.8505776e+04
4.5200000e+00    -2.8358807e+04    -2.8477285e+04
4.5300000e+00    -2.8330560e+04    -2.8448800e+04
4.5400000e+00    -2.8302314e+04    -2.8420316e+04
4.5500000e+00    -2.8274068e+04    -2.8391831e+04
4.5600000e+00    -2.8245783e+04    -2.8363308e+04
4.5700000e+00    -2.8217479e+04    -2.8334765e+04
4.5800000e+00    -2.8189174e+04    -2.8306222e+04
4.5900000e+00    -2.8160869e+04    -2.8277679e+04
4.6000000e+00    -2.8132565e+04    -2.8249136e+04
4.6100000e+00    -2.8104260e+04    -2.8220593e+04
4.6200000e+00    -2.8075955e+04    -2.8192050e+04
4.6300000e+00    -2.8047588e+04    -2.8163444e+04
4.6400000e+00    -2.8019119e+04    -2.8134735e+04
4.6500000e+00    -2.7990649e+04    -2.8106026e+04
4.6600000e+00    -2.7962175e+04    -2.8077312e+04
4.6700000e+00    -2.7933700e+04    -2.8048597e+04
4.6800000e+00    -2.7905181e+04    -2.8019839e+04
4.6900000e+00    -2.7876645e+04    -2.7991063e+04
4.7000000e+00    -2.7848109e+04    -2.7962287e+04
4.7100000e+00    -2.7819574e+04    -2.7933511e+04
4.7200000e+00    -2.7791038e+04    -2.7904735e+04
4.7300000e+00    -2.7762502e+04    -2.7875959e+04
4.7400000e+00    -2.7733966e+04    -2.7847183e+04
4.7500000e+00    -2.7705430e+04    -2.7818407e+04
4.7600000e+00    -2.7676894e+04    -2.7789631e+04
4.7700000e+00    -2.7648358e+04    -2.7760855e+04
4.7800000e+00    -2.7619822e+04    -2.7732079e+04
4.7900000e+00    -2.7591286e+04    -2.7703303e+04
