#Parameters = {Nmesh=17; sig_z=0.4; wakelength=200; xbeam=0; xshift=-0; ybeam=0; yshift=-0}
#"Frequency / GHz"	"Z [Re]"	"Z [Im]"
#-----------------------------------
0.44369625169544	0.011232256777575	0.053663837849600
0.45222887192035	0.012236820615495	0.053729722790684
0.46076149214526	0.013222693684530	0.053757507274258
0.46929411237018	0.014188365101071	0.053747901102363
0.47782673259509	0.015132347982173	0.053701671453887
0.48635935282000	0.016053181538587	0.053619642079180
0.49489197304491	0.016949433140189	0.053502692420391
0.50342459326983	0.017819700351562	0.053351756658480
0.51195721349474	0.018662612934863	0.053167822687993
0.52048983371965	0.019476834817697	0.052951931020684
0.52902245394456	0.020261066023374	0.052705173619227
0.53755507416947	0.021014044561161	0.052428692662290
0.54608769439439	0.021734548274159	0.052123679242385
0.55462031461930	0.022421396642416	0.051791371997934
0.56315293484421	0.023073452539037	0.051433055681090
0.57168555506912	0.023689623936984	0.051050059662984
0.58021817529404	0.024268865564478	0.050643756378015
0.58875079551895	0.024810180506751	0.050215559709086
0.59728341574386	0.025312621752263	0.049766923315463
0.60581603596877	0.025775293681180	0.049299338905363
0.61434865619369	0.026197353494359	0.048814334455112
0.62288127641860	0.026578012580871	0.048313472376998
0.63141389664351	0.026916537822324	0.047798347637952
0.63994651686842	0.027212252832234	0.047270585831165
0.64847913709333	0.027464539128806	0.046731841202946
0.65701175731825	0.027672837239599	0.046183794637102
0.66554437754316	0.027836647736537	0.045628151599166
0.67407699776807	0.027955532199868	0.045066640042908
0.68260961799298	0.028029114109790	0.044501008281525
0.69114223821790	0.028057079664447	0.043933022826063
0.69967485844281	0.028039178523179	0.043364466193550
0.70820747866772	0.027975224473976	0.042797134687492
0.71674009889263	0.027865096024055	0.042232836153241
0.72527271911754	0.027708736912856	0.041673387710961
0.73380533934246	0.027506156546480	0.041120613468820
0.74233795956737	0.027257430352956	0.040576342219192
0.75087057979228	0.026962700057710	0.040042405120424
0.75940320001719	0.026622173878709	0.039520633367122
0.76793582024211	0.026236126640886	0.039012855851576
0.77646844046702	0.025804899809461	0.038520896819183
0.78500106069193	0.025328901441943	0.038046573520556
0.79353368091684	0.024808606058745	0.037591693863283
0.80206630114176	0.024244554432255	0.037158054065970
0.81059892136667	0.023637353294480	0.036747436317483
0.81913154159158	0.022987674963427	0.036361606444137
0.82766416181649	0.022296256888437	0.036002311587632
0.83619678204140	0.021563901114807	0.035671277896593
0.84472940226632	0.020791473668159	0.035370208234371
0.85326202249123	0.019979903859067	0.035100779905957
0.86179464271614	0.019130183508614	0.034864642406770
0.87032726294105	0.018243366095539	0.034663415195906
0.87885988316597	0.017320565825793	0.034498685496744
0.88739250339088	0.016362956625482	0.034372006127371
0.89592512361579	0.015371771058093	0.034284893363663
0.90445774384070	0.014348299167174	0.034238824837449
0.91299036406562	0.013293887245590	0.034235237472457
0.92152298429053	0.012209936532622	0.034275525460499
0.93005560451544	0.011097901840327	0.034361038280378
0.93858822474035	0.0099592901104506	0.034493078762022
0.94712084496526	0.0087956589036049	0.034672901198164
0.95565346519018	0.0076086148221075	0.034901709505883
0.96418608541509	0.0063998118683157	0.035180655440426
0.97271870564000	0.0051709497401460	0.035510836863349
0.98125132586491	0.0039237720655975	0.035893296067298
0.98978394608983	0.0026600645782359	0.036329018159447
0.99831656631474	0.0013816532355415	0.036818929505660
1.0068491865397	9.0402282292387e-05	0.037363896237329
1.0153818067646	-0.0012117877390763	0.037964722822845
1.0239144269895	-0.0025229820287694	0.038622150705411
1.0324470472144	-0.0038412136185347	0.039336857009111
1.0409796674393	-0.0051644855066687	0.040109453314784
1.0495122876642	-0.0064907728369628	0.040940484507354
1.0580449078891	-0.0078180251190282	0.041830427696137
1.0665775281140	-0.0091441684876311	0.042779691209561
1.0751101483389	-0.010467107998458	0.043788613665644
1.0836427685639	-0.011784729957799	0.044857463119495
1.0921753887888	-0.013094904283537	0.045986436289050
1.1007080090137	-0.014395486894786	0.047175657860102
1.1092406292386	-0.015684322127500	0.048425179871622
1.1177732494635	-0.016959245173354	0.049734981182339
1.1263058696884	-0.018218084539176	0.051104967019340
1.1348384899133	-0.019458664524062	0.052534968609445
1.1433711101382	-0.020678807711522	0.054024742893969
1.1519037303632	-0.021876337473699	0.055573972327484
1.1604363505881	-0.023049080484934	0.057182264760890
1.1689689708130	-0.024194869241752	0.058849153409255
1.1775015910379	-0.025311544586421	0.060574096904648
1.1860342112628	-0.026396958231294	0.062356479434102
1.1945668314877	-0.027448975280911	0.064195610962743
1.2030994517126	-0.028465476749097	0.066090727542095
1.2116320719375	-0.029444362068161	0.068040991703401
1.2201646921625	-0.030383551587281	0.070045492935698
1.2286973123874	-0.031280989057254	0.072103248248348
1.2372299326123	-0.032134644098749	0.074213202817596
1.2457625528372	-0.032942514651193	0.076374230716567
1.2542951730621	-0.033702629399540	0.078585135728193
1.2628277932870	-0.034413050176046	0.080844652240250
1.2713604135119	-0.035071874334337	0.083151446221695
1.2798930337368	-0.035677237092996	0.085504116279536
1.2884256539618	-0.036227313845938	0.087901194795027
1.2969582741867	-0.036720322436945	0.090341149138249
1.3054908944116	-0.037154525395652	0.092822382959878
1.3140235146365	-0.037528232132425	0.095343237558790
1.3225561348614	-0.037839801089540	0.097901993324259
1.3310887550863	-0.038087641846194	0.10049687125120
1.3396213753112	-0.038270217174787	0.10312603452702
1.3481539955361	-0.038386045046202	0.10578759018836
1.3566866157611	-0.038433700581553	0.10847959084617
1.3652192359860	-0.038411817948277	0.11120003647725
1.3737518562109	-0.038319092198136	0.11394687628038
1.3822844764358	-0.038154281045158	0.11671801059527
1.3908170966607	-0.037916206581165	0.11951129288211
1.3993497168856	-0.037603756927094	0.12232453175988
1.4078823371105	-0.037215887817908	0.12515549310109
1.4164149573354	-0.036751624119302	0.12800190218090
1.4249475775604	-0.036210061274403	0.13086144587822
1.4334801977853	-0.035590366678611	0.13373177492657
1.4420128180102	-0.034891780980951	0.13661050621228
1.4505454382351	-0.034113619310380	0.13949522511748
1.4590780584600	-0.033255272425452	0.14238348790563
1.4676106786849	-0.032316207785990	0.14527282414677
1.4761432989098	-0.031295970545338	0.14816073918004
1.4846759191347	-0.030194184462019	0.15104471661088
1.4932085393597	-0.029010552729590	0.15392222084005
1.5017411595846	-0.027744858723588	0.15679069962198
1.5102737798095	-0.026396966664626	0.15964758664944
1.5188064000344	-0.024966822196740	0.16249030416196
1.5273390202593	-0.023454452880126	0.16531626557513
1.5358716404842	-0.021859968597694	0.16812287812780
1.5444042607091	-0.020183561874625	0.17090754554447
1.5529368809340	-0.018425508110633	0.17366767070997
1.5614695011589	-0.016586165724353	0.17640065835344
1.5700021213839	-0.014665976209625	0.17910391773872
1.5785347416088	-0.012665464103392	0.18177486535836
1.5870673618337	-0.010585236865150	0.18441092762800
1.5955999820586	-0.0084259846678461	0.18700954357862
1.6041326022835	-0.0061884801003716	0.18956816754331
1.6126652225084	-0.0038735777817668	0.19208427183588
1.6211978427333	-0.0014822138874202	0.19455534941832
1.6297304629582	0.00098459441235142	0.19697891655411
1.6382630831832	0.0035257496009026	0.19935251544463
1.6467957034081	0.0061400745505132	0.20167371684564
1.6553283236330	0.0088263133435292	0.20394012266105
1.6638609438579	0.011583132178778	0.20614936851105
1.6723935640828	0.014409120362298	0.20829912627193
1.6809261843077	0.017302791381535	0.21038710658459
1.6894588045326	0.020262584061882	0.21241106132914
1.6979914247575	0.023286863804513	0.21436878606291
1.7065240449825	0.026373923904240	0.21625812241889
1.7150566652074	0.029521986946155	0.21807696046236
1.7235892854323	0.032729206279579	0.21982324100281
1.7321219056572	0.035993667567915	0.22149495785875
1.7406545258821	0.039313390412781	0.22309016007280
1.7491871461070	0.042686330050880	0.22460695407474
1.7577197663319	0.046110379121699	0.22604350579001
1.7662523865568	0.049583369504449	0.22739804269144
1.7747850067818	0.053103074222185	0.22866885579178
1.7833176270067	0.056667209411268	0.22985430157498
1.7918502472316	0.060273436354052	0.23095280386403
1.8003828674565	0.063919363572774	0.23196285562317
1.8089154876814	0.067602548982388	0.23288302069270
1.8174481079063	0.071320502100231	0.23371193545421
1.8259807281312	0.075070686310086	0.23444831042452
1.8345133483561	0.078850521178391	0.23509093177653
1.8430459685811	0.082657384820103	0.23563866278528
1.8515785888060	0.086488616311826	0.23609044519758
1.8601112090309	0.090341518149589	0.23644530052365
1.8686438292558	0.094213358748771	0.23670233124943
1.8771764494807	0.098101374983497	0.23686072196808
1.8857090697056	0.10200277476291	0.23691974042941
1.8942416899305	0.10591473964151	0.23687873850615
1.9027743101554	0.10983442746096	0.23673715307587
1.9113069303804	0.11375897502039	0.23649450681751
1.9198395506053	0.11768550077263	0.23615040892176
1.9283721708302	0.12161110754322	0.23570455571432
1.9369047910551	0.12553288526975	0.23515673119141
1.9454374112800	0.12944791375813	0.23450680746686
1.9539700315049	0.13335326545341	0.23375474513023
1.9625026517298	0.13724600822179	0.23290059351559
1.9710352719547	0.14112320814118	0.23194449088061
1.9795678921797	0.14498193229721	0.23088666449564
1.9881005124046	0.14881925158181	0.22972743064270
1.9966331326295	0.15263224349133	0.22846719452439
2.0051657528544	0.15641799492141	0.22710645008264
2.0136983730793	0.16017360495539	0.22564577972760
2.0222309933042	0.16389618764367	0.22408585397678
2.0307636135291	0.16758287477066	0.22242743100488
2.0392962337540	0.17123081860681	0.22067135610479
2.0478288539790	0.17483719464259	0.21881856106009
2.0563614742039	0.17839920430152	0.21687006342996
2.0648940944288	0.18191407762958	0.21482696574708
2.0734267146537	0.18537907595794	0.21269045462933
2.0819593348786	0.18879149453639	0.21046179980626
2.0904919551035	0.19214866513459	0.20814235306138
2.0990245753284	0.19544795860845	0.20573354709119
2.1075571955533	0.19868678742895	0.20323689428248
2.1160898157782	0.20186260817072	0.20065398540871
2.1246224360032	0.20497292395778	0.19798648824733
2.1331550562281	0.20801528686390	0.19523614611909
2.1416876764530	0.21098730026503	0.19240477635115
2.1502202966779	0.21388662114133	0.18949426866542
2.1587529169028	0.21671096232653	0.18650658349397
2.1672855371277	0.21945809470203	0.18344375022317
2.1758181573526	0.22212584933374	0.18030786536851
2.1843507775775	0.22471211954913	0.17710109068191
2.1928833978025	0.22721486295267	0.17382565119366
2.2014160180274	0.22963210337724	0.17048383319093
2.2099486382523	0.23196193276982	0.16707798213506
2.2184812584772	0.23420251300917	0.16361050051977
2.2270138787021	0.23635207765393	0.16008384567263
2.2355464989270	0.23840893361917	0.15650052750203
2.2440791191519	0.24037146277978	0.15286310619210
2.2526117393768	0.24223812349889	0.14917418984787
2.2611443596018	0.24400745208005	0.14543643209342
2.2696769798267	0.24567806414137	0.14165252962527
2.2782096000516	0.24724865591060	0.13782521972373
2.2867422202765	0.24871800543940	0.13395727772487
2.2952748405014	0.25008497373607	0.13005151445560
2.3038074607263	0.25134850581531	0.12611077363482
2.3123400809512	0.25250763166402	0.12213792924311
2.3208727011761	0.25356146712227	0.11813588286390
2.3294053214011	0.25450921467865	0.11410756099882
2.3379379416260	0.25535016417901	0.11005591236011
2.3464705618509	0.25608369344824	0.10598390514294
2.3550031820758	0.25670926882425	0.10189452428036
2.3635358023007	0.25722644560382	0.097790768683926
2.3720684225256	0.25763486840005	0.093675648472839
2.3806010427505	0.25793427141079	0.089552182194449
2.3891336629754	0.25812447859826	0.085423394038987
2.3976662832004	0.25820540377956	0.081292311051601
2.4061989034253	0.25817705062803	0.077161960344412
2.4147315236502	0.25803951258578	0.073035366311603
2.4232641438751	0.25779297268735	0.068915547850370
2.4317967641000	0.25743770329501	0.064805515590690
2.4403293843249	0.25697406574591	0.060708269136677
2.4488620045498	0.25640250991168	0.056626794322493
2.4573946247747	0.25572357367107	0.052564060485541
2.4659272449997	0.25493788229615	0.048523017759816
2.4744598652246	0.25404614775308	0.044506594392193
2.4829924854495	0.25304916791806	0.040517694084382
2.4915251056744	0.25194782570957	0.036559193363296
2.5000577258993	0.25074308813785	0.032633938982510
2.5085903461242	0.24943600527279	0.028744745357470
2.5171229663491	0.24802770913147	0.024894392037087
2.5256555865740	0.24651941248640	0.021085621214199
2.5341882067990	0.24491240759632	0.017321135277556
2.5427208270239	0.24320806486043	0.013603594407667
2.5512534472488	0.24140783139810	0.0099356142190360
2.5597860674737	0.23951322955533	0.0063197634510879
2.5683186876986	0.23752585533982	0.0027585617101040
2.5768513079235	0.23544737678638	-0.00074552273553011
2.5853839281484	0.23327953225447	-0.0041900751046338
2.5939165483733	0.23102412865986	-0.0075727361949584
2.6024491685982	0.22868303964230	-0.010891204415253
2.6109817888232	0.22625820367130	-0.014143237755664
2.6195144090481	0.22375162209208	-0.017326655694617
2.6280470292730	0.22116535711386	-0.020439341040248
2.6365796494979	0.21850152974280	-0.023479241704653
2.6451122697228	0.21576231766168	-0.026444372409259
2.6536448899477	0.21294995305882	-0.029332816319656
2.6621775101726	0.21006672040855	-0.032142726608430
2.6707101303975	0.20711495420562	-0.034872327944422
2.6792427506225	0.20409703665613	-0.037519917907143
2.6877753708474	0.20101539532736	-0.040083868324972
2.6963079910723	0.19787250075913	-0.042562626535982
2.7048406112972	0.19467086403928	-0.044954716570238
2.7133732315221	0.19141303434586	-0.047258740252533
2.7219058517470	0.18810159645869	-0.049473378224639
2.7304384719719	0.18473916824293	-0.051597390886197
2.7389710921968	0.18132839810749	-0.053629619253453
2.7475037124218	0.17787196244082	-0.055568985735243
2.7560363326467	0.17437256302696	-0.057414494825525
2.7645689528716	0.17083292444452	-0.059165233712069
2.7731015730965	0.16725579145143	-0.060820372800841
2.7816341933214	0.16364392635819	-0.062379166155799
2.7901668135463	0.16000010639239	-0.063840951853854
2.7986994337712	0.15632712105729	-0.065205152254913
2.8072320539961	0.15262776948728	-0.066471274186924
2.8157646742211	0.14890485780298	-0.067638909046017
2.8242972944460	0.14516119646872	-0.068707732811883
2.8328299146709	0.14139959765518	-0.069677505978622
2.8413625348958	0.13762287260998	-0.070548073401410
2.8498951551207	0.13383382903887	-0.071319364059401
2.8584277753456	0.13003526850032	-0.071991390735353
2.8669603955705	0.12622998381615	-0.072564249612661
2.8754930157954	0.12242075650088	-0.073038119790372
2.8840256360204	0.11861035421244	-0.073413262717073
2.8925582562453	0.11480152822687	-0.073690021544425
2.9010908764702	0.11099701093948	-0.073868820401372
2.9096234966951	0.10719951339524	-0.073950163589961
2.9181561169200	0.10341172285061	-0.073934634704030
2.9266887371449	0.099636300369503	-0.073822895671771
2.9352213573698	0.095875878455615	-0.073615685723651
2.9437539775947	0.092133058723683	-0.073313820286862
2.9522865978197	0.088410409611790	-0.072918189807850
2.9608192180446	0.084710464137120	-0.072429758504369
2.9693518382695	0.081035717697303	-0.071849563048640
2.9778844584944	0.077388625919527	-0.071178711183304
2.9864170787193	0.073771602559538	-0.070418380271809
2.9949496989442	0.070187017452506	-0.069569815785053
3.0034823191691	0.066637194517767	-0.068634329726175
3.0120149393940	0.063124409819352	-0.067613298995289
3.0205475596190	0.059650889684088	-0.066508163696210
3.0290801798439	0.056218808879145	-0.065320425387174
3.0376128000688	0.052830288850566	-0.064051645277628
3.0461454202937	0.049487396024607	-0.062703442373217
3.0546780405186	0.046192140173238	-0.061277491571126
3.0632106607435	0.042946472845443	-0.059775521708046
3.0717432809684	0.039752285865596	-0.058199313563019
3.0802759011933	0.036611409900330	-0.056550697817444
3.0888085214183	0.033525613095063	-0.054831552974613
3.0973411416432	0.030496599781394	-0.053043803241207
3.1058737618681	0.027526009256396	-0.051189416373107
3.1144063820930	0.024615414634882	-0.049270401487998
3.1229390023179	0.021766321775410	-0.047288806847259
3.1314716225428	0.018980168281064	-0.045246717609618
3.1400042427677	0.016258322575503	-0.043146253559143
3.1485368629926	0.013602083055166	-0.040989566810024
3.1570694832175	0.011012677318027	-0.038778839490823
3.1656021034425	0.0084912614695024	-0.036516281410678
3.1741347236674	0.0060389195057773	-0.034204127710099
3.1826673438923	0.0036566627750243	-0.031844636498895
3.1911999641172	0.0013454295165698	-0.029440086483894
3.1997325843421	-0.00089391552173398	-0.026992774588996
3.2082652045670	-0.0030605813879772	-0.024505013570205
3.2167978247919	-0.0051538511524828	-0.021979129628164
3.2253304450168	-0.0071730820560657	-0.019417460020887
3.2338630652418	-0.0091177055804704	-0.016822350679127
3.2423956854667	-0.010987227441327	-0.014196153827050
3.2509283056916	-0.012781227503917	-0.011541225610723
3.2594609259165	-0.014499359622320	-0.0088599237369218
3.2679935461414	-0.016141351402436	-0.0061546051247843
3.2765261663663	-0.017707003889529	-0.0034276235727983
3.2850587865912	-0.019196191181010	-0.00068132744355793
3.2935914068161	-0.020608859965256	0.0020819426312721
3.3021240270411	-0.021945028987334	0.0048598560234334
3.3106566472660	-0.023204788442610	0.0076500943555520
3.3191892674909	-0.024388299299240	0.010450353721402
3.3277218877158	-0.025495792550677	0.013258346876612
3.3362545079407	-0.026527568399310	0.016071805397582
3.3447871281656	-0.027483995372629	0.018888481806463
3.3533197483905	-0.028365509373068	0.021706151660003
3.3618523686154	-0.029172612663008	0.024522615600205
3.3703849888404	-0.029905872786423	0.027335701364770
3.3789176090653	-0.030565921428598	0.030143265755243
3.3874502292902	-0.031153453215600	0.032943196561091
3.3959828495151	-0.031669224455090	0.035733414437678
3.4045154697400	-0.032114051820201	0.038511874736454
3.4130480899649	-0.032488810978219	0.041276569285514
3.4215807101898	-0.032794435165962	0.044025528118888
3.4301133304147	-0.033031913713590	0.046756821152953
3.4386459506397	-0.033202290518901	0.049468559808384
3.4471785708646	-0.033306662473998	0.052158898576142
3.4557111910895	-0.033346177846339	0.054826036526158
3.4642438113144	-0.033322034616284	0.057468218757280
3.4727764315393	-0.033235478773138	0.060083737787275
3.4813090517642	-0.033087802571926	0.062670934881680
3.4898416719891	-0.032880342752935	0.065228201320333
3.4983742922140	-0.032614478726377	0.067753979600593
3.5069069124390	-0.032291630724257	0.070246764576299
3.5154395326639	-0.031913257921786	0.072705104531470
3.5239721528888	-0.031480856530561	0.075127602188043
3.5325047731137	-0.030995957865877	0.077512915646886
3.5410373933386	-0.030460126390401	0.079859759261408
3.5495700135635	-0.029874957736659	0.082166904443193
3.5581026337884	-0.029242076710507	0.084433180399205
3.5666352540133	-0.028563135278147	0.086657474800119
3.5751678742383	-0.027839810538892	0.088838734379450
3.5837004944632	-0.027073802686139	0.090975965463238
3.5922331146881	-0.026266832958846	0.093068234430121
3.6007657349130	-0.025420641585988	0.095114668101688
3.6092983551379	-0.024536985726242	0.097114454063150
3.6178309753628	-0.023617637405331	0.099066840914347
3.6263635955877	-0.022664381453372	0.10097113845127
3.6348962158126	-0.021679013444547	0.10282671777832
3.6434288360375	-0.020663337641418	0.10463301135170
3.6519614562625	-0.019619164946239	0.10638951295413
3.6604940764874	-0.018548310861459	0.10809577760156
3.6690266967123	-0.017452593461817	0.10975142138231
3.6775593169372	-0.016333831380131	0.11135612122932
3.6860919371621	-0.015193841809093	0.11290961462609
3.6946245573870	-0.014034438521191	0.11441169924725
3.7031571776119	-0.012857429908947	0.11586223253442
3.7116897978368	-0.011664617047572	0.11726113120844
3.7202224180618	-0.010457791782128	0.11860837071874
3.7287550382867	-0.0092387348411894	0.11990398463115
3.7372876585116	-0.0080092139790833	0.12114806395505
3.7458202787365	-0.0067709821485820	0.12234075641117
3.7543528989614	-0.0055257757060193	0.12348226564117
3.7628855191863	-0.0042753126506312	0.12457285036048
3.7714181394112	-0.0030212908999804	0.12561282345549
3.7799507596361	-0.0017653866032043	0.12660255102689
3.7884833798611	-0.00050925249376848	0.12754245138020
3.7970160000860	0.00074548371658845	0.12843299396539
3.8055486203109	0.0019972209011490	0.12927469826700
3.8140812405358	0.0032443860372242	0.13006813264639
3.8226138607607	0.0044854356793686	0.13081391313784
3.8311464809856	0.0057188573854606	0.13151270220024
3.8396791012105	0.0069431710942273	0.13216520742612
3.8482117214354	0.0081569304529775	0.13277218020980
3.8567443416604	0.0093587240943097	0.13333441437660
3.8652769618853	0.010547176860673	0.13385274477484
3.8738095821102	0.011720950975666	0.13432804583274
3.8823422023351	0.012878747161107	0.13476123008207
3.8908748225600	0.014019305698845	0.13515324665044
3.8994074427849	0.015141407436615	0.13550507972446
3.9079400630098	0.016243874736935	0.13581774698558
3.9164726832347	0.017325572368477	0.13609229802083
3.9250053034597	0.018385408339172	0.13632981271037
3.9335379236846	0.019422334670546	0.13653139959411
3.9420705439095	0.020435348112675	0.13669819421937
3.9506031641344	0.021423490799446	0.13683135747171
3.9591357843593	0.022385850843709	0.13693207389114
3.9676684045842	0.023321562872011	0.13700154997569
3.9762010248091	0.024229808498798	0.13704101247464
3.9847336450340	0.025109816739821	0.13705170667333
3.9932662652590	0.025960864364838	0.13703489467194
4.0017988854839	0.026782276189499	0.13699185366009
4.0103315057088	0.027573425306568	0.13692387418953
4.0188641259337	0.028333733256658	0.13683225844710
4.0273967461586	0.029062670138635	0.13671831852980
4.0359293663835	0.029759754660105	0.13658337472436
4.0444619866084	0.030424554128283	0.13642875379305
4.0529946068333	0.031056684381726	0.13625578726810
4.0615272270583	0.031655809663431	0.13606580975648
4.0700598472832	0.032221642435906	0.13586015725716
4.0785924675081	0.032753943138868	0.13564016549292
4.0871250877330	0.033252519890265	0.13540716825834
4.0956577079579	0.033717228131435	0.13516249578624
4.1041903281828	0.034147970217248	0.13490747313424
4.1127229484077	0.034544694952125	0.13464341859325
4.1212555686326	0.034907397072967	0.13437164211991
4.1297881888576	0.035236116679938	0.13409344379445
4.1383208090825	0.035530938616276	0.13381011230596
4.1468534293074	0.035791991798278	0.13352292346656
4.1553860495323	0.036019448496605	0.13323313875619
4.1639186697572	0.036213523570211	0.13294200389962
4.1724512899821	0.036374473654228	0.13265074747716
4.1809839102070	0.036502596303123	0.13236057957053
4.1895165304319	0.036598229090557	0.13207269044547
4.1980491506568	0.036661748667397	0.13178824927231
4.2065817708818	0.036693569779388	0.13150840288587
4.2151143911067	0.036694144246031	0.13123427458605
4.2236470113316	0.036663959902214	0.13096696298013
4.2321796315565	0.036603539504251	0.13070754086813
4.2407122517814	0.036513439601973	0.13045705417216
4.2492448720063	0.036394249378542	0.13021652091094
4.2577774922312	0.036246589459742	0.12998693022027
4.2663101124561	0.036071110694427	0.12976924142047
4.2748427326811	0.035868492907991	0.12956438313169
4.2833753529060	0.035639443630577	0.12937325243767
4.2919079731309	0.035384696801878	0.12919671409881
4.3004405933558	0.035105011454366	0.12903559981513
4.3089732135807	0.034801170376817	0.12889070753968
4.3175058338056	0.034473978759955	0.12876280084297
4.3260384540305	0.034124262826159	0.12865260832876
4.3345710742554	0.033752868445062	0.12856082310168
4.3431036944804	0.033360659737012	0.12848810228684
4.3516363147053	0.032948517666200	0.12843506660186
4.3601689349302	0.032517338625474	0.12840229998128
4.3687015551551	0.032068033014649	0.12839034925358
4.3772341753800	0.031601523814250	0.12839972387081
4.3857667956049	0.031118745156636	0.12843089569071
4.3942994158298	0.030620640896289	0.12848429881135
4.4028320360547	0.030108163181249	0.12856032945798
4.4113646562797	0.029582271027512	0.12865934592194
4.4198972765046	0.029043928898248	0.12878166855127
4.4284298967295	0.028494105289696	0.12892757979266
4.4369625169544	0.027933771325546	0.12909732428437
4.4454951371793	0.027363899361599	0.12929110899948
4.4540277574042	0.026785461602485	0.12950910343900
4.4625603776291	0.026199428732199	0.12975143987424
4.4710929978540	0.025606768560129	0.13001821363767
4.4796256180790	0.025008444684363	0.13030948346158
4.4881582383039	0.024405415173821	0.13062527186369
4.4966908585288	0.023798631270906	0.13096556557897
4.5052234787537	0.023189036116280	0.13133031603651
4.5137560989786	0.022577563497220	0.13171943988078
4.5222887192035	0.021965136621213	0.13213281953599
4.5308213394284	0.021352666916115	0.13257030381261
4.5393539596533	0.020741052858398	0.13303170855487
4.5478865798783	0.020131178830846	0.13351681732816
4.5564192001032	0.019523914010996	0.13402538214493
4.5649518203281	0.018920111291690	0.13455712422807
4.5734844405530	0.018320606234893	0.13511173481015
4.5820170607779	0.017726216060044	0.13568887596753
4.5905496810028	0.017137738667995	0.13628818148764
4.5990823012277	0.016555951701724	0.13690925776821
4.6076149214526	0.015981611644726	0.13755168474685
4.6161475416776	0.015415452958192	0.13821501685963
4.6246801619025	0.014858187257753	0.13889878402700
4.6332127821274	0.014310502530755	0.13960249266555
4.6417454023523	0.013773062394824	0.14032562672411
4.6502780225772	0.013246505398441	0.14106764874244
4.6588106428021	0.012731444364256	0.14182800093097
4.6673432630270	0.012228465775690	0.14260610626997
4.6758758832519	0.011738129207455	0.14340136962640
4.6844085034768	0.011260966800449	0.14421317888685
4.6929411237018	0.010797482781449	0.14504090610481
4.7014737439267	0.010348153028004	0.14588390866059
4.7100063641516	0.0099134246787940	0.14674153043215
4.7185389843765	0.0094937157897469	0.14761310297526
4.7270716046014	0.0090894150360559	0.14849794671100
4.7356042248263	0.0087008814602105	0.14939537211916
4.7441368450512	0.0083284442661300	0.15030468093558
4.7526694652761	0.0079724026593497	0.15122516735193
4.7612020855011	0.0076330257332212	0.15215611921596
